6 
40 40 40 40 40 40 
1 33 6 18 17 19 18 
2 9 7 17 6 7 10 
3 25 5 8 35 12 11 
4 16 21 2 19 34 8 
5 22 2 17 17 5 2 
6 29 26 16 33 29 18 
7 1 5 15 25 23 32 
8 28 24 3 17 14 19 
9 16 5 12 2 2 9 
10 8 9 25 19 26 1 
11 10 8 33 4 8 1 
12 25 4 8 27 14 19 
13 24 34 22 15 26 7 
14 1 33 5 32 21 11 
15 8 31 10 1 17 23 
16 10 1 14 17 33 4 
17 11 27 5 12 32 7 
18 23 23 22 15 15 18 
19 32 32 12 24 34 6 
20 25 8 30 10 8 2 
21 34 10 35 30 3 33 
22 11 10 15 31 23 13 
23 8 17 3 30 7 1 
24 6 31 33 35 19 35 
25 2 28 25 2 21 16 
26 11 2 29 29 22 24 
27 3 31 19 29 23 35 
28 34 16 2 12 20 24 
29 2 26 25 23 1 30 
30 4 10 16 9 20 35 
31 22 3 4 30 1 1 
32 24 32 15 27 18 18 
33 18 18 26 25 24 3 
34 30 9 20 33 32 29 
35 28 29 20 1 22 12 
36 3 31 2 8 18 16 
37 22 30 11 8 32 3 
38 34 13 22 7 27 7 
39 19 15 12 16 3 1 
40 22 17 16 26 33 15 
41 12 27 32 17 18 24 
42 20 5 24 8 24 31 
43 29 31 19 17 3 29 
44 35 11 1 3 5 11 
45 13 26 30 33 17 5 
46 29 5 17 22 18 9 
47 12 35 20 34 34 3 
48 17 11 5 4 14 32 
49 5 32 26 7 1 15 
50 26 27 9 15 16 21 
51 24 8 17 35 21 32 
52 22 9 23 22 35 4 
53 3 18 2 10 21 34 
54 9 25 8 6 3 16 
55 26 5 16 15 11 28 
56 31 22 20 29 35 4 
57 27 31 18 27 6 35 
58 26 5 28 28 17 31 
59 22 10 14 11 18 28 
60 26 24 1 6 23 6 
61 10 31 2 11 7 30 
62 5 2 24 16 21 12 
63 10 18 24 3 12 20 
64 25 21 9 2 26 21 
65 14 15 17 1 10 8 
66 2 4 15 23 16 28 
67 9 7 24 28 12 17 
68 3 3 31 1 18 11 
69 23 35 29 24 35 15 
70 21 11 29 25 31 27 
71 33 22 21 29 18 10 
72 19 13 23 14 17 3 
73 16 17 19 3 11 33 
74 26 14 29 22 14 2 
75 4 26 9 27 21 13 
76 17 22 5 5 24 26 
77 1 17 32 25 12 14 
78 4 31 12 9 30 27 
79 16 33 34 32 34 19 
80 1 34 10 2 19 30 
81 19 20 26 17 32 1 
82 6 32 25 2 10 33 
83 12 30 24 2 18 18 
