6 
1000 1000 1000 1000 1000 1000 
1 777 278 484 391 583 340 
2 675 322 200 397 464 718 
3 204 681 485 488 351 772 
4 207 220 724 369 560 425 
5 783 337 349 424 499 221 
6 454 270 338 636 368 621 
7 456 392 392 355 362 216 
8 521 773 738 360 773 604 
9 300 221 326 659 452 616 
10 269 301 738 346 433 548 
11 543 514 742 423 765 374 
12 580 650 272 631 795 472 
13 396 566 556 451 618 280 
14 764 504 224 545 366 764 
15 310 677 729 499 552 646 
16 260 655 796 251 468 625 
17 688 475 332 527 775 661 
18 346 557 677 685 623 294 
19 616 670 397 343 308 535 
20 317 287 788 354 233 416 
21 273 686 726 295 604 369 
22 760 762 562 552 776 798 
23 645 644 344 234 734 297 
24 248 212 242 690 560 319 
25 729 686 230 552 751 459 
26 375 754 248 560 636 398 
27 467 356 665 635 333 502 
28 569 792 362 288 687 503 
29 566 613 342 284 631 219 
30 501 572 531 788 735 697 
31 723 273 556 749 200 296 
32 461 474 427 706 620 731 
33 759 351 758 717 366 338 
34 534 315 369 469 261 536 
35 516 631 439 212 620 445 
36 370 316 251 287 445 241 
37 220 533 794 758 498 513 
38 674 779 357 597 731 606 
39 491 251 412 677 475 511 
40 618 264 502 417 424 284 
41 653 349 640 536 235 315 
42 245 505 602 776 349 450 
43 550 608 442 755 280 365 
44 683 417 227 312 500 325 
45 698 502 224 480 661 778 
46 258 256 280 551 210 433 
47 379 646 526 525 767 416 
48 638 741 385 670 679 731 
49 519 784 524 779 624 574 
50 235 727 665 488 443 636 
51 470 475 668 512 567 502 
52 670 728 657 662 479 721 
53 346 725 512 239 285 590 
54 566 200 763 259 784 595 
55 777 542 746 381 328 586 
56 330 409 676 509 432 713 
57 476 307 649 248 771 355 
58 283 259 470 650 750 520 
59 631 712 671 346 342 214 
60 312 432 330 652 504 267 
61 800 202 382 467 300 371 
62 322 536 431 389 475 426 
63 569 711 440 659 462 551 
64 798 753 537 401 487 782 
65 380 335 601 420 219 222 
66 550 234 533 660 428 558 
67 384 630 407 666 737 639 
68 401 667 777 245 421 202 
69 523 552 289 428 244 686 
70 341 516 531 221 294 247 
71 679 626 536 562 257 733 
72 729 423 297 799 654 548 
73 345 517 729 606 474 396 
74 406 657 399 309 504 750 
75 643 431 558 680 444 345 
76 771 413 240 539 407 551 
77 262 488 742 766 306 252 
78 394 714 598 358 340 689 
79 315 650 341 793 669 314 
80 315 333 232 231 442 239 
81 408 222 637 614 427 355 
82 663 225 288 211 265 462 
83 773 330 485 391 315 338 
84 571 414 338 680 575 285 
85 497 520 355 480 505 778 
86 407 398 482 505 693 474 
87 335 549 523 345 704 582 
88 761 759 587 398 773 600 
89 742 500 596 262 610 211 
90 543 318 736 703 652 293 
91 557 266 213 669 300 535 
92 681 784 451 496 417 500 
93 344 669 261 419 519 602 
94 453 550 633 509 495 732 
95 506 321 666 706 785 644 
96 788 638 533 598 647 445 
97 224 791 405 288 786 695 
98 357 725 590 501 504 556 
99 292 630 787 452 424 515 
100 695 361 789 720 404 711 
101 694 564 291 600 387 280 
102 495 533 444 688 301 534 
103 513 438 357 251 617 296 
104 683 600 231 353 771 311 
105 366 592 436 272 272 473 
106 332 554 463 612 464 568 
107 237 799 322 321 770 609 
108 635 750 689 633 329 513 
109 729 344 395 454 739 539 
