6 
40 40 40 40 40 40 
1 3 6 23 24 16 29 
2 1 19 25 5 26 5 
3 32 11 10 7 27 29 
4 17 18 17 28 7 15 
5 4 17 21 4 21 24 
6 15 27 20 35 1 30 
7 15 8 30 17 5 31 
8 18 3 17 1 15 6 
9 26 3 15 15 33 23 
10 23 28 31 3 26 28 
11 35 6 33 14 30 15 
12 30 24 3 27 10 33 
13 22 16 26 7 33 29 
14 30 21 8 28 29 8 
15 29 35 31 22 6 1 
16 34 13 17 30 11 22 
17 20 2 6 1 9 22 
18 21 9 3 25 29 1 
19 10 10 4 29 2 29 
20 4 24 13 30 29 24 
21 32 30 33 31 1 34 
22 8 9 5 9 1 15 
23 18 6 4 9 13 4 
24 17 32 29 35 34 30 
25 35 30 24 17 16 21 
26 25 32 34 30 25 19 
27 2 9 2 4 15 28 
28 31 1 11 4 19 19 
29 21 35 25 16 23 2 
30 11 26 20 16 16 25 
31 2 6 24 1 29 21 
32 35 22 20 10 5 34 
33 25 31 20 13 16 27 
34 28 18 35 25 35 22 
35 14 15 10 24 3 34 
36 17 21 24 24 2 22 
37 34 16 1 3 4 10 
38 22 35 33 24 13 12 
39 24 30 35 17 8 30 
40 16 29 26 11 13 35 
41 19 6 1 23 9 35 
42 7 21 15 14 32 11 
43 1 24 16 24 6 22 
44 29 6 10 11 20 8 
45 11 19 10 12 35 15 
46 32 20 18 17 30 19 
47 30 27 1 5 9 12 
48 4 27 25 29 25 35 
49 5 12 6 29 16 11 
50 15 12 6 16 26 25 
51 18 30 32 21 24 21 
52 23 34 30 20 9 15 
53 26 21 9 25 17 20 
54 20 8 8 9 32 33 
55 26 10 35 25 18 8 
56 12 9 11 10 9 8 
57 30 16 4 4 5 14 
58 31 2 21 18 21 32 
59 11 21 8 24 6 17 
60 18 9 10 1 29 16 
61 31 19 2 20 2 18 
62 13 2 33 1 30 5 
63 4 6 25 11 4 10 
64 20 18 9 1 18 35 
65 32 26 22 20 21 1 
66 16 35 34 21 30 5 
67 13 32 10 35 22 26 
68 19 33 22 27 14 31 
69 22 33 34 9 1 10 
70 30 15 31 20 2 13 
71 6 35 10 23 26 26 
72 16 2 11 12 13 24 
73 9 11 27 27 32 4 
74 3 17 10 18 18 2 
75 33 17 28 3 27 4 
76 14 35 25 24 19 6 
77 10 28 9 22 6 35 
78 28 12 23 14 1 34 
79 21 4 4 15 6 14 
80 4 17 2 25 14 6 
81 35 3 24 15 20 9 
82 34 22 5 22 2 34 
83 21 9 6 12 34 5 
84 32 22 15 21 5 9 
85 15 26 15 25 16 1 
86 24 2 14 10 6 32 
87 15 21 15 11 9 6 
88 17 14 30 18 6 5 
89 10 22 10 12 28 21 
90 30 13 10 34 20 2 
91 14 18 25 27 31 27 
92 1 9 5 35 16 28 
93 3 17 13 18 24 14 
94 16 20 8 3 24 16 
95 11 11 5 21 7 6 
96 11 1 7 10 16 29 
97 35 33 33 33 29 23 
98 17 15 10 14 31 7 
99 5 33 9 33 2 8 
100 1 35 33 25 5 11 
101 12 35 16 30 10 9 
102 14 2 23 27 15 30 
103 12 31 34 6 14 3 
104 30 18 30 16 5 34 
105 21 35 19 15 8 14 
106 6 20 9 21 2 4 
107 35 19 14 2 18 21 
108 16 15 32 28 28 18 
109 29 23 6 35 18 29 
110 18 28 21 34 20 32 
111 13 14 34 25 18 5 
112 22 4 18 30 29 26 
113 16 23 6 30 17 4 
114 3 30 22 24 19 8 
115 13 31 24 22 15 31 
116 2 28 2 29 10 17 
117 9 6 22 35 32 34 
118 5 3 12 24 30 35 
119 16 34 20 10 17 26 
120 15 11 5 10 24 11 
121 23 5 23 9 9 16 
122 31 7 24 16 25 29 
123 5 20 30 24 22 26 
124 23 7 12 26 19 28 
125 5 3 25 2 25 3 
126 26 4 10 17 12 8 
127 8 17 13 6 20 12 
128 19 20 15 14 13 4 
129 25 14 32 17 5 14 
130 8 2 21 1 24 28 
131 6 11 24 21 4 4 
132 29 9 15 3 1 31 
133 27 30 4 21 30 19 
134 31 21 12 1 25 31 
135 3 6 12 6 10 3 
136 2 26 21 1 4 13 
137 13 12 19 28 18 19 
138 31 27 19 7 16 3 
139 25 25 26 21 4 19 
140 10 24 10 14 21 22 
141 5 35 30 17 14 33 
142 26 30 27 26 1 29 
143 23 20 3 5 30 2 
144 35 13 32 17 24 16 
145 31 7 25 28 8 8 
146 4 9 9 6 35 20 
147 21 19 7 13 9 35 
148 17 20 13 21 8 15 
149 28 21 8 20 11 14 
150 16 34 28 26 22 1 
151 12 6 26 6 24 12 
152 2 4 29 24 32 27 
153 35 5 22 5 29 24 
154 8 24 23 15 32 4 
155 6 1 9 21 31 16 
156 5 16 34 15 17 15 
157 33 4 12 31 15 19 
158 15 32 35 23 2 8 
159 23 28 31 24 34 25 
160 9 32 14 2 26 33 
161 10 35 6 2 18 28 
162 33 2 20 3 17 15 
163 25 19 3 34 6 31 
164 13 19 2 14 6 5 
165 15 7 13 10 33 13 
166 18 17 2 5 12 16 
167 12 1 8 14 11 34 
168 3 25 10 4 4 21 
169 26 18 21 13 5 30 
170 2 20 21 33 11 19 
171 22 19 33 9 12 14 
172 6 19 13 12 10 14 
173 21 27 16 5 7 32 
174 28 13 21 8 13 11 
175 24 34 20 24 32 22 
176 12 1 15 23 2 7 
177 14 32 5 27 33 35 
178 19 18 19 19 23 5 
179 27 12 22 30 27 15 
180 18 4 13 31 17 5 
181 9 28 7 35 13 22 
182 22 9 19 33 18 34 
183 20 15 35 4 5 30 
184 23 21 31 15 13 27 
185 14 25 29 8 29 9 
186 35 1 25 34 5 26 
187 16 33 32 28 8 2 
188 26 18 3 23 14 35 
189 14 32 28 19 30 20 
190 3 30 24 27 31 7 
191 12 23 2 26 10 33 
192 27 16 26 30 12 31 
193 17 27 33 20 13 17 
194 14 19 8 10 9 19 
195 27 8 21 30 29 17 
196 1 15 29 30 12 3 
197 25 7 20 15 7 18 
198 29 15 2 25 6 2 
199 25 14 21 18 30 29 
200 35 21 21 21 11 8 
