6 
10 10 10 10 10 10 
1 5 8 10 8 3 10 
2 4 8 10 5 5 7 
3 9 8 4 10 2 1 
4 4 2 8 1 6 1 
5 9 10 4 7 4 7 
6 4 3 1 9 5 7 
7 10 1 2 9 4 5 
8 10 9 5 2 7 5 
9 4 5 4 9 7 1 
10 6 6 10 4 1 1 
11 3 6 1 9 5 9 
12 2 1 4 8 7 6 
13 10 6 9 8 5 8 
14 3 9 7 9 1 9 
15 10 1 6 8 8 3 
16 5 8 10 1 5 4 
17 9 7 3 1 6 7 
18 6 10 10 4 2 1 
19 1 6 2 7 9 9 
20 1 7 4 8 2 5 
21 5 10 6 6 2 3 
22 8 1 4 2 10 2 
23 2 4 6 1 7 10 
24 2 4 1 8 9 8 
25 7 4 3 1 1 10 
26 4 4 7 4 1 2 
27 4 7 10 3 6 10 
28 9 10 8 6 8 1 
29 5 6 3 5 7 5 
30 6 9 1 9 6 6 
31 1 7 2 3 1 9 
32 6 9 2 9 9 1 
33 6 7 9 5 3 1 
34 8 9 9 9 7 1 
35 9 2 9 6 7 6 
36 5 7 5 3 3 1 
37 7 2 4 7 6 10 
38 4 4 9 7 9 7 
39 4 6 7 4 8 6 
40 5 7 4 2 3 5 
41 7 6 10 3 8 4 
42 10 6 10 5 2 8 
43 6 8 9 9 9 10 
44 6 3 3 9 6 8 
45 1 1 2 5 9 3 
46 3 2 7 9 7 6 
47 10 4 6 6 10 3 
48 4 3 10 10 10 9 
49 6 3 1 4 8 7 
50 3 10 8 8 1 4 
51 7 5 1 1 6 6 
52 2 10 5 8 5 7 
53 6 10 4 8 7 2 
54 1 4 8 2 9 10 
55 8 6 3 1 6 2 
56 8 8 3 8 8 4 
57 3 6 10 1 4 8 
58 8 1 5 4 1 8 
59 1 8 10 5 1 2 
60 8 10 7 4 2 5 
61 7 3 6 10 1 9 
62 7 4 4 3 5 3 
63 6 9 1 4 2 8 
64 1 3 4 10 8 7 
65 9 8 1 8 3 8 
66 3 10 1 7 10 9 
67 1 7 9 4 3 6 
68 1 4 8 1 4 2 
69 3 5 7 1 6 9 
70 3 8 9 3 3 10 
71 4 2 1 1 1 7 
72 3 8 5 3 6 5 
73 7 6 8 10 4 9 
74 2 1 9 5 6 7 
75 1 8 5 1 5 5 
76 6 6 6 6 5 10 
77 10 1 1 6 2 6 
78 2 8 10 1 3 7 
79 5 1 4 2 6 8 
80 3 4 4 7 8 6 
81 3 9 9 5 8 1 
82 4 6 7 7 4 3 
83 2 10 2 7 8 4 
84 5 4 7 2 2 8 
85 9 6 5 1 10 10 
86 9 1 9 5 9 2 
87 1 1 7 6 5 3 
88 6 2 9 8 4 4 
89 10 4 7 10 1 10 
90 4 7 8 3 4 9 
91 6 4 5 8 1 7 
92 6 3 5 6 10 2 
93 1 10 10 1 10 1 
94 8 7 9 5 2 1 
95 5 2 2 3 6 6 
96 6 3 10 6 5 4 
97 1 10 6 8 9 6 
98 5 8 6 7 4 2 
99 7 9 10 6 1 3 
100 6 4 6 1 9 3 
101 1 8 9 6 6 3 
102 5 1 1 5 4 3 
103 3 9 5 5 2 8 
104 4 10 9 7 5 8 
105 2 7 6 9 9 5 
106 10 8 4 2 3 6 
107 8 9 2 9 10 1 
108 7 8 6 3 5 1 
109 2 10 5 3 5 6 
110 2 6 4 9 7 3 
111 4 5 5 4 1 2 
112 8 4 1 6 7 3 
113 8 4 2 3 5 2 
114 1 10 1 7 4 5 
115 9 6 8 2 2 1 
116 2 5 8 4 8 8 
117 6 9 7 8 7 5 
118 10 1 1 8 10 2 
119 5 7 2 6 8 8 
120 4 7 7 5 7 1 
121 2 10 3 9 8 8 
122 9 4 3 9 7 4 
123 5 8 3 3 3 2 
124 6 7 10 10 9 9 
125 8 3 1 10 4 4 
126 7 2 1 1 3 5 
127 7 10 4 4 5 1 
128 5 8 8 5 1 4 
129 8 3 2 3 4 10 
130 2 3 9 4 9 7 
131 1 7 6 9 8 1 
132 10 8 3 3 10 6 
133 5 4 7 4 2 3 
134 10 1 10 1 6 10 
135 9 9 4 9 10 5 
136 8 8 8 1 8 5 
137 5 10 1 7 3 1 
138 2 7 5 5 8 9 
139 7 5 10 7 8 3 
140 5 3 5 3 10 1 
141 2 7 7 4 2 8 
142 5 9 9 6 10 4 
143 3 3 4 8 9 3 
144 8 9 6 6 3 8 
145 4 9 6 7 8 6 
146 4 9 9 4 1 8 
147 4 3 5 6 8 1 
148 4 8 1 4 4 1 
149 9 10 4 3 5 9 
150 8 9 10 5 2 7 
151 3 8 8 4 3 9 
152 8 7 8 7 4 3 
153 3 1 5 10 4 5 
154 10 6 2 2 3 9 
155 9 1 2 2 1 8 
156 3 3 10 9 4 6 
157 1 2 10 3 7 2 
158 1 5 5 10 1 6 
159 7 10 3 3 2 8 
160 2 5 9 5 2 2 
161 1 1 7 5 10 7 
162 7 5 6 5 6 4 
163 3 6 1 4 5 1 
164 9 8 2 1 9 10 
165 8 6 10 4 1 7 
166 8 1 9 8 4 6 
167 5 4 10 3 3 10 
168 9 9 3 2 4 5 
169 3 10 9 7 9 10 
170 6 9 7 3 9 4 
171 5 1 10 6 6 2 
172 7 10 1 4 3 9 
173 8 2 10 1 8 1 
174 1 10 7 6 4 6 
175 2 5 6 8 7 3 
176 9 3 2 2 4 9 
177 1 4 7 8 10 6 
178 10 9 2 9 1 8 
179 8 8 6 6 7 1 
180 5 1 5 1 1 1 
181 2 4 1 2 10 8 
182 6 6 3 6 3 4 
183 5 9 5 5 2 3 
184 3 2 5 8 7 10 
185 10 7 2 5 2 10 
186 4 6 4 5 7 3 
187 5 5 10 7 2 6 
188 10 3 10 6 9 1 
189 5 7 10 5 5 5 
190 3 6 6 8 2 3 
191 8 9 5 10 2 6 
192 4 7 2 7 2 6 
193 7 1 3 2 6 2 
194 5 5 9 9 6 3 
195 10 3 2 9 2 7 
196 6 10 8 2 2 6 
197 1 8 4 10 9 10 
198 10 1 3 10 6 5 
199 9 10 1 10 1 10 
200 1 5 3 8 9 9 
201 3 9 3 4 1 5 
202 1 7 8 7 9 1 
203 2 1 5 1 7 6 
204 9 2 2 8 8 1 
205 9 5 7 3 9 4 
206 10 8 8 5 8 7 
207 9 1 6 10 5 8 
208 6 2 9 7 6 9 
209 5 1 3 10 3 4 
210 3 10 10 1 3 7 
211 2 6 10 3 7 4 
212 8 6 8 4 4 8 
213 10 10 4 4 2 7 
214 9 1 4 10 4 10 
215 3 5 7 4 9 3 
216 8 10 1 1 2 1 
217 2 6 8 1 9 8 
218 3 3 5 7 7 2 
219 1 7 6 2 10 7 
220 4 2 3 2 4 9 
221 4 10 5 7 9 2 
222 4 4 7 4 7 5 
223 5 9 2 1 2 8 
224 9 9 9 6 5 6 
225 1 2 2 6 8 5 
226 2 2 9 4 5 6 
227 1 6 3 6 3 2 
228 8 7 3 6 6 7 
229 4 2 7 4 5 6 
230 2 5 8 4 2 2 
231 8 4 8 1 9 3 
232 6 9 1 3 3 5 
233 5 3 6 4 8 6 
234 4 3 5 4 5 5 
235 7 7 8 1 3 3 
236 8 4 1 6 9 10 
237 1 7 6 2 2 6 
238 5 4 10 7 6 9 
239 3 6 10 5 6 5 
240 5 4 10 8 4 5 
241 1 9 7 1 9 8 
242 4 10 7 3 10 2 
243 6 2 1 9 1 1 
