6 
1000 1000 1000 1000 1000 1000 
1 622 734 317 407 579 630 
2 741 264 520 347 519 310 
3 660 678 711 701 385 352 
4 448 495 629 322 380 504 
5 521 393 704 678 290 543 
6 408 394 563 359 705 381 
7 277 493 470 500 584 688 
8 712 434 530 719 315 647 
9 587 466 405 644 501 368 
10 761 320 791 701 223 249 
11 264 729 297 772 307 705 
12 788 470 715 287 624 593 
13 787 200 800 431 439 292 
14 203 263 712 281 475 751 
15 635 583 331 325 745 303 
16 518 736 375 671 645 558 
17 412 491 450 721 460 634 
18 321 766 471 331 406 625 
19 212 597 453 377 560 222 
20 632 359 590 297 507 281 
21 232 314 798 537 210 205 
22 254 595 734 602 434 373 
23 551 657 483 591 597 461 
24 427 392 772 740 363 627 
25 386 326 625 768 446 707 
26 293 753 746 699 471 450 
27 559 334 752 493 249 640 
28 690 272 660 476 617 526 
29 369 708 367 786 621 751 
30 684 799 361 336 701 714 
31 327 330 742 568 739 591 
32 282 535 261 349 726 502 
33 451 428 737 695 776 202 
34 681 214 384 637 597 577 
35 494 447 480 280 674 376 
36 269 325 417 298 489 488 
37 524 640 396 352 557 633 
38 592 659 573 235 589 348 
39 421 479 328 274 389 382 
40 613 381 225 611 310 515 
41 357 418 374 246 594 398 
42 344 439 445 279 395 565 
43 707 291 379 412 397 283 
44 459 611 578 286 714 619 
45 307 439 635 617 668 512 
46 712 547 411 307 428 268 
47 650 637 292 393 449 788 
48 559 548 615 321 318 333 
49 672 628 240 431 371 225 
50 238 736 274 379 685 209 
51 476 734 333 271 696 359 
52 663 635 249 782 476 648 
53 417 612 523 683 512 404 
54 789 307 273 530 646 528 
55 374 606 728 634 656 505 
56 305 355 437 473 492 232 
57 609 576 529 528 617 546 
58 667 300 431 400 347 793 
59 282 368 624 515 463 373 
60 562 631 427 339 252 374 
61 796 702 675 754 349 567 
62 362 293 343 524 613 425 
63 788 514 628 668 646 513 
64 461 203 349 509 302 271 
65 704 203 221 239 437 345 
66 531 621 681 541 262 314 
67 776 227 334 520 354 453 
68 264 241 744 657 502 609 
69 344 439 633 308 346 526 
70 453 380 629 204 311 328 
71 440 307 247 554 483 679 
72 570 500 395 785 429 755 
73 416 509 509 754 241 779 
74 489 770 738 636 701 395 
75 589 256 313 692 406 652 
76 319 266 695 649 278 726 
77 256 268 782 512 264 430 
78 250 628 340 236 227 234 
79 681 460 451 245 492 235 
80 631 749 573 573 278 385 
81 729 741 558 561 620 785 
82 462 591 430 771 461 530 
83 345 770 704 468 599 595 
84 562 250 385 461 252 613 
85 391 283 322 527 654 431 
86 765 769 733 439 756 385 
87 515 374 719 275 309 222 
88 569 467 275 449 623 582 
89 344 585 648 266 307 471 
90 207 701 458 407 638 266 
91 368 373 493 350 287 499 
92 399 764 340 606 414 450 
93 693 318 715 491 649 742 
94 652 432 390 441 447 536 
95 625 317 423 550 244 408 
96 622 612 648 612 203 320 
97 484 337 247 701 405 521 
98 313 246 592 254 647 248 
99 472 642 284 245 354 316 
100 788 335 633 517 662 214 
101 611 597 552 377 664 704 
102 403 785 424 436 246 675 
103 455 296 485 268 613 461 
104 318 296 563 292 758 616 
105 736 278 202 374 368 293 
106 248 379 361 667 301 449 
107 720 656 523 295 292 732 
108 627 523 590 798 741 285 
109 691 549 493 226 790 557 
110 702 229 442 556 522 650 
111 440 462 295 426 488 450 
112 305 786 547 609 475 651 
113 461 645 326 440 779 301 
114 622 695 562 664 598 581 
115 284 310 516 466 444 516 
116 323 459 630 353 265 596 
117 721 210 235 358 353 596 
118 509 532 567 587 640 534 
119 403 227 574 439 790 479 
120 325 245 401 444 702 683 
121 460 670 454 290 279 673 
122 671 575 202 536 774 548 
123 455 577 800 211 372 759 
124 768 602 287 244 378 608 
125 549 595 673 293 310 756 
126 327 429 615 738 614 470 
127 430 568 464 283 202 340 
128 443 455 589 552 625 243 
129 651 361 675 408 405 281 
130 338 290 387 634 417 613 
131 619 702 363 753 361 469 
132 393 415 447 205 683 518 
133 271 627 257 221 511 792 
134 317 613 516 717 366 264 
135 368 766 640 417 508 466 
136 667 274 477 660 518 555 
137 679 287 488 696 473 781 
138 242 784 686 581 210 752 
139 773 401 389 761 318 711 
140 728 291 372 597 324 705 
141 317 352 567 587 271 396 
142 420 615 348 249 675 431 
143 307 619 561 712 430 560 
144 330 546 245 776 548 582 
145 206 421 557 426 494 653 
146 710 757 508 444 597 554 
147 218 720 346 684 571 240 
148 255 431 566 500 656 447 
149 303 555 399 554 579 731 
150 777 694 519 330 671 541 
151 671 737 392 598 439 670 
152 627 491 204 283 538 253 
153 576 744 439 399 444 372 
154 450 647 326 620 228 637 
155 638 730 529 405 635 279 
156 700 674 735 724 358 474 
157 297 699 370 392 620 754 
158 336 224 532 534 501 509 
159 300 708 778 243 299 400 
160 671 284 640 289 219 221 
161 517 754 639 318 381 772 
162 626 507 711 515 218 472 
163 436 507 427 636 289 750 
164 725 779 659 270 271 446 
165 744 294 616 585 294 253 
166 796 203 664 214 212 368 
167 470 542 208 640 535 368 
168 799 339 323 541 634 722 
169 550 224 457 647 544 422 
170 621 682 773 208 655 708 
171 314 504 501 601 367 527 
172 269 540 767 606 588 369 
173 377 345 433 577 316 736 
174 654 328 348 601 627 200 
175 731 536 558 243 754 500 
176 455 348 582 468 222 366 
177 800 655 362 577 360 443 
178 428 280 462 588 303 226 
179 461 243 547 401 237 551 
180 709 464 330 433 538 739 
181 614 603 201 366 241 610 
182 294 524 377 643 257 515 
183 581 701 574 633 480 581 
184 587 364 268 363 710 372 
185 489 606 317 405 793 427 
186 739 452 433 552 530 273 
187 392 261 335 482 580 367 
188 387 757 433 338 383 665 
189 767 437 404 348 374 417 
190 701 606 512 238 260 644 
191 490 798 637 326 248 287 
192 757 625 625 700 741 375 
193 733 648 313 622 730 336 
194 748 398 746 668 688 556 
195 453 714 531 377 458 212 
196 353 788 513 636 300 512 
197 354 496 515 256 632 703 
198 348 734 687 497 663 773 
199 654 339 537 724 775 303 
200 261 225 266 296 456 558 
201 484 687 573 619 711 514 
202 772 525 424 683 630 405 
203 735 226 206 216 661 314 
204 400 224 397 480 335 538 
205 312 479 378 392 712 352 
206 789 265 477 247 593 784 
207 297 492 449 484 318 380 
208 468 531 463 265 207 728 
209 508 616 696 244 229 555 
210 741 731 494 536 607 210 
211 403 335 650 703 461 304 
212 470 520 301 633 557 382 
213 795 679 688 354 436 438 
214 792 269 352 394 640 740 
215 660 782 242 723 685 647 
216 349 656 367 243 387 604 
217 305 566 211 540 618 705 
218 683 467 737 610 338 299 
219 300 423 699 391 384 247 
220 312 356 341 791 781 260 
221 450 508 275 240 337 711 
222 361 453 632 400 600 437 
223 555 643 547 479 478 478 
224 517 326 484 718 279 415 
225 459 650 382 627 640 326 
226 796 238 368 753 335 421 
227 736 685 585 590 537 553 
228 390 636 661 214 613 725 
229 672 326 494 261 760 535 
230 738 274 409 233 547 524 
231 651 682 430 692 639 377 
232 222 800 606 333 682 621 
233 791 504 782 537 517 227 
234 576 387 519 661 358 500 
235 246 565 351 512 240 256 
236 219 748 767 393 373 609 
237 293 634 472 668 795 502 
238 229 630 776 683 346 447 
239 514 647 395 756 628 753 
240 436 491 703 626 571 485 
241 474 300 528 458 538 429 
242 720 571 580 243 250 585 
243 454 261 237 528 324 313 
244 705 778 624 408 620 599 
245 800 401 513 486 739 251 
246 262 274 400 526 652 559 
247 686 274 694 763 466 266 
248 689 212 626 702 455 360 
249 578 279 300 452 468 482 
250 420 303 397 774 488 753 
251 203 448 525 473 522 541 
252 284 670 344 683 653 764 
253 723 209 327 286 784 387 
254 732 538 506 632 778 526 
255 539 249 448 574 242 357 
256 609 795 667 559 290 245 
257 605 796 757 314 652 443 
258 331 350 729 415 672 274 
259 618 489 610 394 718 697 
260 528 386 680 773 718 348 
261 670 590 546 495 683 226 
262 617 675 431 326 292 421 
263 764 406 273 498 709 350 
264 355 530 407 314 256 275 
265 204 339 418 527 790 731 
266 656 394 714 249 767 645 
267 750 539 532 720 440 595 
268 426 582 229 643 500 252 
269 442 538 200 388 692 304 
270 576 555 683 605 784 734 
271 646 288 771 438 366 774 
272 575 411 696 499 474 309 
273 629 384 286 540 755 568 
274 654 738 431 250 644 718 
275 676 557 552 673 215 408 
276 668 785 654 556 632 564 
277 659 516 484 393 688 382 
278 384 735 320 665 676 237 
279 407 253 781 489 431 515 
280 643 742 526 363 450 528 
281 437 550 520 498 285 210 
282 596 780 679 381 511 736 
283 562 229 334 795 409 496 
284 303 313 209 462 767 349 
285 277 760 329 632 572 395 
286 357 230 634 293 244 344 
287 356 346 689 356 519 745 
288 783 700 492 207 505 366 
289 370 475 207 715 397 442 
290 752 539 479 201 345 682 
291 351 726 610 303 491 560 
292 520 337 670 443 695 364 
293 223 345 753 444 561 253 
294 632 796 676 416 413 788 
295 594 457 655 497 572 763 
296 755 700 475 377 473 360 
297 750 504 271 540 364 554 
298 514 651 662 216 410 347 
299 375 296 466 413 550 586 
300 486 544 664 318 644 448 
301 483 581 532 701 640 493 
302 599 214 434 556 267 732 
303 751 324 652 570 305 650 
304 572 484 351 671 751 504 
305 463 576 628 436 472 624 
306 617 265 617 505 786 458 
307 792 666 644 784 479 635 
308 268 261 686 325 477 344 
309 762 551 285 308 400 233 
310 635 284 504 370 436 411 
311 222 257 782 512 275 750 
312 274 763 664 379 214 354 
313 231 211 739 758 435 268 
314 389 260 411 436 664 560 
315 700 608 615 244 792 597 
316 322 536 385 773 618 485 
317 347 625 312 277 611 662 
318 321 262 399 584 583 221 
319 302 729 514 633 589 656 
320 534 716 538 658 643 730 
321 786 708 231 445 744 425 
322 673 675 788 541 515 573 
323 489 745 208 695 344 371 
324 341 438 512 775 408 473 
325 443 514 591 449 403 343 
326 593 636 406 761 453 467 
327 316 606 745 762 365 759 
328 461 252 520 321 285 643 
329 529 647 473 680 464 347 
330 316 366 611 715 471 734 
331 606 541 462 289 482 351 
332 289 530 797 385 622 393 
333 646 776 509 360 715 623 
334 557 646 277 516 374 592 
335 669 304 662 658 344 344 
336 248 400 359 580 449 431 
337 547 613 691 416 366 374 
338 574 534 629 608 273 633 
339 381 376 608 460 205 388 
340 267 263 323 707 754 289 
341 476 528 655 650 656 424 
342 470 633 712 733 502 609 
343 494 489 260 573 670 438 
344 741 599 502 778 773 384 
345 431 698 230 290 226 641 
346 354 723 580 572 412 337 
347 270 279 483 745 371 756 
348 393 236 206 272 661 778 
349 688 431 320 676 774 305 
350 596 548 414 274 345 504 
351 590 700 322 299 675 261 
352 511 271 235 221 525 606 
353 309 685 365 403 584 658 
354 681 388 379 575 323 354 
355 488 707 229 595 756 318 
356 716 388 639 432 258 420 
357 615 455 367 200 789 231 
358 291 397 725 643 759 286 
359 367 645 368 302 287 718 
360 210 717 284 424 447 536 
361 490 593 652 629 271 499 
362 405 452 202 603 409 263 
363 223 723 667 657 243 665 
364 670 681 336 743 611 264 
365 730 320 561 208 592 608 
366 667 253 719 375 201 297 
367 429 761 238 225 214 510 
368 430 731 585 528 663 775 
369 359 292 490 661 391 514 
370 292 493 719 465 371 672 
371 637 477 716 474 686 730 
372 422 758 584 345 253 509 
373 637 536 756 792 360 377 
374 230 365 428 232 468 377 
375 437 203 507 674 679 500 
376 353 693 674 352 678 669 
377 267 682 621 356 666 508 
378 417 657 574 555 578 427 
379 765 762 579 582 537 490 
380 220 289 339 235 624 263 
381 247 256 271 493 718 719 
382 616 622 363 508 628 640 
383 541 336 348 428 217 570 
384 461 273 780 562 400 213 
385 608 209 223 746 610 568 
386 475 565 455 506 448 795 
387 414 781 419 709 654 379 
388 639 774 727 559 503 775 
389 552 644 244 735 776 688 
390 260 767 646 471 659 624 
391 795 380 255 343 535 778 
392 711 326 537 436 647 327 
393 568 650 491 623 573 255 
394 767 250 564 273 259 380 
395 783 583 765 732 242 389 
396 689 651 231 546 401 538 
397 651 735 373 541 255 337 
398 794 438 640 633 561 222 
399 775 352 377 607 371 220 
400 559 240 446 435 495 444 
401 288 459 344 286 682 447 
402 366 362 585 486 353 520 
403 356 393 400 441 666 377 
404 502 615 656 508 684 323 
405 406 757 330 599 553 366 
406 490 202 342 432 200 623 
407 300 733 535 723 589 513 
408 753 746 732 796 410 439 
409 631 250 333 218 731 688 
410 266 525 800 771 642 201 
411 570 687 204 447 489 628 
412 431 282 647 540 607 326 
413 731 379 767 608 284 200 
414 601 701 339 763 205 233 
415 428 645 638 635 383 784 
416 415 273 744 583 725 517 
417 662 530 635 231 728 345 
418 528 791 424 536 337 650 
419 720 708 526 728 542 765 
420 600 590 356 658 340 415 
421 690 274 655 558 411 464 
422 360 583 699 263 257 682 
423 540 605 657 657 245 513 
424 314 790 526 459 468 612 
425 696 774 283 703 583 552 
426 797 796 351 705 473 456 
427 568 786 497 456 564 282 
428 541 348 340 705 240 264 
429 559 681 463 382 687 750 
430 549 535 662 274 463 380 
431 795 368 573 754 445 774 
432 267 564 498 399 327 450 
433 289 594 685 203 786 666 
434 713 356 793 292 633 435 
435 506 405 327 469 294 687 
436 331 487 358 454 754 494 
437 547 617 221 662 414 333 
438 211 262 419 437 251 604 
439 650 391 297 252 519 622 
440 287 634 317 628 324 334 
441 223 516 536 660 762 308 
442 782 635 582 493 554 530 
443 547 560 443 796 374 551 
444 273 490 677 620 715 605 
445 522 646 568 482 642 631 
446 458 337 651 672 475 346 
447 423 293 380 623 800 381 
448 592 764 207 520 273 686 
449 269 781 235 278 300 322 
450 429 783 672 799 419 636 
451 301 641 448 775 436 417 
452 433 564 780 288 756 346 
453 769 417 457 522 700 602 
454 497 251 754 280 366 517 
455 775 279 677 596 770 299 
456 446 400 661 717 634 778 
457 509 362 439 476 234 397 
458 516 618 516 513 773 449 
459 684 323 358 796 774 277 
460 316 573 403 562 315 749 
461 561 409 538 713 707 634 
462 588 668 216 249 392 321 
463 558 229 405 483 296 656 
464 606 715 564 396 620 679 
465 469 492 237 433 534 503 
466 236 470 397 429 486 480 
467 709 299 339 485 478 378 
468 673 593 729 480 648 546 
469 696 754 463 599 436 224 
470 384 225 670 535 359 343 
471 723 397 742 765 228 277 
472 590 793 744 540 592 526 
473 374 778 500 706 306 697 
474 385 339 327 584 577 624 
475 790 421 725 375 725 443 
476 255 295 666 450 756 249 
477 673 271 527 697 435 303 
478 679 282 681 656 523 655 
479 328 475 402 704 491 481 
480 682 427 582 665 378 636 
481 311 414 700 285 505 384 
482 548 710 679 759 415 270 
483 691 681 774 542 526 535 
484 787 211 308 376 775 404 
485 334 472 757 694 669 673 
486 240 684 546 533 759 773 
487 472 702 661 350 215 369 
488 560 310 584 725 391 395 
489 218 417 490 442 620 715 
490 495 578 268 798 235 470 
491 275 736 718 700 327 278 
492 505 729 366 532 679 670 
493 287 368 340 426 428 670 
494 296 536 586 470 741 748 
495 312 466 659 419 546 565 
496 329 634 589 612 702 764 
497 516 333 407 294 575 735 
498 285 674 552 292 417 369 
499 720 621 502 569 225 425 
500 772 247 355 401 656 732 
501 437 734 665 505 205 282 
502 292 721 481 587 651 634 
503 287 288 602 409 230 724 
504 413 498 582 214 385 624 
505 711 764 647 677 783 297 
506 599 225 422 562 379 358 
507 590 319 340 771 708 580 
508 212 210 756 301 682 260 
509 302 795 290 320 276 622 
510 630 473 665 288 487 283 
511 452 270 582 222 247 308 
512 671 298 272 590 498 248 
513 457 425 592 285 279 754 
514 507 450 661 654 229 202 
515 305 264 289 368 707 542 
516 436 409 798 370 784 301 
517 633 375 480 236 314 751 
518 572 208 305 787 344 411 
519 792 603 286 704 217 743 
520 466 212 700 468 720 718 
521 604 736 283 617 353 445 
522 380 707 385 253 529 246 
523 773 739 704 571 653 571 
524 756 757 552 457 453 640 
525 495 698 748 301 424 398 
526 578 525 638 234 689 627 
527 536 310 419 563 270 681 
528 419 735 723 489 212 656 
529 566 529 315 654 773 525 
530 301 542 481 344 593 397 
531 526 254 326 794 495 659 
532 229 698 397 567 329 620 
533 794 232 346 590 526 416 
534 598 346 310 768 345 204 
