6 
150 150 150 150 150 150 
1 51 63 44 86 98 20 
2 86 44 33 93 24 89 
3 92 20 88 35 66 52 
4 34 91 84 39 56 55 
5 95 25 31 98 63 47 
6 23 107 94 27 79 48 
7 56 68 100 11 80 44 
8 91 37 27 100 70 45 
9 20 109 76 51 85 44 
10 68 45 87 33 54 76 
11 70 44 68 59 75 36 
12 69 44 85 43 49 77 
13 90 29 69 56 96 18 
14 69 44 81 36 43 81 
15 74 38 65 63 20 93 
16 97 18 86 28 27 93 
17 71 57 32 92 23 90 
18 87 37 97 29 66 47 
19 52 64 81 32 92 31 
20 81 30 31 79 24 104 
21 27 103 93 28 79 33 
22 61 61 58 66 33 79 
23 70 43 50 66 90 20 
24 30 90 85 43 86 30 
25 77 36 100 17 25 88 
26 65 50 40 77 88 40 
27 71 55 41 71 47 71 
28 47 79 39 87 30 90 
29 47 68 85 34 93 18 
30 84 46 45 77 34 83 
31 28 93 95 21 28 95 
32 41 85 59 58 52 60 
33 88 42 27 90 51 59 
34 92 34 76 35 52 77 
35 99 20 93 25 99 27 
36 32 95 32 93 52 73 
37 99 18 47 77 56 57 
38 83 32 25 99 44 66 
39 76 41 87 31 87 36 
40 83 43 95 32 37 79 
41 94 29 83 35 44 76 
42 42 75 47 73 94 36 
43 45 69 71 39 95 16 
44 86 26 42 75 34 96 
45 77 48 27 97 80 33 
46 20 97 44 78 92 28 
47 49 69 39 79 95 29 
48 36 92 34 95 57 72 
49 31 80 36 90 81 36 
50 83 40 81 41 88 42 
51 86 32 25 86 69 48 
52 33 88 50 77 58 67 
53 81 40 68 62 88 39 
54 30 93 44 66 99 21 
55 34 77 21 104 94 17 
56 25 90 37 82 88 33 
57 31 88 49 78 25 99 
58 82 48 63 54 91 39 
59 43 69 98 16 85 38 
60 63 58 38 82 45 82 
61 52 68 79 36 52 63 
62 48 79 52 66 24 88 
63 83 39 29 90 78 41 
64 90 29 71 39 32 87 
65 53 67 46 74 66 48 
66 63 48 83 35 44 74 
67 44 70 30 86 69 49 
68 45 74 52 69 82 32 
69 46 64 83 30 98 15 
70 35 83 36 84 93 27 
71 28 85 34 89 70 54 
72 41 86 58 52 57 53 
73 84 46 21 98 66 52 
74 30 86 33 79 83 37 
75 40 88 63 61 56 68 
76 64 54 50 63 20 95 
77 84 29 55 68 23 92 
78 98 28 31 80 66 51 
79 24 101 23 104 22 101 
80 79 49 95 21 40 74 
81 23 104 46 83 62 65 
82 87 24 39 78 65 53 
83 83 34 56 67 26 84 
84 72 48 86 42 74 41 
85 21 106 70 46 33 96 
86 41 77 98 15 68 59 
87 66 58 63 51 73 53 
88 56 63 41 76 66 60 
89 69 54 63 52 29 85 
90 39 88 61 66 31 97 
91 81 32 49 76 100 12 
92 74 49 45 70 84 32 
93 21 97 44 70 80 46 
94 36 91 28 82 82 30 
95 91 28 81 47 87 39 
96 99 26 67 62 27 98 
97 56 66 87 27 73 44 
98 67 54 53 65 27 94 
99 91 29 65 63 52 63 
100 91 36 51 71 95 32 
101 99 29 32 91 23 107 
102 94 35 87 31 22 88 
103 62 57 23 96 48 72 
104 21 106 85 45 75 45 
105 41 81 79 42 83 43 
106 42 81 79 43 94 33 
107 24 102 59 69 43 78 
108 22 108 56 74 99 24 
109 49 81 87 33 40 72 
110 22 107 83 41 51 71 
111 29 95 72 57 57 73 
112 49 72 97 22 46 68 
113 72 43 74 36 97 17 
114 58 52 68 47 40 72 
115 35 92 46 77 40 81 
116 69 51 29 94 81 47 
117 58 69 44 76 92 30 
118 38 91 33 82 100 29 
119 38 90 61 57 80 48 
120 49 72 81 46 31 97 
121 69 53 82 29 35 87 
122 58 56 64 46 75 48 
123 27 85 39 81 71 44 
124 80 47 46 76 81 36 
125 90 20 93 27 83 41 
126 60 70 90 39 25 98 
127 89 39 63 47 33 80 
128 21 96 27 86 83 31 
129 90 31 39 89 71 52 
130 95 25 43 70 22 105 
131 96 17 92 38 80 31 
132 69 55 91 29 30 82 
133 78 33 36 78 20 107 
134 43 77 83 27 84 28 
135 58 56 100 23 84 39 
136 70 50 92 19 41 79 
137 41 76 35 92 43 70 
138 32 86 78 45 64 56 
139 73 57 88 31 62 68 
140 32 88 82 35 82 36 
141 80 37 22 94 77 53 
142 29 97 57 63 96 31 
143 35 95 93 26 32 97 
144 72 55 79 38 73 49 
145 93 33 20 98 34 95 
146 76 37 77 41 53 65 
147 55 65 81 48 31 98 
148 43 73 59 68 59 52 
149 87 29 66 61 82 31 
150 78 39 29 95 74 37 
151 22 98 65 63 40 85 
152 59 55 79 51 34 78 
153 90 37 67 51 24 101 
154 51 65 38 78 98 30 
155 99 25 43 76 58 52 
156 34 76 87 25 24 105 
157 91 33 88 24 78 42 
158 73 46 69 50 87 42 
159 68 47 33 89 59 66 
160 44 86 69 52 67 48 
161 21 107 41 87 53 72 
162 38 75 93 20 94 23 
163 75 51 62 63 96 17 
164 32 81 82 41 100 12 
165 67 60 76 50 63 59 
166 22 104 59 66 57 63 
167 33 91 96 27 47 65 
168 41 82 22 88 39 84 
169 54 67 58 54 43 82 
170 69 45 91 27 45 70 
171 77 47 99 19 62 56 
172 26 87 39 73 42 85 
173 86 26 31 80 83 47 
174 65 47 25 100 94 35 
175 46 69 73 44 96 23 
176 36 91 93 29 62 59 
177 23 103 78 47 26 102 
178 26 93 23 94 92 31 
179 54 62 90 20 98 16 
180 60 65 34 93 81 35 
181 52 77 72 49 78 37 
182 33 78 81 39 31 87 
183 98 17 82 33 24 100 
184 61 59 26 102 56 71 
185 39 80 75 51 51 64 
186 98 19 44 67 21 89 
187 41 87 67 54 44 74 
188 27 94 67 54 25 104 
189 92 33 61 65 39 84 
190 25 98 72 44 86 25 
191 58 53 98 23 94 31 
192 88 28 43 72 47 80 
193 72 52 66 64 59 56 
194 25 102 39 74 21 105 
195 62 56 100 16 41 75 
196 83 29 70 50 67 48 
197 62 64 62 55 24 86 
198 83 46 85 40 57 65 
199 33 94 28 88 37 87 
200 28 99 55 58 62 59 
201 81 46 38 73 35 81 
202 91 27 28 95 55 71 
203 56 66 44 75 58 62 
204 56 66 77 42 74 44 
205 69 45 51 64 29 83 
206 59 54 87 42 88 42 
207 74 49 66 57 86 40 
208 55 69 99 12 76 49 
209 69 54 69 58 69 43 
210 52 71 67 56 64 64 
211 64 50 22 101 99 30 
212 98 31 82 36 97 22 
213 22 101 98 20 81 36 
214 57 63 88 30 73 45 
215 76 54 75 51 42 80 
216 71 55 31 80 24 87 
217 40 82 36 91 21 91 
218 55 59 22 101 95 30 
219 44 68 38 76 74 42 
220 29 87 54 76 92 23 
221 40 76 69 54 97 30 
222 41 75 47 69 29 95 
223 21 106 24 96 76 36 
224 62 57 61 58 44 81 
225 21 95 65 51 98 24 
226 100 13 22 99 25 101 
227 52 72 81 43 93 37 
228 22 96 53 71 32 83 
229 85 26 66 57 46 74 
230 37 88 86 37 45 66 
231 75 37 59 59 27 95 
232 36 88 77 38 41 74 
233 100 26 20 100 34 86 
234 83 33 23 89 33 94 
235 87 35 54 75 61 67 
