6 
1000 1000 1000 1000 1000 1000 
1 102 135 220 356 199 186 
2 311 185 325 157 307 294 
3 239 106 362 281 357 167 
4 129 221 180 302 254 255 
5 122 167 231 236 283 207 
6 286 156 160 336 300 360 
7 180 113 307 181 276 361 
8 114 272 272 341 394 340 
9 400 166 194 224 300 243 
10 177 368 265 171 378 385 
11 346 201 156 280 362 179 
12 348 189 265 123 171 205 
13 303 112 239 268 225 217 
14 344 390 196 312 314 199 
15 236 389 100 153 104 243 
16 290 194 326 382 356 270 
17 285 189 322 221 160 294 
18 189 190 119 180 231 375 
19 268 328 399 149 299 279 
20 323 145 344 395 229 255 
21 143 168 141 161 125 155 
22 210 132 296 338 289 387 
23 221 203 365 364 318 282 
24 117 166 224 370 362 101 
25 212 260 388 304 389 398 
26 108 187 138 375 329 379 
27 140 339 277 199 198 267 
28 351 226 315 151 335 175 
29 229 333 149 119 355 244 
30 209 315 116 342 174 256 
31 146 281 330 263 138 270 
32 104 264 368 344 300 214 
33 340 189 362 349 284 324 
34 211 158 162 112 355 159 
35 250 360 236 212 395 242 
36 276 363 153 283 173 397 
37 338 283 136 184 158 141 
38 192 357 377 167 202 394 
39 329 224 173 209 292 397 
40 329 286 354 241 187 392 
41 307 360 131 392 130 292 
42 295 225 347 220 358 227 
43 182 297 173 257 302 144 
44 379 112 222 389 349 234 
45 353 104 128 191 175 319 
46 330 366 358 145 125 378 
47 229 252 110 187 233 252 
48 386 153 205 393 321 328 
49 129 330 175 348 396 359 
50 217 156 260 136 261 372 
51 101 167 399 143 266 391 
52 328 364 130 328 164 317 
53 232 325 253 332 285 111 
54 275 315 288 128 398 230 
55 291 374 374 360 319 336 
56 118 226 301 294 358 324 
57 235 205 312 254 400 219 
58 304 162 247 314 227 161 
59 267 295 124 117 350 182 
60 276 220 221 124 135 185 
61 325 208 116 336 154 196 
62 273 398 269 395 245 292 
63 226 103 174 294 113 209 
64 255 270 341 253 379 115 
65 395 269 368 158 338 125 
66 205 174 281 285 397 209 
67 192 138 230 237 177 392 
68 211 279 157 159 212 319 
69 190 101 244 240 312 278 
70 110 395 369 301 182 280 
71 387 209 186 323 338 270 
72 278 348 158 139 110 272 
73 377 278 281 325 371 145 
74 123 183 163 127 343 236 
75 209 245 370 378 383 368 
76 257 141 140 337 214 377 
77 154 367 210 212 221 317 
78 239 378 233 328 162 116 
79 279 244 255 387 284 305 
80 197 266 320 187 398 186 
81 396 171 374 239 384 306 
82 244 290 357 200 252 288 
83 245 398 299 379 167 205 
84 363 119 196 173 291 132 
85 351 388 205 191 345 255 
86 378 174 160 109 312 199 
87 103 151 320 370 345 102 
88 146 289 182 394 368 172 
89 190 247 333 252 305 362 
90 121 204 338 118 248 201 
91 139 219 143 191 305 212 
92 365 192 238 335 388 151 
93 182 336 228 231 360 346 
94 121 152 174 311 281 313 
95 340 356 370 227 198 258 
96 334 134 394 259 270 268 
97 146 268 285 119 254 319 
98 160 339 187 169 171 371 
99 330 107 234 146 148 354 
100 233 341 278 255 173 212 
101 105 210 149 359 345 232 
102 383 236 185 384 329 232 
103 314 346 293 370 395 214 
104 184 340 133 183 296 191 
105 391 144 100 261 226 254 
106 197 395 342 368 399 388 
107 189 220 140 393 359 214 
108 300 168 271 389 170 338 
109 381 369 199 144 367 173 
110 346 330 198 274 153 196 
111 289 118 103 204 299 237 
112 280 353 180 221 118 241 
113 393 209 396 206 259 297 
114 276 321 350 329 123 126 
115 259 380 221 126 279 178 
116 340 322 238 166 170 300 
117 336 308 398 332 302 194 
118 295 205 286 150 287 329 
119 388 335 345 308 229 317 
120 322 211 111 132 124 183 
121 156 101 393 328 334 171 
122 373 266 344 309 263 335 
123 259 117 336 315 361 316 
124 177 382 152 257 191 222 
125 143 158 277 246 236 292 
126 241 199 246 165 168 315 
127 252 177 142 147 213 143 
128 294 377 317 271 188 203 
129 174 315 148 350 373 136 
130 172 289 216 243 399 321 
131 317 217 200 244 305 396 
132 266 166 163 269 208 223 
133 176 219 145 203 110 153 
134 243 376 199 234 217 151 
135 256 179 202 330 256 351 
136 252 111 311 177 102 248 
137 205 318 175 398 394 248 
138 338 356 294 293 348 100 
139 188 339 111 392 185 101 
140 347 384 120 241 130 145 
141 281 146 312 261 136 395 
142 398 205 334 123 134 130 
143 246 104 205 378 147 328 
144 160 389 353 327 256 134 
145 178 352 312 188 209 101 
146 254 373 323 298 361 250 
147 289 352 328 103 164 310 
148 128 379 191 283 228 162 
149 151 100 120 392 255 206 
150 152 304 342 185 398 144 
151 280 247 381 266 344 231 
152 177 352 342 292 307 368 
153 262 337 362 217 105 159 
154 297 143 261 347 377 107 
155 344 321 130 205 298 125 
156 277 310 157 212 363 331 
157 251 257 316 183 134 188 
158 354 358 164 393 294 277 
159 115 381 163 330 336 202 
160 312 124 254 346 326 172 
161 159 370 140 275 159 172 
162 175 162 151 164 241 224 
163 137 306 236 303 100 261 
164 179 280 166 264 206 147 
165 354 243 166 136 327 210 
166 387 301 125 290 198 247 
167 134 116 290 143 313 103 
168 160 334 357 257 225 380 
169 165 202 390 281 344 229 
170 285 128 224 108 237 106 
171 369 316 292 267 311 235 
172 288 389 275 106 336 320 
173 393 397 352 214 351 318 
174 254 230 342 386 197 191 
175 305 293 128 158 333 102 
176 350 247 391 149 357 230 
177 116 352 166 138 156 132 
