6 
100 100 100 100 100 100 
1 4 45 22 17 1 13 
2 36 50 35 17 26 9 
3 38 3 9 22 1 46 
4 37 26 39 43 8 48 
5 31 30 10 4 25 28 
6 41 10 20 13 37 33 
7 11 4 23 14 17 30 
8 23 44 40 16 42 3 
9 20 49 39 41 7 25 
10 34 50 5 12 24 7 
11 28 48 49 19 26 30 
12 10 36 12 46 31 39 
13 47 24 33 42 21 2 
14 47 10 31 19 41 11 
15 50 36 29 35 12 12 
16 17 5 31 12 31 2 
17 31 29 7 31 32 5 
18 31 42 38 7 24 13 
19 39 41 49 12 35 42 
20 21 31 16 31 2 32 
21 24 39 31 41 48 39 
22 23 50 35 50 15 30 
23 50 14 36 10 28 37 
24 47 26 1 16 44 13 
25 19 5 8 19 8 4 
26 49 1 8 34 42 32 
27 2 27 25 4 37 47 
28 14 42 33 13 19 2 
29 47 4 25 24 16 30 
30 41 25 12 23 17 36 
31 33 35 4 18 28 43 
32 1 21 37 39 44 23 
33 15 39 46 43 16 17 
34 30 35 43 46 39 31 
35 14 46 4 45 13 36 
36 1 13 18 15 6 4 
37 22 1 42 13 13 1 
38 49 32 43 27 18 6 
39 11 26 50 42 17 34 
40 47 20 45 49 29 13 
41 29 13 41 30 17 49 
42 46 50 47 29 3 12 
43 41 9 22 47 5 7 
44 14 14 34 46 34 38 
45 8 44 43 4 49 38 
46 48 31 33 4 42 32 
47 46 12 15 48 41 29 
48 8 8 5 35 29 18 
49 3 48 35 20 41 23 
50 6 9 14 15 16 17 
51 29 25 2 35 46 31 
52 38 8 15 34 40 23 
53 8 44 35 11 46 38 
54 2 6 6 40 48 43 
55 3 45 33 42 18 40 
56 25 41 16 48 12 32 
57 2 18 15 38 50 4 
58 20 2 31 21 20 24 
59 7 50 42 33 22 32 
60 26 10 44 25 1 17 
61 18 2 47 2 32 5 
62 9 47 25 29 33 9 
63 22 4 16 46 28 37 
64 28 48 16 22 42 7 
65 37 47 20 48 7 48 
66 18 46 36 25 16 5 
67 29 43 24 45 1 16 
68 9 29 3 48 5 33 
69 11 7 28 34 3 21 
70 2 27 43 10 1 30 
71 32 18 15 21 27 3 
72 43 7 45 23 46 25 
73 13 47 46 7 43 24 
74 20 48 40 27 2 7 
75 9 21 48 30 42 31 
76 1 47 7 50 42 3 
77 9 1 34 4 39 24 
78 22 22 46 26 19 28 
79 23 46 29 18 47 40 
80 2 31 7 43 31 17 
81 2 14 42 17 46 3 
82 41 34 12 13 43 35 
83 23 46 47 35 30 8 
84 44 24 13 10 12 39 
85 47 9 44 21 21 48 
86 17 7 17 46 24 13 
87 48 10 38 20 3 6 
88 40 42 5 33 7 19 
89 24 31 25 15 31 5 
90 15 8 22 5 21 11 
91 2 12 14 12 23 23 
92 14 11 34 22 48 34 
93 22 8 43 11 1 46 
94 19 47 40 28 1 26 
95 1 44 15 4 46 27 
96 18 35 21 40 14 34 
97 21 2 49 44 7 38 
98 24 36 13 32 38 50 
99 24 42 30 14 45 14 
100 37 35 39 40 41 16 
101 26 7 27 4 37 4 
102 42 44 28 30 19 10 
103 39 46 23 30 40 15 
104 13 33 39 35 31 2 
105 3 28 4 47 10 4 
106 37 14 9 46 4 45 
107 17 7 38 38 17 19 
108 43 21 48 12 5 12 
109 17 43 21 6 38 4 
110 5 46 34 38 46 1 
111 36 48 11 36 40 31 
112 29 23 10 26 42 7 
113 2 42 12 41 8 16 
114 22 44 43 13 48 25 
