6 
1000 1000 1000 1000 1000 1000 
1 129 185 172 198 105 103 
2 138 112 158 89 71 121 
3 170 155 178 87 162 196 
4 128 134 73 89 193 69 
5 103 69 51 131 62 196 
6 128 131 161 152 131 113 
7 183 152 168 55 102 107 
8 138 110 78 87 79 179 
9 157 66 107 147 121 98 
10 101 105 119 90 80 131 
11 56 69 54 134 170 72 
12 121 121 129 194 93 158 
13 139 53 76 122 109 140 
14 121 183 67 91 160 116 
15 83 78 110 138 181 58 
16 144 53 73 137 113 114 
17 85 137 191 149 115 157 
18 134 59 170 71 60 153 
19 173 72 99 174 174 88 
20 67 62 180 125 181 82 
21 180 129 69 122 177 77 
22 66 57 91 144 60 125 
23 148 59 57 93 69 131 
24 117 187 61 113 140 85 
25 137 111 158 196 92 182 
26 127 113 68 107 184 159 
27 69 180 94 113 157 188 
28 170 107 97 54 58 68 
29 180 96 118 79 176 175 
30 53 164 52 162 85 73 
31 97 177 177 83 160 173 
32 174 175 179 163 102 64 
33 90 133 125 86 129 132 
34 186 182 102 114 176 60 
35 171 142 122 84 88 141 
36 153 192 97 157 89 84 
37 96 168 59 97 137 191 
38 96 172 194 112 190 124 
39 96 152 65 70 56 173 
40 138 160 99 128 143 199 
41 177 56 151 111 83 97 
42 107 101 158 189 154 134 
43 135 182 191 146 181 125 
44 106 121 143 97 187 56 
45 159 75 86 164 147 88 
46 51 84 185 78 190 69 
47 114 195 168 199 199 187 
48 134 187 188 71 131 64 
49 169 191 141 147 110 143 
50 188 73 182 178 128 80 
51 144 191 94 127 199 138 
52 157 105 142 181 103 197 
53 64 149 173 115 118 148 
54 113 56 90 62 79 162 
55 58 196 103 99 194 198 
56 177 68 116 83 109 147 
57 92 184 72 157 107 102 
58 177 169 115 78 151 133 
59 200 121 58 140 85 160 
60 53 135 93 198 172 74 
61 117 126 106 119 157 147 
62 89 179 141 132 167 133 
63 158 194 152 78 194 183 
64 162 60 158 66 67 59 
65 102 194 59 148 187 137 
66 136 172 157 89 98 80 
67 188 136 132 139 102 100 
68 150 142 73 95 166 148 
69 188 169 85 196 56 167 
70 53 156 187 76 111 154 
71 138 84 120 88 192 187 
72 137 190 82 62 128 64 
73 169 86 121 182 187 159 
74 51 111 173 149 114 78 
75 68 154 183 72 108 151 
76 58 147 133 54 62 139 
77 82 199 150 82 103 163 
78 95 104 118 165 99 127 
79 189 177 168 161 186 153 
80 137 93 196 71 116 175 
81 78 79 137 150 181 166 
82 160 181 146 107 152 62 
83 101 129 159 198 82 121 
84 150 97 84 131 115 51 
85 166 82 100 176 138 84 
86 129 102 106 115 106 73 
87 93 159 54 174 65 85 
88 110 101 91 112 87 155 
89 169 133 150 129 93 71 
90 169 169 136 197 80 68 
91 159 186 104 111 137 79 
92 105 114 116 77 57 93 
93 117 184 95 119 165 101 
94 53 138 92 199 85 78 
95 148 56 54 147 54 152 
96 130 50 197 81 90 68 
97 186 139 105 141 166 165 
98 96 187 116 125 83 62 
99 141 139 63 149 63 118 
100 159 118 125 172 139 92 
101 175 174 161 80 189 148 
102 89 140 185 98 90 100 
103 168 101 132 94 188 53 
104 185 159 61 152 124 75 
105 108 192 103 69 119 137 
106 85 116 85 196 155 128 
107 111 172 59 154 195 77 
108 59 123 100 88 178 69 
109 133 116 67 96 139 104 
110 188 158 64 99 137 139 
111 95 193 151 89 187 159 
112 160 87 159 128 51 182 
113 73 96 57 185 146 153 
114 52 159 171 88 192 114 
115 86 185 86 89 183 70 
116 101 146 53 122 150 178 
117 149 101 114 123 90 52 
118 90 131 200 198 109 178 
119 89 130 83 86 105 184 
120 172 147 193 139 154 106 
121 162 67 64 108 113 183 
122 175 199 139 69 179 175 
123 183 158 149 73 92 123 
124 81 91 189 86 146 53 
125 177 176 51 71 99 150 
126 73 54 194 78 193 161 
127 147 129 153 77 180 195 
128 108 127 190 178 177 181 
129 142 93 130 91 177 147 
130 137 84 144 53 137 98 
131 122 175 99 140 76 104 
132 94 140 122 175 137 167 
133 61 150 157 55 72 92 
134 167 68 104 96 89 159 
135 163 197 157 125 65 169 
136 142 65 144 130 198 123 
137 169 70 145 141 52 128 
138 110 183 172 163 121 74 
139 167 73 165 87 151 74 
140 172 186 146 175 92 51 
141 177 153 147 141 168 159 
142 75 175 121 112 197 155 
143 111 151 165 52 76 181 
144 156 127 181 140 129 106 
145 192 57 185 161 153 90 
146 144 72 179 161 158 199 
147 84 93 109 98 174 109 
148 102 185 92 82 71 198 
149 99 154 69 98 174 83 
150 77 168 151 156 186 119 
151 77 59 59 161 140 177 
152 64 95 119 135 92 159 
153 119 170 111 154 177 192 
154 169 59 51 62 138 153 
155 133 170 179 103 58 120 
156 123 197 170 186 153 55 
157 54 171 155 176 198 193 
158 110 66 131 171 83 63 
159 61 119 111 176 86 125 
160 180 128 155 72 92 65 
161 52 88 119 136 200 67 
162 127 68 131 76 84 165 
163 178 190 105 74 138 190 
164 167 200 99 145 184 181 
165 124 85 60 189 117 87 
166 97 170 167 107 179 195 
167 60 138 144 184 50 150 
168 67 96 172 169 87 108 
169 166 163 173 93 181 95 
170 175 184 160 71 157 106 
171 127 174 198 68 124 86 
172 153 55 57 193 79 164 
173 95 113 107 109 175 130 
174 63 129 167 180 127 80 
175 76 171 157 99 192 104 
176 131 148 192 106 64 152 
177 195 172 118 125 200 143 
178 51 116 195 69 116 158 
179 102 64 171 126 97 188 
180 145 197 57 67 124 141 
181 63 180 173 130 86 127 
182 184 113 175 152 155 93 
183 199 183 81 71 107 143 
184 189 141 101 126 181 98 
