6 
40 40 40 40 40 40 
1 15 30 30 25 2 23 
2 4 24 16 29 2 32 
3 5 30 12 22 11 20 
4 19 13 21 6 3 33 
5 10 27 13 23 35 31 
6 16 15 5 10 2 12 
7 16 2 26 23 5 23 
8 34 4 15 16 20 24 
9 19 28 27 26 11 9 
10 26 19 32 17 19 32 
11 29 8 3 23 27 5 
12 35 3 27 13 1 12 
13 9 14 23 12 32 7 
14 29 23 25 7 15 22 
15 33 21 10 8 21 25 
16 24 10 7 2 2 19 
17 29 8 20 10 19 26 
18 7 11 17 13 28 10 
19 10 19 20 31 7 20 
20 8 2 26 3 2 19 
21 9 32 28 34 28 2 
22 12 20 22 28 4 26 
23 7 1 15 14 22 2 
24 11 12 24 14 17 1 
25 18 27 4 8 9 25 
26 15 31 1 5 30 28 
27 4 16 12 33 3 14 
28 1 1 19 5 16 16 
29 16 34 34 13 24 14 
30 33 11 25 15 10 20 
31 10 1 6 13 5 30 
32 22 10 19 1 8 22 
33 33 24 10 19 31 6 
34 5 26 35 35 3 31 
35 21 10 33 24 19 35 
36 23 8 7 14 22 14 
37 15 10 7 31 15 11 
38 21 33 8 14 33 20 
39 5 7 15 30 9 24 
40 1 23 5 11 11 18 
41 25 32 14 31 30 33 
42 18 19 21 12 30 33 
43 18 5 29 20 32 12 
44 6 27 2 10 29 5 
45 17 34 14 26 11 16 
46 4 33 26 9 18 1 
47 13 23 3 23 3 6 
48 9 11 18 30 31 28 
49 27 15 16 10 11 21 
50 20 30 9 23 14 2 
51 32 21 9 35 21 7 
52 6 21 31 16 10 26 
53 35 14 10 14 25 8 
54 18 2 9 24 26 4 
55 23 23 14 12 10 23 
56 22 8 15 24 22 35 
57 29 12 1 34 8 13 
58 3 6 24 23 25 22 
59 10 14 9 7 25 14 
60 20 6 27 31 18 27 
61 31 9 26 34 21 30 
62 3 3 27 24 2 34 
63 28 19 1 21 5 16 
64 24 3 25 24 15 11 
65 4 27 22 5 3 17 
66 33 12 20 23 28 1 
67 12 24 1 10 30 12 
68 8 32 1 3 5 31 
69 6 19 32 1 22 23 
70 32 16 19 23 1 4 
71 12 17 30 4 34 2 
72 25 19 20 11 17 27 
73 4 25 18 23 31 14 
74 6 28 19 32 28 3 
75 2 3 18 5 24 19 
76 15 15 4 13 9 24 
77 26 17 25 15 22 26 
78 11 13 35 5 18 15 
79 32 28 3 4 16 5 
80 34 19 25 26 9 7 
81 23 23 33 8 21 15 
82 28 33 15 26 19 24 
83 26 6 4 5 13 5 
84 34 33 5 23 4 17 
85 18 32 17 20 23 9 
86 17 31 34 26 20 20 
87 7 19 20 35 33 18 
88 22 4 13 30 5 16 
89 12 17 28 19 32 34 
90 27 25 31 18 2 27 
91 7 20 15 27 34 34 
92 33 27 26 12 5 32 
93 1 25 35 8 10 32 
94 33 35 35 26 14 33 
95 10 28 16 9 11 6 
96 26 27 23 13 24 13 
97 13 19 1 20 24 35 
98 21 16 28 17 4 35 
99 20 5 32 21 31 2 
100 32 20 25 19 31 26 
101 10 3 35 28 15 22 
102 24 5 22 4 26 19 
103 23 24 16 30 25 26 
104 32 12 1 16 22 11 
105 33 19 1 9 9 25 
106 25 16 34 12 23 28 
107 25 30 27 4 3 19 
108 7 18 32 6 12 11 
109 25 15 1 22 5 2 
110 9 19 30 8 35 21 
111 1 4 6 33 32 2 
112 14 31 12 10 18 11 
113 10 15 35 28 18 2 
114 6 2 21 12 15 27 
115 29 17 3 34 19 10 
116 20 21 23 25 26 12 
117 15 26 7 24 34 1 
118 35 29 33 34 3 17 
119 31 10 20 33 6 30 
120 20 35 20 5 15 21 
121 6 6 24 8 20 17 
122 14 32 31 11 27 24 
123 29 6 15 11 25 29 
124 5 15 35 34 25 17 
125 24 1 9 29 27 20 
126 9 25 30 16 9 14 
127 23 17 29 19 33 23 
128 24 4 30 18 33 7 
129 25 6 15 34 18 31 
130 9 13 16 5 23 11 
131 14 32 34 9 12 3 
132 7 35 20 22 17 8 
133 28 26 28 6 25 10 
134 8 5 35 5 15 13 
135 13 5 15 4 27 26 
136 31 19 4 32 15 13 
137 4 28 23 3 13 25 
138 10 28 11 19 3 20 
139 20 8 5 5 8 21 
140 3 32 5 26 3 9 
141 2 19 21 35 11 26 
142 34 34 9 32 3 21 
143 27 10 33 30 15 14 
144 1 16 27 12 9 8 
145 12 20 19 2 27 9 
146 7 12 16 6 9 16 
147 19 33 32 33 14 5 
148 13 12 21 5 18 22 
149 28 7 4 24 29 12 
150 26 21 10 4 26 7 
151 26 10 7 11 30 18 
152 1 26 8 4 13 27 
153 13 11 5 27 20 20 
154 4 30 9 26 12 22 
155 12 27 34 27 3 18 
156 31 22 22 12 19 28 
157 31 14 12 35 3 15 
158 23 6 5 34 6 12 
159 3 35 18 25 25 14 
160 6 24 10 31 33 34 
161 7 19 34 18 17 26 
162 16 7 14 35 33 35 
163 18 29 9 9 13 8 
164 22 6 11 31 20 25 
165 28 10 32 2 4 6 
166 32 33 32 14 18 20 
167 17 31 6 27 32 20 
168 2 6 26 5 33 9 
169 4 17 10 2 23 24 
170 17 34 27 33 3 6 
171 10 21 22 2 21 10 
172 33 3 29 10 14 29 
173 26 7 23 4 9 28 
174 1 5 31 18 24 4 
175 13 15 15 22 31 20 
176 5 22 11 21 26 19 
177 10 22 25 9 32 26 
178 13 35 34 16 20 27 
179 9 4 6 32 13 26 
180 12 20 9 22 2 22 
181 19 1 32 34 17 7 
182 23 17 1 9 6 8 
183 23 2 20 16 15 8 
184 29 11 18 23 26 30 
185 29 19 6 24 11 2 
186 24 29 8 35 13 14 
187 28 14 27 17 8 23 
188 25 1 8 23 30 31 
189 10 23 35 30 29 16 
190 18 23 4 13 10 29 
191 34 21 34 14 17 11 
192 3 34 15 9 33 19 
193 28 2 23 33 35 32 
194 14 19 5 21 26 16 
195 32 7 21 9 11 12 
196 35 26 19 12 30 3 
197 35 3 33 31 18 21 
198 11 27 15 35 12 13 
199 34 14 21 17 25 28 
