6 
100 100 100 100 100 100 
1 3 12 2 21 29 1 
2 17 24 8 14 47 43 
3 29 5 50 13 6 20 
4 9 7 14 20 4 9 
5 4 29 41 11 22 46 
6 4 41 40 19 41 40 
7 4 29 36 27 12 49 
8 36 5 5 18 18 25 
9 13 18 37 49 29 17 
10 7 8 8 12 43 16 
11 47 28 11 33 46 32 
12 46 18 44 29 38 18 
13 27 44 32 25 22 32 
14 47 21 37 39 23 34 
15 42 16 7 13 23 37 
16 19 15 50 17 27 48 
17 9 48 10 11 36 45 
18 9 31 23 23 10 1 
19 22 17 16 37 18 29 
20 7 5 4 15 46 32 
21 4 14 12 40 1 24 
22 11 18 46 42 28 40 
23 4 6 12 14 11 30 
24 40 43 29 43 43 38 
25 41 11 4 36 23 4 
26 15 22 33 42 24 29 
27 36 19 34 27 43 18 
28 25 47 21 34 13 36 
29 12 30 32 45 18 23 
30 18 9 30 7 25 38 
31 34 21 43 28 47 20 
32 44 13 28 45 10 12 
33 10 27 48 32 37 18 
34 26 25 29 25 46 45 
35 48 14 13 32 26 25 
36 9 39 15 11 3 23 
37 24 7 4 2 39 4 
38 8 25 39 17 19 2 
39 17 11 17 29 23 47 
40 17 3 11 4 38 9 
41 39 18 37 49 50 6 
42 43 20 45 45 49 17 
43 43 34 38 37 32 4 
44 2 44 18 7 22 46 
45 30 50 7 23 39 7 
46 40 21 12 2 42 37 
47 4 32 6 27 19 11 
48 46 46 20 50 34 28 
49 26 2 29 21 44 2 
50 46 20 39 23 34 1 
51 17 3 35 33 15 12 
52 20 4 43 37 18 16 
53 44 42 3 43 50 35 
54 10 27 38 2 40 28 
55 18 3 40 10 18 47 
56 16 16 36 1 44 44 
57 49 39 30 35 44 8 
58 4 49 47 16 3 48 
59 22 13 3 22 34 4 
60 4 44 31 42 46 30 
61 15 13 46 47 10 2 
62 5 28 23 35 30 13 
63 3 11 10 3 50 25 
64 10 24 46 34 39 45 
65 40 39 17 4 47 27 
66 21 1 26 47 4 35 
67 49 13 2 44 45 5 
68 18 25 20 29 41 50 
69 9 43 4 3 19 46 
70 1 36 8 5 9 26 
71 46 5 24 7 14 45 
72 27 47 35 2 2 12 
73 26 31 48 15 12 22 
74 27 32 32 31 18 44 
75 5 9 50 17 8 35 
76 21 26 9 20 17 11 
77 14 46 48 44 49 13 
78 45 12 14 47 38 13 
79 44 50 4 37 24 30 
80 5 35 11 24 39 24 
81 37 31 49 22 40 4 
82 31 47 16 43 14 2 
83 32 38 3 5 8 34 
84 31 25 19 45 40 1 
85 38 49 42 2 49 13 
86 2 4 15 15 38 31 
87 30 15 36 47 11 37 
88 3 12 46 22 18 8 
89 26 20 40 21 31 21 
90 27 27 37 22 37 32 
91 47 39 42 13 33 19 
92 1 33 30 5 13 2 
93 8 25 14 41 38 7 
94 15 47 46 16 35 16 
95 18 26 1 46 18 32 
96 42 15 12 12 9 1 
97 39 45 19 19 10 42 
98 23 50 24 13 47 32 
99 30 28 30 1 34 48 
100 48 40 30 9 40 25 
101 28 38 46 19 14 16 
102 5 4 50 38 48 39 
103 26 28 28 46 15 32 
104 21 12 13 28 11 39 
105 42 26 36 20 28 42 
106 39 10 16 28 20 22 
107 19 35 47 2 16 18 
108 47 28 18 50 23 24 
109 8 18 30 5 45 22 
110 20 40 16 37 3 40 
111 23 48 44 32 46 20 
112 44 47 35 19 7 4 
113 28 33 14 32 37 37 
114 25 31 37 42 46 26 
115 33 30 13 3 17 29 
116 42 35 26 26 21 33 
117 11 7 26 17 3 40 
118 46 14 5 14 22 30 
119 43 50 30 34 9 33 
120 14 38 26 43 13 41 
121 43 45 33 9 13 17 
122 25 44 22 32 43 46 
123 46 25 32 14 5 25 
124 17 32 49 12 32 43 
125 26 18 6 35 29 25 
126 11 43 33 32 38 7 
127 1 14 32 38 32 13 
128 46 46 39 27 31 33 
129 33 47 26 48 20 17 
130 21 27 35 50 29 8 
131 8 4 20 31 44 35 
132 27 7 24 18 19 10 
133 3 1 8 3 31 26 
134 48 44 45 11 22 31 
135 44 1 50 44 27 35 
136 47 45 28 36 42 11 
137 7 29 2 28 35 10 
138 46 14 2 17 14 35 
139 12 13 19 49 28 40 
140 32 8 32 33 43 36 
141 3 12 4 28 14 45 
142 15 30 41 40 4 13 
143 44 19 14 40 36 14 
144 40 16 11 19 12 14 
145 28 40 40 39 50 34 
146 4 14 50 20 4 37 
147 42 8 44 14 47 28 
148 9 49 49 4 42 33 
149 45 40 50 28 22 15 
150 12 1 11 11 27 8 
151 44 26 2 19 20 45 
152 4 41 42 23 20 6 
153 28 22 49 14 40 46 
154 29 37 49 1 35 36 
155 24 6 50 18 12 1 
156 20 15 26 42 33 11 
157 47 35 29 23 33 50 
158 41 19 41 40 30 11 
159 26 47 23 36 40 15 
160 28 4 27 22 34 20 
161 12 22 7 38 1 17 
162 20 43 38 13 20 41 
163 14 30 19 8 21 37 
164 14 7 4 8 42 35 
165 31 45 15 28 47 16 
166 40 36 42 50 12 21 
167 26 13 20 38 30 33 
168 40 13 23 33 28 10 
169 38 9 44 41 50 1 
170 25 11 23 42 47 3 
171 43 4 7 40 3 27 
172 7 34 17 18 22 19 
173 38 5 3 3 50 44 
174 17 14 11 1 48 17 
175 31 14 44 39 10 1 
176 10 46 3 23 40 42 
177 48 23 9 15 19 11 
178 44 10 22 28 44 45 
179 35 21 20 19 42 33 
180 37 37 49 16 3 12 
181 12 29 5 26 13 21 
182 12 27 9 31 21 45 
183 46 40 33 2 17 14 
184 35 8 3 10 7 33 
185 5 11 33 48 16 19 
186 21 15 3 36 34 38 
187 5 33 26 46 25 5 
188 46 37 35 6 11 34 
189 24 45 38 42 46 1 
190 13 18 8 26 42 10 
191 26 17 10 8 49 12 
192 40 14 4 22 48 24 
193 46 49 13 39 47 22 
194 43 43 6 3 31 29 
195 47 47 22 3 9 24 
196 23 45 31 27 48 31 
197 2 16 24 47 45 49 
198 31 9 13 39 40 4 
199 46 32 34 30 28 18 
200 1 36 14 17 32 47 
201 5 27 37 13 14 42 
202 42 3 4 40 38 6 
203 14 27 17 4 5 45 
204 40 26 26 8 28 6 
205 37 13 50 15 46 14 
206 38 22 2 22 24 26 
207 48 33 31 34 24 40 
208 45 7 16 14 40 46 
209 32 12 17 42 24 9 
210 41 10 34 11 14 48 
211 18 13 26 34 32 3 
212 14 40 14 41 48 42 
213 10 7 49 27 7 46 
214 30 35 25 41 17 25 
215 6 13 25 29 31 41 
216 47 12 37 5 42 13 
217 22 30 16 38 21 3 
218 22 13 36 45 2 41 
219 7 7 19 7 48 47 
220 47 46 41 13 17 21 
221 15 26 43 12 29 29 
222 35 46 41 29 33 37 
223 23 24 26 4 49 26 
224 35 32 1 48 19 31 
225 30 5 35 32 11 12 
226 18 45 14 48 37 35 
227 17 39 49 3 36 42 
228 7 21 35 43 49 31 
229 11 42 40 35 23 29 
230 43 15 12 16 17 6 
231 4 32 47 47 27 1 
232 49 27 14 20 27 39 
233 3 32 46 23 15 27 
234 50 10 13 9 20 10 
235 50 45 34 18 48 15 
236 26 24 24 19 30 18 
237 6 7 10 1 29 10 
238 36 8 21 22 30 23 
239 14 49 39 11 25 31 
240 40 45 30 46 15 13 
241 37 45 4 43 32 24 
242 4 49 6 20 24 48 
243 5 19 23 34 24 30 
244 30 33 31 22 41 43 
245 47 45 33 35 16 28 
246 14 25 38 42 35 36 
247 34 16 2 47 3 30 
248 22 32 11 3 23 41 
249 35 27 44 11 10 10 
250 9 46 16 23 18 48 
251 16 13 40 1 20 10 
252 49 38 6 30 50 44 
253 1 9 48 4 26 26 
254 16 39 49 11 48 42 
255 2 10 11 25 40 13 
256 33 37 2 3 47 3 
257 41 19 48 18 33 15 
258 44 26 32 19 4 10 
259 43 5 27 28 43 8 
260 40 9 15 11 37 30 
261 38 7 10 29 11 47 
262 13 43 50 42 24 37 
263 46 32 13 34 6 28 
264 19 40 28 16 9 14 
265 36 16 44 17 35 1 
266 3 17 2 2 40 40 
267 15 13 5 17 32 3 
268 14 42 3 29 33 10 
269 32 23 45 46 43 20 
270 15 7 39 22 45 22 
271 14 47 19 42 29 37 
272 24 43 30 42 43 23 
273 22 36 46 33 42 38 
274 10 46 35 32 23 45 
275 22 44 39 25 5 33 
276 37 2 24 14 44 14 
277 17 41 13 35 40 20 
278 40 3 44 46 4 19 
279 18 33 20 9 44 45 
280 36 19 5 23 16 49 
281 41 47 18 2 7 23 
282 32 2 3 32 35 39 
283 41 29 38 34 32 5 
284 41 43 29 8 30 21 
285 11 42 21 3 49 25 
286 20 17 12 31 25 30 
287 26 1 5 28 5 23 
288 39 26 26 48 30 35 
289 36 24 44 15 27 38 
290 1 13 35 44 44 44 
291 17 50 26 49 26 11 
292 4 40 41 30 43 23 
293 42 24 8 23 12 8 
294 45 38 45 23 11 10 
295 10 17 8 10 9 19 
296 50 46 19 29 13 27 
297 27 14 41 22 26 19 
298 4 8 46 25 28 41 
299 19 29 40 34 14 28 
300 49 50 30 15 45 37 
301 25 30 26 37 35 12 
302 43 26 40 24 6 20 
303 44 23 40 46 8 10 
304 47 21 50 47 20 30 
305 45 1 25 42 12 14 
306 41 18 33 37 22 3 
307 12 27 21 28 25 29 
308 22 15 33 37 17 5 
309 33 41 21 29 43 20 
310 30 22 47 50 46 10 
311 18 6 17 10 12 4 
312 12 15 6 5 27 21 
313 38 8 16 1 17 46 
314 32 7 33 20 9 14 
315 5 18 11 32 5 2 
316 45 9 11 44 38 27 
317 40 27 2 21 39 15 
318 4 50 36 25 26 24 
319 44 8 19 13 26 39 
320 11 37 49 3 48 43 
321 13 36 3 49 3 43 
322 18 7 40 12 27 19 
323 17 10 20 5 46 1 
324 15 23 23 19 45 38 
325 10 19 40 1 27 11 
326 29 35 33 48 49 19 
327 41 11 43 1 23 37 
328 16 8 20 33 37 25 
329 18 13 30 42 2 20 
330 34 37 14 22 31 37 
331 4 31 28 15 40 49 
332 39 15 11 17 12 37 
333 25 24 18 18 32 46 
334 31 14 40 23 14 46 
335 50 8 31 43 45 29 
336 50 12 3 33 42 17 
337 15 2 10 23 10 2 
338 43 15 21 1 38 6 
339 50 20 4 7 22 18 
340 28 37 27 20 20 10 
341 45 29 27 41 34 41 
342 6 44 33 4 29 12 
343 7 13 35 37 22 17 
344 16 46 24 29 37 11 
345 24 11 29 24 5 1 
346 35 40 20 7 14 11 
347 7 21 34 8 25 7 
348 32 40 36 8 34 2 
349 17 30 9 44 39 27 
350 45 21 3 32 43 30 
351 36 17 48 19 49 31 
352 34 8 6 44 43 27 
353 31 44 10 36 6 41 
354 29 42 49 1 42 12 
355 10 20 36 34 29 46 
