6 
1000 1000 1000 1000 1000 1000 
1 379 285 373 159 120 294 
2 162 396 311 205 184 152 
3 266 199 312 273 199 350 
4 123 263 258 190 116 110 
5 364 369 223 339 206 221 
6 196 366 241 253 271 109 
7 285 317 241 156 119 303 
8 152 238 112 121 145 151 
9 266 139 332 208 162 165 
10 287 378 148 332 294 351 
11 400 165 368 171 241 329 
12 161 329 172 237 223 337 
13 385 338 136 384 326 303 
14 223 356 223 134 244 171 
15 392 341 241 163 303 339 
16 349 367 191 159 351 274 
17 115 191 127 336 212 353 
18 190 315 246 214 239 231 
19 218 137 253 357 296 319 
20 205 260 232 158 396 160 
21 143 249 217 184 220 192 
22 307 132 114 133 282 264 
23 175 345 132 195 376 229 
24 284 125 268 263 223 384 
25 290 158 104 131 338 299 
26 222 204 367 222 212 354 
27 171 349 242 125 384 227 
28 175 128 371 197 347 270 
29 362 336 239 262 369 222 
30 268 106 212 151 167 341 
31 127 365 298 154 301 103 
32 322 337 172 271 209 208 
33 333 269 199 217 112 158 
34 158 227 136 334 362 250 
35 242 302 344 107 123 189 
36 286 213 381 277 389 117 
37 371 241 132 300 254 205 
38 101 161 187 186 102 163 
39 399 104 297 321 214 140 
40 357 179 390 285 314 115 
41 331 317 283 261 238 262 
42 273 119 233 116 392 191 
43 190 395 323 343 220 345 
44 227 154 334 216 242 255 
45 105 298 366 398 135 113 
46 347 234 300 203 181 299 
47 146 373 310 221 371 396 
48 137 175 206 190 163 117 
49 175 325 107 349 236 154 
50 174 235 192 283 282 168 
51 218 189 167 299 128 240 
52 397 143 261 208 187 241 
53 141 346 355 309 292 348 
54 365 273 238 220 190 266 
55 238 102 287 356 210 346 
56 249 397 158 374 100 276 
57 277 279 304 157 100 319 
58 161 324 250 263 258 193 
59 196 236 183 165 192 132 
60 264 211 259 240 145 264 
61 241 367 366 357 111 155 
62 189 210 120 362 107 398 
63 159 261 220 376 373 107 
64 158 243 363 217 158 336 
65 290 296 119 122 230 395 
66 145 141 127 198 286 244 
67 308 383 255 351 180 159 
68 209 117 349 273 228 294 
69 247 294 313 297 371 109 
70 355 243 388 112 128 312 
71 114 361 190 102 257 353 
72 210 341 379 111 355 284 
73 386 389 375 312 202 352 
74 231 101 324 376 231 260 
75 183 237 115 177 180 220 
76 330 221 126 193 253 138 
77 125 247 284 159 386 130 
78 363 336 222 373 343 197 
79 329 266 148 182 297 115 
80 316 280 284 153 232 382 
81 244 171 238 273 161 345 
82 113 373 291 192 315 185 
83 178 374 325 136 110 139 
84 244 123 306 231 212 162 
85 254 183 329 286 318 156 
86 386 235 283 101 321 105 
87 130 250 275 381 203 241 
88 230 349 200 148 193 261 
89 170 320 100 320 125 354 
90 173 225 130 229 188 132 
91 135 302 276 224 254 341 
92 355 172 367 163 297 209 
93 259 386 100 114 164 235 
94 377 227 367 341 151 140 
95 241 367 372 229 388 247 
96 202 228 357 324 152 143 
97 182 143 113 357 147 296 
98 295 379 139 275 210 227 
99 289 304 206 210 230 278 
100 351 305 104 196 118 379 
101 106 333 361 379 212 118 
102 347 285 341 389 157 105 
103 380 110 399 232 225 217 
104 111 264 267 182 104 123 
105 189 205 262 110 377 273 
106 151 286 176 158 107 278 
107 359 351 364 320 365 169 
108 132 399 396 282 147 313 
109 330 297 351 163 158 274 
110 319 235 353 347 364 305 
111 390 308 389 163 375 187 
112 318 278 278 249 372 399 
113 138 232 222 379 283 371 
114 316 160 105 142 334 218 
