6 
10 10 10 10 10 10 
1 2 6 5 3 6 10 
2 7 2 9 5 7 2 
3 4 9 5 10 7 10 
4 9 8 9 3 4 4 
5 1 10 7 8 10 4 
6 6 3 3 5 2 10 
7 5 10 5 2 2 3 
8 7 5 7 7 6 1 
9 3 7 7 7 4 4 
10 10 2 5 1 8 8 
11 9 4 7 2 5 6 
12 5 4 9 2 7 9 
13 7 6 5 7 9 10 
14 8 9 6 1 1 4 
15 9 3 10 5 4 6 
16 2 6 5 9 6 3 
17 7 3 3 5 5 2 
18 4 3 1 8 8 8 
19 1 10 2 10 3 9 
20 10 2 7 2 7 3 
21 10 1 5 1 4 10 
22 5 2 9 3 5 4 
23 9 10 7 8 6 2 
24 4 7 6 7 1 9 
25 7 8 2 10 6 7 
26 5 6 3 8 6 8 
27 6 6 5 3 6 1 
28 9 2 4 1 8 10 
29 2 3 7 3 4 9 
30 7 9 9 1 2 2 
31 2 8 8 1 5 7 
32 8 3 4 4 1 2 
33 9 6 8 8 8 2 
34 8 2 2 10 1 6 
35 10 9 2 5 1 6 
36 6 2 3 6 10 2 
37 7 7 7 9 4 8 
38 10 1 5 6 10 2 
39 9 3 7 7 2 6 
40 9 9 9 6 5 1 
41 9 7 7 4 7 9 
42 4 3 5 1 1 6 
43 9 1 2 1 4 3 
44 7 3 9 8 5 7 
45 2 3 9 2 2 8 
46 10 4 10 8 5 8 
47 7 8 2 7 6 7 
48 2 6 3 4 7 5 
49 3 1 5 2 2 1 
50 5 4 7 4 9 3 
51 6 7 2 7 2 6 
52 8 1 4 9 8 1 
53 2 1 3 10 1 6 
54 5 5 10 2 8 9 
55 10 10 8 10 2 6 
56 8 7 1 8 10 6 
57 9 10 2 2 2 3 
58 4 8 10 3 4 7 
59 10 1 5 8 8 6 
60 7 8 10 4 2 4 
61 6 2 2 9 1 7 
62 6 4 5 1 10 9 
63 9 5 3 3 2 9 
64 7 5 9 10 2 6 
65 4 4 6 10 5 5 
66 5 3 2 7 9 6 
67 7 6 3 1 6 4 
68 1 1 9 5 4 1 
69 3 4 8 8 3 8 
70 9 4 5 1 6 6 
71 9 1 10 1 7 3 
72 3 2 5 2 8 5 
73 3 9 5 10 5 4 
74 8 5 8 7 9 3 
75 1 4 2 6 9 2 
76 8 1 10 6 10 8 
77 9 7 10 8 9 8 
78 8 4 9 5 4 7 
79 8 2 7 1 9 2 
80 6 6 10 5 6 7 
81 6 2 9 10 3 10 
82 3 8 5 6 10 6 
83 3 6 7 9 7 10 
84 3 3 5 4 3 9 
85 1 6 6 6 5 4 
86 8 6 10 5 4 1 
87 8 1 10 10 6 1 
88 8 4 9 6 5 10 
89 9 10 7 6 3 7 
90 3 10 9 1 2 10 
91 4 7 9 10 2 4 
92 3 4 7 8 6 9 
93 2 8 2 7 1 1 
94 5 5 9 1 6 5 
95 2 1 5 1 5 8 
96 7 5 10 3 5 4 
97 1 8 10 7 5 6 
98 1 9 9 6 6 10 
99 5 2 8 4 1 6 
100 6 3 4 10 10 7 
101 1 1 8 4 7 5 
102 10 8 7 7 4 6 
103 3 5 3 8 7 6 
104 2 7 8 3 8 7 
105 6 1 5 3 2 3 
106 4 5 9 9 7 9 
107 9 10 6 9 10 6 
108 8 3 6 6 2 6 
109 7 4 1 8 4 3 
110 6 8 6 5 3 8 
111 8 3 8 8 5 6 
112 2 1 1 4 1 7 
113 8 3 3 3 9 10 
114 6 5 8 6 1 5 
115 6 3 8 1 6 10 
116 4 4 10 3 8 4 
117 10 9 10 4 2 10 
118 1 3 7 3 7 1 
119 2 2 2 2 2 5 
120 7 10 1 7 8 1 
121 8 3 8 1 2 6 
122 7 1 3 5 8 6 
123 4 10 1 4 2 9 
124 3 2 6 7 1 9 
125 7 1 4 1 3 10 
126 10 10 7 8 1 2 
127 4 3 5 10 7 10 
128 9 7 9 2 6 2 
129 1 10 4 8 9 2 
130 8 10 3 2 8 10 
131 7 2 9 8 3 1 
132 6 6 4 6 9 9 
133 6 4 2 6 7 10 
134 3 10 3 4 10 5 
135 9 6 6 8 7 1 
136 4 5 9 4 1 4 
137 8 4 3 8 9 2 
138 3 3 1 1 4 7 
139 3 4 8 9 7 10 
140 6 6 5 6 7 2 
141 6 6 4 8 1 2 
142 8 5 6 3 5 2 
143 8 10 6 1 4 10 
144 4 2 8 5 4 7 
145 8 4 1 5 5 7 
146 5 1 5 1 4 1 
147 10 8 9 10 4 4 
148 8 1 7 4 8 9 
149 4 5 10 2 9 2 
150 1 5 3 7 5 5 
151 4 1 9 7 2 9 
152 9 1 1 1 8 2 
153 10 6 2 2 3 10 
154 4 8 9 1 6 5 
155 9 10 4 6 1 3 
156 9 8 9 8 8 5 
157 10 3 9 4 1 3 
158 1 9 5 2 3 6 
159 4 7 2 4 2 9 
160 8 9 8 4 3 1 
161 4 5 4 4 3 1 
162 3 6 4 4 3 7 
163 8 7 5 5 2 1 
164 8 2 8 1 10 1 
165 6 6 7 2 4 2 
166 9 8 7 3 7 4 
167 9 3 5 4 6 3 
168 1 7 7 6 7 10 
169 2 9 9 4 7 4 
170 7 2 8 1 2 7 
171 5 3 3 9 1 4 
172 5 2 4 8 7 10 
173 3 2 10 4 8 8 
174 6 4 1 8 9 1 
175 5 7 4 9 2 3 
176 1 6 9 10 8 2 
177 6 3 9 3 8 2 
178 8 9 9 9 1 2 
179 5 9 5 7 9 2 
180 9 1 4 6 7 6 
181 1 7 2 3 5 3 
182 6 4 9 3 8 5 
183 6 6 5 1 1 7 
184 7 9 2 4 7 1 
185 4 7 1 3 7 7 
186 4 6 3 5 1 4 
187 2 7 1 3 5 1 
188 4 10 1 6 2 9 
189 7 4 3 2 3 8 
190 4 6 1 5 1 10 
191 4 1 2 4 3 6 
192 7 7 4 3 3 7 
193 6 1 4 10 2 9 
194 8 1 7 4 10 5 
195 5 7 5 6 6 5 
196 1 5 3 2 7 9 
197 1 10 5 2 6 10 
198 5 4 4 5 7 9 
199 5 4 4 8 7 7 
200 3 4 9 5 6 5 
201 2 3 6 2 8 8 
202 3 9 9 5 2 9 
203 3 8 10 5 7 3 
204 9 2 2 7 10 6 
205 5 7 8 9 5 9 
206 2 7 7 10 4 10 
207 10 2 2 1 4 9 
208 8 4 1 8 6 7 
209 9 7 6 7 2 10 
210 7 7 2 9 9 10 
211 7 4 6 9 10 5 
212 6 10 1 6 3 10 
213 4 7 6 1 1 7 
214 10 7 7 1 7 9 
215 9 8 3 9 1 6 
216 1 7 4 3 3 7 
217 5 2 6 7 3 6 
218 10 4 3 4 8 6 
219 2 3 9 9 6 3 
220 2 4 10 5 1 10 
221 5 4 5 6 7 4 
222 9 9 6 9 4 8 
223 4 8 2 4 2 6 
224 6 10 6 8 5 4 
225 8 2 2 3 2 10 
226 1 6 2 5 10 10 
