6 
100 100 100 100 100 100 
1 11 26 37 37 49 16 
2 40 24 2 46 10 40 
3 18 37 8 20 21 36 
4 38 9 41 49 41 47 
5 20 44 13 50 29 27 
6 40 24 23 28 44 1 
7 49 6 8 9 6 44 
8 1 19 48 32 42 17 
9 49 23 44 40 22 1 
10 11 21 2 6 42 15 
11 39 17 28 31 6 17 
12 26 1 36 43 45 40 
13 6 6 35 43 42 46 
14 1 23 22 39 3 7 
15 39 13 13 46 8 26 
16 8 44 47 47 29 42 
17 37 26 17 12 47 23 
18 38 13 18 6 15 4 
19 41 6 27 23 10 6 
20 50 25 42 9 35 10 
21 30 7 17 3 33 28 
22 19 14 7 9 33 44 
23 4 18 14 17 10 24 
24 12 8 16 1 34 39 
25 39 39 34 39 27 47 
26 15 50 3 37 39 46 
27 30 50 44 48 35 30 
28 12 41 29 17 2 42 
29 39 41 21 42 47 38 
30 6 13 20 7 25 13 
31 33 9 19 32 24 13 
32 37 35 27 34 9 35 
33 25 33 38 18 24 41 
34 1 30 5 17 47 30 
35 26 49 20 2 6 39 
36 17 46 17 21 1 19 
37 15 36 49 3 29 33 
38 9 20 37 2 15 22 
39 31 17 13 8 11 48 
40 2 10 1 9 20 46 
41 33 22 49 44 13 47 
42 31 12 37 44 12 49 
43 25 42 37 7 4 36 
44 17 12 27 19 32 44 
45 32 2 28 36 38 19 
46 22 48 41 17 7 37 
47 41 35 26 43 18 47 
48 41 43 44 40 42 39 
49 7 28 4 13 2 2 
50 28 16 42 29 31 20 
51 23 38 19 44 2 12 
52 9 41 36 9 13 11 
53 27 5 41 20 34 37 
54 34 15 49 13 48 45 
55 23 33 38 1 18 42 
56 34 23 43 29 30 19 
57 45 18 22 36 49 14 
58 20 32 29 31 21 41 
59 3 50 27 49 2 43 
60 1 36 4 49 5 36 
61 37 47 7 21 12 44 
62 18 18 3 10 1 12 
63 23 48 50 36 21 27 
64 23 17 35 14 18 3 
65 38 1 16 24 1 46 
66 44 37 44 30 24 4 
67 31 23 11 41 5 13 
68 2 39 2 38 34 15 
69 6 44 28 43 35 10 
70 29 27 23 4 17 30 
71 26 42 19 24 22 34 
72 15 3 22 10 3 8 
73 9 2 47 41 4 4 
74 11 12 3 46 21 49 
75 15 17 48 20 49 50 
76 41 32 20 14 40 4 
77 23 42 37 1 8 30 
78 37 22 38 1 31 20 
79 37 14 23 12 48 44 
80 7 29 6 18 5 31 
81 5 34 40 28 11 11 
82 41 22 38 20 12 49 
83 8 23 26 7 3 50 
84 13 6 45 16 50 11 
85 12 22 8 27 41 37 
86 31 42 8 36 9 38 
87 10 13 36 46 21 1 
88 11 12 25 17 30 14 
89 31 43 1 21 6 48 
90 50 45 8 21 44 18 
91 50 5 19 43 47 42 
92 43 2 31 38 38 31 
93 44 21 40 35 19 25 
94 7 30 20 28 22 29 
95 45 38 25 44 21 49 
96 24 29 5 22 3 49 
97 21 1 50 17 27 17 
98 17 24 3 27 34 10 
99 9 48 17 50 3 27 
100 29 36 12 48 6 16 
101 46 27 13 31 10 30 
102 43 37 25 10 36 16 
103 10 45 28 31 7 39 
104 30 42 46 41 19 24 
105 43 42 4 19 9 25 
106 32 28 41 43 5 48 
107 13 14 41 10 24 32 
