6 
150 150 150 150 150 150 
1 44 53 75 81 84 90 
2 39 37 90 80 64 59 
3 95 92 86 85 31 25 
4 33 33 61 65 37 32 
5 32 25 64 68 94 98 
6 69 66 62 60 86 94 
7 35 36 62 62 96 87 
8 96 87 65 63 39 48 
9 65 60 79 73 78 82 
10 51 51 69 77 93 97 
11 69 78 34 44 51 48 
12 77 81 96 86 38 46 
13 41 43 75 74 49 50 
14 83 76 57 51 62 65 
15 71 81 80 85 79 74 
16 64 67 26 30 79 79 
17 86 86 77 72 38 44 
18 81 86 53 51 34 27 
19 53 54 100 92 75 79 
20 29 39 44 36 29 24 
21 33 23 100 91 83 87 
22 82 88 91 97 80 88 
23 43 40 66 69 79 69 
24 51 47 55 61 89 96 
25 37 46 91 98 73 81 
26 70 73 34 26 41 51 
27 21 13 33 28 35 34 
28 27 22 30 27 85 90 
29 55 59 82 75 43 35 
30 26 19 57 57 63 70 
31 41 35 97 100 20 28 
32 79 77 89 86 60 53 
33 80 80 93 96 25 17 
34 38 42 90 99 34 26 
35 40 40 67 59 27 24 
36 40 39 46 56 41 41 
37 76 73 49 57 77 84 
38 38 36 100 105 69 70 
39 53 60 64 68 37 41 
40 70 65 91 81 90 81 
41 96 104 50 52 64 56 
42 70 63 30 31 97 90 
43 90 85 75 82 22 22 
44 23 17 66 74 43 43 
45 94 103 69 72 99 106 
46 25 16 92 92 21 21 
47 27 28 45 42 52 50 
48 69 67 24 24 65 69 
49 25 19 68 64 46 39 
50 38 38 47 47 92 90 
51 49 45 40 45 71 72 
52 54 63 99 93 93 84 
53 65 55 98 103 23 18 
54 86 78 86 76 64 73 
55 65 68 27 22 86 90 
56 91 91 68 68 100 98 
57 23 16 99 108 75 76 
58 58 57 64 70 96 99 
59 25 22 87 97 51 46 
60 58 55 51 53 77 76 
61 26 21 49 43 98 100 
62 69 69 57 61 44 43 
63 41 43 95 85 56 53 
64 72 70 86 90 43 51 
65 25 35 44 37 87 96 
66 28 29 26 24 67 70 
67 75 70 52 44 67 74 
68 42 43 66 69 72 72 
69 22 24 52 42 84 88 
70 22 18 36 36 27 21 
71 97 97 44 41 42 41 
72 62 57 90 93 85 95 
73 90 81 25 26 94 90 
74 75 73 71 70 77 76 
75 34 27 75 78 61 71 
76 86 95 94 104 36 33 
77 97 97 61 53 63 65 
78 73 82 20 12 46 49 
79 42 37 66 66 56 49 
80 75 80 20 17 61 57 
81 97 97 69 63 31 41 
82 86 85 68 68 28 37 
83 53 56 87 80 47 48 
84 40 31 68 71 73 65 
85 30 38 49 45 37 27 
86 93 88 55 47 61 67 
87 58 52 39 40 71 67 
88 36 36 50 42 39 35 
89 66 58 53 58 39 41 
90 64 69 54 48 63 69 
91 50 53 54 45 35 37 
92 67 62 40 41 70 69 
93 37 36 69 64 60 58 
94 39 49 60 64 92 102 
95 76 77 82 78 43 51 
96 60 53 36 45 36 39 
97 22 21 38 32 94 99 
98 55 59 84 80 63 60 
99 84 88 92 95 25 25 
100 72 68 100 90 45 42 
101 61 61 51 61 53 52 
102 48 39 90 89 40 33 
103 75 70 76 76 71 74 
104 34 44 100 99 42 39 
105 27 31 87 90 88 92 
106 42 52 27 20 28 28 
107 48 42 57 60 98 107 
108 22 15 68 76 26 26 
109 43 35 90 89 96 96 
110 24 16 57 59 91 88 
111 73 69 88 84 92 95 
112 21 30 58 55 100 97 
113 21 27 76 73 29 27 
114 86 84 23 23 97 96 
115 79 77 28 34 23 17 
116 38 37 97 101 77 80 
117 98 101 60 52 47 47 
118 33 40 30 34 91 91 
119 73 79 33 30 34 32 
120 81 90 68 68 89 84 
121 78 80 82 72 22 31 
122 35 38 60 60 47 49 
123 63 59 63 72 32 42 
124 47 55 41 48 82 79 
125 22 24 96 99 55 55 
126 62 61 38 38 88 92 
127 63 59 90 90 65 70 
128 20 20 51 50 76 71 
129 86 88 69 70 75 74 
130 97 94 77 77 71 61 
131 45 45 45 43 30 23 
132 88 81 94 90 49 45 
133 68 62 20 12 27 30 
134 100 110 60 60 47 47 
135 38 48 42 48 75 74 
136 78 76 52 58 42 47 
137 80 90 31 30 81 78 
138 74 82 49 48 51 59 
139 21 16 97 97 48 54 
140 67 67 35 32 70 62 
141 77 82 29 29 66 70 
142 39 47 67 61 48 50 
143 63 60 76 78 43 46 
144 64 66 24 16 54 51 
145 91 84 61 55 88 89 
146 87 87 34 36 35 26 
147 72 78 78 72 38 37 
148 59 56 99 108 75 83 
149 50 49 71 81 87 92 
150 43 43 44 49 82 81 
151 80 79 27 35 41 40 
152 35 41 79 70 85 81 
153 61 54 41 44 83 79 
154 44 45 33 32 78 79 
155 81 89 40 44 62 55 
156 90 92 65 70 86 86 
157 83 82 35 42 46 46 
158 39 30 22 18 90 92 
159 72 64 39 29 31 21 
160 81 85 81 73 56 50 
161 34 36 89 81 33 27 
162 81 91 38 37 75 78 
163 93 85 58 63 46 50 
164 95 101 50 58 65 67 
165 91 84 44 46 64 56 
166 44 44 30 27 20 20 
167 84 87 32 22 87 89 
168 92 88 21 31 70 73 
