6 
100 100 100 100 100 100 
1 13 6 38 36 9 35 
2 31 22 25 25 15 44 
3 9 47 49 40 42 43 
4 39 43 50 17 35 39 
5 10 45 22 18 19 3 
6 24 8 48 33 28 25 
7 41 4 40 16 21 9 
8 29 17 22 42 37 43 
9 1 49 41 22 29 14 
10 21 32 10 20 45 21 
11 34 11 49 37 1 18 
12 26 47 39 50 7 34 
13 47 3 33 22 40 26 
14 31 12 47 23 33 8 
15 34 29 31 23 28 17 
16 46 38 1 14 45 25 
17 35 15 33 27 2 35 
18 12 7 48 36 41 1 
19 38 44 39 48 46 30 
20 5 5 19 36 49 38 
21 38 10 24 33 7 19 
22 1 35 18 34 8 13 
23 21 18 14 36 34 3 
24 8 10 4 29 31 30 
25 33 10 16 22 25 30 
26 12 24 30 17 7 18 
27 39 20 4 4 2 43 
28 16 27 12 35 7 43 
29 24 22 38 41 23 11 
30 38 11 15 17 22 14 
31 48 40 4 44 48 5 
32 42 32 24 25 50 28 
33 7 50 33 20 33 43 
34 39 46 20 19 27 45 
35 20 3 44 29 30 50 
36 25 14 31 6 21 40 
37 40 20 4 40 10 33 
38 40 48 29 16 24 36 
39 2 32 9 50 16 22 
40 38 23 7 46 20 1 
41 10 36 49 40 50 40 
42 25 9 30 4 28 34 
43 39 38 39 12 1 23 
44 1 47 34 35 30 17 
45 22 41 17 42 46 41 
46 20 29 1 40 9 17 
47 45 28 21 32 32 29 
48 29 24 26 4 46 28 
49 41 19 29 11 22 8 
50 50 25 7 28 8 29 
51 30 19 38 25 40 38 
52 22 24 10 16 47 22 
53 31 30 18 26 47 11 
54 6 22 25 13 41 44 
55 29 26 41 12 42 32 
56 7 43 13 33 42 24 
57 32 38 6 16 4 50 
58 10 10 44 43 8 9 
59 31 3 35 24 27 22 
60 38 23 18 23 3 23 
61 21 28 20 36 14 45 
62 11 27 32 42 37 25 
63 25 3 23 37 35 33 
64 5 42 34 40 9 33 
65 7 13 6 39 20 48 
66 7 10 10 30 32 13 
67 18 13 23 38 10 43 
68 5 49 3 11 20 13 
69 8 48 21 40 49 33 
70 36 44 16 6 48 22 
71 37 17 47 4 17 8 
72 8 10 43 43 39 22 
73 19 34 46 45 42 11 
74 4 44 50 31 42 30 
75 13 35 36 32 41 48 
76 29 21 15 45 36 31 
77 31 23 20 18 3 39 
78 50 24 1 2 26 26 
79 30 25 31 44 36 39 
80 22 16 6 11 27 16 
81 25 33 45 47 21 6 
82 41 22 31 27 40 11 
83 13 4 7 25 25 47 
84 39 32 23 41 45 16 
85 28 46 48 32 13 47 
86 18 13 48 30 22 48 
87 7 34 36 23 6 50 
88 44 45 15 34 8 2 
89 27 7 35 13 17 18 
90 12 38 26 18 40 29 
91 3 5 3 13 47 29 
92 29 19 9 9 5 16 
93 18 46 40 32 26 36 
94 45 43 18 30 29 22 
95 20 42 34 37 38 31 
96 19 28 13 3 41 22 
97 6 35 24 12 17 43 
98 4 37 5 48 28 39 
99 17 37 43 2 4 1 
100 47 22 30 38 5 39 
101 12 21 5 42 31 49 
102 9 36 23 47 40 46 
103 16 26 33 19 36 16 
104 6 17 47 31 13 18 
105 24 14 12 24 41 49 
106 47 1 50 33 27 19 
107 16 42 28 28 1 19 
108 47 40 47 43 14 14 
109 44 9 24 42 32 12 
110 1 12 42 38 32 11 
111 25 35 9 24 38 50 
112 43 29 15 29 13 12 
113 45 27 15 26 8 23 
114 29 10 41 2 3 12 
115 1 11 9 45 2 32 
116 8 22 37 29 24 8 
117 8 20 31 4 6 11 
118 42 11 34 18 20 11 
119 3 6 35 41 3 50 
120 15 17 49 45 41 34 
121 17 39 34 31 25 5 
122 45 38 31 28 31 6 
123 18 29 2 20 20 10 
124 47 29 2 36 2 12 
125 45 42 48 24 5 24 
126 48 1 35 50 13 8 
127 26 14 6 43 22 34 
128 47 2 43 7 8 31 
129 31 15 26 41 34 11 
130 44 46 15 47 27 16 
131 43 45 21 50 8 8 
132 25 36 50 38 45 28 
133 17 25 26 44 37 45 
134 30 38 31 34 38 1 
135 10 39 12 44 23 37 
136 23 28 49 44 48 45 
137 13 2 40 18 40 9 
138 48 42 50 50 1 32 
139 26 43 6 26 10 45 
140 37 14 9 37 46 37 
