6 
150 150 150 150 150 150 
1 53 63 54 69 68 61 
2 38 73 95 20 45 76 
3 98 25 76 53 32 97 
4 94 36 68 43 40 73 
5 67 56 62 49 62 49 
6 57 72 47 66 24 89 
7 51 64 57 61 43 77 
8 55 72 50 60 83 33 
9 82 31 54 74 81 44 
10 68 58 69 59 49 72 
11 63 61 83 36 64 47 
12 70 59 100 28 34 85 
13 48 69 81 39 94 27 
14 37 75 87 26 53 74 
15 65 45 49 74 54 56 
16 40 75 63 64 62 52 
17 90 37 71 39 62 56 
18 63 54 61 69 29 89 
19 51 78 62 54 61 65 
20 91 20 20 97 57 62 
21 30 86 59 55 85 25 
22 67 61 62 52 100 22 
23 35 79 95 25 38 89 
24 99 26 97 14 27 96 
25 29 98 22 99 36 75 
26 99 30 39 89 20 92 
27 59 58 22 91 98 30 
28 53 57 55 71 55 61 
29 80 45 75 55 58 54 
30 44 72 33 90 96 28 
31 84 45 42 78 95 18 
32 97 27 90 28 56 57 
33 45 67 56 73 37 93 
34 67 58 69 50 91 37 
35 22 91 78 46 36 75 
36 68 50 21 95 99 24 
37 31 90 65 57 98 22 
38 25 91 37 74 53 68 
39 37 87 38 87 61 54 
40 65 45 33 78 23 88 
41 33 84 52 78 51 66 
42 37 85 65 49 33 87 
43 88 30 93 29 20 108 
44 71 59 20 91 85 42 
45 59 63 88 39 38 81 
46 41 89 96 18 53 73 
47 62 63 43 81 80 32 
48 44 83 50 74 36 94 
49 65 46 81 45 86 38 
50 59 52 43 80 69 61 
51 31 84 68 42 62 57 
52 63 66 72 47 71 42 
53 48 63 62 53 50 69 
54 43 76 56 60 83 42 
55 87 36 69 55 53 75 
56 66 63 46 65 59 57 
57 65 65 30 92 48 70 
58 83 44 39 81 53 71 
59 34 85 58 60 83 34 
60 41 69 39 77 58 70 
61 35 87 50 78 73 51 
62 56 54 94 18 31 92 
63 76 43 38 80 27 95 
64 50 73 74 51 64 59 
65 33 85 60 70 22 107 
66 20 105 64 60 24 88 
67 22 104 84 39 56 55 
68 21 89 53 72 39 79 
69 85 45 50 80 96 33 
70 41 69 94 32 28 100 
71 20 98 42 83 59 60 
72 92 29 24 90 51 76 
73 57 53 90 22 30 92 
74 75 42 88 33 58 62 
75 76 45 30 94 34 85 
76 78 38 76 41 75 35 
77 22 97 74 43 62 53 
78 47 68 90 24 95 23 
79 57 63 37 90 25 99 
80 96 14 46 84 100 14 
81 45 74 36 78 80 40 
82 30 95 96 33 64 55 
83 27 103 63 55 39 85 
84 64 62 48 79 65 49 
85 23 87 45 78 44 70 
86 71 46 79 46 37 81 
87 96 31 23 100 35 95 
88 45 73 68 44 91 29 
89 38 83 27 101 91 33 
90 28 90 74 54 70 60 
91 53 66 97 14 22 98 
92 34 91 100 28 39 76 
93 38 83 25 86 98 23 
94 67 53 57 63 88 28 
95 68 44 59 54 83 28 
96 65 64 89 24 62 55 
97 37 73 66 63 80 40 
98 29 84 64 59 99 29 
99 94 23 45 85 38 77 
100 77 37 92 28 29 96 
101 35 89 97 33 92 29 
102 31 81 90 25 33 79 
103 58 71 49 64 94 33 
104 28 95 34 83 42 82 
105 51 62 63 58 99 15 
106 62 56 25 100 54 71 
107 39 87 95 25 42 70 
108 22 98 75 52 63 60 
109 43 77 37 92 24 99 
110 54 62 87 27 66 58 
111 29 92 51 66 46 70 
112 46 81 63 61 76 45 
113 25 85 28 86 74 46 
114 37 75 92 31 24 106 
115 52 60 60 65 56 58 
116 27 88 20 91 67 51 
117 33 90 49 70 45 79 
118 51 61 52 70 65 51 
119 86 28 53 68 44 67 
120 79 47 61 51 74 43 
121 88 35 51 67 98 14 
122 66 62 31 79 40 73 
123 66 45 50 75 56 63 
124 77 43 31 98 65 51 
125 22 98 89 28 57 58 
126 90 29 24 92 39 85 
127 92 31 45 72 38 75 
128 31 96 73 37 77 51 
129 71 42 90 30 61 59 
130 69 60 49 72 95 35 
131 91 34 69 61 93 26 
132 33 94 37 75 20 108 
133 51 69 45 85 48 71 
134 98 16 47 72 95 20 
135 67 63 21 98 74 50 
136 30 80 35 89 48 69 
137 49 80 87 43 36 94 
138 29 86 80 45 40 73 
139 33 88 33 85 38 77 
140 50 72 89 34 98 32 
141 93 33 65 52 43 85 
142 27 83 97 31 67 55 
143 25 88 46 71 87 34 
144 32 86 87 33 71 39 
145 47 75 29 86 45 71 
146 64 50 24 87 46 64 
147 25 101 41 69 41 69 
148 90 23 97 24 37 81 
149 28 93 97 16 100 20 
150 64 48 100 10 80 46 
151 49 68 92 28 66 52 
152 34 95 58 54 27 86 
153 20 97 61 64 48 74 
154 54 56 90 39 67 46 
155 30 95 91 39 73 40 
156 92 23 40 79 74 46 
157 63 62 76 48 72 56 
158 45 68 73 52 91 23 
159 76 53 29 95 28 91 
160 26 84 30 99 32 78 
161 61 49 84 33 98 15 
162 61 50 40 84 25 99 
163 23 103 91 35 23 89 
164 79 38 89 24 83 44 
165 78 46 79 32 25 105 
166 81 46 36 78 38 80 
167 38 79 50 76 24 91 
168 34 92 33 90 95 15 
169 60 57 87 31 44 86 
170 80 42 81 45 22 98 
171 95 35 37 82 76 44 
172 69 44 69 60 92 35 
173 70 60 93 17 90 20 
174 78 32 67 46 41 89 
175 80 47 21 92 67 49 
176 49 69 87 34 42 75 
177 21 92 37 77 56 57 
178 48 80 62 63 77 46 
179 92 25 74 52 62 52 
180 99 23 100 14 24 98 
181 40 79 47 73 20 104 
182 32 91 44 81 61 69 
183 87 25 21 91 39 89 
184 84 34 29 87 81 34 
185 85 37 84 38 91 25 
186 94 27 86 40 82 39 
187 22 94 82 35 52 69 
188 21 103 62 55 82 36 
189 69 59 68 48 32 90 
190 61 53 87 23 85 30 
191 63 53 75 52 65 59 
192 50 70 86 42 66 62 
193 87 35 59 67 31 94 
194 23 91 41 73 30 85 
195 31 99 53 57 55 55 
196 42 68 50 78 87 42 
197 26 89 100 12 32 90 
198 45 83 65 48 96 19 
199 80 46 23 96 28 101 
200 84 38 70 40 23 98 
201 73 38 33 79 41 81 
202 25 103 63 60 46 68 
203 23 106 36 91 51 76 
204 65 58 53 69 83 28 
205 63 62 36 90 73 57 
206 40 76 79 50 46 75 
207 24 94 74 45 100 13 
208 53 70 45 76 24 98 
209 21 93 42 80 69 60 
210 63 47 100 19 76 52 
211 64 57 95 15 89 40 
212 40 83 79 40 66 45 
213 42 87 73 52 67 53 
214 34 89 31 84 47 72 
215 68 58 70 58 34 96 
216 86 27 75 40 51 59 
217 87 43 72 52 76 40 
218 31 80 82 41 34 86 
219 84 37 35 90 73 50 
220 93 35 35 83 31 97 
221 61 55 69 51 46 70 
222 26 87 86 38 68 62 
223 24 89 65 57 52 76 
224 70 60 64 49 80 31 
225 88 28 44 77 42 86 
226 54 67 30 97 84 44 
227 91 30 45 76 38 90 
228 36 92 57 60 83 31 
229 72 47 74 49 76 51 
230 49 74 25 91 47 69 
231 88 39 21 102 44 71 
232 97 31 20 103 45 69 
233 40 89 54 73 46 82 
234 71 55 94 23 95 15 
235 35 82 97 22 92 37 
236 65 62 48 62 94 26 
237 52 69 28 82 65 53 
238 80 49 35 92 64 58 
239 55 69 86 30 79 48 
240 79 47 86 37 54 66 
241 77 41 100 21 39 71 
242 26 100 32 91 71 47 
243 62 55 25 91 25 100 
244 31 92 51 71 76 52 
245 63 62 70 47 86 31 
246 98 14 38 89 56 68 
247 91 39 40 89 97 16 
248 90 33 36 90 75 49 
249 91 26 71 45 37 80 
250 89 31 27 89 94 29 
251 84 32 77 47 83 47 
252 77 46 47 66 67 63 
253 62 58 75 46 53 57 
254 41 74 59 52 95 17 
255 77 47 49 75 74 39 
256 73 49 50 60 31 90 
257 71 52 58 60 20 92 
258 33 83 86 33 20 98 
259 90 30 27 101 76 34 
260 36 85 46 69 68 43 
261 25 97 94 36 36 83 
262 91 31 75 52 47 67 
263 90 23 78 45 60 68 
264 24 102 34 85 87 26 
265 70 46 61 63 93 19 
266 57 73 59 64 28 95 
267 44 85 57 69 79 34 
268 25 102 56 68 23 92 
269 72 46 60 64 75 42 
270 62 58 63 64 82 42 
271 32 89 62 48 46 69 
272 89 25 83 33 94 24 
273 66 48 44 70 39 75 
274 58 62 93 22 40 70 
275 44 80 76 51 25 87 
276 37 85 29 81 47 66 
277 85 32 95 24 20 92 
278 39 83 20 100 89 40 
279 49 65 94 27 78 33 
280 94 22 55 69 62 56 
281 97 17 49 61 32 96 
282 96 21 78 45 52 77 
283 30 87 78 38 38 81 
284 47 80 46 82 97 33 
285 31 95 70 42 68 46 
286 64 49 55 63 24 87 
