6 
1000 1000 1000 1000 1000 1000 
1 89 85 29 43 69 54 
2 52 42 71 71 88 100 
3 75 94 35 81 49 65 
4 32 80 68 53 78 31 
5 53 67 99 39 53 34 
6 68 65 83 66 98 47 
7 76 55 44 54 46 99 
8 52 46 29 61 70 68 
9 26 39 74 30 74 45 
10 63 41 42 76 31 27 
11 72 54 39 76 83 87 
12 70 26 60 77 79 70 
13 100 86 52 55 86 86 
14 43 73 78 35 28 56 
15 91 96 26 81 71 27 
16 89 54 45 69 90 90 
17 37 50 28 76 26 45 
18 28 87 96 67 100 98 
19 91 93 55 72 89 100 
20 38 48 30 28 33 39 
21 77 34 84 57 54 88 
22 31 47 97 29 29 64 
23 28 67 29 54 77 46 
24 35 71 73 37 76 98 
25 39 98 64 35 87 31 
26 70 48 36 57 55 95 
27 84 25 88 71 62 90 
28 31 48 67 44 64 52 
29 39 37 85 98 60 38 
30 58 58 58 47 80 64 
31 34 63 75 33 57 45 
32 41 86 59 86 91 71 
33 26 85 79 56 33 30 
34 99 37 58 61 96 68 
35 38 82 86 73 62 86 
36 84 76 39 67 39 52 
37 81 55 75 57 97 94 
38 90 73 45 42 76 92 
39 32 35 63 26 65 89 
40 89 34 28 49 98 42 
41 96 45 52 40 94 41 
42 78 61 72 88 96 58 
43 97 76 30 28 47 74 
44 70 49 33 84 47 36 
45 45 97 70 72 38 75 
46 56 32 74 45 74 83 
47 60 44 45 76 88 65 
48 50 75 80 47 96 34 
49 33 62 73 85 76 64 
50 52 81 53 38 96 71 
51 97 36 28 89 32 91 
52 67 61 91 39 78 36 
53 43 45 56 98 65 76 
54 25 32 51 71 67 66 
55 72 80 45 30 77 64 
56 56 87 63 78 81 96 
57 64 52 78 79 36 90 
58 44 45 63 66 27 64 
59 72 55 57 54 65 51 
60 42 43 83 37 38 54 
61 99 95 86 31 85 73 
62 90 48 71 91 56 31 
63 38 86 47 88 95 71 
64 50 60 45 62 38 30 
65 79 85 47 96 93 41 
66 92 65 25 93 57 59 
67 28 50 77 69 91 85 
68 93 63 94 43 30 28 
69 63 28 71 88 58 61 
70 96 86 68 57 25 72 
71 72 94 56 65 34 58 
72 26 97 60 69 29 37 
73 28 66 90 94 53 59 
74 67 52 45 64 86 85 
75 70 83 86 86 89 87 
76 83 58 62 63 32 59 
77 97 92 93 62 48 78 
78 100 36 87 27 64 40 
79 80 28 66 91 86 55 
80 42 97 50 74 94 92 
81 64 68 69 51 38 81 
82 95 34 96 70 29 34 
83 35 53 75 73 97 76 
84 40 28 74 93 61 73 
85 39 41 95 88 76 79 
86 96 28 94 30 75 46 
87 50 94 67 92 73 34 
88 39 51 32 60 89 52 
89 82 74 59 79 31 38 
90 85 79 63 45 98 40 
91 97 25 64 35 75 26 
92 49 66 25 30 79 29 
93 64 57 58 35 82 64 
94 54 29 39 46 44 52 
95 38 45 90 80 32 77 
96 87 38 65 71 26 75 
97 27 78 99 88 72 87 
98 44 56 46 95 44 54 
99 82 88 34 63 64 87 
100 48 70 66 53 93 54 
101 56 75 97 41 70 50 
102 88 93 86 51 84 55 
103 43 87 34 100 99 62 
104 82 55 92 67 27 82 
105 39 69 82 67 40 64 
106 91 28 36 66 27 28 
