6 
1000 1000 1000 1000 1000 1000 
1 319 315 287 204 305 204 
2 311 367 203 367 384 154 
3 114 343 390 375 218 297 
4 135 103 165 307 156 157 
5 144 385 179 290 299 207 
6 241 366 166 379 282 374 
7 233 156 151 176 243 362 
8 337 105 268 346 246 367 
9 283 358 306 339 107 154 
10 199 202 109 248 255 344 
11 322 248 191 360 306 313 
12 357 398 277 321 169 372 
13 334 202 190 226 139 160 
14 268 261 134 309 390 249 
15 394 210 124 374 198 114 
16 158 104 146 256 271 219 
17 152 138 315 127 388 222 
18 268 262 232 209 362 169 
19 373 208 117 176 236 367 
20 320 118 340 213 361 191 
21 110 186 230 198 164 326 
22 180 217 391 145 127 338 
23 186 194 208 188 292 258 
24 187 376 171 316 267 396 
25 250 316 248 106 389 217 
26 373 174 209 237 291 183 
27 303 134 339 263 388 378 
28 109 383 309 282 137 275 
29 227 163 135 284 341 294 
30 345 343 378 329 104 221 
31 335 387 274 187 367 103 
32 396 137 137 145 305 286 
33 337 182 259 349 282 278 
34 369 394 243 379 275 174 
35 283 162 146 395 304 373 
36 194 110 175 296 229 304 
37 324 201 171 261 346 370 
38 294 274 321 314 366 384 
39 386 379 139 374 390 259 
40 301 304 165 222 139 348 
41 396 197 394 165 180 154 
42 198 208 101 375 260 111 
43 290 297 170 187 238 189 
44 339 345 159 201 250 163 
45 261 210 191 272 294 110 
46 270 208 108 376 321 382 
47 167 121 362 378 169 312 
48 106 381 381 338 281 115 
49 398 391 388 199 268 282 
50 385 383 105 312 263 165 
51 325 324 100 166 281 299 
52 305 265 188 227 331 323 
53 345 224 252 316 362 328 
54 337 245 118 203 133 186 
55 216 239 396 134 342 196 
56 150 173 272 336 374 229 
57 282 239 217 218 319 160 
58 313 166 134 216 170 364 
59 110 399 313 361 218 294 
60 381 338 321 164 375 249 
61 204 345 342 138 125 139 
62 238 223 394 356 299 233 
63 199 390 389 341 133 400 
64 239 322 282 142 232 376 
65 181 276 381 393 288 354 
66 271 200 123 132 388 342 
67 130 158 385 196 156 369 
68 289 363 102 103 176 164 
69 161 373 386 331 351 251 
70 325 226 164 376 351 282 
71 222 230 183 264 268 372 
72 324 301 109 154 400 184 
73 233 227 144 339 215 209 
74 315 311 195 188 274 204 
75 289 164 214 366 317 390 
76 270 310 201 167 248 236 
77 121 250 233 314 224 348 
78 171 318 281 228 348 376 
79 380 164 153 112 115 136 
80 331 242 148 345 362 166 
81 148 399 277 209 318 269 
82 350 367 373 213 354 146 
83 266 106 298 180 262 196 
84 381 385 285 114 392 265 
85 377 225 384 338 176 128 
86 365 244 315 103 322 274 
87 206 196 147 270 105 128 
88 246 140 266 321 215 187 
89 338 306 349 254 270 315 
90 214 326 330 201 334 306 
91 369 398 348 249 228 234 
92 185 349 314 335 130 292 
93 148 386 323 192 216 377 
94 319 270 389 382 297 176 
95 366 386 296 284 312 323 
96 103 380 387 286 339 285 
97 258 372 373 272 395 146 
98 365 259 206 328 150 124 
99 209 179 249 113 376 280 
100 320 105 106 169 306 377 
101 395 372 179 284 386 126 
102 392 244 251 220 205 141 
103 251 266 333 214 153 303 
104 225 295 211 336 266 356 
105 381 137 214 139 342 283 
106 268 374 251 192 280 132 
107 392 360 159 188 263 283 
108 122 325 268 131 226 393 
109 139 358 259 112 149 305 
110 154 108 252 100 284 347 
111 397 246 238 158 181 159 
112 225 224 364 262 164 211 
113 137 306 167 305 116 332 
114 111 182 296 368 397 316 
115 211 104 185 139 211 390 
116 126 347 310 230 247 295 
117 301 233 385 316 140 142 
118 282 247 398 176 221 310 
119 125 236 276 144 214 379 
120 364 301 294 227 342 385 
121 177 314 388 258 211 227 
122 242 376 241 201 282 306 
123 360 379 305 224 347 348 
124 355 271 209 163 119 157 
