6 
1000 1000 1000 1000 1000 1000 
1 97 76 58 57 38 30 
2 41 41 50 33 79 39 
3 44 89 33 31 66 32 
4 38 39 79 80 92 71 
5 41 46 85 100 100 88 
6 66 70 83 55 66 96 
7 35 64 26 36 49 27 
8 86 68 53 44 53 48 
9 54 71 99 64 80 42 
10 54 82 85 94 34 50 
11 64 63 67 75 99 73 
12 85 36 90 62 50 70 
13 73 78 85 78 80 64 
14 42 81 80 85 45 86 
15 75 59 73 89 63 72 
16 42 45 29 51 33 82 
17 32 83 29 55 75 36 
18 61 96 96 36 49 85 
19 57 33 32 100 68 31 
20 64 28 39 30 75 80 
21 54 55 67 53 28 49 
22 85 32 66 95 31 93 
23 83 54 51 83 52 99 
24 56 51 44 30 32 53 
25 47 32 74 29 61 62 
26 64 68 41 41 47 76 
27 46 54 80 59 63 40 
28 84 69 66 36 71 30 
29 69 67 29 36 87 59 
30 63 52 63 72 40 40 
31 70 100 39 38 73 78 
32 31 94 32 44 75 79 
33 82 85 86 59 78 78 
34 78 87 51 43 76 86 
35 69 57 58 83 30 75 
36 47 37 86 99 27 86 
37 31 86 81 46 27 58 
38 36 90 32 51 86 89 
39 88 72 87 35 89 93 
40 100 99 67 76 97 48 
41 39 60 82 78 70 80 
42 29 36 39 76 43 31 
43 100 45 29 25 37 74 
44 44 47 90 52 81 65 
45 70 100 62 74 71 36 
46 40 44 27 67 45 57 
47 29 82 81 48 90 58 
48 50 28 71 97 95 85 
49 70 33 52 66 57 79 
50 69 40 87 78 69 91 
51 51 76 95 70 64 55 
52 98 54 59 87 38 55 
53 79 95 94 47 56 38 
54 68 43 92 30 34 53 
55 81 73 58 66 38 94 
56 34 33 99 25 99 96 
57 94 94 77 95 33 87 
58 64 59 81 95 55 52 
59 51 66 35 44 61 94 
60 75 80 49 94 42 25 
61 51 26 98 32 47 45 
62 52 77 97 25 55 86 
63 99 62 98 60 54 96 
64 92 49 39 62 56 81 
65 42 97 34 86 73 50 
66 26 68 93 36 25 39 
67 45 37 45 50 55 73 
68 67 28 48 89 77 53 
69 30 44 46 26 40 71 
70 77 25 89 70 92 37 
71 68 51 56 93 84 66 
72 49 43 45 29 68 94 
73 46 67 64 87 89 59 
74 48 92 50 87 32 93 
75 51 78 59 85 51 50 
76 49 36 50 44 91 53 
77 95 77 60 38 55 92 
78 65 92 88 81 40 47 
79 49 52 82 100 67 37 
80 61 61 49 53 66 97 
81 64 77 38 62 86 60 
82 37 76 31 38 25 87 
83 61 44 32 73 58 64 
84 74 93 45 57 27 47 
85 25 80 72 86 31 76 
86 85 60 32 42 34 59 
87 60 50 28 28 38 54 
88 46 50 74 48 94 65 
89 86 44 43 86 84 91 
90 87 99 37 35 88 28 
91 48 80 78 85 51 42 
92 38 76 66 79 63 92 
93 40 28 64 79 48 44 
94 80 79 42 49 85 89 
95 71 73 37 53 72 83 
96 80 49 88 91 65 95 
97 84 64 63 57 66 99 
98 26 95 58 52 60 27 
99 63 84 94 40 25 75 
100 91 89 59 95 63 84 
101 86 92 34 73 42 46 
102 44 66 31 56 25 67 
103 59 96 55 48 44 57 
104 72 90 47 37 74 97 
105 48 64 97 84 60 88 
106 92 26 52 46 38 89 
107 33 42 63 30 94 80 
108 35 86 56 76 79 81 
109 29 80 90 25 42 83 
110 69 46 60 53 44 68 
111 69 94 94 30 41 50 
112 41 70 43 88 80 71 
113 46 39 69 68 36 37 
114 72 59 52 80 61 47 
115 75 85 77 69 41 43 
116 74 27 40 93 37 89 
117 43 42 76 79 68 74 
118 84 74 48 81 37 87 
119 45 68 43 70 89 70 
120 40 84 54 96 71 60 
121 51 47 69 41 45 74 
122 83 53 62 86 30 72 
123 62 42 63 63 52 61 
124 82 62 79 93 62 58 
125 83 57 32 34 56 56 
126 96 32 47 88 88 48 
127 51 77 44 59 86 39 
128 45 58 32 87 75 77 
129 99 69 40 55 48 44 
130 86 91 37 84 73 60 
131 96 31 68 73 43 64 
132 48 51 43 44 82 39 
133 72 29 74 72 77 45 
134 73 38 100 54 85 56 
135 94 45 51 93 82 86 
136 71 28 74 45 63 66 
137 91 30 48 36 33 100 
138 71 36 30 47 27 52 
139 88 57 87 40 26 58 
140 53 76 99 86 93 42 
141 78 65 35 69 72 76 
142 69 32 87 37 57 51 
143 26 82 74 55 99 30 
144 86 90 61 68 27 65 
145 30 100 98 61 50 70 
146 53 69 76 53 46 89 
147 43 95 92 100 36 81 
148 63 63 100 70 34 88 
149 75 54 93 38 85 28 
150 30 59 42 89 55 99 
151 74 40 78 91 61 41 
152 53 56 73 81 27 49 
153 93 37 45 86 65 78 
154 80 49 55 49 72 82 
155 26 42 59 80 53 28 
156 50 83 32 71 58 82 
157 98 92 45 27 93 46 
158 30 29 100 97 32 27 
159 92 56 45 93 74 64 
160 78 30 32 49 50 54 
161 45 66 34 71 70 64 
162 51 34 75 40 75 84 
163 92 31 58 50 59 55 
164 59 95 49 86 48 66 
165 34 35 80 83 53 53 
166 62 50 97 26 94 94 
167 51 27 61 71 38 73 
168 40 58 51 44 84 54 
169 74 76 82 75 37 42 
170 33 58 84 30 43 81 
171 43 50 40 55 37 62 
172 95 52 94 60 87 49 
173 83 62 34 88 34 50 
174 43 41 27 72 56 29 
175 39 88 88 57 28 92 
176 83 93 86 38 87 35 
177 83 89 78 90 30 76 
178 78 46 81 26 65 95 
179 68 71 100 41 90 80 
180 47 46 43 25 29 60 
181 97 62 85 53 70 59 
182 76 78 37 86 94 73 
183 85 58 39 50 67 40 
184 76 64 73 78 42 28 
185 47 58 52 50 77 87 
186 29 69 31 76 96 29 
187 78 95 42 41 74 73 
188 100 81 54 44 39 63 
189 71 33 41 71 52 93 
190 30 25 96 83 60 27 
191 84 97 62 69 100 100 
192 75 99 91 73 55 93 
193 25 46 52 100 36 65 
194 60 97 29 45 86 41 
195 62 100 56 75 82 48 
