6 
1000 1000 1000 1000 1000 1000 
1 507 418 386 709 660 405 
2 294 701 693 796 283 800 
3 530 380 677 434 447 702 
4 556 423 658 600 334 781 
5 775 760 502 629 621 696 
6 293 384 325 731 767 421 
7 759 341 682 676 324 562 
8 554 799 673 732 459 290 
9 779 702 359 695 744 572 
10 356 217 597 661 505 286 
11 597 789 287 637 678 482 
12 576 385 440 648 747 529 
13 721 246 321 370 236 537 
14 633 530 671 284 351 737 
15 390 239 200 445 490 537 
16 384 337 399 797 523 391 
17 448 399 336 349 524 349 
18 717 395 680 312 744 365 
19 664 423 406 592 409 538 
20 312 366 368 548 650 278 
21 278 545 686 759 341 303 
22 643 638 310 568 328 405 
23 210 656 628 754 779 206 
24 278 201 332 410 768 744 
25 523 530 451 609 755 397 
26 203 292 545 300 766 540 
27 774 534 680 453 569 344 
28 455 237 741 748 697 601 
29 377 490 792 490 591 564 
30 401 433 464 721 241 493 
31 230 557 440 562 422 781 
32 232 420 361 489 534 221 
33 792 567 294 318 545 202 
34 458 234 246 235 241 694 
35 684 306 788 379 450 709 
36 394 630 332 732 642 256 
37 322 324 399 700 749 276 
38 519 565 503 582 548 712 
39 223 681 497 418 521 498 
40 342 350 498 253 320 630 
41 436 553 536 678 324 430 
42 241 767 788 658 292 354 
43 348 497 391 248 577 436 
44 230 695 647 643 245 444 
45 749 530 266 242 495 596 
46 705 338 398 756 727 278 
47 579 746 392 518 414 640 
48 384 248 591 765 749 203 
49 510 633 641 680 768 559 
50 798 660 521 475 227 632 
51 548 244 551 578 382 353 
52 705 533 430 245 349 503 
53 315 284 247 633 379 550 
54 375 482 441 706 347 220 
55 690 760 537 685 236 220 
56 742 232 346 219 382 230 
57 485 487 375 707 646 736 
58 324 773 519 224 376 419 
59 555 469 648 440 362 358 
60 722 630 759 578 720 511 
61 731 483 730 370 611 704 
62 647 748 569 425 452 543 
63 606 534 316 430 309 744 
64 515 557 645 795 381 349 
65 445 572 662 439 649 367 
66 635 586 796 756 511 473 
67 218 595 459 789 765 789 
68 292 573 752 216 334 446 
69 656 618 249 332 288 714 
70 422 272 707 642 422 342 
71 284 465 577 478 504 329 
72 201 202 433 751 437 608 
73 366 549 495 229 692 404 
74 489 230 664 706 741 220 
75 279 663 783 662 288 274 
76 224 597 256 681 405 521 
77 297 582 724 774 757 446 
78 372 231 356 475 471 691 
79 241 251 620 575 634 542 
80 600 342 793 220 675 482 
81 695 659 528 656 391 260 
82 709 570 399 397 380 463 
83 228 522 220 479 561 525 
84 456 581 279 550 358 445 
85 241 359 354 783 663 643 
86 580 702 430 553 435 486 
87 600 459 718 230 325 698 
88 219 481 662 640 374 798 
89 431 785 427 432 275 651 
90 619 365 251 529 784 697 
91 546 602 787 715 775 709 
92 414 273 567 523 408 373 
93 749 694 386 254 733 215 
94 716 778 427 480 747 666 
95 399 301 356 606 218 681 
96 516 524 487 694 582 219 
97 424 564 562 552 421 279 
98 517 711 762 292 414 468 
99 333 216 730 610 459 505 
100 659 504 798 539 337 514 
101 585 344 343 693 566 329 
102 379 501 767 628 330 257 
103 621 270 431 417 404 737 
104 541 548 292 283 385 276 
105 786 454 368 228 484 336 
106 431 429 272 795 243 497 
107 694 658 597 426 531 508 
108 275 755 319 424 367 527 
109 474 635 266 800 675 785 
110 777 786 425 378 764 516 
111 235 333 431 245 722 218 
112 450 503 451 604 558 456 
113 200 534 280 232 309 458 
114 506 422 317 421 447 392 
115 789 626 303 653 561 222 
116 229 328 792 247 514 263 
117 312 661 790 600 424 318 
118 454 261 422 213 290 243 
119 676 272 414 204 330 431 
120 385 436 798 754 608 342 
121 391 254 707 334 483 310 
122 360 650 602 214 323 488 
123 524 310 440 619 732 762 
124 487 357 317 588 543 775 
125 668 398 430 265 318 755 
126 332 281 619 797 669 246 
127 393 436 333 316 739 710 
128 640 504 375 250 543 487 
129 771 690 512 535 800 288 
130 508 438 565 324 424 676 
131 398 223 745 719 695 247 
132 715 555 676 735 527 566 
133 760 364 479 346 219 451 
134 557 499 226 434 433 640 
135 420 676 288 704 203 596 
136 439 254 288 494 343 260 
137 304 633 528 716 774 749 
138 739 427 375 629 637 209 
139 653 363 555 595 585 407 
140 441 254 342 629 364 521 
141 790 588 366 338 322 724 
142 597 743 690 321 356 239 
143 620 515 658 441 308 580 
144 523 605 398 238 589 584 
145 793 463 525 450 335 556 
146 754 387 209 553 500 650 
147 550 234 449 378 382 562 
148 683 766 209 779 514 349 
149 463 419 252 746 200 200 
150 551 538 541 740 429 565 
151 588 374 698 209 594 728 
152 418 745 605 593 263 668 
153 687 718 652 328 601 515 
154 389 674 794 596 662 267 
155 365 756 531 315 539 280 
156 635 739 579 570 533 739 
157 633 357 652 538 479 577 
158 298 470 368 403 260 605 
159 516 330 753 420 406 497 
160 622 244 786 694 497 451 
161 205 376 345 437 275 428 
162 704 684 714 443 364 715 
163 465 475 443 782 405 227 
164 728 287 633 565 461 600 
165 626 732 210 736 721 429 
166 438 325 598 301 532 590 
167 786 327 787 354 402 225 
168 593 395 757 214 567 272 
169 589 462 590 740 246 721 
170 447 297 752 429 426 237 
171 307 478 402 452 480 694 
172 349 342 414 597 767 554 
173 757 412 541 721 511 547 
174 674 299 491 434 201 498 
175 400 559 483 256 755 407 
176 545 636 771 515 703 671 
177 377 302 305 226 673 273 
178 515 275 674 358 700 402 
179 291 495 339 211 230 716 
180 785 708 480 499 562 391 
181 533 780 652 596 596 543 
182 432 702 380 546 493 329 
183 539 551 681 285 730 715 
184 798 457 430 483 650 751 
185 684 453 659 638 420 511 
186 345 740 538 359 498 329 
187 431 552 504 467 529 751 
188 753 509 767 538 735 420 
189 782 321 686 392 242 328 
190 452 618 522 770 605 665 
191 232 388 645 752 550 458 
192 781 277 521 765 665 289 
193 744 281 361 737 428 248 
194 388 595 209 330 585 454 
195 392 262 513 738 585 546 
196 442 433 795 638 482 348 
197 639 653 247 286 305 330 
198 495 767 381 656 617 679 
199 297 626 382 748 613 758 
200 250 792 271 596 558 372 
201 480 659 258 674 297 729 
202 339 777 607 381 651 378 
203 623 431 460 403 608 285 
204 731 392 267 645 384 415 
205 672 709 497 328 271 589 
206 599 744 343 474 536 507 
207 283 662 778 745 561 757 
208 537 495 387 542 698 427 
209 471 423 399 292 800 307 
210 207 352 453 711 471 773 
211 788 518 629 761 504 492 
212 309 483 309 396 766 252 
213 340 211 386 520 617 800 
214 452 644 521 360 610 379 
215 328 324 346 230 717 609 
216 732 407 498 423 370 522 
217 319 665 574 749 366 547 
218 200 328 372 380 356 640 
219 621 633 488 692 459 236 
220 708 334 212 578 371 236 
221 216 341 569 620 300 353 
222 701 504 295 777 318 574 
223 488 704 355 489 429 262 
224 345 496 557 313 352 478 
225 465 574 329 750 560 257 
226 703 362 611 208 326 535 
227 518 270 535 461 274 557 
228 798 505 699 761 219 742 
229 790 391 704 636 219 664 
230 651 417 652 351 378 535 
231 334 540 288 507 688 213 
232 339 501 406 649 571 368 
233 665 393 615 555 512 301 
234 713 553 554 726 363 493 
235 257 426 799 617 770 492 
236 675 495 405 525 449 797 
237 636 315 376 376 444 373 
238 591 754 320 678 570 753 
239 551 222 207 699 377 500 
240 349 411 328 634 597 665 
241 342 411 245 292 614 486 
242 464 205 546 357 452 355 
243 507 388 795 477 327 557 
244 636 330 619 371 246 576 
245 499 712 710 747 223 594 
246 562 551 376 786 316 527 
247 357 739 230 571 418 389 
248 224 619 289 652 317 616 
249 788 325 292 228 575 686 
250 785 488 329 732 794 542 
251 473 261 762 381 670 350 
252 334 533 275 450 582 724 
253 479 452 364 386 428 264 
254 538 379 452 773 555 505 
255 314 456 260 752 751 775 
256 350 605 731 418 607 379 
257 339 593 238 686 494 578 
258 216 669 697 203 522 738 
259 306 440 507 692 503 392 
260 654 631 785 321 543 739 
261 777 622 487 210 636 542 
262 643 550 390 548 220 325 
263 381 379 255 750 358 554 
264 464 657 346 617 573 392 
265 778 663 512 763 781 422 
266 265 470 429 292 439 510 
267 558 487 458 604 557 272 
268 637 486 253 215 335 691 
269 462 433 260 392 283 780 
270 750 510 623 420 204 477 
271 598 274 610 729 353 639 
272 293 649 664 454 734 667 
273 318 767 523 259 482 598 
274 420 347 455 764 438 633 
275 307 653 431 740 772 313 
276 723 530 645 368 536 774 
277 207 354 544 614 360 453 
278 604 416 322 743 723 681 
279 531 399 203 637 422 634 
280 532 355 337 523 339 608 
281 485 601 558 329 373 745 
282 740 353 264 353 789 644 
283 640 729 581 536 742 253 
284 267 253 460 694 498 546 
285 249 454 471 622 669 399 
286 294 245 725 607 245 741 
287 393 656 291 493 634 758 
288 277 791 460 332 779 524 
289 333 523 598 389 690 202 
290 372 338 214 679 254 213 
291 761 648 288 458 523 664 
292 493 508 373 780 783 736 
293 665 780 538 480 282 289 
294 457 397 623 361 433 543 
295 708 371 615 451 319 544 
296 321 521 297 296 535 569 
297 503 422 734 747 553 419 
298 658 596 670 264 558 471 
299 354 558 275 275 742 674 
300 700 244 284 625 263 770 
301 547 764 775 417 545 505 
302 596 277 242 727 367 333 
303 672 618 408 586 238 748 
304 360 740 267 690 748 287 
305 629 663 661 591 277 358 
306 783 446 309 646 231 628 
307 235 201 249 299 708 442 
308 633 384 437 215 364 690 
309 397 214 460 286 399 237 
310 550 326 645 469 222 320 
311 372 667 271 528 324 584 
312 265 631 620 760 463 385 
313 488 596 329 791 685 524 
314 537 744 543 250 222 460 
315 461 619 591 648 440 635 
316 631 588 349 608 489 221 
317 604 469 703 729 620 684 
318 526 721 420 737 645 563 
319 620 654 400 679 678 593 
320 208 445 468 593 470 301 
321 699 388 692 281 767 417 
322 530 210 478 342 726 645 
323 457 754 708 280 385 328 
324 259 335 394 653 724 302 
325 457 370 581 202 600 597 
326 289 285 242 260 318 293 
327 744 485 770 359 377 293 
328 512 258 695 207 548 438 
329 798 500 649 420 443 640 
330 350 452 507 338 217 303 
331 343 577 358 709 377 340 
332 444 296 361 329 677 407 
333 794 730 314 541 481 590 
334 755 344 425 576 608 558 
335 758 380 640 343 609 212 
336 677 708 710 785 730 277 
337 345 326 215 786 734 583 
338 420 356 502 541 667 339 
339 482 593 438 524 682 476 
340 750 572 790 304 361 357 
341 528 525 245 626 434 487 
342 576 760 236 374 494 352 
343 460 341 283 412 354 490 
344 485 461 559 527 608 470 
