6 
40 40 40 40 40 40 
1 12 3 4 5 26 14 
2 9 17 2 16 9 27 
3 24 7 3 28 14 12 
4 25 13 27 10 10 6 
5 27 10 1 33 33 4 
6 28 11 11 1 11 32 
7 21 12 25 7 29 7 
8 21 25 13 21 8 3 
9 22 15 19 9 30 30 
10 17 2 32 29 30 13 
11 32 18 5 30 34 22 
12 18 4 2 10 29 29 
13 10 5 35 34 9 27 
14 24 28 30 24 27 2 
15 17 7 28 34 8 29 
16 19 1 27 1 21 5 
17 29 13 34 9 19 22 
18 18 21 11 4 20 14 
19 7 30 18 31 26 10 
20 16 26 3 8 3 15 
21 24 29 27 13 29 28 
22 24 3 16 17 15 10 
23 9 20 10 33 34 31 
24 8 2 35 4 14 15 
25 29 35 4 32 7 12 
26 35 35 6 20 18 2 
27 11 18 27 31 16 33 
28 28 33 23 11 24 18 
29 9 19 3 31 35 8 
30 4 7 23 28 26 29 
31 6 27 5 19 31 6 
32 17 10 14 22 20 4 
33 29 22 3 33 15 21 
34 35 30 25 17 18 34 
35 18 12 2 13 24 30 
36 12 34 1 31 16 20 
37 17 10 30 23 28 32 
38 12 3 12 15 33 16 
39 13 15 5 12 33 26 
40 33 6 25 6 4 35 
41 28 17 5 1 29 12 
42 14 13 32 32 13 34 
43 33 22 6 20 24 15 
44 19 14 15 35 4 20 
45 5 25 3 27 13 3 
46 18 28 6 14 24 15 
47 25 21 10 23 13 10 
48 2 14 34 13 19 14 
49 2 2 10 1 34 29 
50 6 7 2 11 24 30 
51 28 8 28 20 23 15 
52 23 19 8 24 25 22 
53 25 6 14 13 33 34 
54 23 23 14 1 20 10 
55 2 3 12 34 18 8 
56 21 31 29 35 4 16 
57 6 34 2 15 7 30 
58 31 32 31 33 15 8 
59 26 13 9 20 18 35 
60 4 20 24 17 2 12 
61 32 18 4 1 34 10 
62 15 6 7 1 15 5 
63 33 14 6 14 2 2 
64 33 20 30 24 2 18 
65 2 24 32 6 15 13 
66 34 1 20 22 1 21 
67 18 3 21 30 6 18 
68 8 32 16 35 28 10 
69 14 9 1 33 6 9 
70 4 7 27 31 33 19 
71 21 6 11 33 24 29 
72 13 29 7 8 12 35 
73 5 2 35 12 2 5 
74 17 10 17 26 22 30 
75 28 8 4 16 11 29 
76 4 34 16 24 33 29 
77 8 32 33 13 10 10 
78 30 31 14 33 30 34 
79 22 3 18 21 19 30 
80 18 13 24 12 2 24 
81 31 14 31 8 16 24 
82 31 5 19 31 12 7 
83 28 9 28 17 6 10 
84 13 17 7 1 3 11 
85 18 4 1 9 27 24 
86 22 13 35 32 27 18 
87 6 20 29 14 26 28 
88 10 33 22 4 35 14 
89 30 9 12 12 2 14 
90 9 20 27 32 31 2 
91 32 10 31 6 21 34 
92 14 28 21 29 22 15 
93 29 24 18 13 32 25 
94 15 18 15 2 25 8 
95 2 30 10 17 1 22 
96 34 17 25 28 13 27 
97 10 22 22 19 19 29 
98 15 23 17 23 11 28 
99 10 18 27 34 1 25 
100 25 25 15 28 5 29 
101 2 10 14 13 26 16 
102 2 24 5 29 16 22 
103 18 7 32 33 1 15 
104 25 5 24 10 21 28 
105 33 24 2 13 26 5 
106 1 13 32 12 27 24 
107 25 5 1 1 13 10 
108 12 26 10 8 23 6 
109 22 14 31 5 16 20 
110 3 28 17 1 23 28 
111 30 17 21 1 15 16 
112 16 20 31 6 4 22 
113 13 13 9 24 23 27 
114 28 17 5 10 34 35 
115 19 10 21 33 21 35 
116 29 6 2 11 30 4 
117 18 26 11 8 25 19 
118 31 17 6 29 24 3 
119 25 16 4 33 20 23 
120 34 16 4 10 9 12 
121 32 32 4 27 16 16 
122 32 3 13 28 3 33 
123 24 15 20 8 3 4 
124 6 10 25 23 26 10 
125 26 3 27 34 19 27 
126 4 14 34 32 7 12 
127 1 30 1 26 16 6 
128 30 10 9 16 8 5 
129 28 26 35 31 10 27 
130 32 30 34 10 18 7 
131 35 21 16 20 17 13 
132 15 24 1 12 14 30 
133 10 19 4 35 33 11 
134 8 15 2 34 4 6 
135 26 10 34 25 29 24 
136 8 6 13 14 22 3 
137 13 29 26 6 5 13 
138 27 17 8 32 11 28 
139 8 10 20 29 15 25 
140 20 26 1 31 14 5 
141 2 4 26 14 1 22 
142 22 5 7 13 30 19 
143 18 22 14 24 23 27 
144 35 1 32 34 3 23 
145 34 13 9 5 7 13 
146 28 34 1 1 22 32 
147 8 10 11 25 24 24 
148 13 9 8 13 13 33 
149 1 23 7 22 26 16 
150 2 6 24 9 18 17 
151 3 24 12 33 2 14 
152 5 32 6 7 9 8 
153 10 31 20 7 27 12 
154 14 10 7 23 16 3 
155 33 24 34 24 15 21 
156 30 12 19 21 13 1 
157 14 11 20 8 35 29 
158 29 13 5 27 31 26 
159 12 16 12 9 1 9 
160 19 17 24 33 18 16 
161 12 25 16 10 3 11 
162 21 4 16 17 23 14 
163 14 21 31 1 19 13 
164 20 19 2 20 10 5 
165 35 21 7 4 25 2 
166 5 1 14 29 24 18 
167 5 35 32 11 7 16 
168 29 3 30 16 29 22 
169 19 35 13 19 11 6 
170 5 1 1 33 24 19 
171 23 31 19 21 16 18 
