6 
100 100 100 100 100 100 
1 47 33 2 29 19 4 
2 13 38 27 45 46 41 
3 48 12 18 30 2 7 
4 25 47 32 32 28 44 
5 28 29 21 50 44 46 
6 13 25 13 13 44 50 
7 28 7 19 38 7 32 
8 4 46 21 41 34 1 
9 35 1 47 20 21 10 
10 35 16 21 48 16 8 
11 9 10 50 30 23 22 
12 28 17 34 40 34 19 
13 16 42 44 18 10 27 
14 14 42 5 40 24 9 
15 1 30 27 40 6 45 
16 44 48 7 5 1 6 
17 49 49 45 14 26 20 
18 1 12 44 31 49 9 
19 47 22 16 2 37 19 
20 8 45 37 26 25 49 
21 32 9 13 36 27 49 
22 40 33 43 44 22 15 
23 13 23 48 23 46 8 
24 8 45 14 13 25 1 
25 50 22 15 47 44 34 
26 12 40 28 20 1 40 
27 48 36 31 48 8 45 
28 28 5 15 31 21 37 
29 48 47 36 14 46 36 
30 7 3 39 11 18 9 
31 17 8 5 36 35 21 
32 6 41 40 5 12 28 
33 49 6 21 27 48 50 
34 8 41 25 42 2 12 
35 13 40 9 21 41 2 
36 35 50 40 48 4 24 
37 47 24 10 33 46 50 
38 1 44 14 50 11 49 
39 16 14 12 42 9 33 
40 5 36 12 46 7 29 
41 34 29 21 36 48 20 
42 49 12 42 10 12 17 
43 34 13 29 15 46 35 
44 14 23 14 24 19 12 
45 16 38 50 28 40 34 
46 26 29 19 4 17 48 
47 7 39 12 36 49 10 
48 4 25 49 48 50 39 
49 38 36 50 43 48 20 
50 45 6 32 35 16 26 
51 2 19 18 23 15 6 
52 23 29 23 45 10 10 
53 43 4 27 46 45 29 
54 30 5 24 1 6 19 
55 1 33 23 30 35 42 
56 1 2 30 21 36 47 
57 13 19 23 40 9 24 
58 10 27 48 18 28 31 
59 16 49 6 25 3 29 
60 16 34 39 47 44 28 
61 36 16 19 19 25 13 
62 21 16 23 5 16 29 
63 9 42 13 21 24 23 
64 49 42 8 46 28 49 
65 41 22 49 23 47 33 
66 29 37 47 14 49 48 
67 12 23 32 29 16 2 
68 31 25 44 8 12 6 
69 4 14 49 45 4 1 
70 9 41 18 49 27 34 
71 48 26 49 36 48 36 
72 5 45 32 34 24 18 
73 26 10 12 12 22 44 
74 31 31 26 7 44 38 
75 16 3 11 46 27 39 
76 50 32 43 35 37 18 
77 7 27 18 44 48 15 
78 35 8 3 50 49 47 
79 45 32 20 13 34 12 
80 11 30 28 35 30 17 
81 10 15 34 9 27 18 
82 28 23 44 10 22 44 
83 23 38 37 26 32 3 
84 39 20 34 50 13 40 
85 42 46 16 24 4 16 
86 25 28 16 29 43 36 
87 34 31 12 13 30 36 
88 20 2 1 24 11 6 
89 39 11 13 45 9 34 
90 22 4 46 2 28 30 
91 2 23 50 29 46 36 
92 21 25 11 39 4 44 
93 8 5 4 23 21 49 
94 28 11 33 16 46 19 
95 48 40 19 12 22 47 
96 33 25 39 38 22 35 
97 47 33 35 7 47 5 
98 32 42 47 31 28 40 
99 34 17 29 33 31 41 
100 47 36 22 5 12 21 
101 2 40 2 35 22 45 
102 21 3 3 6 23 7 
103 35 21 7 20 17 15 
104 10 49 12 15 10 42 
105 13 21 32 36 17 33 
106 13 2 14 25 9 37 
107 15 26 40 21 5 37 
108 13 15 49 34 16 17 
109 49 4 33 33 1 30 
110 47 8 36 14 23 4 
111 1 44 14 25 45 30 
112 31 4 5 25 32 48 
113 17 31 37 22 20 28 
114 7 37 34 20 16 16 
115 36 48 41 41 7 1 
116 38 21 42 26 36 19 
117 36 4 41 32 19 49 
118 20 43 1 30 44 8 
119 33 31 21 43 15 18 
120 45 13 7 38 31 22 
121 24 11 17 24 30 29 
122 17 19 2 27 25 27 
123 30 44 47 15 18 34 
124 27 8 36 38 17 2 
125 25 25 34 45 32 30 
126 46 20 11 48 8 3 
127 27 37 5 8 12 47 
128 43 47 10 41 27 16 
129 8 24 20 46 6 11 
130 17 49 30 33 11 22 
131 8 30 11 25 39 13 
132 30 5 22 25 24 24 
133 25 16 40 42 38 44 
134 13 13 48 17 4 10 
135 3 32 42 6 33 25 
136 5 19 13 20 16 11 
137 40 17 30 48 27 26 
138 8 26 14 16 14 50 
139 7 32 16 9 29 32 
140 46 37 44 23 43 24 
141 42 10 40 15 26 38 
142 41 2 17 10 20 30 
143 32 13 7 20 2 17 
144 20 32 48 44 3 13 
145 10 7 20 48 30 27 
146 37 27 31 46 50 16 
147 16 28 47 34 9 17 
148 29 20 39 23 46 18 
149 2 31 21 8 40 50 
150 37 49 36 34 48 34 
151 11 13 23 30 7 3 
152 29 47 5 37 46 9 
153 17 41 11 33 25 49 
154 19 3 22 28 33 37 
155 13 33 3 30 1 27 
156 50 24 43 44 16 23 
157 11 49 11 28 23 17 
158 33 47 32 9 21 38 
159 12 13 31 16 8 4 
160 44 17 35 21 1 24 
161 2 16 28 22 24 33 
162 47 43 24 49 17 40 
163 18 21 7 34 18 24 
164 24 6 34 30 32 10 
165 17 5 31 38 3 48 
166 45 45 28 24 40 9 
167 16 6 28 28 13 29 
168 13 32 13 28 7 42 
169 12 6 47 13 4 39 
170 23 4 6 10 25 11 
171 26 9 30 38 20 16 
172 5 22 24 6 47 21 
173 23 24 47 10 42 1 
174 35 25 44 2 34 20 
175 6 2 42 34 44 23 
176 26 8 10 6 49 4 
177 5 34 5 42 39 42 
178 41 45 25 24 45 19 
179 47 3 31 11 8 9 
180 47 33 7 50 30 41 
181 43 43 23 35 17 26 
182 43 19 35 40 36 32 
183 1 29 25 3 48 43 
184 11 16 47 12 35 35 
185 17 36 49 43 37 30 
186 12 13 21 21 43 47 
187 1 11 46 6 7 18 
188 45 32 31 41 11 41 
189 15 5 25 22 18 1 
190 12 27 46 24 50 39 
191 46 18 32 40 34 8 
192 43 1 7 5 9 28 
193 47 26 24 43 10 30 
194 6 23 32 5 29 31 
195 5 38 28 46 28 3 
196 21 3 29 26 10 30 
197 33 2 23 33 49 28 
198 32 20 37 33 47 22 
199 24 49 2 48 41 12 
200 18 25 14 20 21 15 
201 26 15 11 30 23 17 
202 40 31 24 43 43 1 
203 38 42 27 15 39 25 
204 5 34 18 50 19 19 
205 17 20 1 18 43 20 
206 34 32 10 8 50 39 
207 14 17 11 13 36 46 
208 7 39 32 25 17 1 
209 42 5 16 24 6 33 
210 24 11 23 20 9 49 
211 39 28 38 19 27 2 
212 25 9 20 23 8 43 
213 45 49 43 17 8 23 
214 17 32 8 38 8 24 
215 17 44 28 6 9 31 
216 15 46 40 18 42 47 
217 5 19 40 27 8 50 
218 27 4 19 38 37 49 
219 4 28 37 46 22 29 
220 16 38 39 8 24 28 
221 19 14 21 39 14 28 
222 22 14 31 33 11 15 
223 14 40 23 26 48 10 
224 12 18 32 25 16 15 
225 1 22 37 45 23 11 
226 9 3 37 42 2 43 
227 37 12 32 11 33 30 
228 23 49 41 6 1 49 
229 32 30 31 11 14 43 
230 50 15 19 21 5 36 
231 9 23 47 22 16 15 
232 43 6 42 16 29 42 
233 6 41 32 42 17 27 
234 33 10 38 48 14 14 
235 12 33 1 37 13 24 
236 33 24 25 7 35 38 
237 21 32 38 7 33 33 
238 42 15 11 42 39 2 
239 34 18 9 40 33 12 
240 12 49 36 27 46 12 
241 42 31 5 19 11 23 
242 29 33 11 49 49 12 
243 26 26 28 18 44 46 
244 7 30 26 40 10 29 
245 6 20 21 8 41 23 
246 36 9 46 15 2 26 
247 45 32 19 50 9 26 
248 32 25 21 39 1 22 
249 24 2 47 37 4 42 
250 44 44 2 6 39 16 
251 27 15 43 9 26 18 
252 47 18 7 23 30 19 
253 37 42 28 27 9 40 
254 36 43 13 23 48 37 
255 44 18 7 5 1 24 
256 20 10 12 20 13 32 
257 27 27 31 11 34 10 
