400 
10 10 10  
1 5 9 5 
2 1 5 4 
3 4 1 9 
4 10 9 8 
5 3 5 5 
6 3 5 3 
7 7 2 6 
8 2 3 8 
9 6 1 3 
10 10 9 3 
11 5 7 1 
12 2 10 5 
13 4 1 4 
14 9 6 2 
15 4 5 3 
16 6 9 2 
17 7 10 5 
18 10 4 4 
19 1 2 5 
20 4 4 9 
21 9 4 8 
22 9 7 7 
23 3 9 7 
24 2 2 9 
25 8 7 7 
26 9 3 3 
27 5 3 10 
28 6 8 4 
29 2 7 8 
30 2 1 5 
31 5 6 10 
32 6 3 2 
33 7 1 2 
34 10 10 4 
35 9 5 3 
36 8 6 1 
37 7 3 4 
38 6 10 4 
39 5 10 5 
40 4 6 10 
41 9 5 8 
42 6 5 10 
43 7 7 2 
44 10 10 9 
45 2 8 4 
46 7 3 8 
47 8 6 7 
48 1 4 4 
49 1 5 8 
50 5 10 4 
51 5 6 10 
52 8 2 4 
53 7 5 10 
54 10 8 6 
55 7 5 4 
56 8 3 10 
57 7 2 6 
58 3 1 9 
59 9 9 3 
60 5 7 9 
61 4 10 3 
62 4 10 3 
63 8 5 2 
64 9 3 6 
65 4 10 9 
66 6 6 8 
67 7 3 2 
68 9 6 5 
69 2 8 5 
70 5 5 10 
71 8 2 10 
72 5 7 10 
73 10 9 6 
74 2 7 3 
75 2 3 10 
76 6 1 6 
77 6 4 10 
78 8 8 2 
79 1 2 7 
80 10 1 3 
81 5 9 2 
82 8 10 2 
83 2 9 10 
84 9 2 6 
85 4 8 3 
86 2 3 10 
87 9 4 7 
88 8 9 5 
89 3 7 5 
90 10 3 6 
91 1 6 4 
92 1 7 6 
93 2 3 9 
94 3 2 2 
95 1 7 2 
96 4 3 3 
97 2 4 1 
98 2 8 2 
99 2 1 10 
100 3 9 2 
101 8 2 9 
102 8 9 1 
103 3 4 1 
104 3 10 5 
105 5 8 8 
106 4 7 5 
107 6 6 8 
108 10 7 7 
109 10 5 7 
110 7 2 10 
111 8 1 10 
112 2 4 6 
113 7 6 3 
114 3 6 4 
115 1 9 9 
116 2 8 4 
117 4 4 8 
118 10 10 3 
119 10 1 5 
120 5 10 7 
121 10 2 3 
122 8 6 3 
123 1 6 5 
124 1 3 7 
125 5 6 8 
126 9 8 3 
127 9 9 4 
128 7 3 7 
129 5 6 6 
130 9 3 3 
131 10 5 5 
132 4 10 9 
133 1 8 7 
134 5 9 5 
135 5 9 4 
136 1 3 6 
137 1 3 3 
138 8 6 9 
139 6 1 5 
140 3 1 1 
141 8 8 4 
142 9 3 2 
143 2 9 1 
144 1 8 8 
145 5 4 10 
146 5 10 2 
147 1 9 4 
148 2 6 3 
149 10 9 5 
150 2 5 2 
151 9 9 4 
152 6 1 5 
153 4 8 9 
154 6 2 5 
155 1 9 8 
156 3 3 2 
157 4 4 6 
158 5 10 4 
159 4 10 9 
160 6 9 5 
161 8 8 10 
162 5 6 4 
163 2 4 6 
164 8 9 8 
165 10 10 2 
166 1 8 1 
167 3 5 6 
168 1 3 5 
169 4 1 6 
170 10 8 1 
171 8 4 3 
172 5 1 5 
173 6 4 2 
174 1 3 10 
175 5 2 2 
176 8 1 10 
177 6 4 5 
178 7 8 1 
179 4 4 10 
180 6 4 2 
181 7 3 2 
182 8 5 2 
183 8 1 2 
184 10 6 10 
185 8 4 2 
186 2 2 6 
187 2 6 8 
188 2 4 4 
189 2 10 9 
190 1 5 5 
191 7 5 2 
192 8 3 7 
193 6 7 1 
194 2 4 3 
195 6 8 5 
196 5 7 9 
197 7 6 3 
198 6 4 2 
199 1 4 3 
200 9 8 8 
201 7 8 7 
202 2 1 5 
203 10 2 10 
204 4 3 2 
205 10 3 1 
206 1 9 6 
207 9 1 7 
208 6 1 7 
209 2 8 10 
210 5 9 5 
211 1 10 3 
212 7 10 7 
213 6 2 7 
214 10 1 1 
215 5 9 6 
216 3 10 4 
217 9 8 5 
218 9 8 1 
219 5 2 3 
220 3 10 6 
221 7 2 5 
222 2 2 6 
223 10 10 5 
224 6 5 6 
225 3 5 1 
226 3 4 10 
227 7 5 8 
228 3 4 2 
229 9 6 7 
230 1 3 10 
231 8 5 9 
232 9 1 7 
233 3 6 10 
234 5 2 2 
235 7 4 2 
236 10 3 4 
237 9 5 6 
238 9 1 7 
239 7 3 5 
240 7 10 9 
241 10 8 4 
242 2 2 3 
243 10 4 6 
244 5 9 8 
245 9 1 5 
246 8 2 2 
247 1 7 5 
248 1 2 6 
249 6 1 6 
250 10 6 7 
251 3 5 2 
252 5 5 8 
253 8 7 1 
254 4 1 9 
255 4 10 3 
256 7 3 9 
257 2 3 2 
258 10 1 8 
259 4 8 5 
260 7 9 4 
261 4 5 8 
262 5 1 7 
263 1 8 5 
264 3 9 1 
265 8 1 7 
266 1 1 8 
267 2 10 8 
268 4 2 4 
269 1 6 5 
270 9 1 10 
271 7 4 3 
272 2 6 5 
273 1 6 9 
274 8 6 1 
275 6 1 4 
276 5 4 1 
277 7 1 6 
278 9 7 10 
279 5 9 9 
280 10 9 8 
281 10 1 8 
282 2 1 2 
283 6 4 2 
284 6 3 10 
285 2 8 8 
286 9 1 10 
287 9 10 8 
288 1 7 8 
289 10 7 4 
290 3 2 1 
291 8 10 6 
292 7 4 1 
293 1 7 7 
294 7 9 8 
295 7 6 7 
296 6 10 7 
297 10 9 3 
298 5 5 3 
299 1 8 4 
300 8 8 6 
301 8 9 7 
302 4 1 7 
303 2 10 7 
304 1 8 7 
305 3 6 6 
306 3 7 3 
307 3 3 2 
308 1 10 6 
309 7 10 3 
310 2 9 7 
311 8 4 4 
312 10 2 3 
313 7 7 8 
314 7 10 9 
315 2 8 1 
316 5 8 4 
317 1 3 6 
318 8 7 4 
319 3 1 6 
320 2 2 3 
321 10 5 4 
322 10 6 5 
323 3 8 5 
324 10 1 3 
325 3 2 5 
326 6 4 9 
327 4 5 9 
328 6 1 6 
329 10 10 3 
330 6 3 5 
331 6 2 7 
332 2 10 2 
333 9 10 9 
334 3 7 10 
335 2 4 8 
336 5 9 1 
337 7 1 9 
338 1 2 7 
339 7 5 8 
340 10 7 5 
341 8 3 7 
342 8 7 7 
343 5 4 5 
344 10 10 1 
345 8 4 6 
346 1 4 1 
347 9 5 5 
348 9 1 6 
349 6 2 2 
350 2 10 5 
351 7 1 3 
352 2 4 9 
353 8 1 6 
354 9 9 4 
355 3 1 2 
356 6 3 1 
357 7 1 3 
358 8 3 8 
359 10 2 4 
360 1 4 4 
361 4 9 5 
362 2 4 4 
363 7 8 8 
364 3 3 8 
365 4 5 6 
366 3 5 2 
367 6 2 7 
368 10 8 1 
369 8 9 9 
370 1 7 8 
371 7 4 8 
372 2 1 4 
373 10 7 7 
374 9 1 10 
375 7 9 9 
376 3 1 8 
377 6 5 4 
378 3 1 8 
379 8 5 7 
380 9 6 2 
381 8 6 4 
382 3 5 9 
383 6 7 2 
384 1 6 4 
385 8 3 9 
386 6 2 5 
387 1 6 9 
388 9 1 6 
389 5 5 8 
390 5 1 9 
391 8 10 2 
392 2 1 4 
393 7 1 1 
394 2 9 3 
395 9 4 1 
396 4 1 4 
397 3 6 9 
398 5 2 9 
399 4 1 2 
400 4 2 1 
