800 
10 10 10  
1 9 9 2 
2 10 7 9 
3 10 4 9 
4 9 2 7 
5 2 5 1 
6 6 9 2 
7 3 2 9 
8 1 4 6 
9 7 2 3 
10 3 7 4 
11 8 3 9 
12 4 1 2 
13 7 3 2 
14 7 10 7 
15 2 1 1 
16 3 7 3 
17 1 8 1 
18 3 10 6 
19 8 8 3 
20 10 3 5 
21 7 1 5 
22 3 4 3 
23 7 7 5 
24 1 7 2 
25 8 9 9 
26 9 9 1 
27 4 1 1 
28 10 4 7 
29 2 6 1 
30 1 3 10 
31 7 2 3 
32 3 2 5 
33 9 10 7 
34 4 7 7 
35 1 1 5 
36 2 10 2 
37 10 3 8 
38 7 1 10 
39 9 6 7 
40 5 2 6 
41 3 10 7 
42 2 1 6 
43 9 7 7 
44 6 9 1 
45 2 5 6 
46 7 7 6 
47 6 8 7 
48 10 7 1 
49 7 10 5 
50 7 6 5 
51 1 9 10 
52 4 10 4 
53 1 1 7 
54 7 4 1 
55 1 1 7 
56 8 3 7 
57 6 2 6 
58 2 1 2 
59 4 10 2 
60 4 3 5 
61 1 9 2 
62 10 3 1 
63 10 9 10 
64 10 10 10 
65 5 4 5 
66 9 2 1 
67 7 4 2 
68 9 7 3 
69 6 4 9 
70 2 7 3 
71 7 1 4 
72 8 2 9 
73 4 4 8 
74 6 4 2 
75 5 6 8 
76 2 5 3 
77 8 8 6 
78 9 9 7 
79 4 9 3 
80 5 1 10 
81 7 9 3 
82 1 4 2 
83 2 10 7 
84 7 6 7 
85 2 6 8 
86 10 4 9 
87 2 1 7 
88 5 2 7 
89 1 4 10 
90 7 4 9 
91 9 8 6 
92 6 1 1 
93 3 4 3 
94 9 5 9 
95 6 4 5 
96 3 1 10 
97 2 6 9 
98 4 3 3 
99 5 10 8 
100 10 1 2 
101 3 9 3 
102 4 3 8 
103 3 1 7 
104 9 8 2 
105 9 1 8 
106 8 3 8 
107 5 3 8 
108 10 2 8 
109 3 4 6 
110 6 3 9 
111 1 4 9 
112 6 6 3 
113 2 6 10 
114 8 2 10 
115 3 7 1 
116 8 9 10 
117 2 4 2 
118 2 7 8 
119 4 8 6 
120 3 8 6 
121 4 9 4 
122 2 6 2 
123 3 3 1 
124 5 7 8 
125 4 1 1 
126 9 8 10 
127 7 10 2 
128 6 10 8 
129 2 8 9 
130 10 4 10 
131 3 3 3 
132 2 10 7 
133 8 2 1 
134 3 6 2 
135 5 2 9 
136 8 8 3 
137 1 5 9 
138 2 1 9 
139 2 3 3 
140 5 9 8 
141 10 1 3 
142 1 9 3 
143 4 9 5 
144 9 3 2 
145 1 2 1 
146 10 8 6 
147 5 10 2 
148 3 5 4 
149 3 2 8 
150 9 4 1 
151 5 7 6 
152 6 2 10 
153 5 1 3 
154 5 5 9 
155 2 7 10 
156 5 2 10 
157 8 6 7 
158 6 7 8 
159 3 5 9 
160 5 9 7 
161 3 7 2 
162 9 5 5 
163 5 8 9 
164 10 9 6 
165 8 6 10 
166 10 10 8 
167 8 4 5 
168 9 2 9 
169 4 10 10 
170 3 7 9 
171 2 1 10 
172 8 2 4 
173 4 6 5 
174 10 1 4 
175 8 6 1 
176 5 6 3 
177 1 7 1 
178 6 8 6 
179 9 3 2 
180 7 9 7 
181 5 2 10 
182 3 1 3 
183 8 8 4 
184 3 3 1 
185 10 5 4 
186 2 5 4 
187 5 1 4 
188 6 5 6 
189 3 5 1 
190 9 4 4 
191 7 10 10 
192 5 10 6 
193 9 4 4 
194 6 2 9 
195 10 3 9 
196 8 7 8 
197 7 9 9 
198 3 6 8 
199 3 9 3 
200 10 9 7 
201 6 5 10 
202 7 8 5 
203 4 10 3 
204 3 10 10 
205 9 10 1 
206 6 9 3 
207 2 6 4 
208 9 5 9 
209 4 4 1 
210 6 4 10 
211 9 6 9 
212 3 2 9 
213 3 10 8 
214 8 10 10 
215 1 5 3 
216 10 9 8 
217 4 3 9 
218 1 6 9 
219 7 7 2 
220 9 5 9 
221 6 5 6 
222 3 6 9 
223 5 10 8 
224 5 4 3 
225 3 1 9 
226 7 9 8 
227 10 10 5 
228 10 6 2 
229 1 3 7 
230 7 8 5 
231 1 9 3 
232 6 4 8 
233 6 3 6 
234 3 8 7 
235 1 8 8 
236 2 9 2 
237 7 8 10 
238 4 4 8 
239 7 10 9 
240 10 6 3 
241 2 10 2 
242 8 10 10 
243 6 10 2 
244 4 3 6 
245 4 4 6 
246 3 4 1 
247 4 1 9 
248 2 8 2 
249 7 9 8 
250 4 3 2 
251 7 10 1 
252 5 6 2 
253 8 8 6 
254 6 6 1 
255 3 7 8 
256 7 6 9 
257 2 1 6 
258 6 7 8 
259 7 10 9 
260 10 4 10 
261 9 10 7 
262 8 4 3 
263 9 10 10 
264 5 1 5 
265 4 8 10 
266 2 10 3 
267 9 1 1 
268 7 1 3 
269 3 4 8 
270 10 1 9 
271 5 1 8 
272 9 10 4 
273 8 7 4 
274 8 9 4 
275 4 1 10 
276 6 2 1 
277 9 7 3 
278 9 5 5 
279 6 7 10 
280 1 9 6 
281 3 7 3 
282 4 8 3 
283 7 5 1 
284 3 7 4 
285 6 7 4 
286 6 4 4 
287 3 8 5 
288 5 1 6 
289 9 2 8 
290 9 10 6 
291 7 8 3 
292 6 2 10 
293 8 1 4 
294 6 2 1 
295 6 4 4 
296 2 9 3 
297 7 3 2 
298 2 6 2 
299 1 1 3 
300 6 6 3 
301 5 8 3 
302 5 10 7 
303 5 9 1 
304 1 4 6 
305 8 7 6 
306 6 7 4 
307 1 2 2 
308 5 5 6 
309 6 7 5 
310 2 6 4 
311 3 9 6 
312 10 2 2 
313 10 1 7 
314 10 8 8 
315 8 1 1 
316 3 4 5 
317 2 10 2 
318 8 3 7 
319 1 2 7 
320 7 7 6 
321 6 8 7 
322 7 6 9 
323 8 7 1 
324 8 5 5 
325 1 3 4 
326 6 9 9 
327 9 10 4 
328 3 3 6 
329 10 4 2 
330 1 5 7 
331 2 1 5 
332 1 3 10 
333 5 1 1 
334 10 1 6 
335 5 3 7 
336 9 6 6 
337 5 5 2 
338 3 7 1 
339 10 5 4 
340 3 7 7 
341 4 10 9 
342 6 5 6 
343 3 7 1 
344 9 5 2 
345 4 4 6 
346 8 4 3 
347 2 4 5 
348 4 1 8 
349 9 10 10 
350 9 8 1 
351 10 6 6 
352 6 2 4 
353 2 10 6 
354 1 10 8 
355 1 9 10 
356 6 4 8 
357 4 3 5 
358 1 9 3 
359 3 6 1 
360 3 4 3 
361 6 9 10 
362 9 9 1 
363 2 5 8 
364 2 10 9 
365 3 7 9 
366 3 5 5 
367 7 6 9 
368 2 3 10 
369 6 3 5 
370 1 7 8 
371 9 6 9 
372 3 7 2 
373 10 2 6 
374 6 2 3 
375 9 7 9 
376 10 1 5 
377 7 5 7 
378 3 1 2 
379 5 9 4 
380 7 1 7 
381 6 5 10 
382 6 7 1 
383 10 7 5 
384 9 9 1 
385 5 5 10 
386 2 8 4 
387 3 4 3 
388 7 3 7 
389 8 1 7 
390 8 9 9 
391 5 1 3 
392 10 9 5 
393 4 10 8 
394 1 10 5 
395 7 4 2 
396 9 6 7 
397 8 6 3 
398 9 9 5 
399 9 8 7 
400 10 9 7 
401 6 6 5 
402 5 7 9 
403 8 6 8 
404 9 8 6 
405 7 8 10 
406 7 7 2 
407 8 8 3 
408 3 6 9 
409 6 4 2 
410 9 10 8 
411 7 5 6 
412 2 4 1 
413 2 8 6 
414 1 1 5 
415 6 2 6 
416 7 3 4 
417 8 5 5 
418 8 7 4 
419 10 1 6 
420 9 6 6 
421 7 2 8 
422 4 2 1 
423 6 2 2 
424 10 9 6 
425 2 5 3 
426 8 8 6 
427 3 9 8 
428 5 5 7 
429 9 3 7 
430 10 7 4 
431 4 2 4 
432 7 4 9 
433 9 10 3 
434 10 9 10 
435 4 9 6 
436 5 9 6 
437 10 10 1 
438 7 6 1 
439 2 9 2 
440 1 1 9 
441 2 4 10 
442 10 7 3 
443 8 7 8 
444 5 1 7 
445 3 2 9 
446 4 3 1 
447 3 8 7 
448 1 7 6 
449 3 3 5 
450 2 7 7 
451 8 8 2 
452 9 3 10 
453 7 4 3 
454 7 1 5 
455 10 8 8 
456 8 10 3 
457 3 1 10 
458 2 7 7 
459 7 9 1 
460 5 7 8 
461 6 8 1 
462 4 6 9 
463 7 4 10 
464 2 6 1 
