4 
1000 1000 1000 1000  
1 673 358 797 623 
2 790 661 637 627 
3 595 515 438 458 
4 508 331 408 760 
5 366 429 207 676 
6 790 250 457 411 
7 259 417 703 419 
8 740 489 615 364 
9 264 201 291 604 
10 658 249 352 525 
11 661 791 611 626 
12 342 465 361 315 
13 496 552 281 417 
14 272 398 715 448 
15 582 692 426 729 
16 585 605 328 729 
17 557 465 540 551 
18 524 733 574 709 
19 659 746 688 608 
20 568 401 691 694 
21 429 715 691 648 
22 321 733 477 209 
23 389 636 792 765 
24 394 353 525 457 
25 651 335 399 651 
26 531 512 619 469 
27 527 287 701 275 
28 303 401 762 728 
29 336 476 220 478 
30 635 554 762 719 
31 771 455 568 532 
32 567 280 643 740 
33 284 644 512 618 
34 525 585 795 306 
35 708 590 227 278 
36 495 287 561 494 
37 796 587 594 282 
38 206 581 727 244 
39 690 693 758 401 
40 259 377 533 207 
41 457 747 769 506 
42 659 448 223 743 
43 620 384 740 482 
44 221 554 788 495 
45 605 260 455 596 
46 626 544 542 312 
47 461 762 679 782 
48 441 288 389 500 
49 246 409 732 381 
50 224 551 269 248 
51 342 436 237 761 
52 692 509 356 449 
53 620 563 769 727 
54 347 799 368 542 
55 225 666 444 466 
56 581 524 448 348 
57 539 333 588 337 
58 441 427 748 429 
59 487 304 590 414 
60 225 760 241 318 
61 647 788 657 610 
62 375 715 713 410 
63 437 573 558 719 
64 487 626 328 602 
65 658 339 318 571 
66 394 461 788 761 
67 571 253 603 238 
68 525 207 553 292 
69 662 776 703 483 
70 424 354 725 497 
71 616 274 751 362 
72 443 764 770 469 
73 355 577 767 652 
74 570 504 381 355 
75 615 664 746 777 
76 700 773 387 200 
77 449 638 477 289 
78 403 679 641 286 
79 305 578 573 743 
80 557 226 447 586 
81 333 644 478 674 
82 477 668 727 776 
83 401 643 301 272 
84 476 224 553 478 
85 332 592 630 572 
86 532 584 354 536 
87 414 220 255 554 
88 283 502 552 610 
89 371 293 781 745 
90 218 200 746 787 
91 795 233 712 319 
92 766 742 532 307 
93 380 363 651 735 
94 447 684 598 223 
95 465 706 643 725 
96 549 724 570 636 
97 335 497 456 753 
98 591 398 722 728 
99 407 407 789 641 
100 554 504 659 530 
101 456 721 358 250 
102 328 308 547 641 
103 579 389 373 462 
104 419 366 726 378 
105 266 654 783 235 
106 749 218 545 223 
107 443 728 226 570 
108 281 493 648 461 
109 346 289 632 423 
110 221 469 684 634 
111 311 636 712 434 
112 578 541 217 369 
113 571 548 667 757 
114 754 566 290 266 
