4 
1000 1000 1000 1000  
1 248 393 111 257 
2 154 389 129 224 
3 103 237 145 157 
4 136 151 172 143 
5 267 258 335 373 
6 255 142 272 113 
7 191 372 146 195 
8 148 171 232 381 
9 312 319 330 210 
10 144 323 398 400 
11 128 356 134 154 
12 336 330 389 304 
13 211 360 137 210 
14 253 124 144 154 
15 346 317 130 244 
16 397 326 195 290 
17 251 365 155 177 
18 335 177 120 272 
19 375 347 378 333 
20 204 123 219 289 
21 366 183 371 299 
22 122 130 118 175 
23 242 356 400 204 
24 283 259 317 239 
25 328 221 104 109 
26 176 350 158 200 
27 160 122 185 350 
28 195 393 117 310 
29 239 222 220 345 
30 361 291 394 177 
31 280 262 391 145 
32 266 398 385 113 
33 117 311 345 292 
34 371 393 364 239 
35 156 293 340 171 
36 284 392 143 220 
37 243 270 357 318 
38 372 117 212 388 
39 118 272 256 288 
40 252 361 326 279 
41 241 298 135 272 
42 185 337 251 351 
43 137 304 341 308 
44 329 317 236 249 
45 180 329 147 290 
46 309 238 101 330 
47 348 303 203 388 
48 290 117 248 213 
49 164 335 243 317 
50 112 138 118 169 
51 392 195 262 368 
52 102 164 279 174 
53 285 141 129 214 
54 288 348 103 129 
55 119 306 287 309 
56 245 374 381 167 
57 279 315 257 295 
58 277 266 106 172 
59 248 365 353 247 
60 124 375 244 194 
61 376 270 114 265 
62 324 171 247 325 
63 349 166 128 177 
64 175 331 345 345 
65 232 331 344 123 
66 325 196 344 179 
67 171 340 288 293 
68 319 111 399 376 
69 280 260 252 111 
70 149 306 289 281 
71 145 125 140 230 
72 158 154 258 297 
73 161 120 287 295 
74 379 199 172 195 
75 369 174 211 277 
76 213 113 387 195 
77 134 106 387 327 
78 126 385 366 121 
79 393 293 392 106 
80 382 256 392 207 
81 135 296 292 118 
82 163 227 220 255 
83 133 367 133 319 
84 136 101 168 312 
85 234 364 400 133 
86 260 283 383 202 
87 370 183 235 295 
88 252 358 275 122 
89 228 152 359 153 
90 286 110 390 264 
91 120 260 113 335 
92 110 326 194 281 
93 291 197 286 301 
94 207 264 376 164 
95 127 369 217 382 
96 346 159 319 102 
97 351 143 131 354 
98 224 111 343 359 
99 142 370 165 210 
100 265 136 310 365 
101 127 324 148 368 
102 308 285 111 163 
103 284 153 376 178 
104 122 195 178 112 
105 225 292 315 318 
106 277 352 153 185 
107 387 274 385 215 
108 176 218 347 161 
109 235 380 170 341 
110 303 367 181 286 
111 225 121 205 106 
112 250 397 180 187 
113 386 190 292 210 
114 394 187 139 153 
115 210 249 220 124 
116 207 120 306 103 
117 241 309 319 160 
118 382 371 121 333 
119 349 162 100 378 
120 311 399 240 298 
121 229 247 372 370 
122 212 175 201 284 
123 269 306 160 115 
124 362 365 105 124 
125 341 380 229 340 
126 122 398 389 348 
127 312 250 227 268 
128 223 377 335 336 
129 164 171 338 322 
130 277 123 253 313 
131 201 381 247 317 
132 118 199 205 246 
133 235 224 249 230 
134 216 155 288 277 
135 270 315 208 106 
136 296 347 356 250 
137 397 311 176 301 
138 216 207 232 284 
139 301 158 234 258 
140 283 266 208 303 
141 253 225 368 322 
142 215 221 201 186 
143 291 302 176 252 
