4 
100 100 100 100  
1 39 29 5 29 
2 1 40 46 32 
3 20 26 32 39 
4 32 41 5 11 
5 34 14 24 45 
6 46 8 49 43 
7 3 20 42 21 
8 2 9 35 4 
9 16 50 39 23 
10 49 11 24 5 
11 41 33 12 34 
12 4 5 31 25 
13 26 26 49 30 
14 33 7 32 22 
15 27 36 2 33 
16 30 15 5 17 
17 14 7 12 7 
18 46 41 6 24 
19 37 13 17 30 
20 24 50 48 26 
21 26 25 27 9 
22 8 27 28 39 
23 4 45 12 30 
24 19 21 36 31 
25 14 26 40 17 
26 32 50 30 17 
27 37 32 26 45 
28 27 50 11 30 
29 21 31 23 26 
30 33 42 24 2 
31 35 23 37 14 
32 6 28 37 22 
33 44 14 42 21 
34 31 24 33 11 
35 6 33 8 14 
36 13 12 39 1 
37 23 11 30 35 
38 50 37 47 17 
39 10 33 47 42 
40 24 44 42 12 
41 2 15 24 36 
42 14 46 2 20 
43 4 32 32 7 
44 38 44 20 18 
45 28 5 15 18 
46 13 22 13 24 
47 39 50 49 32 
48 38 26 45 16 
49 3 49 8 13 
50 5 28 12 11 
51 13 34 43 30 
52 48 44 4 32 
53 14 36 22 25 
54 28 13 17 24 
55 47 24 8 41 
56 16 21 15 2 
57 19 38 8 26 
58 47 41 42 50 
59 30 25 41 17 
60 38 35 30 9 
61 43 2 1 29 
62 24 13 9 49 
63 22 45 15 12 
64 37 36 11 7 
65 9 24 45 36 
66 31 32 27 18 
67 42 40 10 22 
68 35 16 45 42 
69 2 8 34 25 
70 12 33 19 33 
71 3 39 39 11 
72 46 37 35 19 
73 2 19 24 40 
74 14 15 47 22 
75 31 4 22 20 
76 31 15 6 40 
77 7 32 10 27 
78 37 13 35 19 
79 34 45 13 39 
80 23 15 13 24 
81 34 33 16 42 
82 38 9 43 25 
83 18 36 42 45 
84 47 12 24 13 
85 18 48 39 41 
86 36 32 35 46 
87 31 4 30 6 
88 43 38 15 24 
89 32 36 35 46 
90 44 45 42 18 
91 39 13 3 19 
92 8 38 47 42 
93 23 46 18 11 
94 50 32 19 35 
95 7 39 47 35 
96 29 26 35 44 
97 48 32 19 49 
98 29 27 36 14 
99 24 5 30 41 
100 5 13 45 4 
101 30 46 5 6 
102 28 22 10 12 
103 10 28 4 37 
104 8 44 4 42 
105 50 11 8 38 
106 6 2 13 45 
107 38 42 13 38 
108 22 30 6 39 
109 18 38 15 26 
110 7 1 27 48 
111 19 32 8 32 
112 48 16 4 37 
113 3 3 16 21 
114 7 22 3 49 
115 35 26 12 36 
116 8 39 33 15 
117 39 11 34 43 
118 30 11 27 1 
119 36 8 11 35 
120 47 46 29 19 
121 49 32 1 7 
122 7 11 19 29 
123 18 45 35 36 
124 42 48 50 21 
125 12 17 49 36 
126 45 19 22 41 
127 2 3 38 50 
128 37 50 47 5 
129 34 29 47 1 
130 41 43 10 23 
131 19 40 16 25 
132 3 18 34 47 
133 21 26 7 13 
134 24 38 37 8 
135 34 33 50 45 
136 8 45 34 36 
137 5 5 22 31 
138 13 11 11 9 
139 39 23 38 11 
140 31 47 45 37 
141 21 19 3 22 
142 28 38 20 20 
143 27 10 20 25 
144 16 32 19 34 
145 17 36 43 16 
146 21 43 38 17 
147 18 18 47 17 
148 45 35 5 46 
149 46 15 37 12 
150 21 7 42 44 
151 9 35 41 3 
152 38 40 25 40 
153 47 36 5 12 
154 38 14 45 17 
155 38 39 7 50 
156 32 6 16 43 
157 31 7 9 11 
158 6 46 35 17 
159 27 36 14 13 
160 38 38 43 42 
161 3 50 16 42 
162 6 37 8 17 
163 29 40 10 40 
164 20 7 32 37 
165 41 23 28 12 
166 17 41 37 38 
167 30 18 15 25 
168 7 4 42 32 
169 49 31 42 44 
170 22 45 21 20 
171 18 34 11 5 
172 14 38 23 44 
173 15 31 10 19 
174 22 14 27 30 
175 13 24 2 22 
176 43 5 45 37 
177 46 8 46 27 
178 4 43 2 10 
179 5 19 8 7 
180 34 6 11 12 
181 12 2 21 24 
182 46 29 4 28 
183 7 9 1 30 
184 17 47 45 45 
185 21 46 27 37 
186 12 44 14 46 
187 17 9 39 31 
188 42 34 40 21 
189 34 35 45 22 
190 30 44 45 2 
191 35 25 31 36 
192 44 31 33 4 
193 39 19 41 49 
194 3 22 50 29 
195 44 20 25 28 
196 49 30 27 41 
197 46 31 23 19 
198 42 50 14 42 
199 22 25 5 39 
200 49 9 13 16 
201 38 30 4 32 
202 22 4 2 32 
203 14 49 49 27 
204 10 30 8 16 
205 8 43 15 42 
206 10 18 34 20 
207 24 50 24 33 
208 6 35 8 36 
209 8 13 2 37 
210 29 2 17 12 
211 6 11 48 21 
212 41 43 28 44 
213 8 30 33 8 
214 36 47 8 20 
215 39 43 49 5 
216 1 5 36 2 
217 23 31 21 29 
218 37 17 20 24 
219 21 17 23 28 
220 14 36 26 11 
221 29 32 12 46 
222 36 1 44 3 
223 18 29 45 48 
224 6 46 11 11 
225 33 34 4 13 
226 24 1 40 34 
227 3 3 22 19 
228 22 44 28 11 
229 21 48 24 23 
230 38 48 18 27 
231 9 43 18 32 
232 50 34 42 42 
233 4 38 26 5 
234 8 50 49 30 
235 50 17 32 10 
236 39 44 44 20 
237 12 39 47 19 
238 4 18 29 31 
239 20 39 6 24 
240 47 2 10 48 
241 3 3 10 27 
242 44 28 38 29 
243 35 42 34 33 
244 44 2 12 33 
245 5 37 32 46 
246 42 10 45 50 
247 9 34 16 44 
248 24 13 2 29 
249 25 16 35 17 
250 3 20 48 14 
251 26 35 3 6 
252 24 40 13 48 
253 34 31 50 14 
254 47 17 34 5 
255 50 7 50 42 
256 15 21 7 40 
257 46 13 19 11 
258 17 10 23 2 
259 27 3 39 6 
260 13 37 49 12 
261 18 37 14 50 
262 39 5 10 27 
263 18 1 30 18 
264 22 2 45 37 
265 39 2 22 22 
266 13 7 43 11 
267 48 48 18 23 
268 10 48 11 7 
269 1 23 36 23 
270 23 22 23 38 
271 17 28 45 14 
272 1 44 34 20 
273 25 35 42 12 
274 5 1 6 3 
275 46 16 28 4 
276 40 17 42 37 
277 8 24 36 33 
278 30 3 15 16 
279 15 45 34 33 
280 30 33 21 19 
281 14 38 35 37 
282 22 34 48 6 
283 44 33 15 28 
284 10 21 26 34 
285 44 7 36 11 
286 42 28 6 12 
287 46 39 43 41 
288 39 36 37 49 
289 7 34 14 13 
290 14 19 30 21 
291 17 19 9 16 
292 30 30 34 19 
293 42 16 49 6 
294 20 10 16 12 
295 3 39 48 18 
296 24 41 11 37 
297 11 2 32 5 
298 36 22 20 47 
299 13 34 26 25 
300 30 4 47 24 
301 21 24 34 36 
302 28 34 2 26 
303 47 34 3 9 
304 2 27 16 23 
305 19 25 23 4 
306 42 15 11 38 
307 48 43 26 31 
308 42 9 22 19 
309 29 5 5 34 
310 11 48 21 50 
311 47 38 15 8 
312 49 12 30 12 
313 29 31 38 25 
314 39 14 41 10 
315 4 11 28 1 
316 7 27 29 27 
317 25 39 37 48 
318 29 5 11 2 
319 1 28 39 34 
320 20 2 40 3 
321 39 4 13 9 
322 25 11 27 49 
323 21 20 30 38 
324 14 29 38 24 
325 39 17 34 50 
326 36 17 20 14 
327 46 48 25 19 
328 2 2 2 44 
329 4 46 3 13 
330 22 30 23 21 
331 40 48 36 27 
332 50 20 27 34 
333 14 32 25 43 
334 3 27 38 47 
335 46 3 26 29 
336 2 15 42 31 
337 24 1 18 29 
338 2 19 21 26 
339 25 47 42 38 
340 16 29 50 29 
341 49 18 1 12 
342 30 43 30 9 
343 12 4 19 8 
344 19 37 7 10 
345 3 34 47 45 
346 17 37 49 15 
347 17 34 13 38 
348 39 24 6 33 
349 34 12 20 30 
350 18 18 18 24 
351 22 46 21 37 
352 43 6 31 12 
353 20 41 47 28 
354 29 18 7 19 
355 46 47 43 14 
356 43 2 4 41 
357 34 28 47 14 
358 19 25 1 34 
359 23 8 48 42 
360 19 10 30 34 
361 45 48 43 16 
362 26 27 50 46 
363 38 32 35 23 
364 29 46 34 18 
365 43 27 9 18 
366 18 12 16 32 
367 37 37 33 44 
368 5 4 45 42 
369 37 49 36 42 
370 44 49 17 21 
371 38 6 1 4 
372 11 37 39 19 
373 19 20 36 44 
374 20 43 20 35 
375 17 13 26 38 
376 21 10 48 28 
377 27 23 21 45 
378 39 10 16 37 
379 16 24 5 12 
380 16 19 41 37 
381 44 35 36 8 
382 8 50 3 32 
383 35 31 16 24 
384 31 39 21 14 
385 6 4 27 33 
386 47 6 22 1 
387 15 15 22 10 
388 26 21 42 44 
389 19 25 43 37 
390 46 28 4 47 
391 31 17 8 43 
392 5 19 21 23 
393 37 48 4 34 
394 20 16 13 6 
395 5 49 42 35 
396 32 47 31 13 
397 8 30 5 33 
398 14 49 38 1 
399 24 9 28 10 
400 9 18 44 7 
