4 
1000 1000 1000 1000  
1 381 277 185 397 
2 397 382 218 380 
3 158 167 220 278 
4 213 394 187 302 
5 168 179 293 366 
6 318 276 126 390 
7 250 141 340 333 
8 339 209 266 384 
9 167 165 183 165 
10 117 396 261 289 
11 270 225 249 114 
12 145 121 261 329 
13 144 228 350 321 
14 319 355 363 304 
15 179 241 238 297 
16 247 327 233 100 
17 144 242 162 373 
18 165 384 258 161 
19 143 295 193 110 
20 164 260 102 137 
21 140 238 112 194 
22 269 256 123 122 
23 341 153 209 400 
24 386 346 275 140 
25 253 133 177 316 
26 351 125 368 389 
27 141 391 346 119 
28 190 171 349 315 
29 354 324 276 399 
30 338 315 293 280 
31 387 166 144 109 
32 189 247 243 252 
33 238 178 191 330 
34 118 304 142 346 
35 149 158 128 176 
36 350 296 378 135 
37 306 340 336 331 
38 211 337 189 320 
39 389 369 395 203 
40 179 154 214 388 
41 373 139 224 164 
42 206 153 195 275 
43 147 177 308 393 
44 101 237 384 179 
45 335 400 149 189 
46 191 119 338 155 
47 325 243 135 293 
48 361 300 355 135 
49 378 246 171 354 
50 177 126 354 158 
51 333 387 315 296 
52 230 181 242 184 
53 188 107 125 345 
54 166 380 105 198 
55 184 174 376 297 
56 377 119 277 331 
57 360 151 154 339 
58 387 199 141 200 
59 331 199 290 286 
60 133 115 375 323 
61 268 275 166 395 
62 189 178 205 105 
63 374 269 209 201 
64 188 185 303 189 
65 350 331 306 115 
66 356 147 105 126 
67 129 164 180 124 
68 338 377 318 188 
69 292 316 154 310 
70 166 305 237 359 
71 213 155 227 357 
72 121 247 174 369 
73 197 356 260 103 
74 261 145 381 127 
75 354 356 170 345 
76 124 249 309 380 
77 162 160 190 232 
78 182 112 315 234 
79 219 190 334 181 
80 205 355 110 245 
81 250 163 141 240 
82 284 351 102 204 
83 162 159 327 214 
84 381 303 136 290 
85 115 117 196 262 
86 295 293 248 381 
87 282 381 331 376 
88 131 398 221 150 
89 118 335 365 270 
90 102 333 295 179 
91 164 321 372 131 
92 344 323 246 112 
93 379 311 367 345 
94 310 252 192 394 
95 173 253 392 209 
96 100 332 213 358 
97 372 186 274 399 
98 130 325 329 271 
99 290 398 168 234 
100 393 388 377 144 
101 295 344 249 183 
102 209 100 199 238 
103 395 196 139 296 
104 160 251 201 189 
105 227 308 286 295 
106 122 333 254 368 
107 317 146 111 221 
108 367 309 244 112 
109 263 317 239 111 
110 267 329 278 137 
111 377 226 157 353 
112 234 250 371 282 
113 196 175 103 305 
114 327 252 295 285 
115 165 395 112 244 
116 113 366 306 277 
117 125 326 314 131 
118 168 294 198 342 
119 336 225 278 242 
120 159 349 396 216 
121 138 299 253 192 
122 279 174 326 397 
123 168 126 337 284 
124 370 194 203 106 
125 206 185 220 203 
126 148 345 333 360 
127 119 131 232 372 
128 223 324 107 249 
129 171 197 179 378 
130 107 169 337 172 
131 325 326 400 367 
132 297 268 231 320 
133 349 244 252 211 
134 366 350 352 262 
135 271 155 150 202 
136 150 181 284 341 
137 365 393 281 344 
138 280 169 281 274 
139 309 162 346 346 
140 350 363 139 235 
141 372 373 122 354 
142 140 384 393 110 
143 279 357 211 220 
144 138 106 209 281 
145 307 320 311 314 
146 267 133 144 119 
147 291 380 206 338 
148 208 270 149 388 
149 246 240 188 186 
150 341 282 232 286 
151 305 116 203 355 
152 101 341 155 101 
153 117 323 244 234 
154 322 279 224 128 
155 174 331 368 129 
156 230 269 232 192 
157 145 274 349 338 
158 376 316 134 181 
159 198 311 311 131 
160 182 345 358 140 
161 349 133 361 210 
162 386 356 320 276 
163 289 107 238 191 
164 311 139 373 308 
165 240 214 184 110 
166 355 306 293 238 
167 358 284 257 178 
168 257 246 175 363 
169 293 220 177 130 
170 309 232 326 306 
171 348 233 305 112 
172 166 290 221 347 
173 109 333 334 128 
174 233 199 199 379 
175 241 362 349 182 
176 342 167 225 110 
177 298 347 323 383 
178 105 253 346 262 
179 360 384 337 385 
180 225 273 323 287 
181 265 214 115 174 
182 340 218 214 133 
183 261 273 267 400 
184 329 388 308 196 
185 317 131 281 397 
186 271 378 280 362 
187 155 174 234 379 
188 302 123 295 223 
189 139 139 339 119 
190 103 296 140 285 
191 177 312 242 243 
192 364 157 345 292 
193 384 360 328 282 
194 191 184 170 238 
195 201 357 116 387 
196 118 273 344 326 
197 222 173 276 312 
198 136 191 225 162 
199 344 371 204 223 
200 242 326 307 152 
201 247 285 341 276 
202 116 265 187 234 
203 292 203 143 185 
204 129 286 257 192 
205 400 116 253 119 
206 290 164 304 164 
207 294 271 154 360 
208 230 205 345 337 
209 348 141 386 108 
210 163 206 316 175 
211 246 139 305 101 
212 103 194 218 281 
213 238 302 143 249 
214 314 251 398 192 
215 249 111 389 308 
216 156 283 355 232 
217 165 369 196 222 
218 370 391 327 258 
219 327 252 125 152 
220 272 250 223 136 
221 262 171 158 331 
222 223 329 188 258 
223 147 220 117 224 
224 216 326 330 266 
225 298 384 341 109 
226 372 326 190 295 
227 135 213 279 265 
228 300 290 305 226 
229 317 146 350 358 
230 365 159 239 136 
231 269 257 341 353 
232 114 309 163 340 
233 156 333 165 206 
234 168 301 267 193 
235 288 370 244 260 
236 305 261 308 180 
237 298 141 307 244 
238 298 374 140 169 
239 217 268 162 364 
240 248 127 398 114 
241 385 353 274 102 
242 323 210 308 395 
243 163 231 351 100 
244 310 169 227 171 
245 167 268 372 147 
246 185 278 301 373 
247 215 130 321 134 
248 271 339 344 262 
249 159 110 295 282 
250 121 309 392 129 
251 151 386 338 287 
252 289 222 126 371 
253 214 157 377 314 
254 175 276 287 366 
255 384 136 201 135 
256 114 127 219 205 
257 257 290 135 167 
258 157 156 206 147 
259 229 185 315 117 
260 356 121 300 193 
261 359 270 169 295 
262 349 329 281 347 
263 213 357 117 135 
264 215 228 389 152 
265 109 210 144 340 
266 128 118 151 287 
267 248 137 147 267 
268 127 286 344 355 
269 281 354 339 248 
270 163 315 337 113 
271 131 334 241 259 
272 129 150 278 343 
273 243 201 334 153 
274 170 343 231 238 
275 299 121 365 303 
276 301 190 106 289 
277 193 182 200 109 
278 103 160 111 143 
279 135 138 226 153 
280 275 242 286 234 
281 335 206 203 254 
282 320 283 147 211 
283 178 291 215 275 
284 135 156 282 198 
285 286 242 183 246 
286 119 296 383 275 
287 115 289 399 187 
288 204 300 106 252 
289 290 395 181 398 
290 103 371 388 175 
291 285 176 130 328 
292 180 360 154 158 
293 126 395 347 181 
294 193 297 156 236 
295 367 166 357 237 
296 195 302 298 198 
297 155 220 185 236 
298 192 165 187 374 
299 339 196 209 323 
300 259 246 301 144 
301 280 121 160 333 
302 207 233 196 131 
303 228 298 182 329 
304 261 218 256 102 
305 365 385 196 108 
306 200 156 205 120 
307 233 342 322 299 
308 389 237 307 222 
309 153 302 140 359 
310 179 120 257 119 
311 138 254 384 345 
312 383 154 208 366 
313 337 303 226 150 
314 276 359 227 210 
315 212 380 179 202 
316 249 141 394 269 
317 107 386 315 256 
318 209 142 172 310 
319 113 351 170 213 
320 119 186 157 235 
321 110 282 151 245 
322 142 171 254 359 
323 265 264 235 178 
324 279 261 225 158 
325 200 318 362 119 
326 304 269 324 259 
327 104 284 294 225 
328 166 257 135 159 
329 363 253 208 166 
330 114 198 222 253 
331 221 224 295 171 
332 252 232 185 206 
333 355 147 184 124 
334 327 228 162 394 
335 319 354 385 258 
336 211 131 350 224 
337 217 333 355 241 
338 255 301 244 131 
339 274 150 395 196 
340 106 340 185 119 
341 282 275 277 351 
342 234 176 269 310 
343 341 161 239 184 
344 373 326 214 391 
345 161 277 322 278 
346 119 392 115 121 
347 298 174 115 218 
348 233 343 336 183 
349 243 225 305 215 
350 350 197 379 215 
351 116 241 220 145 
352 335 146 218 360 
353 359 328 202 190 
354 109 187 388 107 
355 371 148 224 296 
356 220 237 383 147 
357 259 307 250 293 
358 105 336 123 345 
359 299 299 371 112 
360 338 329 381 259 
361 362 341 221 309 
362 238 299 317 331 
363 105 244 367 112 
364 209 370 121 207 
365 130 310 295 302 
366 374 214 393 394 
367 190 187 265 282 
368 336 355 177 162 
369 164 200 179 388 
370 372 106 390 112 
371 350 360 311 105 
372 251 254 313 108 
373 151 149 126 142 
374 239 391 385 353 
375 165 369 364 203 
376 131 262 256 264 
377 337 302 339 176 
378 190 325 259 123 
379 285 246 187 398 
380 201 395 387 333 
381 110 204 365 103 
382 339 371 177 184 
383 393 193 241 369 
384 393 282 163 176 
385 148 145 182 322 
386 208 304 347 139 
387 202 266 315 397 
388 157 218 135 244 
389 142 148 397 112 
390 315 137 199 121 
391 185 295 357 181 
392 322 278 372 316 
393 349 137 202 294 
394 163 221 204 383 
395 291 166 162 333 
396 135 309 395 127 
397 392 383 342 168 
398 261 322 121 231 
399 134 194 124 171 
400 154 217 289 229 
