4 
1000 1000 1000 1000  
1 177 51 76 100 
2 117 181 157 53 
3 72 117 89 58 
4 82 194 125 123 
5 158 54 62 117 
6 97 79 62 193 
7 58 149 79 98 
8 181 58 126 73 
9 119 119 147 160 
10 77 99 69 123 
11 68 189 97 66 
12 99 149 181 103 
13 59 104 73 171 
14 81 130 64 142 
15 191 112 200 137 
16 70 75 107 132 
17 128 103 69 125 
18 152 73 57 116 
19 164 88 176 89 
20 197 147 164 106 
21 199 65 65 59 
22 51 134 125 71 
23 129 51 134 132 
24 174 168 192 189 
25 149 52 89 134 
26 171 151 110 131 
27 144 186 66 63 
28 168 116 115 186 
29 200 140 156 125 
30 53 137 79 69 
31 131 112 155 158 
32 133 61 67 95 
33 96 188 76 186 
34 154 99 167 200 
35 96 198 107 71 
36 68 91 199 144 
37 85 172 131 132 
38 70 175 80 105 
39 127 189 193 64 
40 196 64 125 129 
41 98 113 185 179 
42 134 117 140 59 
43 98 61 86 59 
44 106 63 164 194 
45 173 90 120 53 
46 100 108 103 153 
47 78 195 118 164 
48 159 118 72 137 
49 159 175 151 57 
50 147 158 114 160 
51 130 126 134 192 
52 181 148 68 144 
53 196 191 65 74 
54 137 168 165 172 
55 176 195 196 184 
56 63 163 93 171 
57 188 68 158 136 
58 128 153 61 199 
59 51 67 79 164 
60 129 131 144 71 
61 172 78 71 89 
62 55 173 74 119 
63 116 112 94 73 
64 113 75 114 83 
65 189 109 172 146 
66 53 110 101 71 
67 177 67 101 184 
68 109 166 147 165 
69 184 66 98 57 
70 116 89 131 142 
71 129 166 92 149 
72 161 96 60 75 
73 138 128 147 169 
74 166 88 120 170 
75 173 73 73 192 
76 128 90 105 107 
77 105 136 143 118 
78 149 86 115 122 
79 141 199 92 112 
80 166 123 168 59 
81 74 174 181 55 
82 90 78 108 68 
83 86 151 173 157 
84 164 136 194 145 
85 137 167 117 165 
86 125 166 81 64 
87 126 63 92 116 
88 141 162 71 95 
89 171 59 112 149 
90 65 64 94 187 
91 188 130 62 135 
92 95 101 125 174 
93 74 122 136 163 
94 146 87 184 51 
95 156 160 59 72 
96 179 69 81 136 
97 81 82 181 63 
98 75 86 176 133 
99 95 69 155 146 
100 64 184 96 159 
101 110 85 77 95 
102 67 168 95 101 
103 175 106 170 183 
104 62 176 181 178 
105 113 94 81 158 
106 69 176 60 199 
107 76 94 200 51 
108 59 186 75 65 
109 181 130 139 81 
110 127 200 138 186 
111 143 143 116 90 
112 51 110 88 99 
113 178 193 188 91 
114 153 87 56 139 
115 114 187 170 164 
116 122 139 155 64 
117 131 159 144 133 
118 118 112 71 135 
119 99 69 50 129 
120 95 55 67 67 
121 132 199 58 66 
