4 
1000 1000 1000 1000  
1 273 372 685 361 
2 447 247 736 504 
3 556 684 386 306 
4 447 301 652 483 
5 701 748 751 310 
6 368 618 516 612 
7 455 473 389 741 
8 732 599 513 530 
9 454 696 672 657 
10 617 494 528 516 
11 702 331 296 485 
12 681 722 602 582 
13 640 223 398 612 
14 774 386 256 707 
15 217 597 747 736 
16 228 214 582 242 
17 401 333 274 796 
18 681 264 361 647 
19 216 262 781 209 
20 359 276 440 453 
21 446 521 308 418 
22 266 278 335 303 
23 503 398 727 234 
24 329 311 525 295 
25 597 644 313 795 
26 298 304 735 769 
27 396 656 400 438 
28 792 521 452 459 
29 494 551 546 435 
30 236 669 569 395 
31 249 617 626 595 
32 538 228 232 610 
33 765 677 358 787 
34 594 557 358 395 
35 660 280 233 796 
36 300 280 715 479 
37 520 351 316 383 
38 435 322 714 460 
39 433 394 576 362 
40 610 745 348 645 
41 316 639 470 244 
42 681 739 244 512 
43 294 504 240 351 
44 320 326 707 371 
45 740 767 366 454 
46 440 714 323 274 
47 724 692 742 391 
48 768 410 276 528 
49 693 454 474 291 
50 686 386 378 301 
51 293 609 393 599 
52 677 313 315 662 
53 678 621 348 497 
54 358 358 488 652 
55 418 605 265 685 
56 565 280 518 596 
57 708 220 542 669 
58 379 364 252 688 
59 278 410 468 421 
60 714 596 655 457 
61 409 315 507 211 
62 395 662 493 344 
63 553 566 417 314 
64 349 436 390 467 
65 736 463 728 646 
66 560 492 200 571 
67 455 440 611 665 
68 600 748 306 709 
69 688 463 347 563 
70 497 333 517 537 
71 722 236 634 377 
72 466 250 655 386 
73 455 243 358 436 
74 438 797 412 597 
75 660 401 707 457 
76 514 342 505 437 
77 308 433 451 565 
78 378 486 559 573 
79 617 273 708 275 
80 208 421 481 678 
81 223 423 447 759 
82 797 517 480 731 
83 404 724 592 560 
84 391 661 552 713 
85 648 633 246 212 
86 274 380 486 581 
87 584 517 273 269 
88 290 419 755 429 
89 255 417 233 621 
90 706 325 233 696 
91 518 659 232 698 
92 244 585 479 475 
93 538 509 414 572 
94 316 306 464 794 
95 342 662 261 494 
96 686 784 609 605 
97 607 521 562 400 
98 764 675 454 559 
99 641 512 499 336 
100 744 241 376 711 
101 283 533 611 233 
102 640 800 675 483 
103 395 335 617 731 
104 281 285 526 557 
105 650 797 791 316 
106 429 351 426 420 
107 398 250 399 210 
108 365 588 317 439 
109 685 416 416 599 
110 589 388 431 217 
111 585 740 295 559 
112 489 634 631 597 
113 298 744 232 509 
114 590 409 373 385 
115 437 478 473 455 
116 509 539 661 493 
117 714 423 417 462 
118 203 743 758 204 
119 565 333 691 517 
120 784 759 475 412 
121 511 397 586 533 
122 501 574 528 521 
123 644 648 548 352 
124 368 290 303 251 
125 771 349 655 402 
126 451 413 620 559 
127 257 261 476 474 
128 266 342 419 613 
129 389 774 324 655 
130 460 259 560 347 
131 641 702 484 632 
132 793 240 606 426 
133 723 380 800 662 
134 692 346 554 679 
135 413 648 266 791 
136 274 355 717 217 
137 504 480 796 603 
138 565 386 608 534 
139 719 255 762 667 
140 628 339 491 297 
141 432 517 417 660 
142 398 360 506 381 
143 418 209 425 579 
144 274 768 209 217 
145 618 405 500 693 
146 200 457 641 545 
147 246 628 226 269 
148 456 351 354 570 
149 648 492 572 561 
150 252 741 385 332 
151 554 421 223 500 
152 577 603 202 672 
153 292 787 282 253 
154 492 718 664 201 
155 694 218 305 263 
156 361 437 361 466 
157 305 306 564 470 
158 589 634 226 779 
159 427 606 645 349 
160 235 473 657 367 
161 620 717 223 356 
162 369 489 599 608 
163 243 722 251 745 
164 481 525 388 664 
165 290 666 252 289 
166 763 781 638 348 
167 753 318 376 674 
168 204 219 498 456 
169 736 658 295 356 
170 709 317 776 611 
171 601 307 227 325 
172 709 790 762 556 
173 602 531 773 741 
174 477 273 794 219 
175 658 354 729 415 
176 724 450 788 472 
177 698 300 774 251 
178 789 391 633 381 
179 577 663 405 514 
180 364 511 551 560 
181 203 479 368 784 
182 319 745 707 360 
183 583 323 557 204 
184 707 555 760 679 
185 764 629 359 459 
186 726 658 493 217 
187 363 772 562 357 
188 486 491 632 285 
189 700 312 492 390 
190 697 244 659 247 
191 254 414 595 734 
192 326 413 776 248 
193 638 262 777 359 
194 445 530 779 307 
195 693 386 396 663 
196 531 490 602 466 
197 422 450 523 783 
198 346 745 755 217 
199 756 769 371 548 
200 662 212 665 736 
201 612 688 470 322 
202 358 695 755 536 
203 537 794 751 753 
204 653 730 652 617 
205 762 285 537 387 
206 556 437 546 456 
207 450 513 235 217 
208 664 652 720 630 
209 520 622 400 635 
210 496 524 625 704 
211 435 320 672 678 
212 433 540 423 724 
213 401 279 761 317 
214 427 577 313 401 
215 242 456 602 215 
216 381 472 391 264 
217 200 451 341 629 
218 465 678 779 556 
219 317 296 746 544 
220 256 437 336 280 
221 604 643 385 795 
222 345 457 555 777 
223 265 327 223 685 
224 569 726 277 729 
225 619 209 582 271 
226 517 375 571 350 
227 628 474 540 594 
228 749 507 359 225 
229 532 334 697 536 
230 652 728 369 400 
231 719 607 677 249 
232 473 321 391 562 
233 663 321 682 220 
234 490 594 477 743 
235 618 471 408 451 
236 336 712 334 322 
237 335 400 729 352 
238 785 734 724 235 
239 639 506 665 548 
240 390 410 295 307 
241 521 684 300 222 
242 431 728 324 201 
243 799 424 581 310 
244 322 531 288 509 
