4 
1000 1000 1000 1000  
1 66 98 86 50 
2 26 75 71 63 
3 70 77 29 53 
4 80 36 81 36 
5 45 94 79 86 
6 89 91 58 63 
7 90 72 77 88 
8 58 35 72 47 
9 32 46 37 37 
10 61 50 63 56 
11 76 98 67 92 
12 88 36 86 86 
13 50 53 84 96 
14 99 94 81 29 
15 31 99 56 98 
16 28 89 58 87 
17 89 63 32 76 
18 79 100 92 60 
19 61 53 80 68 
20 26 85 29 32 
21 52 30 97 70 
22 82 43 25 50 
23 60 31 30 33 
24 78 54 80 86 
25 66 27 76 48 
26 67 91 94 59 
27 41 49 29 99 
28 90 34 100 28 
29 26 59 50 94 
30 60 98 97 42 
31 46 56 76 78 
32 57 44 72 44 
33 97 30 80 69 
34 25 31 64 61 
35 38 72 84 90 
36 69 44 51 47 
37 47 60 28 55 
38 91 45 55 51 
39 52 78 92 44 
40 59 70 47 81 
41 73 42 62 84 
42 80 45 100 70 
43 70 96 61 66 
44 68 99 56 82 
45 60 26 48 83 
46 63 79 62 40 
47 68 56 96 78 
48 73 73 57 77 
49 43 41 98 81 
50 74 95 88 97 
51 74 82 85 53 
52 35 64 69 97 
53 75 59 48 77 
54 93 64 56 32 
55 44 100 48 65 
56 53 84 54 60 
57 69 86 72 71 
58 91 69 91 75 
59 64 28 32 44 
60 35 39 53 94 
61 78 92 49 43 
62 97 91 72 65 
63 56 82 79 56 
64 62 96 96 70 
65 42 54 25 32 
66 83 99 87 61 
67 90 41 49 52 
68 54 93 99 32 
69 100 47 46 67 
70 57 91 87 99 
71 41 43 28 94 
72 89 59 62 74 
73 90 36 91 70 
74 82 60 26 60 
75 26 40 77 38 
76 86 73 48 70 
77 69 40 73 66 
78 65 82 73 49 
79 27 94 25 57 
80 54 47 37 82 
81 53 57 68 72 
82 59 96 57 99 
83 88 59 77 69 
84 42 47 36 59 
85 63 78 85 33 
86 92 84 72 90 
87 74 68 95 77 
88 74 44 40 47 
89 83 61 91 100 
90 73 58 25 36 
91 29 80 70 83 
92 69 77 29 64 
93 73 35 42 88 
94 83 67 100 45 
95 89 39 32 79 
96 27 37 70 70 
97 39 78 42 90 
98 94 34 48 34 
99 89 89 33 68 
100 73 70 96 56 
101 30 66 38 72 
102 35 65 44 26 
103 59 95 92 81 
104 61 93 50 49 
105 82 46 77 34 
106 93 88 77 87 
107 92 87 56 84 
108 56 78 67 86 
109 55 30 30 100 
110 77 58 57 79 
111 27 34 53 99 
112 32 37 80 80 
113 69 90 74 61 
114 95 49 27 70 
115 40 25 81 74 
116 94 77 73 52 
117 79 41 42 85 
118 55 83 29 67 
119 27 50 75 83 
120 99 55 62 62 
121 95 94 87 61 
122 76 91 91 63 
123 50 46 33 100 
124 83 55 37 69 
125 59 32 38 48 
126 34 85 86 75 
127 68 98 94 67 
128 72 55 31 26 
129 79 75 49 92 
130 71 27 62 56 
131 43 27 31 51 
132 41 51 100 86 
133 89 98 26 73 
134 38 75 83 71 
135 69 30 87 32 
136 64 63 54 58 
137 73 55 93 86 
138 95 50 45 31 
139 75 48 86 33 
140 50 41 83 100 
141 49 26 33 50 
142 47 50 90 98 
143 37 26 80 55 
144 49 87 80 75 
145 82 31 55 88 
146 26 54 44 90 
147 51 56 52 72 
148 58 79 62 62 
149 85 80 70 92 
150 62 37 84 92 
151 35 92 58 96 
152 93 72 41 79 
153 58 36 88 99 
154 88 69 60 74 
155 100 92 95 93 
156 42 27 49 87 
157 73 76 61 86 
158 77 48 28 31 
159 95 48 76 45 
160 42 38 27 47 
161 88 84 60 39 
162 40 31 49 91 
163 54 43 98 71 
164 51 68 78 37 
165 75 49 38 33 
166 97 52 36 27 
167 70 52 89 48 
168 62 64 78 57 
169 53 44 80 40 
170 33 91 63 29 
171 32 88 94 60 
172 61 98 26 77 
173 86 82 79 67 
174 44 89 62 34 
175 65 65 60 31 
176 34 86 73 32 
177 75 64 53 26 
178 39 51 96 94 
179 46 73 64 41 
180 77 35 86 96 
181 25 46 38 46 
182 89 56 47 44 
183 88 53 91 98 
184 66 26 76 87 
185 98 66 83 41 
186 99 82 43 62 
187 40 25 91 41 
188 65 61 37 48 
189 81 42 47 92 
190 39 96 36 91 
191 81 77 45 78 
192 89 87 71 73 
193 50 28 25 46 
194 67 69 85 48 
195 86 47 63 89 
196 64 68 100 58 
197 57 43 30 63 
198 33 72 30 81 
199 56 60 59 86 
200 55 33 70 63 
201 56 82 28 90 
202 36 94 80 38 
203 61 76 69 100 
204 31 50 42 99 
205 71 83 44 30 
206 87 62 93 56 
207 50 83 71 47 
208 85 30 85 81 
209 66 42 74 65 
210 30 69 39 63 
211 56 42 64 68 
212 83 78 60 75 
213 52 32 51 96 
214 27 47 42 30 
215 69 38 86 55 
216 30 99 64 61 
217 99 53 49 80 
218 56 54 60 95 
219 35 45 54 70 
220 76 83 59 66 
221 47 100 94 62 
222 89 88 75 51 
223 63 29 77 30 
224 100 54 98 53 
225 59 37 63 59 
226 63 30 33 73 
227 57 81 36 91 
228 70 44 78 33 
229 59 78 50 63 
230 30 98 55 81 
231 58 77 94 78 
232 79 58 93 67 
233 63 38 86 50 
234 41 63 26 85 
235 27 83 97 72 
236 33 84 39 35 
237 35 85 29 88 
238 49 80 72 42 
239 68 79 86 44 
240 58 33 61 61 
241 28 43 78 91 
242 39 55 83 52 
243 94 57 52 83 
244 85 86 32 25 
245 35 61 25 61 
246 30 46 36 28 
247 54 42 65 41 
248 85 57 71 71 
249 37 35 27 89 
250 29 98 72 77 
251 34 78 38 68 
252 50 95 60 43 
253 66 33 90 78 
254 71 46 46 46 
255 32 86 63 54 
256 57 50 36 40 
257 68 30 47 80 
258 72 58 29 56 
259 56 95 61 83 
260 68 70 28 83 
261 27 40 28 26 
262 90 44 35 36 
263 38 83 91 75 
264 33 29 29 64 
265 98 51 58 98 
266 57 50 62 63 
267 34 59 79 61 
268 95 91 50 88 
269 41 31 64 29 
270 48 29 83 89 
271 64 79 25 95 
272 26 75 48 88 
273 60 92 48 34 
274 70 56 27 85 
275 46 81 92 39 
276 71 60 52 33 
277 81 86 98 86 
278 83 30 82 80 
279 88 89 75 91 
280 54 100 67 75 
281 27 35 31 81 
282 70 100 60 100 
283 99 52 82 92 
284 53 56 97 99 
285 79 76 90 85 
286 36 47 86 65 
287 25 66 25 71 
288 27 97 30 53 
289 62 32 41 94 
290 31 82 79 59 
291 54 65 76 67 
292 52 96 60 69 
293 67 62 58 39 
294 94 74 64 73 
295 78 49 43 78 
296 92 97 69 39 
297 98 29 31 65 
298 95 41 63 63 
299 40 54 26 95 
300 76 65 49 29 
301 26 36 84 77 
302 75 67 47 60 
303 70 66 39 56 
304 61 97 29 78 
305 34 46 67 64 
306 84 74 50 75 
307 87 90 80 75 
308 93 98 81 94 
309 73 37 72 78 
310 41 62 35 60 
311 44 97 93 47 
312 88 74 73 62 
313 70 79 38 27 
314 34 99 100 90 
315 43 88 99 43 
