4 
1000 1000 1000 1000  
1 58 90 41 63 
2 59 54 59 66 
3 47 52 93 46 
4 26 93 40 73 
5 88 70 86 75 
6 90 27 75 81 
7 49 72 66 42 
8 40 55 36 32 
9 47 44 87 86 
10 68 45 65 33 
11 96 72 76 50 
12 54 60 93 82 
13 27 76 72 94 
14 95 57 60 92 
15 67 84 46 100 
16 56 31 34 59 
17 41 82 77 38 
18 64 33 72 58 
19 45 40 56 87 
20 87 25 71 44 
21 72 40 46 62 
22 65 61 86 50 
23 46 54 82 53 
24 79 29 56 47 
25 72 80 58 78 
26 53 44 66 78 
27 67 96 45 28 
28 91 31 96 96 
29 61 80 63 68 
30 84 43 75 40 
31 87 50 93 25 
32 90 38 37 52 
33 33 47 38 26 
34 39 77 93 89 
35 71 28 45 72 
36 75 63 65 42 
37 83 28 39 78 
38 56 44 93 37 
39 65 34 99 84 
40 60 36 92 37 
41 60 80 34 96 
42 70 90 28 74 
43 75 54 37 81 
44 83 96 81 64 
45 37 69 27 32 
46 95 37 58 30 
47 61 91 60 64 
48 94 46 57 99 
49 44 59 99 29 
50 27 43 50 41 
51 60 86 65 44 
52 69 67 39 82 
53 71 74 39 73 
54 58 60 61 44 
55 82 87 98 43 
56 49 84 88 26 
57 69 70 99 54 
58 42 79 33 52 
59 51 87 97 90 
60 59 53 35 88 
61 55 98 34 88 
62 88 58 41 77 
63 69 28 63 42 
64 36 28 73 25 
65 90 53 62 71 
66 27 43 58 37 
67 68 46 27 71 
68 55 95 81 99 
69 60 74 34 61 
70 48 50 43 86 
71 100 98 82 92 
72 74 92 48 82 
73 38 40 38 73 
74 32 49 68 48 
75 26 40 93 97 
76 76 47 27 83 
77 77 93 47 48 
78 25 50 67 96 
79 87 47 35 28 
80 30 57 93 63 
81 69 73 70 45 
82 44 82 94 88 
83 41 28 25 82 
84 54 33 95 36 
85 28 28 36 29 
86 96 90 52 80 
87 45 55 97 33 
88 83 58 30 49 
89 100 96 78 34 
90 36 66 47 49 
91 100 92 44 32 
92 74 57 37 96 
93 37 92 88 88 
94 74 47 93 100 
95 82 94 49 72 
96 30 56 99 62 
97 97 38 68 83 
98 53 28 84 67 
99 89 43 30 53 
100 58 34 38 43 
101 64 93 29 35 
102 85 31 78 69 
103 82 43 47 26 
104 70 36 81 84 
105 81 66 92 63 
106 92 29 96 50 
107 52 90 34 72 
108 60 93 47 91 
109 34 69 29 51 
110 93 27 89 59 
111 33 64 95 65 
112 57 49 34 99 
113 52 74 85 59 
114 91 42 76 82 
115 32 81 76 93 
116 96 36 40 75 
117 79 96 57 48 
118 66 65 45 29 
119 93 72 28 65 
120 58 34 81 57 
121 35 61 81 46 
122 34 56 63 90 
123 55 37 84 81 
124 73 78 78 72 
125 64 78 33 38 
126 39 89 42 66 
127 40 38 73 91 
128 48 71 52 96 
129 87 82 28 81 
130 43 87 75 84 
131 29 77 27 59 
132 99 40 67 68 
133 80 93 90 72 
134 50 56 28 36 
135 55 54 95 50 
136 92 50 34 42 
137 80 55 60 66 
138 65 49 65 62 
139 68 27 84 53 
140 57 81 45 29 
141 44 37 54 96 
142 94 25 40 81 
143 40 25 60 46 
144 25 71 27 70 
145 64 78 48 42 
146 71 38 36 64 
147 94 86 91 43 
148 71 39 35 56 
149 32 39 54 53 
150 100 48 86 81 
151 57 79 81 65 
152 97 28 47 82 
153 74 58 37 49 
154 79 26 53 62 
155 37 75 38 45 
156 61 33 29 47 
157 28 50 64 69 
158 87 31 58 82 
159 36 79 34 54 
160 73 93 41 37 
161 64 93 67 58 
162 48 49 43 100 
163 43 69 70 81 
164 27 85 86 52 
165 50 78 26 71 
166 30 34 39 78 
167 58 42 34 64 
168 64 98 28 76 
169 49 99 89 49 
170 55 75 28 47 
171 56 43 38 42 
172 91 77 63 36 
173 76 82 82 94 
174 62 68 52 39 
175 76 34 46 64 
176 37 46 95 99 
177 94 38 28 56 
178 46 71 73 93 
179 68 52 65 69 
180 56 66 27 89 
181 29 98 56 38 
182 71 100 26 54 
183 51 35 35 59 
184 32 28 64 97 
185 32 51 31 55 
186 67 55 77 35 
187 50 73 41 87 
188 68 40 58 43 
189 96 28 33 36 
190 55 47 54 64 
191 44 90 93 46 
192 91 34 44 71 
193 71 94 88 69 
194 39 100 99 30 
195 40 35 91 69 
196 50 35 71 79 
197 68 47 30 43 
198 100 89 47 88 
199 79 41 30 94 
200 78 31 80 71 
201 96 54 87 49 
202 31 33 64 36 
203 39 82 39 76 
204 43 86 88 40 
205 45 79 90 32 
206 60 79 67 62 
207 86 67 43 34 
208 85 73 67 64 
209 25 71 27 36 
210 90 54 54 91 
211 25 38 62 87 
212 25 98 45 68 
213 84 42 51 73 
214 62 99 39 28 
215 81 78 31 64 
216 58 45 57 41 
217 100 82 87 91 
218 47 82 65 35 
219 53 67 57 92 
220 94 38 35 55 
221 33 37 99 56 
222 97 70 54 71 
223 25 75 36 88 
224 29 75 28 60 
225 54 97 98 46 
226 25 84 46 59 
227 38 39 53 95 
228 53 70 59 39 
229 29 36 40 74 
230 86 93 52 69 
231 99 75 62 74 
232 80 59 96 98 
233 56 60 89 48 
234 38 29 95 54 
235 90 31 40 49 
236 93 58 63 96 
237 74 38 49 81 
238 82 68 44 87 
239 71 67 49 67 
240 80 81 50 91 
241 53 83 74 28 
242 96 35 74 81 
243 42 97 51 54 
244 30 99 66 30 
245 41 30 94 60 
246 98 87 41 97 
247 96 41 49 78 
248 30 38 84 94 
249 85 97 39 79 
250 77 41 38 94 
251 32 36 48 99 
252 61 59 66 97 
253 84 37 58 31 
254 98 69 88 63 
255 56 27 88 90 
256 94 86 43 93 
257 45 46 33 43 
258 92 33 70 82 
259 29 88 85 25 
260 49 71 74 85 
261 37 77 70 51 
262 32 100 39 49 
263 80 79 70 95 
264 38 81 85 27 
265 85 44 69 95 
266 87 81 92 96 
267 29 25 93 86 
268 25 89 91 74 
269 100 46 38 38 
270 91 58 53 44 
271 47 85 85 78 
272 58 87 58 69 
273 49 54 71 80 
274 84 70 82 29 
275 50 80 27 73 
276 33 90 71 93 
277 56 81 29 87 
278 74 85 36 38 
279 84 35 41 52 
280 80 99 27 88 
281 39 40 95 59 
282 93 94 91 28 
283 83 76 80 58 
284 58 51 39 87 
285 83 26 73 89 
286 31 41 95 65 
287 61 84 47 44 
288 81 100 71 94 
289 69 46 29 99 
290 29 29 49 75 
291 98 63 76 32 
292 66 99 48 33 
293 38 67 77 39 
294 96 73 28 58 
295 90 72 48 97 
296 86 72 93 28 
297 31 61 70 97 
298 45 59 80 32 
299 95 70 72 27 
300 61 82 39 71 
301 44 90 25 36 
302 52 27 49 29 
303 60 38 44 36 
304 86 54 95 91 
305 45 93 30 52 
306 43 68 83 56 
307 74 38 25 26 
308 33 86 80 31 
309 75 77 100 75 
310 88 36 53 64 
311 46 71 67 25 
312 50 31 77 78 
313 47 30 54 70 
314 35 90 64 83 
315 42 88 64 65 
316 85 37 33 86 
317 51 54 88 72 
318 80 64 49 45 
319 63 51 37 77 
320 66 74 52 76 
321 84 52 57 30 
322 58 66 81 40 
323 94 92 73 52 
324 72 100 85 96 
325 37 77 93 59 
326 91 62 77 100 
327 44 26 70 46 
328 33 54 99 67 
329 75 98 28 56 
330 41 27 48 68 
331 46 73 46 91 
332 64 87 54 59 
333 61 99 33 86 
334 59 25 80 54 
335 83 34 91 84 
336 85 30 29 53 
337 76 96 59 98 
338 27 48 35 29 
339 56 35 83 65 
340 49 61 85 74 
