4 
1000 1000 1000 1000  
1 49 73 50 48 
2 64 50 74 50 
3 83 97 90 29 
4 39 68 90 50 
5 75 51 46 51 
6 30 86 53 73 
7 62 62 46 69 
8 27 81 49 62 
9 42 94 51 91 
10 64 39 81 42 
11 78 42 58 57 
12 72 58 34 27 
13 88 83 74 28 
14 56 87 41 66 
15 71 45 46 59 
16 42 34 99 89 
17 85 65 82 85 
18 35 83 42 88 
19 74 92 84 31 
20 80 57 61 44 
21 89 35 27 34 
22 68 45 81 93 
23 83 48 92 99 
24 84 52 76 35 
25 42 29 95 46 
26 33 69 100 44 
27 50 45 28 37 
28 49 55 64 88 
29 50 55 49 39 
30 74 42 93 35 
31 85 73 70 85 
32 77 95 58 85 
33 31 52 86 93 
34 73 65 33 70 
35 63 78 58 31 
36 37 33 75 77 
37 50 42 69 34 
38 94 48 35 85 
39 74 73 28 30 
40 31 33 84 31 
41 70 87 50 76 
42 53 98 75 54 
43 84 70 92 55 
44 37 60 63 39 
45 72 97 99 72 
46 76 52 33 66 
47 74 59 26 83 
48 48 42 63 80 
49 84 97 78 48 
50 33 43 67 60 
51 81 61 57 71 
52 34 44 54 35 
53 61 64 33 60 
54 69 87 78 88 
55 45 44 67 75 
56 33 84 39 89 
57 76 25 97 98 
58 40 40 49 46 
59 53 60 95 43 
60 100 40 53 81 
61 94 76 96 63 
62 93 69 93 82 
63 35 29 94 99 
64 53 83 40 54 
65 91 44 82 92 
66 62 70 63 79 
67 86 54 75 81 
68 41 55 82 98 
69 96 38 74 48 
70 88 50 64 95 
71 67 55 80 84 
72 30 84 62 29 
73 84 89 84 76 
74 87 84 54 58 
75 28 95 93 92 
76 34 30 69 30 
77 32 76 95 32 
78 55 43 73 53 
79 76 25 89 51 
80 75 33 97 27 
81 37 70 84 37 
82 43 33 79 95 
83 92 99 27 34 
84 73 28 29 58 
85 55 25 62 78 
86 88 78 68 81 
87 60 63 29 49 
88 87 63 66 33 
89 41 91 71 66 
90 36 42 79 78 
91 38 53 67 79 
92 65 26 38 71 
93 68 73 76 62 
94 35 25 96 73 
95 69 52 52 72 
96 62 38 98 36 
97 81 93 91 80 
98 77 36 67 49 
99 76 92 52 46 
100 59 82 72 51 
101 100 64 72 68 
102 42 66 33 90 
103 32 76 68 45 
104 42 54 67 78 
105 39 37 77 98 
106 78 66 58 48 
107 82 81 96 73 
108 79 70 63 49 
109 90 89 57 29 
110 99 95 72 95 
111 46 49 98 67 
112 61 65 88 100 
113 29 79 97 48 
114 58 56 33 61 
115 41 25 74 61 
116 65 48 35 49 
117 68 66 78 75 
118 87 86 92 45 
119 95 30 28 71 
120 46 49 35 67 
121 54 29 41 95 
122 30 46 97 69 
123 77 63 56 50 
124 57 99 49 35 
125 79 55 38 39 
126 41 69 84 41 
127 49 43 27 72 
128 52 35 44 37 
129 36 94 99 37 
130 42 42 87 86 
131 53 90 92 25 
132 89 87 92 85 
133 70 82 49 91 
134 96 95 25 77 
135 92 43 50 47 
136 70 61 51 87 
137 67 65 57 26 
138 33 68 71 93 
139 77 66 40 57 
140 71 67 30 83 
141 68 45 74 86 
142 82 63 85 85 
143 70 38 91 87 
144 90 51 95 82 
145 95 67 72 100 
146 71 84 94 30 
147 73 89 99 89 
148 55 33 59 47 
149 43 52 91 27 
150 41 58 60 73 
151 26 25 90 70 
152 60 76 74 76 
153 91 53 62 77 
154 45 59 97 41 
155 90 90 66 77 
156 99 65 85 99 
157 27 60 65 63 
158 25 25 27 53 
159 60 93 46 39 
160 95 91 37 75 
161 79 90 97 54 
162 28 75 77 91 
163 54 27 83 41 
164 28 40 66 99 
165 55 63 72 70 
166 48 53 84 76 
167 81 51 56 48 
168 88 66 61 69 
169 76 100 52 39 
170 80 66 57 44 
171 69 80 46 89 
172 91 43 74 74 
173 43 35 54 64 
174 31 77 92 45 
175 33 30 83 93 
176 78 28 52 83 
177 63 97 48 58 
178 99 55 96 74 
179 86 92 33 66 
180 93 60 62 80 
181 75 92 31 29 
182 56 26 74 98 
183 59 72 67 82 
184 70 89 55 28 
185 51 90 98 60 
186 37 30 77 52 
187 26 72 83 32 
188 69 44 62 44 
189 38 92 97 95 
190 57 49 35 64 
191 94 42 86 41 
192 95 32 59 86 
193 80 27 28 51 
194 99 44 59 45 
195 97 54 43 51 
196 89 63 45 57 
197 51 75 93 90 
198 96 62 80 73 
199 59 92 36 31 
200 95 47 87 84 
201 94 78 36 29 
202 97 63 77 48 
203 56 81 58 79 
204 76 36 77 50 
205 48 52 72 87 
206 98 85 81 49 
207 34 68 96 44 
208 81 52 91 95 
209 77 51 53 92 
210 27 71 35 48 
211 87 62 48 82 
212 36 26 82 64 
213 97 100 38 46 
214 75 73 62 75 
215 62 97 74 69 
216 81 72 27 83 
217 86 49 68 45 
218 28 100 78 98 
219 72 93 92 34 
220 44 91 57 81 
221 49 29 58 27 
222 74 80 50 80 
223 78 69 92 37 
224 50 88 36 87 
225 49 37 37 67 
226 27 46 81 78 
227 40 40 80 75 
228 91 47 74 62 
229 90 28 63 33 
230 99 91 62 92 
231 67 61 79 97 
232 95 57 93 37 
233 48 59 58 64 
234 34 89 56 53 
235 84 90 81 94 
236 61 71 94 67 
237 68 98 53 72 
238 89 79 93 33 
239 71 63 35 63 
240 43 78 55 40 
241 31 37 68 59 
242 52 34 78 32 
243 34 54 84 48 
244 29 33 34 86 
245 81 26 30 84 
246 34 35 75 68 
247 68 69 26 31 
248 61 61 42 25 
249 66 54 52 50 
250 83 93 89 44 
251 65 68 78 80 
252 79 74 31 42 
253 36 28 26 31 
254 66 41 52 57 
255 30 59 33 89 
256 62 93 44 39 
257 71 38 66 40 
258 48 36 70 49 
259 78 100 92 44 
260 50 32 54 42 
261 82 54 64 77 
262 51 92 38 64 
263 49 73 71 93 
264 49 68 26 43 
265 76 60 93 56 
266 60 59 97 28 
267 89 26 30 74 
268 30 86 28 94 
269 42 87 91 48 
270 53 25 41 69 
271 36 40 61 43 
272 53 73 43 84 
273 77 73 91 46 
274 69 56 47 59 
275 52 82 33 66 
276 51 94 62 69 
277 92 63 26 29 
278 63 59 84 54 
279 47 69 56 79 
280 83 71 73 53 
281 30 65 81 27 
282 27 54 38 72 
283 42 97 72 91 
284 43 76 76 57 
285 50 96 40 66 
286 30 85 25 26 
287 32 73 66 70 
288 65 65 66 35 
289 98 56 51 85 
290 96 48 78 45 
