4 
1000 1000 1000 1000  
1 104 388 192 325 
2 179 204 329 398 
3 285 112 304 113 
4 197 391 289 177 
5 135 143 183 158 
6 234 204 313 224 
7 159 152 171 260 
8 206 400 116 133 
9 300 352 352 231 
10 186 131 324 240 
11 270 355 360 274 
12 341 304 174 234 
13 190 175 109 274 
14 119 239 180 356 
15 370 176 378 108 
16 218 109 152 321 
17 113 269 269 196 
18 184 318 246 143 
19 106 137 143 323 
20 229 101 284 164 
21 365 153 244 335 
22 106 199 276 198 
23 355 274 228 261 
24 307 327 363 316 
25 207 330 200 324 
26 344 102 166 263 
27 233 277 248 331 
28 194 315 144 209 
29 398 339 399 177 
30 335 389 117 307 
31 335 399 302 393 
32 324 231 351 352 
33 130 135 134 179 
34 325 351 106 186 
35 268 224 103 388 
36 184 268 279 216 
37 207 205 285 305 
38 211 115 390 338 
39 141 362 102 183 
40 217 110 120 192 
41 327 391 378 220 
42 193 237 284 291 
43 285 113 271 325 
44 395 140 382 394 
45 155 190 320 111 
46 305 361 327 234 
47 293 322 291 194 
48 180 329 294 188 
49 290 124 246 395 
50 325 162 392 222 
51 265 263 155 107 
52 294 209 134 109 
53 214 240 362 220 
54 153 278 334 249 
55 184 286 247 148 
56 369 389 199 187 
57 188 318 398 306 
58 220 148 180 362 
59 356 207 341 305 
60 317 276 323 394 
61 313 236 202 256 
62 116 226 237 214 
63 349 249 191 235 
64 130 322 262 369 
65 285 230 260 215 
66 286 175 385 389 
67 376 231 151 175 
68 134 392 264 277 
69 180 277 293 119 
70 211 188 269 176 
71 126 237 115 284 
72 233 209 349 376 
73 176 388 306 247 
74 307 198 353 233 
75 136 145 139 352 
76 121 301 238 241 
77 217 141 173 328 
78 251 171 107 242 
79 256 259 336 249 
80 221 196 167 243 
81 222 234 140 157 
82 119 377 105 137 
83 317 138 251 349 
84 216 336 157 210 
85 174 186 324 161 
86 147 391 245 261 
87 113 357 341 326 
88 384 126 205 128 
89 184 305 117 286 
90 102 142 201 286 
91 355 400 141 345 
92 183 176 102 384 
93 320 267 217 368 
94 137 248 330 290 
95 378 310 137 391 
96 150 394 151 308 
97 289 111 372 270 
98 369 102 364 283 
99 346 106 391 333 
100 314 327 366 141 
101 336 394 260 318 
102 356 176 253 262 
103 146 285 133 393 
104 273 268 222 355 
105 359 371 368 122 
106 361 169 219 385 
107 229 178 367 264 
108 202 245 317 312 
109 111 277 140 281 
110 150 363 376 107 
111 163 106 155 197 
112 388 214 263 154 
113 252 191 286 154 
114 295 129 103 375 
115 176 376 262 328 
116 167 135 283 118 
117 381 136 258 125 
118 379 237 306 308 
119 261 150 392 246 
120 151 165 216 344 
121 290 312 341 159 
122 178 297 397 102 
123 138 220 238 269 
124 126 335 104 210 
125 282 193 206 304 
126 378 238 236 209 
127 330 114 259 171 
128 358 391 229 123 
129 313 115 298 115 
130 213 162 198 317 
131 256 127 302 154 
132 339 131 322 124 
133 322 224 341 199 
134 363 263 204 296 
135 384 331 112 171 
136 149 105 316 111 
137 216 193 348 299 
138 250 351 249 372 
139 314 227 371 196 
140 199 311 304 376 
141 243 332 373 371 
142 239 362 161 265 
143 232 297 264 290 
144 193 196 215 242 
145 232 350 162 107 
146 297 360 379 286 
147 307 251 313 228 
148 283 301 170 101 
149 375 186 324 333 
150 340 276 240 359 
151 270 223 148 352 
152 167 170 355 205 
153 395 284 310 184 
154 125 283 282 116 
155 279 182 353 151 
156 297 329 229 271 
157 192 266 169 209 
158 394 321 112 287 
159 122 172 123 256 
160 266 380 341 134 
161 335 110 278 350 
162 333 272 384 296 
163 294 295 185 240 
164 117 233 113 276 
165 326 205 215 241 
166 140 269 141 170 
167 164 188 188 336 
168 102 339 284 133 
169 380 197 310 305 
170 290 101 266 283 
171 389 295 287 133 
172 211 225 326 250 
173 114 321 372 286 
174 154 368 228 220 
175 385 289 345 328 
176 279 372 252 115 
177 221 252 376 153 
178 158 143 124 108 
179 172 379 375 190 
180 134 349 204 166 
181 381 320 167 164 
182 114 310 389 278 
183 101 267 327 269 
184 270 397 218 228 
185 393 117 215 315 
186 154 242 142 184 
187 306 376 198 323 
188 164 249 359 281 
189 241 386 283 360 
190 300 157 202 254 
191 330 387 223 146 
192 247 321 123 340 
193 370 295 383 275 
194 281 245 304 158 
195 193 203 275 160 
196 291 115 276 189 
197 376 375 240 222 
198 264 272 360 305 
199 166 119 292 282 
