4 
1000 1000 1000 1000  
1 231 550 246 254 
2 550 535 210 741 
3 279 631 613 229 
4 444 799 452 607 
5 761 515 279 647 
6 454 321 327 290 
7 627 663 762 228 
8 691 316 518 278 
9 797 641 701 232 
10 458 352 730 750 
11 343 435 446 277 
12 566 511 783 607 
13 577 295 439 460 
14 753 684 441 504 
15 569 216 246 614 
16 734 363 339 778 
17 770 410 767 296 
18 352 516 327 485 
19 614 779 380 493 
20 779 347 564 716 
21 225 568 764 647 
22 471 587 572 529 
23 263 792 751 283 
24 796 253 487 568 
25 435 465 467 647 
26 773 503 486 522 
27 750 617 626 618 
28 423 265 223 433 
29 683 587 611 699 
30 498 367 412 287 
31 348 788 474 221 
32 503 254 614 737 
33 508 651 455 760 
34 643 759 674 759 
35 765 496 340 748 
36 404 448 257 348 
37 347 687 788 202 
38 281 773 649 738 
39 631 242 588 438 
40 285 545 698 558 
41 662 263 671 744 
42 353 706 329 777 
43 783 591 735 223 
44 538 672 674 351 
45 598 452 764 315 
46 530 682 502 624 
47 313 321 479 745 
48 536 654 268 441 
49 748 342 449 232 
50 241 747 548 257 
51 390 370 785 324 
52 533 483 362 556 
53 569 656 203 588 
54 532 750 721 491 
55 735 678 331 247 
56 472 401 461 660 
57 731 493 595 760 
58 265 276 752 485 
59 302 318 225 785 
60 351 255 281 677 
61 651 556 405 364 
62 694 488 232 639 
63 235 512 480 703 
64 667 457 639 461 
65 360 494 331 507 
66 352 473 733 210 
67 666 486 360 525 
68 363 306 490 480 
69 314 672 610 239 
70 747 420 690 425 
71 551 460 677 579 
72 514 328 630 640 
73 709 645 528 453 
74 432 610 502 667 
75 440 572 675 574 
76 408 528 402 312 
77 736 463 479 411 
78 403 702 278 300 
79 516 265 255 242 
80 523 278 463 204 
81 713 680 288 641 
82 386 454 444 269 
83 228 251 324 494 
84 271 320 672 484 
85 523 488 725 344 
86 272 583 775 429 
87 670 510 642 345 
88 686 407 486 727 
89 517 728 655 561 
90 341 301 708 498 
91 617 555 463 456 
92 782 467 483 643 
93 486 569 637 713 
94 672 703 637 440 
95 211 321 797 703 
96 693 758 559 502 
97 416 285 315 715 
98 284 238 583 401 
99 631 577 749 256 
100 422 744 489 354 
101 742 408 689 546 
102 326 255 605 298 
103 276 731 313 654 
104 568 681 413 244 
105 609 394 367 385 
106 366 283 210 626 
107 413 312 278 408 
108 424 562 708 424 
109 273 335 486 372 
110 728 353 621 244 
111 739 325 689 785 
112 656 359 529 669 
113 449 236 379 568 
114 388 688 267 459 
115 744 675 665 375 
116 654 656 725 540 
117 692 257 520 553 
118 780 678 221 281 
119 566 463 344 400 
120 227 322 532 735 
121 409 537 465 343 
122 731 631 730 623 
123 533 498 598 268 
124 627 736 586 388 
125 560 753 774 536 
126 652 404 623 520 
127 398 344 526 214 
128 480 356 541 570 
129 668 795 571 435 
130 452 623 681 671 
131 269 538 412 796 
132 584 416 792 633 
133 655 797 789 240 
134 519 229 445 222 
135 602 660 667 417 
136 775 675 420 239 
137 773 338 259 631 
138 563 419 565 507 
139 490 734 796 582 
140 794 491 395 538 
141 528 498 788 687 
142 700 433 662 464 
143 467 377 789 665 
144 597 277 421 207 
145 448 323 284 762 
146 312 663 462 750 
147 704 290 505 641 
148 480 732 725 214 
149 363 762 292 209 
