4 
1000 1000 1000 1000  
1 85 93 86 155 
2 119 183 114 84 
3 54 86 171 124 
4 151 162 197 90 
5 80 196 121 134 
6 104 193 68 67 
7 68 137 122 99 
8 182 91 53 98 
9 165 141 182 146 
10 180 78 145 129 
11 192 113 105 197 
12 196 57 130 157 
13 149 106 184 162 
14 171 147 101 171 
15 196 75 82 65 
16 200 160 187 136 
17 112 63 62 192 
18 192 65 127 84 
19 145 170 148 111 
20 54 179 74 173 
21 140 52 155 81 
22 146 192 198 197 
23 75 94 173 161 
24 132 172 97 179 
25 116 119 91 195 
26 186 114 184 167 
27 143 155 183 109 
28 76 118 77 173 
29 107 93 97 124 
30 156 158 144 171 
31 132 182 84 86 
32 76 146 196 129 
33 118 100 95 126 
34 153 191 70 86 
35 86 174 156 92 
36 142 162 186 94 
37 103 196 138 61 
38 161 124 99 167 
39 147 122 82 112 
40 108 94 98 79 
41 110 171 132 97 
42 102 148 68 57 
43 61 142 103 79 
44 146 165 198 65 
45 68 100 153 60 
46 75 89 90 159 
47 173 121 147 103 
48 100 139 73 111 
49 71 77 86 134 
50 178 132 132 154 
51 62 153 80 163 
52 59 93 163 134 
53 59 124 122 88 
54 163 86 160 70 
55 116 78 55 176 
56 61 61 108 89 
57 73 159 116 106 
58 100 98 139 105 
59 170 55 159 77 
60 101 63 65 93 
61 161 69 190 82 
62 182 194 114 191 
63 92 159 113 120 
64 79 118 110 171 
65 79 141 118 126 
66 193 121 144 174 
67 94 196 101 143 
68 118 147 168 160 
69 145 189 126 162 
70 189 188 179 136 
71 51 77 72 130 
72 142 138 194 103 
73 77 69 64 55 
74 144 93 99 108 
75 108 176 106 140 
76 169 145 171 198 
77 114 173 72 93 
78 127 89 157 66 
79 95 177 150 139 
80 134 56 51 178 
81 141 61 84 195 
82 84 184 104 187 
83 67 79 120 83 
84 143 73 104 173 
85 157 151 181 50 
86 100 131 141 102 
87 79 95 130 62 
88 89 126 138 200 
89 167 199 134 104 
90 190 126 186 132 
91 165 93 185 186 
92 161 169 52 98 
93 198 195 53 111 
94 111 174 188 172 
95 120 83 68 106 
96 170 113 96 152 
97 83 89 108 143 
98 160 78 144 124 
99 154 128 172 96 
100 142 151 104 132 
101 107 122 157 157 
102 123 56 58 199 
103 184 186 187 61 
104 68 71 79 123 
105 124 168 57 200 
106 91 90 63 75 
107 154 157 197 69 
108 93 71 127 121 
109 137 164 53 100 
110 152 80 173 155 
111 65 70 73 102 
112 164 93 116 123 
113 115 95 53 190 
114 60 75 195 124 
115 50 98 163 145 
116 68 87 130 130 
117 147 107 200 149 
118 64 132 54 148 
119 164 180 92 160 
120 135 80 188 100 
121 161 98 60 128 
122 109 190 186 60 
123 127 156 122 104 
124 149 111 81 149 
125 92 102 131 102 
126 83 101 197 117 
127 115 154 74 72 
128 103 89 188 199 
129 80 169 193 162 
130 116 84 120 50 
131 112 88 120 76 
132 184 87 93 120 
133 146 187 137 61 
134 191 78 192 68 
135 152 87 187 188 
136 141 156 85 145 
137 131 166 164 114 
138 178 177 156 114 
139 151 121 107 113 
140 199 69 172 67 
141 92 168 110 199 
142 91 56 114 197 
143 160 135 84 70 
144 74 135 176 90 
145 180 116 153 56 
146 166 64 134 125 
147 82 52 56 136 
148 57 147 51 145 
149 140 137 143 181 
150 171 170 175 191 
151 65 173 53 141 
152 83 56 118 102 
153 138 139 105 123 
154 128 113 91 152 
155 148 51 148 51 
156 181 174 65 191 
157 199 177 195 188 
158 130 174 78 79 
159 152 57 142 96 
160 76 149 100 99 
161 77 100 67 126 
162 145 148 120 112 
163 116 154 143 124 
164 74 110 90 161 
165 167 183 91 82 
166 70 68 106 54 
167 102 52 99 52 
168 155 52 192 96 
169 96 90 137 59 
170 196 186 101 52 
171 153 129 59 75 
172 143 62 194 172 
173 114 164 81 65 
174 52 191 153 107 
175 137 92 92 56 
176 79 58 71 84 
177 189 80 162 190 
178 98 130 144 149 
179 191 165 51 55 
180 74 53 180 134 
181 52 132 167 55 
182 146 166 147 97 
183 164 143 99 184 
184 155 172 159 164 
185 131 158 71 170 
186 191 152 156 62 
187 70 127 184 172 
188 94 141 116 134 
189 118 76 140 53 
190 147 101 161 60 
191 169 164 107 55 
192 70 165 127 93 
193 117 174 74 88 
194 165 80 72 170 
195 189 151 94 169 
196 88 72 120 89 
197 146 108 153 63 
198 184 200 50 185 
199 104 66 187 149 
200 110 70 141 78 
201 163 116 188 75 
202 74 119 141 66 
203 177 61 76 102 
204 75 160 168 173 
205 58 50 144 183 
206 119 73 57 182 
207 60 88 185 198 
208 179 182 196 148 
209 87 170 59 166 
210 87 82 140 176 
211 71 135 138 54 
212 107 77 155 176 
213 106 118 142 51 
214 75 192 67 113 
215 80 90 132 96 
216 160 94 128 175 
217 161 128 144 105 
218 182 159 71 160 
219 187 136 117 144 
220 108 96 105 136 
221 110 166 163 126 
222 119 89 147 53 
223 52 123 119 106 
224 109 113 100 150 
225 77 76 131 144 
226 142 70 177 121 
227 186 112 51 108 
228 143 155 142 109 
229 149 102 90 139 
230 122 66 110 82 
231 140 124 164 54 
232 143 162 102 62 
233 126 88 114 58 
234 178 75 173 59 
235 188 134 108 147 
236 105 102 61 61 
237 150 181 118 93 
238 93 134 79 68 
239 149 139 107 114 
240 66 178 122 193 
241 188 106 68 188 
