4 
1000 1000 1000 1000  
1 574 918 31 7 
2 241 477 959 817 
3 924 896 332 694 
4 84 162 378 929 
5 149 110 94 946 
6 125 208 548 95 
7 584 336 950 628 
8 649 235 668 464 
9 919 184 312 482 
10 260 197 242 145 
11 810 786 239 55 
12 8 102 51 32 
13 310 232 185 307 
14 829 97 663 54 
15 892 123 497 100 
16 229 290 789 152 
17 375 62 820 810 
18 58 155 482 869 
19 503 102 938 576 
20 295 143 214 963 
21 869 310 240 228 
22 530 646 314 551 
23 146 708 984 581 
24 785 839 738 297 
25 548 868 239 313 
26 488 181 681 537 
27 567 567 779 149 
28 295 917 611 662 
29 413 773 519 767 
30 503 584 310 949 
31 328 737 172 528 
32 350 961 390 914 
33 42 449 96 54 
34 913 375 226 70 
35 460 609 749 248 
36 897 380 954 461 
37 354 595 416 499 
38 917 565 404 249 
39 188 376 768 506 
40 795 420 701 197 
41 543 532 680 339 
42 59 771 590 579 
43 252 706 409 777 
44 84 318 522 470 
45 138 129 399 330 
46 292 861 654 861 
47 866 700 61 169 
48 505 415 769 496 
49 859 912 948 386 
50 483 89 128 234 
51 591 671 102 740 
52 568 89 76 117 
53 688 915 868 751 
54 649 944 727 427 
55 388 30 698 991 
56 29 560 811 2 
57 367 829 102 752 
58 73 392 698 595 
59 690 245 622 279 
60 401 64 405 462 
61 40 701 799 334 
62 740 341 295 465 
63 410 177 802 328 
64 645 231 324 857 
65 162 37 138 205 
66 640 573 427 924 
67 842 504 949 916 
68 936 856 138 873 
69 477 96 736 36 
70 238 85 691 734 
71 887 177 31 646 
72 698 888 985 478 
73 608 485 370 172 
74 132 964 867 507 
75 851 367 171 155 
76 573 498 349 853 
77 933 39 36 887 
78 294 186 498 456 
79 542 760 812 43 
80 704 147 870 260 
81 536 240 401 643 
82 538 260 181 26 
83 869 398 406 59 
84 720 577 135 544 
85 921 384 445 350 
86 165 509 364 132 
87 77 291 902 674 
88 713 938 586 214 
89 847 979 456 155 
90 284 520 688 583 
91 556 227 843 387 
92 559 765 656 858 
93 977 502 716 849 
94 798 55 889 633 
95 761 820 129 426 
96 925 382 701 712 
97 657 28 101 178 
98 87 86 124 106 
99 618 259 224 162 
100 903 351 344 197 
101 591 945 959 415 
102 444 488 652 463 
103 893 668 982 465 
104 448 445 164 977 
105 110 540 548 993 
106 461 766 874 571 
107 721 190 572 277 
108 936 598 720 183 
109 918 328 921 523 
110 659 276 719 220 
111 951 279 252 802 
112 832 391 812 795 
113 880 739 762 874 
114 114 245 768 540 
115 576 262 926 494 
116 80 7 654 972 
117 976 988 59 509 
118 143 940 949 944 
119 79 634 689 642 
120 794 561 829 59 
121 690 104 589 889 
122 485 754 767 800 
123 38 372 419 412 
124 714 608 412 219 
125 383 161 142 474 
126 814 907 849 181 
127 452 95 48 223 
128 632 785 180 541 
129 459 460 431 405 
130 30 934 192 247 
131 777 482 398 546 
132 274 254 373 395 
133 248 636 223 646 
134 631 654 986 831 
135 423 768 349 454 
136 562 205 972 701 
137 678 906 238 618 
138 76 488 215 900 
139 262 407 243 267 
140 415 966 230 100 
141 924 908 92 93 
142 470 684 694 127 
143 130 884 535 715 
144 403 520 539 172 
145 945 539 726 404 
146 563 396 379 761 
147 647 933 333 515 
148 658 760 903 668 
149 245 1000 604 421 
150 921 278 429 547 
151 105 895 147 800 
152 834 699 984 92 
153 16 76 872 781 
154 687 915 83 191 
155 416 379 401 103 
156 917 677 274 463 
157 32 369 66 434 
158 229 790 308 437 
159 972 985 558 347 
160 780 553 626 973 
161 191 663 1 404 
162 329 321 597 704 
163 34 840 268 636 
164 871 957 991 73 
165 921 162 851 740 
166 397 810 545 251 
167 546 836 813 606 
168 726 101 645 357 
169 811 592 675 918 
170 593 508 984 669 
171 982 23 34 902 
172 504 113 19 977 
173 504 764 100 126 
174 880 405 898 815 
175 243 518 154 651 
176 818 627 574 72 
177 898 971 919 563 
178 313 341 229 364 
179 812 109 260 242 
180 798 27 18 457 
181 292 509 338 74 
182 1000 15 226 743 
183 917 961 157 8 
184 446 760 573 322 
185 663 267 976 509 
186 393 591 125 413 
187 276 755 578 606 
188 711 747 375 247 
189 288 511 838 700 
190 630 580 382 177 
191 586 707 541 960 
192 30 472 927 160 
193 482 432 773 863 
194 841 781 617 186 
195 807 453 501 407 
196 581 788 431 206 
197 645 279 726 460 
198 486 355 208 600 
199 928 448 918 732 
200 788 160 401 619 
201 921 184 489 446 
202 958 642 194 11 
203 768 222 521 36 
204 518 125 306 223 
205 533 827 12 345 
206 208 968 126 676 
207 446 847 851 473 
208 700 527 973 861 
209 279 164 659 209 
210 926 875 959 115 
211 381 735 20 430 
212 800 478 794 957 
213 766 998 994 451 
214 609 363 982 844 
215 255 713 972 136 
216 122 370 777 676 
217 340 685 983 989 
218 657 257 142 826 
219 633 257 998 359 
220 887 902 921 375 
221 722 787 950 725 
222 543 487 882 83 
223 461 601 240 805 
224 422 771 675 671 
225 927 688 443 861 
226 174 670 500 241 
227 855 439 389 70 
228 523 244 595 586 
229 264 929 851 845 
230 183 968 797 778 
231 915 468 739 559 
232 673 580 211 397 
233 336 884 88 909 
234 5 754 353 570 
235 148 699 234 71 
236 492 248 485 143 
237 840 989 302 39 
238 961 949 171 383 
239 507 265 632 569 
240 174 640 681 718 
241 592 293 674 365 
242 977 701 210 85 
243 601 125 539 163 
244 685 188 308 232 
245 709 186 809 27 
246 829 108 666 718 
