4 
1000 1000 1000 1000  
1 431 608 904 808 
2 207 122 115 798 
3 937 358 943 765 
4 147 31 922 704 
5 695 298 521 1000 
6 83 166 991 439 
7 488 947 766 969 
8 606 227 569 543 
9 113 782 321 571 
10 689 262 154 676 
11 283 589 964 796 
12 930 431 720 337 
13 818 400 80 751 
14 321 232 188 759 
15 259 341 434 528 
16 461 123 418 48 
17 532 935 419 86 
18 981 29 44 352 
19 666 422 40 221 
20 29 867 252 279 
21 943 36 157 418 
22 456 126 745 852 
23 533 487 594 672 
24 107 494 450 10 
25 602 402 300 130 
26 527 182 566 362 
27 467 145 721 307 
28 268 342 611 222 
29 46 207 147 8 
30 109 597 470 364 
31 728 768 268 343 
32 408 958 508 680 
33 129 54 567 959 
34 418 272 40 844 
35 845 428 884 741 
36 947 507 991 929 
37 767 692 949 766 
38 677 944 12 755 
39 294 770 717 234 
40 525 38 671 68 
41 942 375 406 260 
42 48 530 117 289 
43 239 304 909 230 
44 171 131 154 338 
45 546 969 305 9 
46 316 499 550 198 
47 948 976 141 750 
48 860 107 395 743 
49 723 944 325 994 
50 870 172 608 284 
51 651 868 304 346 
52 898 719 948 785 
53 801 966 501 131 
54 237 40 357 643 
55 647 679 533 61 
56 731 595 948 471 
57 742 954 535 163 
58 468 673 464 693 
59 142 35 519 8 
60 388 506 188 393 
61 278 966 72 258 
62 684 33 502 326 
63 486 492 783 795 
64 800 522 923 984 
65 781 449 578 889 
66 894 536 270 354 
67 709 737 209 82 
68 732 985 90 839 
69 132 240 313 27 
70 202 618 931 76 
71 84 770 811 823 
72 135 914 111 958 
73 275 184 988 724 
74 240 726 213 947 
75 825 956 965 244 
76 486 944 410 220 
77 278 892 55 564 
78 581 873 699 630 
79 861 110 864 483 
80 140 873 425 933 
81 861 462 85 24 
82 504 517 748 690 
83 321 34 826 884 
84 17 894 32 86 
85 725 17 217 236 
86 669 550 990 268 
87 876 103 16 191 
88 413 606 249 852 
89 678 906 790 384 
90 775 692 927 413 
91 467 876 717 558 
92 875 134 682 305 
93 640 731 653 905 
94 372 110 951 463 
95 279 568 363 491 
96 209 611 230 470 
97 294 913 472 989 
98 53 469 563 327 
99 256 153 456 686 
100 345 969 90 497 
101 919 81 229 938 
102 879 810 512 618 
103 986 983 348 917 
104 47 411 875 364 
105 203 490 733 685 
106 967 993 779 522 
107 557 906 21 601 
108 460 941 813 258 
109 35 996 160 560 
110 276 188 853 553 
111 307 745 153 105 
112 69 613 477 267 
113 215 74 591 918 
114 258 250 130 847 
115 803 506 919 530 
116 205 565 892 88 
117 501 183 508 591 
118 978 586 989 180 
119 460 433 987 822 
120 585 344 843 803 
121 258 901 451 214 
122 476 133 727 798 
123 909 436 857 692 
124 812 671 156 749 
125 855 340 243 64 
126 305 201 520 707 
127 352 58 212 757 
128 152 824 751 392 
129 16 947 286 297 
130 94 256 612 796 
131 570 788 227 55 
132 55 697 837 483 
133 248 677 758 465 
134 978 693 334 163 
135 245 280 884 70 
136 786 815 669 835 
137 963 926 9 662 
138 909 269 624 512 
139 263 854 157 722 
140 461 258 516 693 
141 99 761 869 632 
142 623 777 608 752 
143 573 125 121 558 
144 459 234 975 812 
145 418 859 849 914 
146 476 339 607 393 
147 853 854 336 894 
148 153 889 497 330 
149 649 754 130 991 
150 788 582 741 235 
151 25 681 688 804 
152 323 730 467 414 
153 689 87 397 596 
154 723 929 86 250 
155 932 362 613 789 
156 974 411 722 856 
157 631 724 356 381 
158 434 776 235 31 
159 575 707 922 240 
160 803 252 530 855 
161 378 118 385 36 
162 199 668 641 308 
163 282 530 11 58 
164 407 370 933 161 
165 17 388 924 484 
166 878 444 704 154 
167 236 451 7 133 
168 746 915 235 493 
169 743 49 873 637 
170 873 617 165 700 
171 980 324 551 604 
172 399 892 594 218 
173 535 985 568 478 
174 264 854 268 680 
175 980 432 644 427 
176 603 594 84 337 
177 9 690 685 238 
178 969 652 962 68 
179 915 241 610 98 
180 716 181 12 541 
181 958 462 185 795 
182 808 257 816 264 
183 88 407 772 409 
184 475 77 17 321 
185 913 927 755 608 
186 988 163 883 876 
187 64 393 529 844 
188 626 486 251 473 
189 25 333 599 994 
190 858 883 466 101 
191 216 539 590 211 
192 10 589 273 505 
193 142 595 269 699 
194 514 819 378 666 
195 471 106 825 985 
196 385 920 459 14 
197 493 674 804 463 
198 240 743 936 670 
199 485 811 561 573 
200 995 971 458 567 
201 553 346 290 66 
202 201 27 871 797 
203 614 206 183 392 
204 13 894 687 392 
205 934 874 437 79 
206 657 575 823 683 
207 244 775 275 2 
208 903 412 224 314 
209 154 993 429 25 
210 385 182 114 227 
211 297 321 892 296 
212 344 730 279 111 
213 235 106 980 459 
214 133 838 381 737 
215 442 646 349 98 
216 201 215 954 329 
217 313 858 737 283 
218 642 375 659 836 
219 660 491 643 855 
220 827 102 451 659 
221 59 736 397 477 
222 137 131 4 930 
223 85 352 730 914 
224 365 20 21 910 
225 782 604 542 947 
226 577 706 664 614 
227 27 291 957 591 
228 266 231 152 617 
229 678 681 194 511 
230 38 364 131 483 
231 655 212 611 591 
232 143 19 288 800 
233 536 902 918 451 
234 998 132 70 56 
235 424 526 742 789 
236 821 301 717 695 
237 7 486 737 41 
238 666 233 172 771 
239 589 367 613 175 
240 599 861 618 926 
241 326 424 460 569 
242 597 551 826 235 
243 345 847 55 458 
244 884 646 142 737 
245 510 602 609 626 
246 455 450 289 735 
247 65 67 506 856 
248 699 186 548 163 
249 654 699 472 607 
250 845 956 409 594 
251 160 305 466 163 
252 877 55 526 219 
253 885 802 134 169 
254 357 265 953 165 
255 343 960 426 803 
256 570 465 253 463 
257 586 101 289 855 
258 386 995 533 475 
259 195 837 582 232 
260 882 525 477 622 
261 628 870 565 83 
262 266 383 146 732 
263 747 872 740 908 
264 948 304 288 471 
265 249 604 144 513 
266 184 539 198 341 
267 395 9 639 389 
268 905 229 398 140 
269 922 967 755 930 
270 581 801 515 477 
271 786 169 965 192 
272 539 845 551 486 
273 188 273 858 47 
274 534 537 924 497 
275 139 101 742 138 
276 79 51 620 359 
277 297 936 455 679 
278 161 855 301 701 
279 578 82 144 352 
280 426 884 464 593 
281 660 550 597 957 
282 896 609 861 989 
283 430 45 454 201 
284 698 579 70 302 
285 14 420 541 485 
286 243 911 303 593 
287 857 261 574 767 
288 509 798 164 890 
289 983 305 108 421 
290 955 529 144 818 
291 458 71 619 465 
292 14 664 634 418 
293 157 966 367 655 
294 392 947 94 146 
295 754 83 2 732 
296 559 319 518 909 
297 447 990 732 600 
298 175 879 879 722 
299 641 342 932 514 
300 280 485 121 804 
301 103 114 647 405 
302 783 630 614 347 
303 63 829 54 395 
304 955 453 324 771 
305 374 256 785 83 
306 62 146 979 311 
307 120 329 264 279 
308 95 84 400 737 
309 483 382 665 332 
310 300 187 904 530 
311 238 431 243 807 
312 675 603 353 181 
313 568 589 64 106 
314 202 201 67 117 
315 79 51 953 779 
316 934 870 417 15 
317 757 165 41 399 
318 932 954 746 236 
319 412 650 44 557 
320 890 147 52 183 
321 936 655 961 710 
322 939 515 25 126 
323 260 586 927 871 
324 60 471 720 881 
325 22 378 716 866 
326 480 458 289 695 
327 45 766 958 943 
328 977 532 467 806 
329 503 64 281 352 
330 716 651 358 504 
331 279 714 733 416 
332 59 39 359 954 
333 251 226 841 779 
334 990 738 128 155 
335 229 76 873 544 
336 731 477 688 53 
337 427 592 902 25 
338 367 314 296 755 
339 158 311 519 382 
340 33 285 705 213 
341 835 1000 946 239 
342 515 729 360 303 
343 203 474 79 252 
344 256 497 301 50 
345 591 843 543 599 
346 115 476 785 294 
347 505 340 618 743 
348 793 608 782 552 
349 883 963 414 336 
350 465 116 647 62 
351 478 138 369 749 
352 198 583 537 549 
353 91 59 98 416 
354 839 265 619 594 
355 892 109 220 567 
356 649 956 832 223 
357 846 732 129 574 
358 7 390 304 460 
359 22 484 785 572 
360 323 451 383 120 
361 38 683 965 290 
362 458 415 69 411 
363 800 384 138 896 
364 729 765 283 10 
365 620 23 417 119 
366 117 949 478 870 
367 670 465 301 84 
368 373 662 774 691 
369 662 131 314 807 
370 321 941 139 686 
371 71 768 776 694 
372 603 288 730 417 
373 414 504 565 713 
374 273 191 603 736 
375 169 408 950 368 
376 774 470 745 912 
377 677 968 422 103 
378 660 729 39 350 
379 220 887 72 456 
380 589 824 221 751 
381 513 456 642 953 
382 640 633 73 438 
383 62 95 627 819 
384 229 11 89 894 
385 103 950 523 598 
386 351 721 969 107 
387 982 387 11 503 
388 61 665 591 28 
389 992 111 717 178 
390 477 952 952 95 
391 711 147 620 506 
392 298 99 377 709 
393 20 728 894 650 
394 308 189 377 478 
395 734 372 982 822 
396 985 263 989 699 
397 760 612 573 503 
398 688 936 741 352 
399 357 191 355 261 
400 257 656 192 422 
401 743 721 730 990 
402 650 781 385 40 
403 621 927 153 589 
404 6 241 922 116 
405 900 222 836 23 
406 44 522 75 609 
407 924 313 197 278 
408 333 474 95 515 
409 325 446 220 763 
410 456 672 153 969 
411 615 125 196 828 
412 192 857 792 36 
413 644 592 576 167 
414 760 953 958 191 
415 3 137 278 206 
416 490 8 822 305 
417 853 818 916 79 
418 425 462 44 791 
419 187 485 198 550 
420 775 945 259 360 
421 102 47 293 526 
422 45 288 231 295 
423 350 51 307 646 
424 10 186 437 77 
425 607 154 896 717 
426 221 547 394 893 
427 339 814 354 834 
428 332 412 686 567 
429 208 338 479 746 
430 44 762 399 453 
431 70 837 451 167 
432 312 689 222 711 
433 857 373 488 677 
434 731 560 365 667 
435 296 18 8 240 
436 959 65 709 899 
437 801 381 32 636 
438 529 969 270 99 
439 344 798 570 350 
440 176 351 844 965 
441 949 346 461 577 
442 137 594 762 868 
443 588 343 953 39 
444 752 96 431 822 
445 666 832 112 200 
446 674 814 92 914 
447 330 428 585 832 
448 760 426 775 126 
449 138 100 472 392 
450 312 224 758 297 
451 971 901 395 759 
452 147 708 263 529 
453 170 572 746 881 
454 757 495 664 776 
455 100 788 691 575 
456 280 117 365 211 
457 648 136 337 122 
458 577 262 98 838 
459 486 390 842 1000 
