4 
10 10 10 10  
1 8 7 10 5 
2 7 3 6 7 
3 7 8 6 8 
4 5 4 2 9 
5 9 9 2 1 
6 6 3 7 5 
7 3 5 4 6 
8 8 2 5 10 
9 8 5 6 7 
10 6 2 8 4 
11 3 2 1 3 
12 8 10 10 6 
13 3 9 9 4 
14 10 7 4 8 
15 7 6 3 2 
16 2 10 2 1 
17 4 10 2 1 
18 10 1 4 1 
19 8 9 7 6 
20 8 5 8 6 
21 5 6 8 3 
22 5 1 6 5 
23 3 3 8 4 
24 10 1 9 10 
25 6 3 4 10 
26 4 10 10 1 
27 3 8 7 1 
28 1 10 2 8 
29 2 7 2 10 
30 3 3 10 8 
31 8 3 4 3 
32 7 8 4 8 
33 4 3 7 3 
34 9 9 2 8 
35 1 3 3 5 
36 2 6 1 4 
37 6 2 6 5 
38 9 10 7 1 
39 7 1 4 5 
40 10 7 10 3 
41 4 1 10 10 
42 4 1 8 6 
43 2 1 9 1 
44 1 8 5 3 
45 2 1 6 5 
46 5 9 3 9 
47 5 10 8 8 
48 1 1 7 7 
49 10 9 7 1 
50 3 10 2 1 
51 4 3 7 8 
52 3 2 2 10 
53 9 3 5 3 
54 5 4 4 4 
55 8 2 10 2 
56 4 9 3 7 
57 6 4 4 9 
58 7 2 8 7 
59 6 7 6 7 
60 5 3 5 3 
61 4 10 8 8 
62 10 1 4 8 
63 4 1 10 10 
64 4 9 8 1 
65 7 9 2 2 
66 4 3 9 6 
67 4 6 5 1 
68 10 1 2 7 
69 7 4 1 3 
70 2 5 4 10 
71 2 7 7 1 
72 8 3 10 10 
73 10 6 8 9 
74 2 7 1 4 
75 5 6 5 7 
76 9 10 2 3 
77 8 4 5 4 
78 9 4 7 10 
79 8 5 2 9 
80 8 8 2 6 
81 5 5 6 3 
82 2 9 7 2 
83 8 3 1 2 
84 7 5 8 4 
85 6 6 8 9 
86 10 10 9 3 
87 10 1 7 9 
88 6 7 2 3 
89 5 4 4 2 
90 8 10 5 2 
91 1 5 1 8 
92 1 1 2 9 
93 1 1 9 3 
94 9 2 5 1 
95 1 4 2 8 
96 8 5 10 1 
97 2 4 5 3 
98 4 5 5 10 
99 2 3 2 3 
100 9 3 7 7 
101 6 2 4 2 
102 4 10 7 6 
103 8 2 8 2 
104 6 1 7 1 
105 2 5 10 10 
106 8 2 3 4 
107 3 8 4 9 
108 5 9 4 1 
109 6 10 10 4 
110 7 2 9 7 
111 3 3 8 8 
112 4 10 4 6 
113 9 3 5 1 
114 8 7 3 7 
115 2 8 8 9 
116 3 10 8 5 
117 6 2 4 1 
118 2 7 2 7 
119 2 2 2 8 
120 2 9 6 10 
121 5 8 7 10 
122 8 9 10 8 
123 9 3 4 4 
124 7 7 1 8 
125 8 5 1 9 
126 6 6 8 3 
127 1 1 8 8 
128 9 4 3 9 
129 9 4 5 2 
130 1 1 1 2 
131 10 1 7 6 
132 3 10 6 3 
133 10 8 7 1 
134 10 1 3 5 
135 4 1 2 7 
136 7 4 4 6 
137 10 10 7 9 
138 5 2 3 5 
139 5 5 5 9 
140 10 7 2 4 
141 7 6 3 7 
142 7 4 1 9 
143 7 4 9 2 
144 9 6 1 8 
145 10 4 1 9 
146 8 7 9 5 
147 7 8 3 2 
148 8 8 1 8 
149 8 4 10 4 
150 7 5 8 8 
151 9 7 5 10 
152 8 6 6 4 
153 10 3 8 4 
154 4 1 10 8 
155 2 2 7 7 
156 8 7 6 1 
157 2 10 10 8 
158 1 8 1 2 
159 10 5 5 2 
160 2 7 6 8 
161 4 9 1 5 
162 3 6 3 5 
163 10 10 5 5 
164 3 8 2 6 
165 3 8 5 6 
166 1 9 4 8 
167 8 1 7 10 
168 10 10 2 1 
169 6 1 4 8 
170 8 3 10 9 
171 8 8 5 2 
172 6 6 8 7 
173 1 4 7 5 
174 8 4 5 5 
175 1 2 2 7 
176 4 4 7 6 
177 5 1 6 7 
178 5 3 1 3 
179 1 7 8 4 
180 10 4 7 9 
181 3 3 9 2 
182 9 10 2 5 
183 8 4 8 1 
184 4 1 3 6 
185 6 10 2 9 
186 8 6 9 3 
187 4 1 4 2 
188 3 4 9 7 
189 2 8 4 2 
190 5 3 9 4 
191 2 8 5 5 
192 1 2 2 6 
193 6 10 10 9 
194 8 5 4 4 
195 8 8 1 1 
196 1 8 9 8 
197 5 7 8 10 
198 5 8 5 4 
199 7 2 1 6 
200 5 1 10 4 
201 4 5 5 7 
202 2 7 5 2 
203 4 10 6 8 
204 9 8 4 7 
205 7 1 5 1 
206 5 5 1 1 
207 6 2 7 2 
208 7 2 5 1 
209 4 2 4 3 
210 2 1 3 3 
211 4 3 3 1 
212 5 6 3 9 
213 10 8 2 7 
214 7 1 10 7 
215 3 2 9 4 
216 4 7 9 4 
217 9 6 2 4 
218 7 4 8 2 
219 4 8 4 2 
220 5 2 3 9 
221 9 8 7 8 
222 8 5 3 5 
