4 
1000 1000 1000 1000  
1 190 87 147 198 
2 113 70 187 177 
3 178 166 178 182 
4 116 119 166 101 
5 110 95 93 170 
6 93 53 106 149 
7 197 58 174 57 
8 174 97 52 183 
9 190 162 83 196 
10 161 113 77 106 
11 155 95 200 135 
12 172 103 186 106 
13 117 63 137 164 
14 125 177 198 192 
15 186 193 149 98 
16 171 130 101 181 
17 94 67 122 72 
18 180 152 173 132 
19 132 54 56 164 
20 148 165 184 136 
21 162 50 72 118 
22 159 99 192 177 
23 61 186 66 128 
24 58 200 120 69 
25 199 161 84 62 
26 56 82 73 175 
27 197 106 127 127 
28 53 153 154 133 
29 95 141 51 149 
30 82 52 126 194 
31 167 65 184 168 
32 119 94 93 110 
33 132 114 118 89 
34 102 119 139 173 
35 66 193 160 164 
36 69 87 126 137 
37 157 130 104 144 
38 79 131 117 197 
39 114 124 176 139 
40 172 110 157 81 
41 164 137 96 90 
42 133 178 185 104 
43 167 115 80 146 
44 132 144 92 190 
45 66 113 77 74 
46 176 107 177 193 
47 114 157 160 193 
48 151 138 65 86 
49 68 183 56 77 
50 140 51 199 71 
51 158 60 95 99 
52 132 132 64 93 
53 112 185 70 61 
54 98 136 72 166 
55 187 162 92 124 
56 82 158 196 146 
57 57 166 149 196 
58 139 99 81 159 
59 65 100 193 191 
60 148 162 82 72 
61 158 66 194 152 
62 130 174 88 126 
63 172 155 135 117 
64 183 83 143 122 
65 111 123 99 61 
66 142 156 110 72 
67 83 62 132 90 
68 142 190 76 120 
69 87 152 119 137 
70 157 64 174 133 
71 93 158 64 116 
72 194 173 108 103 
73 178 58 172 120 
74 98 164 189 127 
75 179 110 82 89 
76 55 142 72 158 
77 169 90 97 103 
78 177 158 176 132 
79 171 78 177 159 
80 133 130 123 124 
81 200 164 156 125 
82 198 95 146 140 
83 180 77 181 183 
84 177 125 172 74 
85 161 177 106 161 
86 78 80 99 154 
87 192 170 193 97 
88 178 154 171 149 
89 189 139 128 57 
90 102 146 95 68 
91 131 169 94 67 
92 175 87 159 90 
93 181 187 186 84 
94 194 155 168 88 
95 192 142 83 93 
96 184 194 145 153 
97 188 64 140 190 
98 190 198 151 116 
99 132 138 61 96 
100 184 149 58 89 
101 195 172 58 156 
102 50 74 184 86 
103 55 175 197 172 
104 156 124 70 55 
105 132 139 84 66 
106 106 171 83 71 
107 153 147 174 152 
108 129 52 150 50 
109 111 131 161 86 
110 97 168 117 102 
111 77 61 180 103 
112 132 117 200 197 
113 179 171 135 111 
114 56 81 192 177 
115 195 106 64 68 
116 62 109 80 103 
117 145 200 154 184 
118 143 165 88 188 
119 124 69 194 153 
120 91 175 97 142 
121 116 150 177 154 
122 181 98 104 93 
123 140 156 127 160 
124 193 93 152 190 
125 158 61 109 200 
126 162 92 198 86 
127 130 165 114 91 
128 190 147 186 188 
129 167 89 95 103 
130 135 81 85 197 
131 144 162 177 67 
132 130 161 93 114 
133 119 84 61 79 
134 89 58 115 65 
135 194 181 144 142 
136 160 67 154 126 
137 157 186 184 112 
138 93 106 189 59 
139 175 115 97 66 
140 168 186 99 185 
141 81 103 86 77 
142 93 63 89 154 
143 159 180 187 109 
144 160 171 192 92 
145 50 127 92 94 
146 54 95 112 187 
147 169 117 53 72 
148 159 127 63 196 
149 56 127 155 118 
150 171 144 177 147 
151 82 192 57 102 
152 113 190 99 156 
153 83 67 121 86 
154 57 85 170 62 
155 162 60 124 189 
156 71 118 163 111 
157 148 114 104 180 
158 108 196 56 67 
159 167 58 89 67 
160 142 122 189 132 
161 175 64 122 97 
162 161 171 191 188 
163 126 113 114 178 
164 154 114 123 196 
165 82 138 85 177 
166 70 76 148 182 
167 181 84 100 147 
168 146 147 121 71 
169 65 94 159 110 
170 193 175 67 178 
171 63 198 182 158 
172 56 149 168 160 
173 174 97 161 188 
174 54 88 67 97 
175 199 100 128 173 
176 68 58 58 177 
177 87 167 95 57 
178 53 91 117 167 
179 194 136 104 89 
180 65 199 199 102 
181 109 189 83 127 
182 185 92 156 157 
183 145 169 92 134 
184 89 190 188 99 
185 124 60 131 140 
186 94 86 134 107 
187 137 122 162 139 
188 72 108 79 61 
189 77 169 84 128 
190 79 75 160 121 
191 64 98 107 75 
192 65 124 66 91 
193 152 186 142 105 
194 170 172 196 164 
195 181 78 151 116 
196 141 59 154 92 
197 68 50 191 57 
198 161 184 110 85 
199 99 68 84 128 
200 156 52 109 154 
201 110 181 131 153 
202 141 96 148 164 
203 156 69 108 163 
204 152 163 133 120 
205 191 126 60 158 
206 79 184 199 192 
207 195 65 149 166 
208 116 191 50 70 
209 136 128 63 105 
210 107 73 100 81 
211 183 170 64 110 
212 77 118 179 129 
213 124 168 142 81 
214 143 100 59 55 
215 163 106 79 89 
