4 
1000 1000 1000 1000  
1 614 954 465 871 
2 932 873 298 258 
3 110 501 834 477 
4 840 931 108 57 
5 113 612 944 169 
6 289 699 470 282 
7 556 361 192 907 
8 394 371 924 596 
9 155 919 458 81 
10 378 778 361 425 
11 761 459 718 762 
12 898 453 278 253 
13 832 809 395 946 
14 975 857 299 679 
15 38 126 390 161 
16 360 619 498 70 
17 879 672 521 269 
18 756 252 367 787 
19 163 850 62 732 
20 871 934 515 14 
21 219 794 805 965 
22 574 977 801 212 
23 535 743 894 366 
24 843 672 605 929 
25 957 57 535 339 
26 310 668 548 631 
27 423 283 115 443 
28 249 64 968 703 
29 240 176 432 401 
30 724 303 318 838 
31 488 123 988 812 
32 997 548 717 767 
33 263 571 787 497 
34 307 291 659 491 
35 300 855 2 192 
36 865 386 435 263 
37 665 232 73 521 
38 815 507 98 613 
39 438 299 33 471 
40 568 861 294 887 
41 331 341 469 38 
42 683 14 95 489 
43 819 723 578 967 
44 659 477 185 425 
45 611 486 556 844 
46 284 825 570 124 
47 144 756 37 649 
48 885 773 550 913 
49 130 411 129 216 
50 408 608 341 64 
51 305 27 194 612 
52 241 944 676 203 
53 43 504 643 445 
54 615 265 908 743 
55 417 267 90 165 
56 331 204 693 583 
57 388 281 729 244 
58 975 561 604 455 
59 329 463 559 82 
60 694 247 318 600 
61 662 48 669 739 
62 409 383 561 195 
63 26 131 154 218 
64 821 461 333 313 
65 402 94 946 207 
66 862 172 636 191 
67 811 579 938 82 
68 771 996 885 744 
69 695 215 91 600 
70 584 337 109 785 
71 372 576 510 417 
72 164 78 156 151 
73 636 405 242 16 
74 122 209 877 838 
75 843 104 44 883 
76 762 126 906 910 
77 282 871 463 101 
78 955 421 423 696 
79 878 936 470 180 
80 573 376 66 939 
81 4 497 254 152 
82 199 241 392 249 
83 68 68 89 971 
84 416 630 674 103 
85 652 939 107 514 
86 733 763 263 555 
87 107 467 817 386 
88 216 441 863 601 
89 794 17 116 995 
90 570 422 947 607 
91 410 903 125 27 
92 639 254 768 869 
93 785 509 330 250 
94 625 965 384 47 
95 21 629 397 210 
96 835 320 552 465 
97 3 504 140 41 
98 839 604 973 304 
99 186 163 314 380 
100 507 26 538 785 
101 846 56 175 825 
102 405 194 866 444 
103 4 706 527 441 
104 1 239 569 138 
105 203 984 302 258 
106 289 317 545 728 
107 15 110 626 379 
108 465 966 423 984 
109 433 91 277 841 
110 179 938 84 416 
111 559 249 8 86 
112 818 657 700 709 
113 696 505 93 724 
114 915 89 804 730 
115 915 745 88 670 
116 907 19 826 984 
117 499 365 373 575 
118 753 935 752 316 
119 294 566 733 580 
120 610 127 852 62 
121 550 357 468 86 
122 465 631 53 705 
123 570 918 935 493 
124 256 349 888 716 
125 440 245 375 159 
126 124 538 759 333 
127 385 395 535 353 
128 925 509 789 256 
129 541 325 981 98 
130 348 814 650 387 
131 455 961 428 57 
132 431 5 650 583 
133 711 971 538 114 
134 356 798 360 740 
135 926 958 974 84 
136 190 111 521 908 
137 799 774 183 378 
138 655 359 981 490 
139 776 260 120 383 
140 671 308 429 598 
141 814 517 817 844 
142 297 822 767 781 
143 589 810 198 785 
144 136 993 82 216 
145 601 791 127 210 
146 53 659 40 13 
147 3 396 324 36 
148 904 702 546 329 
149 558 639 677 703 
150 366 6 688 721 
151 788 935 246 95 
152 504 374 623 590 
153 892 70 960 732 
154 159 981 525 274 
155 398 267 261 762 
156 128 363 72 135 
157 428 205 470 328 
158 380 18 847 608 
159 726 404 713 791 
160 325 129 724 18 
161 429 897 984 966 
162 623 509 723 640 
163 329 842 810 67 
164 435 826 819 491 
165 25 806 960 448 
166 304 821 503 443 
167 731 23 598 565 
168 622 525 98 42 
169 231 966 302 479 
170 229 866 585 350 
171 982 155 509 41 
172 871 650 176 789 
173 77 857 930 235 
174 896 313 293 678 
175 671 461 371 940 
176 925 161 618 501 
177 522 394 905 172 
178 495 291 418 294 
179 333 766 312 408 
180 426 921 142 85 
181 935 24 604 426 
182 56 424 768 928 
183 28 830 821 847 
184 339 98 556 437 
185 734 486 636 684 
186 779 279 814 190 
187 309 440 304 233 
188 543 325 628 8 
189 773 722 136 508 
190 856 65 746 783 
191 57 18 373 775 
192 458 840 435 222 
193 662 656 924 731 
194 299 975 556 956 
195 815 98 62 684 
196 301 477 364 391 
197 435 666 147 824 
198 326 234 182 332 
199 895 474 42 189 
200 37 8 390 72 
201 196 630 90 30 
202 95 10 77 127 
203 824 498 853 977 
204 214 2 129 808 
205 134 70 101 486 
206 705 544 347 467 
207 688 344 955 659 
208 954 834 124 232 
209 247 28 744 664 
210 594 881 650 44 
211 174 910 245 352 
212 918 177 499 963 
213 950 632 833 831 
214 578 971 289 11 
215 87 28 190 246 
216 203 8 829 512 
217 762 645 499 452 
218 432 252 51 602 
219 484 633 321 703 
220 11 202 522 110 
221 696 602 537 12 
222 82 212 285 15 
223 612 178 84 266 
224 492 507 300 726 
225 486 419 134 331 
226 672 372 869 321 
227 152 602 644 878 
228 502 564 503 277 
229 322 952 904 847 
230 744 703 921 592 
231 331 108 889 811 
232 431 941 323 983 
233 339 202 194 625 
234 654 503 660 618 
235 273 176 427 714 
236 837 642 441 699 
237 414 552 293 163 
238 155 526 651 749 
239 76 712 671 864 
240 750 8 783 219 
241 258 848 929 853 
242 726 653 397 358 
243 467 156 751 826 
244 667 49 294 101 
245 513 637 345 947 
246 650 219 825 463 
247 228 140 315 31 
248 206 496 257 244 
249 499 582 223 797 
250 913 904 572 14 
251 254 91 355 199 
252 22 179 196 889 
253 87 480 965 736 
254 381 569 664 524 
255 40 998 232 522 
256 289 462 397 311 
257 35 693 703 818 
258 720 952 494 883 
259 57 482 799 773 
260 304 715 449 110 
261 359 677 879 137 
262 33 624 423 165 
263 277 669 742 732 
264 729 248 577 915 
265 681 564 405 567 
266 838 843 365 870 
267 7 165 415 449 
268 588 200 639 311 
269 801 487 841 25 
270 18 533 243 745 
271 596 489 465 238 
272 176 453 124 87 
273 876 957 868 553 
274 744 601 386 992 
275 786 665 704 124 
276 792 785 258 669 
277 250 668 407 674 
278 773 72 575 782 
279 529 220 590 880 
280 710 819 695 365 
281 386 104 233 949 
282 369 216 410 360 
283 848 204 705 547 
284 374 713 713 297 
285 397 860 548 350 
286 56 736 117 709 
287 201 172 384 983 
288 139 409 466 327 
289 895 704 213 726 
290 535 780 518 248 
291 195 640 729 569 
292 862 341 454 858 
293 937 622 801 885 
294 127 610 264 986 
295 388 349 683 693 
296 830 28 429 473 
297 693 576 44 3 
298 497 499 158 639 
299 388 178 186 563 
300 637 986 763 529 
301 423 615 371 261 
302 621 719 140 463 
303 252 440 800 374 
304 877 557 163 387 
305 358 44 521 512 
306 399 425 820 598 
307 261 720 438 145 
308 742 360 203 360 
309 542 503 138 852 
310 205 83 972 1000 
311 670 736 252 823 
312 101 186 990 512 
313 53 410 663 548 
314 882 24 45 722 
315 675 593 498 113 
316 587 576 749 318 
317 391 205 679 507 
318 271 828 35 309 
319 731 207 929 831 
320 894 879 288 447 
321 88 557 780 493 
322 565 189 766 98 
323 422 727 31 418 
324 520 610 194 806 
325 235 110 725 969 
326 262 828 528 167 
327 348 122 994 880 
328 168 550 654 4 
329 358 259 113 245 
330 251 567 428 681 
331 286 860 821 106 
332 610 527 135 993 
333 498 448 951 603 
334 256 37 591 111 
335 936 241 858 224 
336 883 420 480 32 
337 733 627 482 958 
338 755 515 326 962 
339 478 586 273 480 
340 618 922 844 383 
341 630 692 207 283 
342 644 6 395 66 
343 268 195 964 882 
344 575 798 239 924 
345 198 364 606 959 
346 125 7 108 700 
347 523 382 849 99 
348 463 881 174 573 
349 264 748 844 999 
350 76 853 401 244 
351 276 185 373 508 
352 878 601 820 328 
353 554 971 770 71 
354 209 779 524 421 
355 667 128 672 698 
356 381 622 608 419 
357 358 276 273 210 
358 738 413 910 277 
359 225 667 641 539 
360 79 64 134 725 
361 259 989 63 301 
362 233 315 87 98 
363 260 926 680 906 
364 654 438 782 103 
365 883 930 207 82 
366 687 53 684 762 
367 266 589 924 431 
368 981 654 739 783 
369 964 387 203 42 
370 454 347 285 339 
371 620 741 449 34 
372 100 516 359 847 
373 125 930 653 762 
374 143 903 102 676 
375 639 336 68 991 
376 69 720 498 468 
377 492 690 327 433 
378 782 795 112 348 
379 203 999 144 905 
380 310 166 591 529 
381 312 127 295 423 
382 670 455 929 128 
383 594 115 26 98 
384 839 182 974 839 
385 131 94 530 883 
386 66 743 332 570 
387 669 346 982 78 
388 688 105 231 98 
389 672 455 175 714 
390 213 767 544 219 
391 937 525 506 691 
392 67 450 312 534 
393 824 962 475 177 
394 223 525 68 166 
395 556 460 726 302 
396 722 97 455 206 
397 421 687 951 860 
398 904 728 391 901 
399 813 835 105 838 
400 468 374 432 667 
