4 
40 40 40 40  
1 23 29 24 18 
2 29 33 3 18 
3 7 19 27 7 
4 14 33 35 27 
5 24 19 15 21 
6 5 7 26 5 
7 10 19 2 17 
8 13 9 4 3 
9 5 1 17 33 
10 29 16 10 35 
11 32 3 6 9 
12 23 34 7 22 
13 28 21 19 11 
14 5 27 17 9 
15 3 2 25 12 
16 33 9 9 4 
17 29 18 19 18 
18 11 17 2 10 
19 28 30 19 33 
20 35 2 18 9 
21 24 16 8 17 
22 22 28 6 31 
23 18 27 31 35 
24 25 3 35 33 
25 19 12 33 2 
26 3 16 8 13 
27 35 19 30 30 
28 28 10 11 12 
29 20 32 22 27 
30 8 6 15 17 
31 35 26 20 5 
32 26 18 18 25 
33 12 34 25 24 
34 2 16 30 26 
35 8 34 18 5 
36 30 14 27 14 
37 17 9 32 20 
38 20 8 12 30 
39 31 17 10 12 
40 21 10 2 2 
41 8 16 27 2 
42 14 29 18 28 
43 11 13 34 20 
44 3 19 34 1 
45 29 7 15 30 
46 20 16 2 18 
47 25 26 29 32 
48 24 16 34 29 
49 24 6 1 20 
50 12 29 13 34 
51 22 4 32 9 
52 30 16 1 31 
53 14 15 8 35 
54 30 19 7 6 
55 18 5 20 24 
56 30 21 4 12 
57 24 5 26 21 
58 13 32 10 25 
59 3 24 17 5 
60 15 34 26 10 
61 18 13 14 14 
62 13 7 12 27 
63 26 12 16 33 
64 4 4 35 20 
65 19 19 28 29 
66 15 35 35 4 
67 15 1 22 7 
68 35 13 15 20 
69 17 12 8 16 
70 8 26 28 19 
71 4 34 35 15 
72 17 22 28 7 
73 2 21 12 13 
74 13 5 20 32 
75 10 18 21 21 
76 19 33 17 34 
77 5 25 25 22 
78 22 24 11 19 
79 30 34 16 4 
80 13 2 15 27 
81 20 6 3 15 
82 26 22 19 10 
83 34 32 9 1 
84 1 32 13 11 
85 19 10 33 16 
86 21 15 13 14 
87 17 1 8 34 
88 27 18 8 14 
89 29 21 3 14 
90 19 21 31 12 
91 25 2 1 12 
92 7 33 29 23 
93 2 11 21 15 
94 6 29 7 32 
95 14 26 12 17 
96 17 3 13 11 
97 17 19 20 24 
98 23 12 19 29 
99 7 21 29 13 
100 6 31 31 26 
101 20 21 31 9 
102 10 18 17 23 
103 26 23 25 31 
104 10 25 35 31 
105 26 5 30 12 
106 5 12 34 23 
107 6 20 34 1 
108 35 29 28 31 
109 30 35 1 34 
110 4 11 14 7 
111 23 11 15 35 
112 2 10 2 1 
113 22 8 24 11 
114 29 17 4 30 
115 18 3 4 35 
116 27 20 30 8 
117 33 20 8 25 
118 8 11 30 9 
119 7 11 32 12 
120 4 12 28 14 
121 20 7 5 30 
122 16 20 18 15 
123 20 13 1 18 
124 20 32 5 18 
125 7 17 12 25 
126 15 11 1 29 
127 25 26 22 14 
128 13 6 2 8 
129 28 33 1 20 
130 33 1 4 16 
131 27 31 26 8 
132 3 33 10 17 
133 5 5 6 2 
134 26 35 16 6 
135 26 13 10 12 
136 29 25 6 5 
137 23 8 9 7 
138 28 1 11 31 
139 31 20 14 14 
140 18 16 2 14 
141 27 31 3 30 
142 1 1 10 29 
143 23 20 27 27 
144 25 33 17 18 
145 18 32 9 26 
146 5 15 34 3 
147 6 8 4 3 
148 17 31 27 25 
149 2 33 10 16 
150 21 26 6 21 
151 29 29 16 7 
152 4 14 7 32 
153 27 21 28 25 
154 19 1 25 12 
155 25 10 30 17 
156 32 13 6 26 
157 6 15 23 30 
158 17 12 25 24 
159 27 34 17 32 
160 4 7 29 11 
161 17 11 15 7 
162 3 27 13 18 
163 23 33 2 10 
164 14 26 34 12 
