4 
40 40 40 40  
1 29 27 15 7 
2 15 34 7 28 
3 8 33 30 32 
4 9 10 31 8 
5 29 2 25 11 
6 28 32 33 26 
7 27 18 1 11 
8 32 7 17 24 
9 4 3 32 24 
10 35 27 16 21 
11 28 20 35 25 
12 23 9 32 13 
13 1 26 26 33 
14 7 33 27 1 
15 26 8 32 27 
16 4 7 12 15 
17 20 27 15 6 
18 35 11 9 13 
19 19 23 9 3 
20 9 34 9 1 
21 17 26 35 30 
22 3 32 22 13 
23 11 34 33 3 
24 29 31 3 31 
25 29 16 15 7 
26 1 25 16 11 
27 9 24 34 6 
28 34 27 9 7 
29 20 23 16 1 
30 10 15 23 25 
31 15 17 22 11 
32 3 29 32 8 
33 35 27 17 21 
34 30 1 2 20 
35 22 35 19 29 
36 9 25 11 26 
37 19 21 34 10 
38 8 15 33 34 
39 21 11 16 12 
40 20 3 13 16 
41 27 4 26 32 
42 23 12 12 33 
43 18 4 30 34 
44 17 24 1 26 
45 26 11 3 20 
46 2 26 34 31 
47 31 8 23 5 
48 27 10 26 21 
49 16 6 29 23 
50 26 5 12 10 
51 6 16 16 30 
52 11 21 21 13 
53 30 13 27 29 
54 6 28 16 20 
55 11 23 15 4 
56 11 9 1 28 
57 24 33 13 14 
58 3 7 13 30 
59 14 4 18 9 
60 34 5 15 2 
61 31 29 34 16 
62 35 27 12 20 
63 10 25 15 24 
64 10 9 7 2 
65 33 26 10 31 
66 1 22 19 5 
67 25 14 1 8 
68 15 2 7 3 
69 14 25 16 29 
70 16 6 12 17 
71 31 4 6 28 
72 17 4 24 19 
73 22 20 14 1 
74 10 5 32 18 
75 25 8 6 10 
76 9 10 4 31 
77 6 10 20 20 
78 33 5 28 22 
79 21 22 15 27 
80 22 27 6 2 
81 12 13 25 30 
82 4 16 34 2 
83 28 18 34 34 
84 11 24 34 6 
85 30 17 30 28 
86 6 26 13 17 
87 31 21 15 27 
88 12 8 14 33 
89 22 8 32 35 
90 13 19 4 17 
91 9 14 20 25 
92 22 5 13 3 
93 34 2 10 10 
94 11 32 7 5 
95 11 35 18 6 
96 9 5 33 30 
97 15 12 10 29 
98 17 17 11 20 
99 15 23 31 29 
100 7 4 27 5 
101 17 12 12 6 
102 32 6 17 26 
103 11 34 22 29 
104 27 16 30 17 
105 28 8 23 25 
106 24 14 11 6 
107 11 8 23 17 
108 21 12 9 35 
109 5 6 27 13 
110 12 17 7 8 
111 20 13 16 16 
112 29 21 12 14 
113 8 3 18 26 
114 14 9 35 13 
115 26 21 11 7 
116 24 2 13 21 
117 33 32 24 1 
118 18 10 30 1 
119 13 5 34 14 
120 28 23 28 27 
121 5 35 32 33 
122 2 27 24 17 
123 25 18 16 7 
124 6 2 12 9 
125 1 29 15 14 
126 10 4 23 24 
127 4 14 8 25 
128 10 8 25 11 
129 33 29 12 4 
130 23 1 6 31 
131 34 22 9 2 
132 23 20 25 24 
133 10 33 9 20 
134 33 4 1 12 
135 20 30 2 8 
136 2 17 19 34 
137 17 28 15 23 
138 22 14 33 27 
139 21 15 25 23 
140 4 18 19 12 
141 1 26 4 12 
142 10 11 23 30 
143 10 3 6 13 
144 18 30 25 25 
145 4 23 19 23 
146 27 10 34 10 
147 1 1 6 13 
148 34 10 35 26 
149 25 19 24 29 
150 19 16 20 2 
151 34 28 20 22 
152 26 16 17 23 
153 27 21 15 27 
154 17 30 19 20 
155 5 7 20 18 
156 21 18 12 17 
157 27 35 17 35 
158 34 17 35 26 
159 6 17 8 13 
160 32 34 28 29 
161 31 35 9 16 
162 8 8 10 35 
163 3 14 21 25 
164 27 12 35 22 
165 20 24 32 29 
166 18 30 14 24 
167 16 22 9 28 
168 20 6 18 27 
169 8 9 10 5 
170 9 31 11 13 
171 4 7 16 32 
172 35 14 34 25 
173 27 9 29 16 
174 15 17 26 19 
175 13 33 4 10 
176 23 7 26 28 
177 31 35 19 7 
178 17 7 25 8 
179 20 22 33 26 
180 13 33 35 8 
181 17 4 2 33 
182 21 16 16 29 
183 16 22 25 32 
184 6 21 22 13 
185 22 13 8 30 
186 22 21 24 34 
187 23 6 34 19 
188 1 16 20 4 
189 16 31 20 25 
190 18 23 4 3 
191 9 12 7 25 
192 5 34 16 9 
193 34 27 29 20 
194 33 8 22 33 
195 20 27 16 22 
196 30 17 30 21 
197 16 22 14 2 
198 29 33 31 22 
199 23 20 35 26 
200 5 16 18 33 
201 5 5 6 5 
202 30 4 12 12 
203 13 25 7 4 
204 13 2 33 20 
205 23 5 16 4 
206 6 18 22 20 
207 5 33 34 23 
208 30 22 18 31 
209 19 31 7 13 
210 1 27 19 28 
211 12 35 25 29 
212 16 32 5 33 
213 2 29 19 2 
214 3 26 15 9 
215 23 34 25 14 
216 14 23 9 19 
217 31 30 7 13 
218 7 16 35 9 
219 25 19 10 5 
220 5 21 3 9 
221 33 29 20 14 
222 25 4 14 22 
223 29 29 9 34 
224 8 35 15 35 
225 4 22 33 13 
226 25 18 4 16 
227 34 1 14 35 
228 23 29 22 26 
229 30 8 35 13 
230 23 25 31 29 
231 7 1 31 20 
232 22 12 28 14 
233 33 2 21 21 
234 33 27 24 21 
235 8 21 12 24 
236 29 2 23 8 
237 16 9 29 9 
238 32 18 26 22 
239 13 25 19 2 
240 17 21 21 35 
241 7 30 30 11 
242 25 4 35 1 
243 4 16 22 29 
244 30 26 4 13 
245 26 10 35 17 
246 11 6 28 15 
247 33 6 6 31 
248 16 24 26 9 
249 33 20 16 33 
250 6 23 16 11 
251 3 10 1 17 
252 32 30 8 27 
253 9 27 29 32 
254 11 10 22 31 
255 31 21 2 23 
256 5 28 16 14 
257 31 28 2 12 
258 9 4 11 18 
259 32 5 4 33 
260 26 25 12 2 
261 22 3 6 30 
262 20 8 21 30 
263 21 12 1 14 
264 17 2 1 4 
265 26 23 20 9 
266 18 26 7 28 
267 27 17 33 17 
268 17 9 18 7 
269 29 31 9 31 
270 8 22 23 27 
271 27 26 24 27 
272 12 29 24 28 
273 28 15 31 10 
274 24 25 33 3 
275 32 12 23 20 
276 23 28 5 10 
277 10 11 35 34 
278 33 1 27 7 
279 2 1 3 30 
280 10 24 17 9 
281 16 11 18 33 
282 3 1 6 13 
283 34 26 9 31 
284 6 33 27 31 
285 21 8 27 12 
286 23 34 19 30 
287 29 4 13 16 
288 23 16 31 19 
289 28 6 15 15 
290 10 21 14 26 
291 33 13 29 13 
292 6 33 15 32 
293 19 15 34 32 
294 6 5 24 31 
295 29 19 20 28 
296 32 11 15 25 
297 4 29 14 5 
298 17 9 10 10 
299 25 1 30 19 
300 2 16 13 29 
301 31 30 7 19 
302 6 27 1 16 
303 17 18 9 12 
304 17 22 22 5 
305 27 20 11 33 
306 19 33 16 30 
307 11 27 12 28 
308 25 33 24 18 
309 33 10 35 16 
310 30 4 35 19 
311 29 17 6 9 
312 23 23 16 25 
313 21 33 24 23 
314 12 21 10 6 
315 4 4 27 17 
316 2 30 24 27 
317 5 33 6 33 
318 21 9 18 13 
319 16 7 15 18 
320 8 21 23 16 
321 2 34 21 26 
322 13 7 11 32 
323 6 24 5 10 
324 25 29 29 32 
325 12 22 11 34 
326 11 24 33 2 
327 27 3 1 24 
328 28 14 15 3 
329 28 27 3 29 
330 29 28 18 2 
331 28 24 12 18 
332 26 1 21 4 
333 19 34 35 27 
334 28 22 23 19 
335 16 29 18 32 
336 31 2 19 26 
337 20 30 8 9 
338 5 34 25 13 
339 24 22 33 19 
340 21 28 18 14 
341 32 26 8 8 
342 26 29 5 25 
343 2 23 17 6 
344 18 14 13 1 
345 23 20 32 16 
346 30 17 4 17 
347 4 25 1 34 
348 10 21 26 2 
349 23 4 19 34 
350 15 24 14 18 
351 3 16 27 11 
352 35 18 31 24 
353 17 10 10 11 
354 6 29 12 7 
355 6 34 24 10 
356 7 31 29 31 
357 2 29 31 2 
358 3 1 13 28 
359 17 17 18 2 
360 4 19 25 21 
361 19 4 18 4 
362 2 24 22 20 
363 16 25 12 30 
364 30 29 7 32 
365 30 21 3 32 
366 21 14 12 5 
367 3 14 20 18 
368 31 14 30 29 
369 3 7 15 19 
370 6 17 19 17 
371 3 9 2 32 
372 7 35 11 24 
373 22 33 18 4 
374 32 15 15 33 
375 12 27 22 1 
376 35 2 10 26 
