4 
150 150 150 150  
1 84 46 62 66 
2 95 22 55 65 
3 87 26 54 67 
4 41 89 39 90 
5 43 77 31 91 
6 77 52 52 70 
7 69 45 61 68 
8 39 82 93 35 
9 74 51 79 48 
10 66 50 25 99 
11 55 62 59 71 
12 20 105 48 75 
13 76 39 56 61 
14 42 77 51 65 
15 46 77 83 34 
16 45 72 77 38 
17 82 33 80 32 
18 63 51 27 89 
19 51 63 88 25 
20 24 104 74 45 
21 33 86 20 107 
22 94 29 99 20 
23 97 29 91 35 
24 30 82 20 94 
25 93 37 53 71 
26 41 75 98 30 
27 49 73 20 105 
28 81 41 32 80 
29 21 89 78 38 
30 83 42 86 44 
31 46 77 25 94 
32 68 45 97 20 
33 81 49 56 71 
34 49 66 55 62 
35 54 70 96 33 
36 32 82 29 100 
37 97 16 49 63 
38 97 26 61 66 
39 26 101 29 93 
40 65 57 62 51 
41 91 31 66 60 
42 46 67 79 37 
43 84 46 65 60 
44 58 66 85 36 
45 70 52 54 71 
46 44 84 54 68 
47 98 27 55 72 
48 28 90 27 93 
49 93 26 80 40 
50 87 25 23 90 
51 74 49 98 13 
52 91 27 41 88 
53 22 106 37 83 
54 27 100 91 32 
55 55 73 73 51 
56 44 81 40 82 
57 52 72 39 73 
58 49 81 44 74 
59 92 23 40 84 
60 100 18 72 42 
61 80 37 85 27 
62 92 38 82 33 
63 81 29 55 55 
64 61 69 20 92 
65 20 96 79 37 
66 73 37 87 33 
67 95 26 77 40 
68 40 87 25 100 
69 29 83 58 62 
70 100 19 86 38 
71 67 55 88 28 
72 85 39 56 68 
73 20 104 31 92 
74 52 67 40 75 
75 25 86 59 64 
76 39 84 20 96 
77 98 22 70 44 
78 42 73 99 26 
79 36 86 23 99 
80 87 28 46 66 
81 23 91 94 30 
82 85 44 97 30 
83 58 61 69 60 
84 90 27 70 55 
85 79 42 61 55 
86 26 85 43 73 
87 28 100 94 31 
88 68 55 87 42 
89 70 56 74 37 
90 57 62 56 59 
91 99 27 89 29 
92 100 11 36 88 
93 55 62 61 57 
94 98 19 62 52 
95 76 46 79 40 
96 69 54 77 34 
97 48 73 64 54 
98 100 18 64 63 
99 91 34 51 65 
100 22 89 57 56 
101 76 42 51 79 
102 36 83 65 56 
103 84 38 61 63 
104 56 62 97 19 
105 71 48 32 80 
106 39 77 37 73 
107 26 84 46 77 
