4 
150 150 150 150  
1 60 61 74 81 
2 91 93 50 44 
3 40 45 53 60 
4 97 101 54 54 
5 80 89 76 72 
6 29 20 74 65 
7 89 82 66 61 
8 80 76 86 94 
9 26 20 61 56 
10 35 37 55 64 
11 22 28 59 68 
12 74 69 89 83 
13 64 63 35 31 
14 65 71 90 83 
15 62 52 69 61 
16 90 83 62 58 
17 47 46 81 80 
18 100 105 31 34 
19 76 71 82 82 
20 43 41 96 106 
21 88 89 23 24 
22 86 95 26 29 
23 82 75 72 68 
24 60 69 91 101 
25 78 78 71 78 
26 53 62 83 74 
27 86 94 39 33 
28 32 30 22 32 
29 42 34 71 63 
30 54 62 93 94 
31 39 42 84 74 
32 50 42 63 71 
33 25 18 91 85 
34 28 37 80 78 
35 71 66 31 28 
36 42 44 63 64 
37 32 40 95 103 
38 97 103 80 85 
39 56 62 58 66 
40 27 34 23 29 
41 83 84 21 28 
42 27 27 74 78 
43 65 72 71 64 
44 51 60 69 62 
45 95 95 68 68 
46 44 34 20 18 
47 91 84 20 15 
48 66 56 28 38 
49 25 28 46 43 
50 65 60 49 41 
51 37 40 39 40 
52 68 62 55 53 
53 64 66 96 86 
54 74 64 42 44 
55 78 73 71 72 
56 83 82 72 71 
57 31 23 72 64 
58 82 82 49 59 
59 33 39 42 36 
60 43 44 91 82 
61 45 45 20 24 
62 49 49 52 43 
63 81 88 45 37 
64 86 83 29 30 
65 68 65 64 71 
66 57 50 52 61 
67 69 61 77 83 
68 40 47 66 76 
69 84 75 60 58 
70 64 54 76 66 
71 68 59 30 38 
72 42 34 38 30 
73 74 73 53 48 
74 82 86 36 43 
75 96 96 89 83 
76 68 74 78 83 
77 59 57 53 61 
78 34 40 70 62 
79 95 96 81 85 
80 92 102 96 102 
81 30 32 73 75 
82 73 75 21 28 
83 99 99 85 92 
84 47 53 91 96 
85 34 27 51 52 
86 71 71 72 79 
87 44 36 86 86 
88 25 26 62 63 
89 69 69 54 47 
90 48 51 71 75 
91 96 96 25 26 
92 90 90 99 108 
93 97 104 35 28 
94 59 64 34 36 
95 39 31 76 69 
96 41 46 41 40 
97 48 49 34 38 
98 24 24 33 40 
99 88 81 77 69 
100 73 74 60 55 
101 99 100 86 89 
102 83 74 44 47 
103 31 22 60 55 
104 93 98 79 85 
105 77 82 38 40 
106 45 38 48 39 
107 40 37 76 66 
108 93 95 73 82 
109 69 60 82 77 
110 24 25 69 63 
111 89 98 81 87 
112 54 59 20 18 
113 46 50 53 53 
114 70 76 31 38 
115 96 96 78 73 
116 63 72 98 103 
117 34 30 82 76 
118 100 100 32 22 
119 67 70 48 45 
120 92 85 95 104 
121 66 59 83 78 
122 49 58 55 48 
123 74 79 55 46 
124 28 20 76 76 
125 48 46 50 54 
126 45 51 39 37 
127 82 85 98 98 
128 66 65 89 80 
129 89 85 47 42 
130 74 66 61 55 
131 64 57 69 70 
132 46 41 41 41 
133 32 37 44 50 
134 69 73 66 59 
135 54 52 41 41 
136 64 57 53 45 
137 97 93 60 62 
138 50 42 90 99 
139 49 54 95 102 
140 34 38 23 23 
141 92 91 29 27 
142 28 25 24 14 
143 90 85 40 39 
144 38 42 56 60 
145 84 86 40 45 
146 65 60 31 40 
147 29 22 86 94 
148 32 26 98 103 
149 46 41 76 73 
150 94 99 36 46 
151 26 30 21 23 
152 99 96 27 22 
153 63 64 90 95 
154 36 31 50 51 
155 49 44 62 54 
156 82 79 54 54 
157 73 82 62 67 
158 21 24 87 88 
159 72 63 61 62 
160 37 28 82 76 
161 36 29 46 43 
162 92 92 100 95 
163 69 61 98 92 
164 86 77 43 35 
165 74 82 29 30 
166 51 43 82 79 
167 62 64 38 35 
168 28 22 79 89 
169 77 80 25 19 
170 20 10 89 98 
171 36 37 34 25 
172 79 82 48 54 
173 28 29 78 78 
174 32 29 32 37 
175 98 108 71 67 
176 57 47 33 31 
177 29 34 63 70 
178 47 45 92 95 
179 67 68 56 53 
180 69 68 79 76 
181 66 59 93 102 
182 30 37 89 89 
183 30 33 63 65 
184 63 60 34 40 
185 66 65 73 64 
186 95 87 74 72 
187 89 87 94 91 
188 81 73 31 39 
189 78 78 57 64 
190 39 47 83 89 
191 96 101 73 68 
192 30 30 93 97 
193 28 31 94 94 
194 34 28 35 27 
