4 
1000 1000 1000 1000  
1 286 131 393 174 
2 306 123 313 390 
3 269 242 150 212 
4 317 203 101 255 
5 103 214 362 242 
6 256 221 104 233 
7 185 223 150 165 
8 389 142 385 115 
9 191 382 222 342 
10 169 330 233 239 
11 393 396 203 173 
12 279 128 209 199 
13 278 314 361 396 
14 301 324 335 396 
15 288 369 134 327 
16 304 156 386 286 
17 380 333 302 385 
18 336 189 115 277 
19 355 121 163 120 
20 159 272 294 318 
21 164 238 176 311 
22 166 397 260 256 
23 239 119 228 268 
24 308 369 275 127 
25 262 200 262 210 
26 162 109 250 229 
27 315 322 124 387 
28 274 400 305 386 
29 329 142 231 318 
30 357 145 203 301 
31 340 242 274 353 
32 193 383 354 146 
33 244 129 192 200 
34 225 292 204 353 
35 202 101 140 232 
36 174 380 175 215 
37 389 139 372 330 
38 132 227 271 359 
39 304 330 340 191 
40 370 272 149 393 
41 186 361 368 389 
42 377 251 339 311 
43 120 221 387 333 
44 133 324 195 385 
45 249 163 155 102 
46 203 162 104 257 
47 334 202 215 228 
48 161 119 205 134 
49 112 247 198 342 
50 167 306 344 154 
51 238 140 153 133 
52 280 204 300 263 
53 296 348 194 190 
54 242 367 101 150 
55 286 378 343 105 
56 147 141 297 114 
57 333 293 169 324 
58 100 370 300 301 
59 309 131 359 262 
60 124 120 387 364 
61 293 168 324 340 
62 120 376 330 148 
63 153 318 115 343 
64 284 294 141 308 
65 192 173 294 169 
66 252 271 268 348 
67 187 310 373 311 
68 289 130 197 376 
69 210 158 140 188 
70 366 180 249 249 
71 332 140 335 210 
72 379 169 211 314 
73 167 332 122 207 
74 386 304 175 119 
75 179 128 331 325 
76 271 129 369 342 
77 274 397 243 178 
78 234 155 249 110 
79 155 328 167 250 
80 231 267 300 207 
81 195 174 396 334 
82 136 119 183 192 
83 371 207 214 200 
84 210 140 334 120 
85 346 206 132 209 
86 180 264 122 310 
87 234 177 210 142 
88 226 219 289 126 
89 357 149 233 357 
90 121 179 231 124 
91 377 373 179 384 
92 178 365 169 374 
93 153 159 334 128 
94 116 229 288 252 
95 167 237 136 315 
96 362 342 100 151 
97 252 256 288 391 
98 306 210 110 165 
99 309 313 314 299 
100 230 297 166 306 
101 374 108 302 150 
102 342 300 107 341 
103 343 158 356 102 
104 257 293 278 305 
105 165 268 219 372 
106 265 188 331 317 
107 103 361 161 159 
108 283 235 202 364 
109 248 229 169 112 
110 102 366 280 179 
111 266 310 194 175 
112 394 120 237 120 
113 384 321 195 185 
114 240 336 145 374 
115 115 129 164 178 
116 159 231 199 132 
117 116 158 342 293 
118 348 192 180 106 
119 308 335 130 390 
120 330 243 394 244 
121 300 196 395 285 
122 177 400 153 387 
123 264 146 108 283 
124 288 102 213 158 
125 119 366 226 371 
126 259 194 135 346 
127 304 392 365 219 
128 373 172 331 294 
129 154 140 136 228 
130 323 189 220 101 
131 342 222 118 287 
132 333 278 216 216 
133 217 166 154 351 
134 381 377 381 239 
135 283 387 127 245 
136 390 285 124 241 
137 265 112 225 165 
138 362 331 371 330 
139 178 200 307 165 
140 131 150 313 341 
141 278 319 149 236 
142 167 293 392 180 
143 375 291 243 333 
144 368 362 166 272 
145 140 382 120 386 
146 384 362 121 336 
147 128 116 273 220 
148 362 178 399 400 
149 174 376 216 259 
150 160 317 159 159 
151 101 396 233 120 
152 313 120 376 271 
153 115 239 132 210 
154 107 139 310 324 
155 135 106 395 312 
156 356 121 271 169 
157 374 196 367 311 
158 118 381 128 157 
159 325 149 248 312 
160 112 381 238 361 
161 331 140 166 224 
162 288 239 379 261 
163 353 239 371 132 
164 342 371 159 267 
165 203 158 192 140 
166 378 364 196 366 
167 310 360 364 211 
168 267 113 173 257 
169 341 258 141 244 
170 397 135 374 339 
171 397 295 120 295 
172 163 170 197 265 
173 294 100 179 129 
174 300 261 294 125 
175 316 347 288 337 
176 296 393 390 178 
177 227 246 148 249 
178 107 125 267 137 
179 149 146 149 343 
180 309 390 333 392 
181 264 272 269 359 
182 333 399 165 383 
183 252 381 389 264 
184 165 371 128 318 
185 162 384 381 210 
186 181 262 346 169 
187 270 249 237 357 
188 135 380 329 116 
189 168 160 352 158 
190 294 148 352 334 
191 224 101 226 337 
192 253 382 378 319 
193 371 158 262 207 
194 314 205 161 347 
195 190 355 395 193 
196 254 180 231 388 
197 149 380 308 259 
198 391 184 253 178 
199 145 140 210 241 
200 261 325 326 333 
201 240 343 158 297 
202 174 307 253 121 
203 294 171 353 133 
204 297 359 317 235 
205 187 377 341 274 
206 300 373 152 332 
207 106 294 128 187 
208 185 177 126 156 
209 308 160 360 154 
210 200 364 141 284 
211 121 362 158 392 
212 199 329 294 223 
213 316 394 298 166 
214 259 160 141 377 
215 383 186 303 177 
216 111 326 237 379 
217 332 190 178 318 
218 267 217 154 214 
219 154 272 224 311 
220 372 228 182 344 
