4 
1000 1000 1000 1000  
1 487 958 430 11 
2 19 498 865 639 
3 159 40 288 200 
4 343 563 185 890 
5 459 277 260 379 
6 418 572 224 643 
7 212 886 648 93 
8 884 848 592 904 
9 565 714 848 15 
10 461 70 107 834 
11 918 785 441 151 
12 942 779 472 321 
13 273 72 911 253 
14 523 559 169 652 
15 276 624 832 676 
16 999 396 474 136 
17 71 85 901 492 
18 213 530 155 408 
19 544 843 152 144 
20 211 562 908 349 
21 379 204 69 733 
22 377 254 36 238 
23 42 476 680 460 
24 435 436 697 394 
25 156 742 131 134 
26 427 809 857 650 
27 860 236 111 724 
28 48 375 603 114 
29 891 779 335 196 
30 361 698 773 308 
31 609 608 755 755 
32 476 570 899 384 
33 108 443 633 640 
34 752 170 259 810 
35 33 245 501 965 
36 474 812 588 985 
37 145 631 995 377 
38 254 654 911 327 
39 268 583 669 116 
40 712 417 784 888 
41 463 48 768 344 
42 717 471 758 549 
43 331 171 392 329 
44 812 62 369 923 
45 35 703 718 327 
46 854 173 280 103 
47 55 595 780 413 
48 214 583 311 597 
49 673 386 368 356 
50 687 716 452 964 
51 730 278 553 763 
52 697 587 38 295 
53 847 585 339 418 
54 833 657 495 319 
55 530 976 910 640 
56 58 435 106 290 
57 127 873 128 553 
58 399 279 798 404 
59 863 145 819 3 
60 947 331 474 84 
61 233 88 580 526 
62 632 578 330 290 
63 851 816 44 302 
64 580 860 817 866 
65 716 191 777 456 
66 188 425 931 961 
67 461 51 259 515 
68 433 195 799 159 
69 163 591 617 810 
70 518 446 292 944 
71 115 329 595 659 
72 547 491 892 810 
73 795 73 904 456 
74 895 878 119 584 
75 495 83 703 859 
76 780 468 238 222 
77 212 965 407 942 
78 820 36 585 296 
79 955 984 211 45 
80 570 374 910 685 
81 673 413 159 216 
82 111 663 298 665 
83 34 366 661 15 
84 28 310 320 130 
85 361 580 673 731 
86 794 897 896 699 
87 934 89 200 931 
88 608 298 985 576 
89 363 138 47 158 
90 948 874 458 136 
91 864 98 289 44 
92 312 52 573 616 
93 109 769 879 810 
94 787 585 979 573 
95 674 744 49 485 
96 592 859 799 483 
97 905 930 835 829 
98 428 905 261 282 
99 923 977 879 948 
100 390 563 189 629 
101 54 506 367 718 
102 580 686 816 365 
103 153 853 369 886 
104 13 855 539 547 
105 814 787 59 911 
106 300 359 927 337 
107 321 36 890 698 
108 136 924 402 389 
109 96 525 588 657 
110 864 469 271 127 
111 441 258 218 903 
112 188 394 186 844 
113 62 707 256 469 
114 583 897 432 599 
115 781 692 787 830 
116 683 315 515 761 
117 67 897 732 74 
118 195 13 911 369 
119 397 831 663 639 
120 508 773 158 169 
121 68 506 349 725 
122 678 91 902 642 
123 258 819 187 365 
124 531 899 103 576 
125 80 378 421 91 
126 798 350 32 327 
127 926 365 99 534 
128 203 343 343 975 
129 416 205 452 902 
130 275 106 945 710 
131 30 946 296 743 
132 286 913 838 99 
133 919 38 797 852 
134 311 585 34 22 
135 941 846 522 861 
136 242 707 390 886 
137 316 807 394 933 
138 242 297 747 505 
139 830 546 389 210 
140 530 171 643 661 
141 172 976 121 275 
142 580 938 899 270 
143 306 512 317 142 
144 772 678 268 771 
145 668 919 360 598 
146 808 380 512 544 
147 181 31 844 934 
148 983 429 640 47 
149 343 459 519 805 
150 190 895 489 533 
151 17 372 872 924 
152 689 998 302 575 
153 90 564 359 581 
154 399 814 655 493 
155 707 802 323 163 
156 953 762 268 30 
157 369 272 505 578 
158 535 648 945 75 
159 30 708 343 23 
160 322 252 523 961 
161 374 438 37 387 
162 387 743 546 428 
163 61 894 858 833 
164 565 888 139 347 
165 670 607 711 806 
166 511 250 437 777 
167 449 156 786 81 
168 194 850 24 287 
169 672 165 948 987 
170 890 698 302 630 
171 522 824 986 468 
