4 
1000 1000 1000 1000  
1 142 183 97 139 
2 67 185 200 193 
3 193 106 179 67 
4 92 85 85 165 
5 188 93 55 112 
6 157 122 104 56 
7 100 179 119 195 
8 72 115 197 69 
9 55 100 129 132 
10 138 124 91 165 
11 63 110 72 81 
12 99 99 161 136 
13 57 149 105 172 
14 161 101 132 180 
15 108 163 112 52 
16 74 192 102 116 
17 162 96 170 200 
18 86 167 62 178 
19 189 153 109 160 
20 82 169 177 193 
21 129 87 190 74 
22 59 91 103 79 
23 192 152 127 137 
24 107 192 84 105 
25 72 61 148 187 
26 78 79 157 107 
27 50 53 53 68 
28 59 101 59 188 
29 90 177 134 165 
30 119 159 131 127 
31 79 133 177 51 
32 161 59 127 193 
33 143 115 90 108 
34 190 167 197 66 
35 90 79 102 187 
36 82 144 141 56 
37 125 56 199 78 
38 126 186 89 102 
39 139 64 181 168 
40 56 122 158 58 
41 161 126 132 200 
42 160 67 136 54 
43 107 82 102 186 
44 179 200 127 78 
45 153 83 120 136 
46 109 90 150 91 
47 60 186 194 133 
48 114 182 92 148 
49 138 123 73 175 
50 188 60 84 108 
51 188 165 118 84 
52 150 77 153 126 
53 167 136 159 173 
54 124 64 179 148 
55 142 73 159 134 
56 164 158 92 97 
57 192 136 91 127 
58 60 97 190 185 
59 88 90 61 110 
60 157 75 179 166 
61 137 142 78 95 
62 194 90 133 77 
63 166 154 199 143 
64 189 119 196 191 
65 93 60 79 124 
66 81 169 179 98 
67 99 192 152 123 
68 61 118 162 96 
69 150 114 122 117 
70 106 146 139 73 
71 170 192 87 92 
72 176 192 86 100 
73 113 189 184 91 
74 89 87 114 121 
75 161 192 85 179 
76 169 135 110 64 
77 79 134 143 82 
78 192 87 125 148 
79 71 93 83 69 
80 127 91 180 135 
81 128 146 87 181 
82 194 149 64 79 
83 198 69 78 162 
84 149 98 145 164 
85 176 59 80 86 
86 54 179 142 104 
87 104 84 170 200 
88 141 161 53 85 
89 146 79 51 71 
90 156 84 180 77 
91 55 194 65 105 
92 188 161 91 169 
93 198 76 168 108 
94 170 61 95 77 
95 55 163 199 115 
96 142 79 70 198 
97 79 175 151 55 
98 193 98 67 199 
99 89 99 186 56 
100 156 192 139 173 
101 162 102 129 106 
102 62 173 116 159 
103 77 166 82 199 
