4 
1000 1000 1000 1000  
1 215 653 571 605 
2 446 555 216 391 
3 236 493 555 341 
4 428 660 483 374 
5 659 293 735 538 
6 589 354 340 214 
7 601 735 564 416 
8 681 375 565 737 
9 322 484 681 392 
10 288 679 786 630 
11 750 734 679 542 
12 404 681 620 787 
13 345 505 637 430 
14 418 735 395 696 
15 770 353 778 388 
16 538 767 477 490 
17 334 230 615 642 
18 301 732 689 743 
19 703 347 426 305 
20 677 260 591 556 
21 296 712 550 237 
22 498 725 592 275 
23 518 570 437 253 
24 659 772 417 516 
25 780 553 218 566 
26 675 482 793 224 
27 419 460 440 675 
28 340 547 778 750 
29 280 261 726 471 
30 242 212 601 283 
31 720 706 445 665 
32 719 325 486 693 
33 208 768 292 548 
34 556 501 407 735 
35 799 315 339 405 
36 417 315 733 321 
37 681 361 515 394 
38 614 652 762 383 
39 606 760 666 620 
40 609 491 459 668 
41 787 711 701 777 
42 380 378 603 710 
43 647 351 416 460 
44 266 645 634 269 
45 517 510 616 676 
46 244 656 738 720 
47 529 480 774 420 
48 384 581 616 636 
49 296 688 717 760 
50 380 607 744 444 
51 406 385 602 346 
52 607 231 724 707 
53 428 452 458 325 
54 305 220 658 219 
55 786 517 345 663 
56 314 420 550 659 
57 342 595 795 730 
58 675 625 471 359 
59 541 541 611 433 
60 800 420 382 659 
61 206 390 747 370 
62 428 739 514 741 
63 587 525 785 511 
64 369 275 553 665 
65 412 217 298 460 
66 625 757 501 355 
67 537 284 640 746 
68 284 598 435 631 
69 740 273 479 328 
70 774 482 602 750 
71 669 749 429 527 
72 730 660 795 672 
73 446 655 256 487 
74 646 603 290 397 
75 531 459 538 594 
76 252 376 299 329 
77 470 269 699 655 
78 328 327 313 397 
79 791 747 280 573 
80 360 214 449 398 
81 233 418 208 766 
82 414 611 652 739 
83 555 570 411 696 
84 286 591 559 592 
85 702 584 519 601 
86 704 451 600 639 
87 276 775 215 358 
88 329 601 573 321 
89 658 606 496 774 
90 759 267 403 683 
91 231 696 233 529 
92 331 422 600 510 
93 621 499 205 395 
94 678 286 712 510 
95 412 647 418 571 
96 421 250 443 635 
97 243 301 665 687 
98 364 613 393 269 
99 355 632 247 288 
100 551 413 500 222 
101 665 707 297 351 
102 653 658 762 363 
103 284 218 512 405 
104 741 457 210 325 
105 779 687 778 539 
106 596 795 482 510 
107 303 534 517 529 
108 501 253 800 340 
109 481 474 696 349 
110 363 292 723 411 
