4 
10 10 10 10  
1 8 5 8 3 
2 5 8 2 9 
3 7 8 10 2 
4 6 9 9 7 
5 6 8 8 4 
6 2 3 3 1 
7 10 6 2 2 
8 5 1 2 4 
9 9 7 8 3 
10 7 3 3 3 
11 4 6 2 5 
12 8 9 3 10 
13 3 5 5 4 
14 9 5 7 8 
15 6 3 5 10 
16 4 2 5 8 
17 9 4 4 7 
18 4 3 10 5 
19 2 1 5 10 
20 10 8 2 8 
21 10 8 9 9 
22 6 3 2 3 
23 9 1 2 9 
24 5 2 10 9 
25 4 7 3 8 
26 4 1 5 1 
27 10 10 7 3 
28 9 2 8 4 
29 2 4 10 3 
30 5 5 1 4 
31 9 2 4 6 
32 8 10 3 10 
33 3 3 6 1 
34 1 1 10 2 
35 8 1 8 2 
36 7 8 8 6 
37 2 10 10 9 
38 7 2 4 2 
39 1 6 3 9 
40 4 9 6 6 
41 1 3 1 2 
42 3 2 1 2 
43 1 9 9 1 
44 6 2 3 4 
45 1 7 2 4 
46 7 6 6 9 
47 10 8 3 1 
48 5 5 6 1 
49 2 10 4 1 
50 4 10 7 2 
51 2 2 7 7 
52 7 7 2 8 
53 2 1 10 10 
54 2 1 3 8 
55 7 5 10 8 
56 6 3 8 7 
57 7 2 9 9 
58 10 9 7 5 
59 1 3 8 9 
60 5 3 4 5 
61 2 9 9 7 
62 9 7 10 5 
63 10 5 5 10 
64 2 2 10 1 
65 6 9 10 9 
66 1 3 1 5 
67 3 1 5 8 
68 9 8 10 5 
69 3 10 5 10 
70 1 5 4 2 
71 3 1 6 1 
72 8 2 3 9 
73 6 1 8 8 
74 8 1 2 7 
75 9 8 5 1 
76 7 6 7 7 
77 10 7 3 3 
78 5 4 9 6 
79 2 2 5 3 
80 2 3 1 7 
81 8 6 1 5 
82 8 2 1 2 
83 1 10 10 2 
84 9 5 7 6 
85 6 6 8 9 
86 6 6 1 6 
87 4 3 2 3 
88 5 9 1 2 
89 9 8 2 8 
90 3 6 9 2 
91 8 2 5 4 
92 1 7 8 9 
93 1 5 9 6 
94 5 7 8 10 
95 6 10 1 8 
96 8 8 10 4 
97 4 10 9 6 
98 8 10 7 7 
99 4 6 1 2 
100 2 7 9 7 
101 10 8 8 9 
102 2 7 2 8 
103 9 6 9 10 
104 7 3 7 10 
105 6 1 4 8 
106 9 2 4 2 
107 1 5 9 2 
108 9 1 9 2 
109 1 4 8 5 
110 2 8 8 3 
111 5 5 2 8 
112 3 7 1 9 
113 2 8 3 8 
114 10 10 5 9 
115 10 5 10 6 
116 6 9 8 10 
117 7 8 4 5 
118 6 7 6 4 
119 5 1 10 6 
120 4 8 5 4 
121 9 8 3 6 
122 7 5 6 4 
123 5 5 6 10 
124 8 8 4 3 
125 2 4 1 3 
126 3 6 9 10 
127 1 2 6 6 
128 8 6 4 8 
129 6 1 1 3 
130 5 7 7 8 
131 2 6 5 2 
132 1 3 6 3 
133 2 5 4 3 
134 8 5 6 8 
135 4 1 3 7 
136 10 7 1 6 
137 1 2 7 9 
138 7 5 3 10 
139 4 10 10 5 
140 3 3 10 4 
141 3 1 2 8 
142 2 2 10 4 
143 4 1 8 1 
144 7 5 10 7 
145 4 7 8 2 
146 8 10 3 2 
147 8 2 2 3 
148 8 8 2 3 
149 5 7 3 6 
150 10 2 5 6 
151 2 3 4 2 
152 6 4 5 4 
153 10 1 6 10 
154 10 5 1 7 
155 5 9 10 9 
156 2 7 7 5 
157 4 9 9 4 
158 6 8 3 8 
159 2 6 2 6 
160 8 2 2 3 
161 3 7 2 9 
162 2 7 10 9 
163 4 6 4 10 
164 4 5 2 3 
165 6 3 5 10 
166 5 2 9 1 
167 4 10 5 2 
168 1 4 10 9 
169 6 7 2 7 
170 7 7 1 5 
171 2 3 4 7 
172 7 7 5 4 
173 4 8 8 4 
174 8 7 9 3 
175 10 6 4 6 
176 7 7 7 7 
177 1 4 10 10 
178 6 2 8 9 
179 6 9 9 8 
180 9 8 3 2 
181 1 9 3 2 
182 5 3 6 5 
183 7 4 10 10 
184 2 3 1 6 
185 5 4 1 7 
186 6 6 7 8 
187 10 5 2 8 
188 8 9 5 8 
189 2 7 2 7 
190 2 1 9 10 
191 1 8 8 7 
192 9 10 9 7 
193 5 1 3 9 
194 7 6 5 1 
195 4 6 8 9 
196 10 4 8 9 
197 5 7 1 5 
198 7 1 10 8 
199 5 6 5 6 
200 10 10 1 9 
201 2 2 1 4 
202 3 4 6 6 
203 5 3 10 7 
204 1 9 3 2 
205 8 4 3 10 
206 4 5 5 10 
207 10 1 5 3 
208 3 10 3 10 
209 7 1 7 3 
210 3 8 4 6 
211 5 4 10 5 
212 9 9 5 4 
213 10 3 5 4 
214 4 2 5 6 
215 10 1 2 10 
216 10 2 2 9 
217 4 1 8 8 
218 8 8 9 10 
219 8 9 9 5 
220 1 4 8 5 
221 8 2 1 1 
222 6 2 9 10 
223 3 8 7 3 
224 6 6 2 3 
225 3 8 6 5 
226 8 6 2 1 
227 2 8 9 6 
228 3 7 2 2 
229 5 5 2 6 
230 6 5 7 9 
231 4 7 10 2 
232 5 10 8 10 
233 2 8 9 4 
234 3 6 6 7 
235 2 2 8 7 
236 4 10 9 4 
237 6 7 8 7 
238 2 2 8 5 
239 5 10 8 7 
240 1 7 1 4 
241 7 9 10 1 
242 6 2 10 6 
243 3 5 2 8 
244 9 1 8 1 
245 10 5 4 4 
246 1 7 10 7 
247 6 9 5 3 
248 3 10 7 9 
249 10 7 10 10 
250 6 8 10 4 
251 1 3 1 4 
252 4 7 1 6 
253 6 1 9 1 
254 1 1 9 5 
255 2 3 2 6 
256 3 9 8 4 
257 8 4 9 8 
258 9 3 7 3 
259 6 9 1 5 
260 8 5 4 7 
261 5 10 9 7 
262 4 2 7 8 
263 8 8 5 1 
264 3 1 2 2 
265 10 6 8 1 
266 3 3 7 1 
267 2 1 3 9 
268 5 8 10 7 
269 1 7 2 3 
270 7 4 2 1 
271 3 6 3 10 
272 2 10 1 4 
273 6 9 10 1 
274 5 2 3 2 
275 1 6 2 2 
276 4 6 9 8 
277 5 8 10 3 
278 4 3 9 4 
279 10 1 8 1 
280 9 4 8 9 
281 1 9 2 9 
282 8 6 2 5 
283 5 3 9 1 
284 8 2 8 1 
285 1 7 9 9 
286 9 5 3 2 
287 7 3 2 2 
288 8 3 6 9 
289 9 9 10 3 
290 7 2 6 8 
291 4 8 8 1 
292 1 1 4 9 
293 5 2 8 7 
294 1 9 1 7 
295 9 8 4 2 
296 8 8 1 7 
297 3 8 4 1 
298 3 10 2 9 
299 2 5 3 6 
300 3 5 3 8 
301 2 8 8 7 
302 6 10 10 5 
303 5 8 7 8 
304 1 7 10 1 
305 3 7 7 2 
306 2 10 5 3 
307 2 5 3 10 
308 5 3 3 5 
309 7 4 1 2 
310 8 2 5 2 
311 7 9 8 7 
312 1 5 10 5 
313 3 3 2 4 
314 10 9 10 9 
315 10 1 5 5 
316 1 8 6 2 
317 8 4 8 3 
318 5 1 8 3 
319 2 10 4 4 
320 1 1 9 6 
321 2 5 7 2 
322 9 7 6 8 
323 3 6 4 10 
324 3 10 5 3 
325 10 6 5 4 
326 10 7 2 4 
327 6 10 8 10 
328 7 8 8 2 
329 6 3 7 9 
330 7 8 6 9 
331 10 10 5 6 
332 10 5 8 8 
333 3 6 5 7 
334 2 1 7 6 
335 2 8 8 3 
336 10 1 3 3 
337 1 4 6 4 
338 6 3 8 4 
339 2 7 5 3 
340 4 5 5 8 
341 6 9 4 5 
342 4 4 5 4 
343 10 7 2 5 
344 10 9 1 10 
345 9 4 9 6 
346 4 5 10 1 
347 1 10 3 10 
348 6 7 7 5 
349 10 4 2 4 
350 1 3 10 2 
351 8 8 10 7 
352 9 5 6 1 
353 6 4 10 8 
354 10 4 10 10 
355 4 4 1 10 
356 4 5 6 10 
357 2 5 10 2 
358 2 3 4 1 
359 10 5 6 10 
360 9 8 8 7 
361 1 9 4 9 
362 2 4 4 3 
363 3 9 2 7 
364 5 3 9 8 
365 1 9 3 4 
366 7 7 4 3 
367 8 9 3 8 
368 8 7 10 7 
369 1 3 9 8 
370 7 5 3 9 
371 4 5 3 8 
372 9 7 5 9 
373 7 8 5 3 
374 2 8 1 6 
375 10 7 2 5 
376 1 1 6 8 
377 4 6 8 1 
378 8 4 7 2 
379 10 3 2 1 
380 8 1 6 6 
381 10 2 6 6 
382 9 6 8 10 
383 1 3 6 8 
384 6 1 7 8 
385 6 4 7 8 
386 10 2 1 10 
387 1 8 9 2 
388 5 4 2 1 
389 7 1 1 1 
390 7 4 4 6 
391 5 10 2 8 
392 6 6 4 10 
393 3 8 5 1 
394 10 7 5 2 
395 8 1 7 10 
396 7 5 9 5 
397 10 5 4 6 
398 10 3 4 10 
399 3 9 8 9 
400 10 3 9 10 
