4 
100 100 100 100  
1 40 32 44 39 
2 13 42 17 14 
3 25 45 10 39 
4 38 35 40 47 
5 3 4 38 27 
6 42 21 6 31 
7 9 36 48 45 
8 36 9 4 10 
9 40 19 13 12 
10 10 25 49 12 
11 16 22 13 39 
12 46 27 39 24 
13 33 39 11 49 
14 46 12 43 17 
15 8 34 49 47 
16 5 29 38 19 
17 50 22 39 9 
18 33 18 34 25 
19 24 37 20 20 
20 30 3 46 22 
21 50 42 5 17 
22 13 4 28 12 
23 4 34 3 27 
24 41 8 35 2 
25 40 43 45 9 
26 8 44 13 5 
27 34 1 25 17 
28 47 31 38 14 
29 2 15 19 1 
30 32 8 9 15 
31 18 50 36 10 
32 13 35 4 27 
33 50 33 39 37 
34 20 26 2 37 
35 19 12 9 37 
36 50 15 44 40 
37 7 4 4 41 
38 41 27 3 26 
39 13 26 23 36 
40 42 24 37 35 
41 17 6 23 27 
42 24 16 42 6 
43 11 13 26 26 
44 33 35 36 20 
45 7 49 13 8 
46 42 5 24 25 
47 8 5 25 3 
48 37 48 15 33 
49 29 41 18 26 
50 34 29 50 2 
51 11 38 45 7 
52 14 22 23 17 
53 50 20 38 25 
54 34 23 11 39 
55 8 19 33 45 
56 25 17 40 50 
57 49 44 44 20 
58 24 3 36 11 
59 41 46 45 49 
60 23 38 49 24 
61 29 25 14 29 
62 1 33 34 5 
63 8 42 8 29 
64 24 20 38 10 
65 17 23 18 10 
66 37 24 10 28 
67 32 46 41 37 
68 8 22 34 3 
69 42 42 26 13 
70 45 11 40 8 
71 16 39 21 43 
72 36 39 44 4 
73 8 14 38 34 
74 36 43 30 50 
75 39 15 41 29 
76 7 7 23 5 
77 10 32 19 11 
78 18 41 35 43 
79 16 13 23 32 
80 2 32 1 3 
81 37 2 29 25 
82 41 30 49 18 
83 11 7 12 32 
84 35 1 23 35 
85 38 29 50 34 
86 37 48 39 44 
87 23 36 25 17 
88 19 30 48 47 
89 18 3 3 9 
90 3 18 46 27 
91 23 28 22 4 
92 4 50 49 37 
93 26 47 44 3 
94 28 1 28 7 
95 44 44 46 40 
96 12 7 50 32 
97 25 39 40 49 
98 41 27 49 35 
99 40 13 35 31 
100 32 34 43 30 
101 38 4 40 32 
102 18 20 15 17 
103 20 32 24 25 
104 14 31 33 2 
105 20 21 48 19 
106 11 17 41 21 
107 23 49 15 27 
108 24 24 12 29 
109 47 2 23 46 
110 41 25 20 11 
111 13 32 26 40 
112 13 23 35 50 
113 47 13 32 35 
114 49 3 19 18 
115 36 21 11 50 
116 1 45 28 34 
117 48 45 25 30 
118 44 22 5 45 
119 32 21 36 40 
120 38 8 1 19 
121 36 38 35 16 
122 17 47 40 18 
123 23 6 27 47 
124 38 42 33 37 
