4 
100 100 100 100  
1 38 31 39 4 
2 20 50 39 40 
3 34 15 18 14 
4 4 50 38 29 
5 42 6 49 24 
6 1 28 9 39 
7 10 23 18 38 
8 11 13 8 1 
9 39 26 44 38 
10 50 28 12 23 
11 31 40 14 21 
12 15 16 45 50 
13 46 17 28 45 
14 15 3 7 11 
15 47 1 6 34 
16 27 27 17 18 
17 21 1 7 19 
18 31 31 5 22 
19 35 13 38 20 
20 20 4 31 50 
21 32 30 50 21 
22 10 2 28 37 
23 39 2 17 49 
24 21 7 18 23 
25 23 48 39 50 
26 46 48 25 23 
27 29 19 12 38 
28 38 41 10 32 
29 6 50 44 30 
30 13 32 13 5 
31 9 42 36 35 
32 13 19 48 25 
33 15 6 25 15 
34 9 28 19 9 
35 32 41 27 36 
36 34 1 50 8 
37 21 37 40 10 
38 1 10 31 25 
39 3 26 4 30 
40 30 20 12 2 
41 38 22 33 8 
42 25 29 39 9 
43 27 45 15 23 
44 6 2 20 2 
45 48 49 18 13 
46 13 38 35 38 
47 46 29 6 18 
48 10 27 29 6 
49 26 39 23 23 
50 5 5 23 44 
51 42 33 41 28 
52 42 26 14 1 
53 33 4 9 50 
54 22 47 38 37 
55 20 42 10 15 
56 24 15 47 37 
57 39 26 27 10 
58 7 36 8 33 
59 34 32 18 46 
60 12 2 28 11 
61 39 12 1 3 
62 16 21 28 25 
63 8 45 33 49 
64 7 11 42 44 
65 37 27 45 2 
66 27 39 9 12 
67 48 16 2 48 
68 50 46 7 5 
69 37 6 32 25 
70 23 23 12 22 
71 8 18 30 9 
72 16 18 41 38 
73 49 34 6 35 
74 14 17 50 19 
75 12 23 19 35 
76 41 26 30 40 
77 22 25 40 1 
78 16 37 23 15 
79 13 36 29 38 
80 7 7 23 48 
81 8 49 47 49 
82 11 28 18 37 
83 36 50 12 17 
84 11 42 10 26 
85 34 42 49 19 
86 41 37 38 30 
87 4 18 21 17 
88 5 28 42 25 
89 29 20 11 9 
90 31 13 36 46 
91 6 34 26 14 
92 50 47 16 39 
93 48 48 29 22 
94 48 33 1 33 
95 41 34 36 26 
96 14 49 9 41 
97 32 36 35 13 
98 30 45 16 35 
99 19 2 33 3 
100 39 13 44 17 
101 32 23 41 37 
102 10 8 49 8 
103 1 4 3 10 
104 13 43 47 6 
105 5 37 47 9 
106 35 48 45 29 
107 39 39 19 36 
108 16 45 46 50 
109 14 30 30 48 
110 38 35 26 45 
111 31 29 33 3 
112 35 43 38 3 
113 44 5 10 25 
114 28 10 8 18 
115 40 37 32 8 
116 39 50 43 14 
117 40 41 26 46 
118 1 4 7 17 
119 2 5 40 45 
120 3 49 13 4 
121 41 7 12 48 
122 12 38 42 2 
123 21 32 23 31 
124 43 1 44 16 
125 24 15 6 11 
126 2 48 29 29 
127 2 39 7 26 
128 16 13 50 15 
129 38 26 43 27 
130 15 33 24 36 
131 40 14 47 32 
132 2 11 35 4 
133 18 29 34 37 
134 15 27 38 15 
135 23 50 11 32 
136 33 44 3 31 
137 10 21 37 15 
138 50 15 34 3 
139 26 34 32 28 
140 43 10 39 50 
141 1 24 21 18 
142 1 43 18 32 
143 3 6 35 27 
144 2 3 34 41 
145 12 14 43 15 
146 5 5 40 40 
147 23 29 16 31 
148 25 4 42 45 
149 8 21 3 16 
150 42 36 14 13 
151 23 31 32 40 
152 22 11 45 16 
153 24 3 17 29 
154 22 47 41 49 
155 8 17 41 39 
156 47 41 23 44 
157 28 18 17 24 
158 30 21 22 23 
159 37 17 30 1 
160 29 24 33 40 
161 19 39 36 30 
162 6 7 16 5 
163 27 3 29 11 
164 29 17 11 9 
165 15 46 38 39 
166 47 47 22 42 
167 30 48 8 3 
168 16 14 1 36 
169 44 42 11 34 
170 41 20 28 12 
171 39 24 13 3 
172 33 24 11 27 
173 4 40 15 20 
174 26 31 42 2 
175 47 32 20 30 
176 48 15 43 22 
177 34 6 10 19 
178 48 26 50 27 
179 43 27 34 29 
180 48 15 15 30 
181 4 37 42 13 
182 15 45 46 16 
183 40 19 11 10 
184 28 13 47 9 
185 21 38 49 26 
186 32 34 31 14 
187 39 43 35 10 
188 25 18 13 18 
189 46 33 47 34 
190 40 24 39 16 
191 44 7 35 17 
192 30 4 33 47 
193 28 44 46 24 
194 1 39 34 44 
195 45 5 30 41 
196 16 17 11 50 
197 5 36 5 33 
198 34 4 5 16 
199 46 42 9 37 
200 6 37 19 20 
201 40 26 26 41 
202 24 9 45 17 
203 49 31 9 49 
204 38 39 16 18 
205 5 45 27 4 
206 9 7 3 5 
207 35 24 33 28 
208 39 41 20 3 
209 38 29 18 24 
210 24 8 19 5 
211 45 20 13 4 
212 50 22 4 16 
213 39 43 24 30 
214 28 47 48 7 
215 24 46 28 11 
216 29 19 11 25 
217 31 48 47 20 
218 39 29 1 47 
219 4 7 46 17 
220 16 16 12 50 
221 15 31 6 46 
222 2 40 10 47 
223 12 34 21 50 
224 34 48 12 34 
225 24 45 31 7 
226 9 10 48 29 
227 47 12 25 4 
228 35 40 27 21 
229 32 40 6 39 
230 47 28 1 42 
231 30 26 18 47 
232 8 1 29 5 
233 33 34 16 3 
234 9 3 25 2 
235 22 41 25 8 
236 4 10 12 5 
237 25 18 7 46 
238 8 10 43 35 
239 17 15 45 30 
240 35 31 36 35 
241 37 44 39 31 
242 45 50 12 32 
243 42 47 43 36 
244 4 1 25 10 
245 43 36 26 47 
246 26 18 4 34 
247 48 41 38 4 
248 39 6 6 17 
249 4 46 16 45 
250 5 4 25 36 
251 2 39 17 47 
252 3 40 44 33 
253 39 12 41 35 
254 34 40 2 36 
255 31 4 47 47 
256 34 17 17 4 
257 10 44 26 45 
258 45 15 37 41 
259 24 28 42 9 
260 14 34 30 11 
261 8 8 37 18 
262 42 26 3 10 
263 35 6 7 9 
264 1 10 37 19 
265 34 13 48 26 
266 45 41 22 10 
267 45 31 48 23 
268 17 12 1 36 
269 6 13 21 1 
270 5 6 20 31 
271 1 33 47 29 
272 21 38 46 27 
273 24 34 19 12 
274 48 22 46 4 
275 14 44 48 28 
276 17 29 3 15 
277 29 35 19 13 
278 22 36 48 12 
279 38 4 35 14 
280 22 23 15 33 
281 35 33 18 2 
282 49 9 1 32 
283 12 49 20 8 
284 34 22 44 30 
285 19 8 11 28 
286 37 47 43 17 
287 49 7 1 31 
288 16 18 16 10 
289 15 23 14 34 
290 10 5 13 39 
291 43 38 41 42 
292 38 33 1 24 
293 31 42 5 22 
294 1 39 38 8 
295 38 27 11 1 
296 7 28 6 13 
297 47 9 46 13 
298 23 38 30 13 
299 30 26 30 6 
300 36 30 33 6 
301 11 33 16 10 
302 23 50 7 47 
303 30 48 47 9 
304 45 35 44 32 
305 50 18 43 31 
306 20 16 16 49 
307 4 15 42 28 
308 26 44 37 36 
309 8 7 18 21 
310 38 2 49 34 
311 15 44 47 25 
312 22 5 13 35 
313 11 4 19 29 
314 20 32 3 39 
315 47 38 33 20 
316 17 2 30 32 
317 5 32 34 3 
318 27 4 32 23 
319 35 40 12 32 
320 38 17 26 48 
321 50 43 14 36 
322 6 16 36 21 
323 49 11 46 37 
324 39 27 45 32 
325 8 40 20 28 
326 10 40 1 49 
327 16 1 24 7 
328 38 41 18 40 
329 26 24 12 10 
330 30 46 36 22 
331 34 32 20 3 
332 30 42 39 8 
333 27 44 46 28 
334 16 11 40 24 
335 24 22 37 9 
336 2 22 40 1 
337 43 46 45 32 
338 41 44 17 45 
339 41 5 44 1 
