4 
1000 1000 1000 1000  
1 791 265 766 707 
2 389 724 787 608 
3 612 306 665 210 
4 736 734 730 338 
5 291 314 215 317 
6 365 577 719 664 
7 356 691 345 501 
8 412 409 468 615 
9 447 305 612 671 
10 394 216 625 271 
11 354 237 331 591 
12 200 700 460 724 
13 740 477 592 597 
14 338 785 283 618 
15 378 341 557 752 
16 249 515 336 504 
17 650 648 768 424 
18 274 225 633 587 
19 383 387 382 355 
20 361 370 397 670 
21 413 271 637 569 
22 531 351 776 395 
23 727 718 701 342 
24 622 448 458 447 
25 771 734 608 512 
26 322 263 291 742 
27 379 530 458 753 
28 472 620 408 263 
29 261 383 727 344 
30 682 466 630 473 
31 296 580 296 785 
32 767 483 547 728 
33 244 697 750 608 
34 372 795 662 300 
35 643 273 708 382 
36 794 679 402 691 
37 668 619 209 752 
38 386 763 554 542 
39 675 655 586 365 
40 391 798 263 628 
41 542 495 791 580 
42 746 606 542 793 
43 395 519 234 461 
44 221 672 255 626 
45 718 441 663 501 
46 627 661 746 286 
47 644 405 418 294 
48 771 312 405 509 
49 461 718 507 331 
50 309 254 429 387 
51 673 514 279 263 
52 753 674 796 690 
53 237 730 501 633 
54 285 704 661 271 
55 538 330 503 663 
56 742 242 634 275 
57 574 742 554 512 
58 489 219 295 313 
59 301 423 738 553 
60 261 592 407 446 
61 723 309 381 224 
62 666 781 727 531 
63 638 521 569 737 
64 771 681 444 741 
65 268 467 580 529 
66 243 561 438 369 
67 319 472 570 389 
68 766 591 448 241 
69 604 244 672 554 
70 454 774 217 310 
71 530 352 261 239 
72 738 640 560 768 
73 281 760 756 702 
74 724 257 311 758 
75 445 231 258 786 
76 438 247 527 236 
77 655 669 640 584 
78 287 523 258 579 
79 212 486 456 373 
80 303 768 718 390 
81 686 718 579 348 
82 206 730 796 709 
83 317 781 800 790 
84 649 754 479 540 
85 419 510 272 703 
86 414 268 628 766 
87 721 787 398 725 
88 505 651 732 611 
89 245 309 402 541 
90 727 229 795 552 
91 452 295 515 337 
92 720 444 483 537 
93 661 663 278 367 
94 542 551 345 769 
95 529 280 722 233 
96 278 582 648 531 
97 515 248 616 525 
98 677 575 461 438 
99 272 573 422 218 
100 395 373 282 291 
101 537 302 552 257 
102 598 257 620 457 
103 783 700 408 555 
104 367 255 702 557 
105 586 230 590 202 
106 686 226 246 636 
107 649 614 365 287 
108 736 303 201 598 
109 261 511 575 599 
110 528 574 245 752 
111 692 645 323 486 
112 314 338 542 566 
113 673 639 355 238 
114 609 234 248 630 
115 419 682 723 475 
116 363 323 758 430 
117 551 357 269 319 
118 250 650 464 618 
119 430 528 220 556 
120 243 254 281 548 
121 626 694 287 253 
122 774 563 663 469 
123 268 506 530 284 
124 516 488 417 211 
125 405 560 271 710 
126 659 540 210 785 
127 788 603 549 422 
128 530 536 711 368 
129 466 692 585 379 
130 517 718 710 503 
131 639 705 657 503 
132 775 589 715 219 
133 382 354 438 368 
134 576 402 585 331 
135 366 271 284 364 
136 582 787 702 427 
137 545 595 389 373 
138 398 586 320 278 
139 664 209 432 602 
140 629 610 550 651 
141 330 757 492 415 
142 726 562 291 417 
143 695 370 504 534 
144 784 279 624 589 
145 621 399 469 507 
146 282 679 336 792 
147 422 681 615 299 
148 237 329 767 694 
149 748 281 721 559 
150 315 667 761 564 
151 779 764 351 718 
152 641 498 490 750 
153 232 309 322 299 
154 565 755 225 706 
155 769 432 347 211 
156 228 201 479 266 
157 764 551 579 485 
158 312 572 609 622 
159 764 534 232 615 
160 626 224 580 464 
161 226 237 667 541 
162 707 353 261 754 
163 246 733 631 469 
164 643 312 238 473 
165 678 406 248 510 
166 219 207 660 658 
167 348 643 572 707 
168 603 460 629 310 
169 672 383 646 792 
170 366 644 307 410 
171 671 750 735 363 
172 553 456 760 735 
173 593 520 620 459 
174 477 388 346 556 
175 243 745 520 260 
176 467 261 453 625 
177 313 317 390 444 
178 533 760 645 688 
179 267 634 640 468 
180 263 268 248 465 
181 367 339 717 788 
182 283 417 302 758 
183 776 469 591 439 
184 202 208 450 314 
185 749 444 535 417 
186 229 214 711 573 
187 326 379 510 693 
188 575 396 532 549 
189 731 486 309 722 
190 257 589 670 451 
191 748 202 573 299 
192 228 782 330 520 
193 767 595 232 784 
194 472 700 278 410 
195 365 375 396 510 
196 515 203 502 323 
197 443 547 209 740 
198 619 237 736 256 
199 796 279 695 391 
200 673 530 508 494 
201 566 419 303 736 
202 261 632 576 797 
203 713 251 265 333 
204 535 368 649 368 
205 230 626 388 363 
206 275 637 390 731 
207 321 258 402 740 
208 303 335 358 432 
209 581 272 242 434 
210 724 230 322 766 
211 787 638 592 413 
212 380 247 660 243 
213 444 318 293 608 
214 702 691 277 699 
215 633 466 242 421 
216 667 331 798 472 
217 528 711 624 200 
218 622 238 674 362 
219 263 726 614 314 
220 459 490 274 300 
221 360 550 743 278 
222 401 291 778 585 
223 377 350 219 584 
224 334 501 476 788 
225 393 794 606 713 
226 711 230 518 575 
227 449 590 489 504 
228 451 642 245 479 
229 221 664 587 501 
230 676 345 491 354 
231 477 224 736 741 
232 727 449 760 477 
233 438 314 561 423 
234 325 736 375 628 
235 249 558 702 780 
236 410 557 654 621 
237 450 332 303 663 
238 740 494 387 304 
239 344 694 751 581 
240 447 457 440 576 
241 597 778 283 739 
242 693 722 604 543 
243 749 438 668 264 
244 761 534 467 580 
245 359 642 700 579 
246 241 420 393 250 
247 756 371 688 465 
248 673 606 229 376 
249 672 424 730 797 
250 668 326 661 365 
251 536 705 616 654 
252 351 515 265 525 
253 322 496 724 727 
254 525 741 542 337 
255 404 686 760 735 
256 691 503 445 626 
257 678 794 399 790 
258 464 227 412 685 
259 695 745 671 646 
260 241 584 405 422 
261 612 756 417 550 
262 755 537 294 755 
263 794 256 769 202 
264 222 245 523 425 
265 674 289 550 468 
266 758 536 489 700 
267 798 259 625 500 
268 567 529 442 282 
269 742 418 514 313 
270 354 469 269 713 
271 255 370 511 711 
272 777 377 427 338 
273 797 692 242 681 
274 349 424 337 777 
275 450 794 712 521 
276 603 692 560 462 
277 539 272 562 471 
278 788 441 722 727 
279 569 651 538 660 
280 665 206 672 456 
281 522 329 212 471 
282 439 723 350 315 
283 744 407 210 575 
284 297 676 563 735 
285 441 242 441 377 
286 329 730 364 292 
287 790 701 436 749 
288 493 284 205 509 
289 330 350 505 734 
290 294 627 598 388 
291 462 285 506 775 
292 372 609 750 261 
293 478 730 366 589 
294 569 396 263 483 
295 272 532 492 271 
296 557 598 626 774 
297 343 384 797 585 
298 398 583 264 240 
299 472 350 385 531 
300 203 457 597 661 
301 378 358 591 602 
302 232 455 730 636 
303 266 720 343 423 
304 682 505 447 610 
305 468 487 482 422 
306 635 549 558 249 
307 715 709 671 533 
308 603 470 644 539 
309 231 480 299 551 
310 348 286 579 614 
311 232 573 518 483 
312 384 435 633 734 
313 420 662 736 232 
314 424 289 512 795 
315 675 653 653 737 
316 640 494 290 350 
317 670 430 584 516 
318 697 249 304 341 
319 476 731 317 573 
320 218 414 703 710 
321 651 770 632 754 
322 225 623 675 422 
323 460 235 584 427 
324 543 517 213 705 
325 739 286 345 428 
326 347 310 663 332 
327 529 230 258 331 
328 278 572 504 629 
329 573 582 425 342 
330 533 439 443 617 
331 783 659 493 215 
332 586 398 543 516 
333 275 240 295 334 
334 485 366 788 476 
335 304 436 784 769 
336 297 301 768 624 
337 423 586 717 742 
338 523 215 479 691 
339 342 660 740 210 
340 755 653 512 793 
341 791 519 203 403 
342 459 790 332 363 
343 663 622 732 225 
344 449 304 514 440 
345 596 784 636 685 
346 282 513 678 550 
347 488 209 344 234 
348 485 283 781 681 
349 785 713 503 378 
350 576 348 412 746 
351 474 756 604 262 
