4 
40 40 40 40  
1 20 29 18 21 
2 20 6 23 29 
3 27 21 33 28 
4 2 32 7 17 
5 33 35 31 21 
6 23 30 25 14 
7 22 12 21 20 
8 5 13 23 2 
9 25 29 14 10 
10 16 1 24 21 
11 26 10 4 14 
12 32 22 13 8 
13 19 20 26 28 
14 30 18 16 8 
15 25 12 4 13 
16 9 10 31 2 
17 2 33 21 24 
18 27 21 4 1 
19 2 29 24 17 
20 13 7 5 1 
21 5 13 21 6 
22 12 34 16 26 
23 7 15 6 26 
24 30 18 15 33 
25 18 24 33 10 
26 23 22 22 28 
27 30 19 13 20 
28 10 22 4 34 
29 35 4 25 16 
30 3 24 3 30 
31 4 16 12 35 
32 7 12 22 22 
33 10 12 28 30 
34 28 19 16 34 
35 11 24 24 35 
36 9 26 22 11 
37 5 33 23 4 
38 23 1 18 12 
39 15 6 1 33 
40 29 13 21 19 
41 26 32 34 28 
42 20 20 32 34 
43 32 18 32 16 
44 28 6 33 28 
45 17 5 34 1 
46 3 14 4 28 
47 10 33 11 30 
48 33 15 34 34 
49 30 2 23 21 
50 30 6 25 31 
51 17 17 13 14 
52 29 33 10 3 
53 2 19 25 33 
54 6 29 6 12 
55 32 2 14 2 
56 34 18 10 1 
57 7 33 26 3 
58 22 30 2 4 
59 27 11 16 22 
60 15 15 28 33 
61 14 25 27 25 
62 31 20 4 12 
63 19 10 30 28 
64 15 11 1 23 
65 25 24 1 34 
66 5 2 25 10 
67 31 9 20 32 
68 32 32 31 18 
69 16 30 17 13 
70 27 1 5 13 
71 5 9 24 16 
72 24 16 15 9 
73 22 13 31 21 
74 6 31 30 5 
75 9 6 32 6 
76 2 6 31 29 
77 31 5 34 32 
78 29 17 14 3 
79 15 17 9 25 
80 14 11 10 18 
81 28 31 23 7 
82 25 18 1 1 
83 7 28 15 33 
84 33 30 20 25 
85 25 12 21 35 
86 17 8 6 11 
87 14 19 35 19 
88 3 5 2 31 
89 31 10 20 21 
90 15 13 9 4 
91 20 18 21 19 
92 4 13 20 15 
93 3 25 27 12 
94 29 10 4 8 
95 5 3 25 10 
96 9 6 34 7 
97 25 29 10 1 
98 17 7 18 6 
99 18 6 15 15 
100 31 17 18 7 
101 30 5 3 11 
102 10 30 16 1 
103 5 34 19 2 
104 8 34 4 11 
105 15 20 2 9 
106 3 6 26 2 
107 30 16 27 10 
108 23 8 31 35 
109 35 30 17 24 
110 35 18 7 5 
111 34 35 27 7 
112 2 14 7 25 
113 15 9 19 27 
114 28 29 32 16 
115 4 3 25 19 
116 34 22 25 16 
117 7 33 22 33 
118 29 10 10 35 
119 31 1 9 10 
120 33 31 24 7 
121 21 10 16 32 
122 4 26 20 25 
123 25 16 22 21 
124 24 8 28 14 
125 28 21 22 9 
126 2 9 27 5 
127 9 25 22 31 
128 13 13 29 5 
129 27 9 15 17 
130 22 21 17 11 
131 17 21 9 35 
132 4 23 9 14 
133 10 3 7 16 
134 9 15 31 24 
135 6 18 9 15 
136 27 11 31 29 
137 15 14 19 25 
138 4 25 3 34 
139 19 19 34 8 
140 23 12 25 21 
141 15 21 2 28 
142 2 13 23 13 
143 20 30 11 22 
144 25 35 30 33 
145 16 35 20 20 
146 13 26 1 24 
147 32 8 24 17 
148 33 10 10 3 
149 32 19 29 7 
150 1 31 17 24 
151 28 22 1 24 
152 29 23 10 5 
153 19 23 1 4 
154 14 13 26 9 
155 17 10 4 14 
156 10 4 27 19 
157 28 11 20 34 
158 32 10 8 17 
159 22 24 2 27 
160 15 7 14 6 
161 22 1 1 14 
162 1 30 17 16 
163 35 34 1 13 
164 13 34 27 35 
165 20 33 16 21 
166 13 11 25 17 
167 27 34 15 2 
168 9 24 9 26 
169 19 29 8 18 
170 23 2 20 25 
171 3 24 12 24 
172 21 8 6 5 
173 24 35 31 27 
174 17 16 7 35 
175 22 23 20 30 
176 10 28 27 10 
177 8 6 20 12 
178 13 24 32 31 
179 4 29 6 21 
180 10 34 9 34 
181 8 34 2 18 
182 5 5 15 4 
183 14 27 18 4 
184 17 19 22 29 
185 32 18 34 24 
186 31 5 30 2 
187 10 33 4 30 
188 9 28 31 21 
189 11 7 18 24 
190 28 30 15 33 
191 1 26 29 26 
192 19 29 21 19 
193 8 16 32 19 
194 21 28 24 33 
195 3 2 27 11 
196 13 10 24 22 
197 10 23 14 29 
198 27 8 11 3 
199 19 11 3 34 
200 23 24 25 29 
201 19 18 12 20 
202 4 22 7 27 
203 18 9 24 16 
204 12 32 19 10 
205 29 25 12 12 
206 28 21 1 34 
207 15 13 3 13 
208 18 8 7 15 
209 9 33 28 8 
210 9 18 32 32 
211 13 18 26 13 
212 11 14 18 2 
213 9 14 31 15 
214 31 30 2 8 
215 10 9 32 34 
216 4 34 12 20 
217 13 23 25 25 
218 35 25 19 10 
219 15 16 26 2 
220 17 15 13 29 
221 16 11 7 29 
222 15 7 6 17 
223 14 31 28 33 
224 24 28 35 7 
225 15 17 2 11 
226 24 13 14 35 
227 32 30 28 4 
228 11 8 13 29 
229 17 17 3 29 
230 14 20 3 33 
