4 
1000 1000 1000 1000  
1 194 210 268 160 
2 109 393 363 230 
3 211 204 157 267 
4 101 228 207 162 
5 190 353 352 157 
6 105 157 160 324 
7 336 187 327 101 
8 263 268 108 195 
9 252 388 189 163 
10 282 256 175 309 
11 106 224 220 253 
12 291 372 209 209 
13 113 137 386 325 
14 233 170 382 307 
15 380 372 246 300 
16 260 353 145 260 
17 132 185 176 307 
18 264 211 312 208 
19 134 339 138 244 
20 301 275 121 226 
21 227 265 351 164 
22 177 147 249 106 
23 380 258 205 285 
24 184 262 246 205 
25 252 183 309 129 
26 361 387 343 291 
27 168 204 121 226 
28 337 209 298 345 
29 245 230 142 326 
30 280 311 184 350 
31 256 395 378 272 
32 390 121 391 255 
33 124 184 269 309 
34 135 104 150 198 
35 351 185 263 230 
36 212 390 152 203 
37 167 173 379 160 
38 312 276 364 357 
39 161 317 242 283 
40 232 177 276 267 
41 243 108 174 166 
42 241 183 294 393 
43 154 257 127 235 
44 400 327 392 176 
45 281 348 173 383 
46 119 155 191 385 
47 253 221 331 130 
48 161 313 170 104 
49 308 131 154 331 
50 167 131 158 205 
51 264 181 400 313 
52 136 359 193 116 
53 367 374 301 353 
54 106 246 291 385 
55 111 292 164 125 
56 381 159 317 218 
57 289 223 350 191 
58 348 126 288 110 
59 399 191 240 217 
60 398 175 156 188 
61 200 238 290 313 
62 281 146 356 278 
63 317 353 365 193 
64 189 220 229 367 
65 178 380 332 159 
66 155 199 225 135 
67 210 101 384 241 
68 192 110 195 344 
69 364 146 209 369 
70 198 150 320 164 
71 187 145 187 122 
72 277 111 203 171 
73 239 135 392 236 
74 375 326 109 147 
75 243 179 111 171 
76 263 331 303 390 
77 296 204 249 243 
78 213 150 272 317 
79 391 325 359 244 
80 330 308 329 361 
81 150 289 212 297 
82 341 281 334 355 
83 167 203 276 310 
84 184 204 192 264 
85 145 396 177 197 
86 341 114 112 166 
87 190 118 115 353 
88 207 141 101 325 
89 225 236 143 170 
90 216 346 146 234 
91 160 355 237 286 
92 297 386 233 239 
93 386 336 287 383 
94 149 128 102 218 
95 397 129 281 233 
96 173 211 321 139 
97 120 135 223 240 
98 202 329 154 346 
99 169 170 397 380 
100 218 153 141 273 
101 136 208 295 279 
102 182 102 374 363 
103 333 308 233 109 
104 221 141 369 160 
105 210 267 320 144 
106 354 194 301 296 
107 331 184 167 348 
108 212 121 232 391 
109 118 186 252 250 
110 347 162 159 112 
111 257 280 225 368 
112 182 321 305 354 
113 378 255 359 254 
114 305 131 162 215 
115 275 258 133 232 
116 345 222 368 252 
117 252 193 180 256 
118 366 360 239 357 
119 117 282 176 363 
120 220 235 179 115 
121 219 102 146 262 
122 225 206 158 318 
123 247 278 126 353 
124 105 375 295 358 
125 190 235 228 398 
126 140 143 194 382 
127 103 182 227 114 
128 335 271 101 131 
129 283 166 231 332 
130 202 245 233 158 
131 235 265 360 276 
132 190 266 204 111 
133 121 147 111 109 
134 104 110 134 168 
135 153 260 270 306 
136 386 276 287 390 
137 275 357 370 368 
138 288 393 283 271 
139 232 101 162 183 
140 216 121 268 371 
141 226 313 152 393 
142 219 349 276 183 
143 174 361 166 295 
144 213 176 228 363 
145 218 227 240 248 
146 311 177 342 100 
147 183 358 203 182 
148 118 355 169 282 
149 200 280 107 125 
150 373 171 298 234 
151 224 189 393 248 
152 380 349 283 281 
153 389 317 357 137 
154 318 163 345 232 
155 237 319 152 303 
156 326 120 391 205 
157 234 100 190 135 
158 267 269 226 266 
159 368 376 355 122 
160 323 157 181 273 
161 342 139 214 122 
162 196 209 116 245 
163 271 121 343 257 
164 137 205 340 281 
165 193 131 231 122 
166 229 217 336 369 
167 270 269 353 199 
168 271 398 388 297 
169 231 159 290 352 
170 376 236 115 122 
171 213 158 271 327 
172 212 373 312 114 
173 151 181 287 192 
174 138 319 143 204 
175 361 287 224 295 
176 296 247 205 380 
177 118 227 345 248 
178 394 338 213 145 
179 139 172 284 269 
180 393 293 203 386 
181 372 219 226 376 
182 281 195 201 219 
183 325 204 254 138 
184 274 243 272 330 
185 232 321 229 375 
186 203 398 381 195 
187 302 363 298 387 
188 358 393 165 397 
189 147 232 254 366 
190 130 219 276 342 
191 218 397 182 208 
192 358 258 205 374 
193 303 111 102 271 
194 267 168 238 323 
195 393 158 250 340 
196 294 235 124 206 
197 355 224 137 135 
198 138 160 325 161 
199 397 270 392 254 
200 124 277 314 101 
201 125 375 295 236 
202 103 333 213 314 
203 149 315 189 128 
204 115 294 385 127 
205 285 130 206 339 
206 245 400 170 389 
207 356 184 363 200 
208 262 100 251 329 
209 276 115 355 307 
210 362 373 253 129 
211 262 291 349 197 
212 317 216 364 268 
213 340 378 243 274 
214 299 193 227 386 
215 105 279 348 385 
216 387 390 291 108 
217 172 203 181 297 
218 319 133 379 336 
219 171 204 160 306 
220 349 310 193 391 
221 102 194 181 395 
222 102 258 398 364 
223 313 318 246 144 
224 128 393 385 110 
225 200 310 219 270 
226 163 223 330 172 
227 291 168 272 137 
228 275 106 148 172 
229 226 122 369 225 
230 220 341 197 269 
231 334 317 272 286 
232 377 173 108 366 
233 212 346 194 257 
234 249 308 175 103 
235 114 378 125 389 
236 270 400 381 327 
237 282 399 379 198 
238 242 228 146 273 
239 129 263 369 155 
240 224 138 318 203 
241 358 398 383 396 
242 394 349 178 220 
243 299 391 211 341 
244 102 322 279 230 
245 278 276 176 112 
246 319 235 351 292 
247 186 305 186 320 
248 251 356 233 194 
249 220 285 279 176 
250 313 197 213 153 
251 210 183 211 328 
252 362 304 180 129 
253 377 236 106 304 
254 386 241 109 188 
255 283 243 301 145 
256 177 381 291 301 
