4 
1000 1000 1000 1000  
1 163 185 69 132 
2 98 87 149 74 
3 57 57 114 84 
4 141 154 95 179 
5 137 109 133 82 
6 79 148 121 123 
7 194 146 110 172 
8 186 86 196 67 
9 93 134 127 152 
10 109 128 170 106 
11 183 86 177 139 
12 131 143 63 62 
13 102 142 91 179 
14 86 165 109 162 
15 112 137 50 91 
16 97 73 154 170 
17 115 169 132 67 
18 95 181 99 136 
19 151 83 169 87 
20 172 53 140 107 
21 51 193 199 168 
22 130 193 104 64 
23 169 118 104 107 
24 110 110 102 137 
25 169 66 129 121 
26 88 104 178 123 
27 58 112 74 129 
28 189 194 148 190 
29 74 143 105 110 
30 121 199 154 65 
31 156 199 87 69 
32 200 120 180 50 
33 65 170 94 57 
34 99 59 180 103 
35 71 127 185 102 
36 75 172 55 176 
37 59 167 65 103 
38 115 89 172 130 
39 167 73 196 84 
40 88 58 171 151 
41 106 54 75 138 
42 90 194 72 194 
43 198 159 105 190 
44 116 115 63 94 
45 160 160 146 90 
46 65 176 92 136 
47 87 183 69 99 
48 125 190 101 120 
49 96 60 88 60 
50 90 85 138 55 
51 143 139 94 190 
52 52 74 192 195 
53 172 148 81 82 
54 120 135 83 100 
55 200 118 58 68 
56 114 82 176 143 
57 168 61 84 115 
58 66 169 163 79 
59 57 59 104 79 
60 112 51 73 169 
61 137 99 74 80 
62 100 121 71 136 
63 58 145 143 82 
64 198 97 121 51 
65 172 152 107 69 
66 191 108 81 62 
67 57 112 113 92 
68 179 177 54 79 
69 70 165 86 67 
70 171 194 61 153 
71 113 122 116 106 
72 176 146 60 151 
73 156 62 96 78 
74 154 188 177 158 
75 58 105 105 105 
76 111 132 172 126 
77 136 169 165 142 
78 91 71 110 111 
79 105 53 86 129 
80 187 140 153 79 
81 103 146 69 77 
82 114 168 185 90 
83 112 50 85 171 
84 109 196 80 191 
85 147 178 78 88 
86 137 100 56 54 
87 197 92 167 53 
88 84 198 59 142 
89 93 66 176 143 
90 106 172 121 167 
91 126 88 81 88 
92 128 198 81 129 
93 166 168 179 162 
94 108 55 93 97 
95 140 94 140 165 
96 71 92 95 148 
97 164 80 122 53 
98 100 186 114 197 
99 187 141 141 76 
100 179 161 51 177 
101 189 79 181 50 
102 127 154 62 185 
103 170 158 94 53 
104 80 82 83 197 
105 102 134 96 138 
