4 
150 150 150 150  
1 93 86 94 88 
2 60 60 60 60 
3 38 44 89 84 
4 63 69 51 45 
5 39 33 41 37 
6 70 80 93 94 
7 56 60 37 38 
8 58 59 64 71 
9 62 64 90 84 
10 28 38 84 76 
11 77 70 45 44 
12 78 88 72 65 
13 35 30 61 53 
14 67 77 51 53 
15 86 76 57 54 
16 89 96 65 69 
17 53 58 84 83 
18 64 73 47 57 
19 24 21 82 91 
20 55 48 78 75 
21 39 48 41 49 
22 69 65 71 71 
23 72 72 89 86 
24 87 90 73 68 
25 99 97 43 48 
26 31 29 92 90 
27 35 44 99 103 
28 58 67 93 97 
29 30 30 80 83 
30 80 80 23 16 
31 96 104 47 50 
32 43 47 31 35 
33 53 47 99 97 
34 63 70 95 93 
35 83 89 30 34 
36 84 92 90 98 
37 48 55 92 99 
38 51 56 71 76 
39 84 79 65 75 
40 21 16 24 23 
41 53 62 71 62 
42 95 103 76 75 
43 79 76 42 42 
44 35 35 34 41 
45 72 72 94 99 
46 60 58 79 71 
47 91 91 54 46 
48 40 36 54 51 
49 46 46 29 39 
50 42 38 98 94 
51 86 89 48 48 
52 74 68 66 75 
53 65 67 79 89 
54 100 95 79 73 
55 55 54 46 38 
56 94 85 35 29 
57 61 62 37 36 
58 29 20 22 26 
59 35 43 74 71 
60 20 15 97 97 
61 62 54 83 92 
62 71 66 26 16 
63 31 34 29 22 
64 57 49 86 79 
65 34 31 78 79 
66 25 24 78 70 
67 78 69 72 75 
68 98 95 35 39 
69 94 91 61 51 
70 100 107 93 91 
71 83 91 39 40 
72 35 37 32 30 
73 36 29 45 46 
74 40 46 24 23 
75 89 98 35 44 
76 66 65 47 56 
77 98 102 92 88 
78 100 92 95 86 
79 83 83 22 23 
80 43 34 40 35 
81 65 71 87 77 
82 89 85 74 72 
83 33 23 76 75 
84 36 43 92 94 
85 58 58 78 79 
86 66 62 64 62 
87 99 96 32 27 
88 26 34 98 99 
89 95 100 55 48 
90 86 87 89 98 
91 35 32 82 82 
92 25 34 94 87 
93 36 26 50 49 
94 42 38 21 13 
95 85 83 100 95 
96 41 40 48 44 
97 22 27 85 93 
98 49 55 64 64 
99 52 43 47 50 
100 65 66 60 63 
101 60 67 48 53 
102 59 50 29 35 
103 54 45 85 89 
104 34 37 41 44 
105 69 68 54 45 
106 56 46 60 53 
107 69 68 53 43 
108 62 68 70 65 
109 94 95 55 65 
110 27 20 90 87 
111 90 82 71 78 
112 62 58 51 56 
113 87 85 82 89 
114 95 87 55 54 
115 34 26 37 36 
116 98 94 41 40 
117 86 91 61 69 
118 21 31 67 67 
119 20 20 36 43 
120 54 49 98 103 
121 47 55 25 16 
122 61 57 72 69 
123 40 46 81 71 
124 47 47 72 62 
125 24 22 86 80 
126 39 37 25 20 
127 80 77 36 44 
128 57 51 68 68 
129 81 79 29 27 
130 30 26 43 44 
131 69 73 45 45 
132 57 55 26 33 
133 32 40 84 92 
134 63 57 89 98 
135 84 84 32 36 
136 22 23 30 39 
137 30 22 78 68 
138 66 60 75 71 
139 50 44 28 34 
140 55 64 57 64 
141 23 17 94 92 
142 79 74 84 93 
143 99 90 21 21 
144 84 91 65 68 
145 40 39 26 24 
146 97 89 39 31 
147 76 77 44 42 
148 88 80 86 79 
149 23 20 70 65 
150 92 92 73 76 
151 55 55 85 83 
152 22 13 23 21 
153 50 48 100 106 
154 55 63 82 87 
155 25 20 84 88 
156 66 59 52 50 
157 94 93 87 82 
158 27 21 21 13 
159 26 32 96 91 
160 51 57 37 32 
161 33 40 61 68 
162 84 88 21 12 
163 97 87 83 89 
164 80 81 37 37 
165 63 73 29 39 
166 88 94 54 47 
167 65 61 26 17 
168 88 82 37 31 
169 22 15 53 49 
170 77 83 46 51 
171 70 75 96 93 
