4 
1000 1000 1000 1000  
1 99 72 102 126 
2 94 133 82 144 
3 94 103 84 74 
4 185 56 114 164 
5 75 118 152 65 
6 185 187 135 102 
7 131 78 150 143 
8 156 177 145 85 
9 80 140 107 166 
10 114 54 57 200 
11 103 190 189 200 
12 170 54 122 56 
13 57 196 181 154 
14 179 117 165 133 
15 169 111 179 153 
16 69 125 55 78 
17 53 67 90 63 
18 141 164 120 57 
19 50 61 71 142 
20 195 151 64 177 
21 79 185 140 98 
22 88 93 149 174 
23 185 119 133 82 
24 179 161 59 69 
25 59 119 190 55 
26 195 142 65 137 
27 151 89 200 114 
28 150 189 53 127 
29 83 116 199 143 
30 118 171 89 58 
31 163 181 162 80 
32 177 81 58 95 
33 135 101 102 61 
34 136 118 191 112 
35 186 99 96 79 
36 82 72 157 182 
37 148 103 195 151 
38 60 110 136 117 
39 139 91 97 159 
40 96 55 80 80 
41 182 80 94 124 
42 173 117 111 92 
43 135 58 53 199 
44 132 165 64 110 
45 150 83 119 124 
46 53 110 132 138 
47 117 123 178 130 
48 172 169 106 181 
49 73 93 115 135 
50 108 164 165 153 
51 80 73 61 99 
52 99 165 104 111 
53 158 159 119 76 
54 146 154 91 137 
55 133 85 174 115 
56 151 94 51 139 
57 182 58 53 173 
58 166 166 95 78 
59 105 70 181 87 
60 158 61 108 173 
61 159 65 89 155 
62 190 109 146 50 
63 107 159 142 84 
64 107 93 126 70 
65 54 79 75 86 
66 80 113 195 187 
67 99 171 189 113 
68 173 96 147 159 
69 124 161 71 153 
70 108 91 120 102 
71 117 190 78 182 
72 133 113 65 152 
73 94 79 61 134 
74 142 124 144 65 
75 124 179 78 124 
76 70 89 79 135 
77 108 89 152 171 
78 88 163 170 55 
79 109 97 81 110 
80 91 198 99 87 
81 111 133 75 124 
82 81 110 90 128 
83 131 134 89 143 
84 185 181 121 123 
85 100 64 176 172 
86 54 52 121 175 
87 76 175 72 155 
88 168 129 168 180 
89 190 80 104 73 
90 60 58 134 167 
91 171 62 136 138 
92 121 157 88 57 
93 108 90 61 105 
94 198 151 168 84 
95 153 78 92 140 
96 185 135 104 128 
97 69 164 139 55 
98 172 170 155 99 
99 179 151 183 179 
100 128 185 189 144 
101 50 104 103 110 
102 172 87 82 180 
103 86 65 135 183 
104 126 125 82 123 
105 50 182 110 180 
106 135 88 191 175 
107 67 55 169 119 
108 93 76 151 107 
109 191 111 117 133 
110 65 110 86 81 
111 66 114 181 175 
112 101 72 198 144 
113 66 166 149 130 
114 93 143 92 181 
115 79 176 60 111 
116 131 56 77 141 
117 99 95 140 185 
118 175 123 176 169 
119 133 135 64 64 
120 108 169 93 199 
121 184 108 97 177 
122 167 62 128 128 
123 138 146 118 76 
124 68 163 72 142 
125 87 178 105 196 
126 176 64 83 61 
127 121 119 178 188 
128 143 183 93 104 
129 78 94 125 108 
130 148 143 75 54 
131 107 186 140 116 
132 144 148 177 102 
133 52 118 139 96 
134 113 116 73 153 
135 90 91 174 56 
136 91 108 51 105 
137 145 87 52 191 
138 129 110 149 129 
139 183 139 185 167 
140 136 105 121 115 
141 69 130 164 173 
142 55 55 141 119 
143 57 53 196 151 
144 196 183 76 125 
145 189 68 134 82 
146 135 190 61 86 
147 74 169 140 121 
148 86 105 173 110 
149 105 87 132 111 
150 186 177 85 124 
151 67 200 168 137 
152 102 66 171 79 
153 152 119 119 158 
154 100 59 123 76 
155 62 117 151 61 
156 177 167 179 139 
157 65 190 160 192 
158 87 58 177 62 
159 137 140 74 195 
160 144 109 139 120 
161 121 113 160 107 
162 158 167 115 178 
163 159 197 119 97 
164 152 180 190 99 
165 196 87 186 175 
166 162 171 157 178 
167 144 113 55 105 
168 162 127 61 191 
169 109 106 177 148 
170 117 155 112 199 
171 53 120 144 61 
172 82 186 55 114 
173 72 56 55 96 
174 118 123 184 196 
175 56 57 187 66 
176 189 172 102 145 
177 147 63 88 140 
178 78 51 120 111 
179 69 52 196 89 
180 166 178 102 68 
181 195 153 93 140 
