4 
1000 1000 1000 1000  
1 95 69 53 35 
2 43 97 44 95 
3 88 70 91 100 
4 48 37 47 30 
5 35 31 70 56 
6 83 56 31 31 
7 85 61 64 84 
8 40 64 47 32 
9 56 65 33 52 
10 51 33 66 50 
11 87 68 58 92 
12 89 40 51 67 
13 58 41 92 76 
14 25 83 31 84 
15 98 87 86 80 
16 100 59 94 84 
17 73 95 91 58 
18 73 82 34 70 
19 66 32 85 30 
20 79 89 75 65 
21 54 99 85 80 
22 83 61 82 100 
23 42 88 56 83 
24 75 50 34 45 
25 82 65 88 91 
26 59 83 79 42 
27 71 45 69 71 
28 50 48 91 27 
29 37 77 73 51 
30 70 25 42 84 
31 30 73 78 51 
32 74 84 37 92 
33 100 54 42 25 
34 35 69 76 26 
35 37 82 27 62 
36 40 66 26 75 
37 44 80 69 35 
38 28 57 41 72 
39 100 37 90 60 
40 70 81 61 31 
41 58 63 69 74 
42 34 72 75 93 
43 39 47 25 83 
44 83 99 29 96 
45 75 68 40 55 
46 28 98 52 71 
47 56 90 39 26 
48 25 90 96 88 
49 27 54 34 51 
50 63 42 79 25 
51 90 87 50 52 
52 45 49 50 77 
53 29 50 36 100 
54 59 43 79 55 
55 63 94 55 52 
56 34 33 55 79 
57 25 35 75 43 
58 57 92 45 39 
59 59 100 45 40 
60 39 83 27 41 
61 35 93 97 30 
62 57 43 66 71 
63 72 97 67 92 
64 45 56 78 44 
65 92 32 80 31 
66 55 78 74 60 
67 95 81 74 44 
68 71 79 39 51 
69 29 33 29 71 
70 35 73 26 32 
71 51 93 97 88 
72 46 84 82 99 
73 60 29 52 55 
74 59 93 95 34 
75 87 29 34 94 
76 70 48 63 55 
77 90 38 67 34 
78 100 92 63 26 
79 29 82 96 97 
80 29 42 45 39 
81 87 98 29 44 
82 33 58 55 49 
83 38 46 74 29 
84 92 28 77 85 
85 51 34 51 55 
86 82 63 34 58 
87 52 89 56 81 
88 95 68 41 97 
89 83 46 37 64 
90 29 47 90 32 
91 88 78 50 59 
92 41 72 30 29 
93 48 68 28 62 
94 25 98 54 45 
95 36 27 34 39 
96 92 59 94 68 
97 57 81 36 44 
98 90 37 35 41 
99 64 35 42 40 
100 90 45 97 46 
101 33 86 97 65 
102 61 87 88 97 
103 76 66 61 93 
104 47 31 26 75 
105 94 82 42 32 
106 32 92 47 29 
107 69 37 40 65 
108 83 63 62 79 
109 89 76 75 89 
110 34 79 91 45 
111 31 96 61 95 
112 43 79 35 58 
113 31 25 35 28 
114 70 58 85 44 
115 25 38 78 96 
116 48 67 51 30 
117 83 61 100 74 
118 71 30 81 49 
119 88 41 42 41 
120 33 33 70 77 
121 26 37 40 48 
122 98 44 96 43 
123 59 45 36 44 
124 45 93 79 78 
125 49 88 94 84 
126 95 95 33 36 
127 64 45 94 44 
128 43 69 85 87 
129 63 56 29 28 
130 60 59 26 65 
131 39 63 60 96 
132 65 52 25 65 
133 41 36 52 97 
134 40 84 97 51 
135 80 59 34 71 
136 76 83 30 78 
137 72 37 37 59 
138 68 48 94 63 
139 85 44 72 68 
140 66 93 72 69 
141 94 94 35 56 
142 27 63 29 28 
143 52 26 38 44 
144 40 30 37 82 
145 46 35 91 40 
146 35 90 62 35 
147 57 41 40 83 
148 68 86 58 44 
149 51 58 66 85 
150 28 67 53 79 
151 54 97 71 59 
152 68 40 47 90 
153 96 64 78 28 
154 89 69 36 59 
155 87 89 58 98 
156 70 81 85 50 
157 89 80 95 40 
158 84 66 49 95 
159 69 70 79 64 
160 98 68 87 47 
161 75 96 72 72 
162 27 75 41 93 
163 44 30 26 44 
164 48 42 88 38 
165 76 60 87 32 
166 73 95 42 51 
167 48 94 52 50 
168 93 51 77 60 
169 74 60 68 73 
170 53 35 75 66 
171 55 26 54 91 
172 97 42 55 26 
173 39 35 63 68 
174 92 33 56 27 
175 31 55 57 54 
176 48 36 48 41 
177 57 39 46 30 
178 32 38 26 92 
179 64 92 85 51 
180 35 40 53 60 
181 76 48 32 77 
182 47 82 31 85 
183 75 82 96 72 
184 28 35 53 67 
185 67 45 66 67 
186 75 32 25 29 
187 79 61 48 50 
188 44 94 75 81 
189 55 78 38 64 
190 94 63 59 78 
191 53 61 26 26 
192 54 67 39 93 
193 28 57 82 43 
194 37 34 47 67 
195 71 62 61 40 
196 31 42 38 65 
197 92 84 59 47 
198 93 35 67 26 
199 83 62 98 42 
200 98 37 37 53 
201 87 47 93 73 
202 91 47 97 71 
203 36 55 88 65 
204 65 68 94 29 
205 36 42 73 94 
206 55 37 50 58 
207 98 27 41 29 
208 35 86 56 75 
209 76 87 33 73 
210 60 100 76 89 
211 79 63 35 30 
212 49 56 43 45 
213 83 58 89 53 
214 76 43 96 73 
215 30 29 35 48 
216 31 27 81 96 
217 73 40 41 58 
218 64 47 71 97 
219 29 44 90 79 
220 40 73 37 27 
221 55 35 27 40 
222 30 65 80 93 
223 50 97 66 95 
224 89 66 72 86 
225 56 27 53 26 
226 57 58 30 96 
227 47 69 85 92 
228 33 100 34 65 
229 34 54 59 65 
230 74 65 68 93 
231 54 88 67 63 
232 75 72 52 57 
233 44 62 91 83 
234 83 81 86 95 
235 73 34 43 27 
236 91 98 60 54 
237 86 36 31 37 
238 92 63 52 65 
239 64 84 51 77 
240 64 89 58 74 
241 40 85 64 95 
242 81 33 84 62 
243 60 27 34 65 
244 29 59 25 95 
245 68 40 34 90 
246 90 58 26 76 
247 28 53 28 43 
248 46 75 64 57 
249 38 30 99 98 
250 62 27 54 25 
251 45 36 65 63 
252 32 98 49 38 
253 89 45 80 93 
254 86 42 30 50 
255 81 92 28 85 
256 50 90 44 91 
257 34 52 35 54 
258 60 67 84 96 
259 53 36 35 86 
260 66 69 66 95 
261 75 53 75 46 
262 64 29 49 26 
263 99 33 92 70 
264 76 98 39 28 
265 52 90 47 95 
266 80 81 44 47 
267 42 95 88 93 
268 52 70 60 76 
269 72 94 38 29 
270 89 87 83 29 
271 92 56 79 35 
272 97 73 96 65 
273 78 31 41 56 
274 93 79 76 83 
275 93 73 44 77 
276 91 34 91 94 
277 71 53 38 84 
278 30 43 41 98 
279 69 42 91 95 
280 55 60 57 61 
281 46 77 79 52 
282 30 50 80 29 
283 31 42 43 51 
284 60 34 61 70 
285 27 25 95 45 
286 51 27 35 30 
287 65 41 42 50 
288 35 80 73 25 
289 74 53 80 82 
290 82 52 80 82 
291 73 55 40 35 
292 64 54 27 66 
293 27 69 60 83 
294 60 52 92 67 
295 33 45 55 41 
296 93 81 66 85 
297 74 83 42 54 
298 50 30 54 38 
299 43 71 39 49 
300 55 85 86 65 
301 45 36 66 34 
302 77 70 98 66 
303 33 55 43 35 
304 97 49 50 91 
305 41 25 40 67 
306 95 83 26 44 
307 57 80 63 34 
308 50 62 67 65 
309 33 95 86 44 
310 45 44 97 93 
311 88 32 88 50 
312 68 39 89 45 
313 90 58 48 38 
314 92 46 35 30 
315 81 30 54 66 
316 79 50 53 32 
317 61 38 63 40 
318 52 28 57 35 
319 96 35 78 49 
320 68 41 38 86 
321 28 53 31 55 
322 53 32 33 97 
323 45 29 91 96 
324 90 89 92 84 
325 54 73 41 85 
326 55 67 75 32 
327 92 82 76 97 
328 53 44 30 57 
329 53 42 62 75 
330 87 46 93 78 
331 53 87 92 47 
332 83 48 98 75 
333 81 99 70 53 
334 49 87 78 50 
335 86 79 36 80 
336 31 90 76 50 
337 42 84 59 65 
338 52 60 28 54 
339 51 69 48 89 
340 95 41 84 35 
341 87 63 29 35 
342 65 90 39 28 
343 37 57 77 74 
344 30 44 44 87 
345 94 89 39 78 
346 30 28 100 88 
347 70 100 84 42 
348 95 26 98 62 
349 29 56 33 97 
350 38 33 50 61 
351 75 82 60 26 
352 98 54 91 52 
353 47 44 70 48 
354 70 65 62 100 
355 30 66 47 56 
356 53 81 41 92 
357 42 53 98 28 
358 72 85 45 88 
359 58 83 58 25 
360 85 25 47 87 
361 71 49 57 30 
362 80 49 33 65 
363 67 51 72 43 
364 36 73 81 28 
365 72 30 26 27 
366 29 58 67 27 
367 84 55 32 62 
368 32 89 28 58 
369 43 25 73 29 
370 80 99 26 58 
371 73 64 56 45 
372 29 27 64 62 
373 51 39 64 29 
374 48 79 26 88 
375 78 92 58 64 
376 63 49 72 31 
377 25 91 74 64 
378 45 62 43 83 
379 71 84 30 28 
380 99 72 58 83 
