4 
150 150 150 150  
1 45 77 43 67 
2 74 37 68 58 
3 61 49 66 55 
4 84 26 31 94 
5 70 49 29 95 
6 68 54 60 52 
7 58 61 35 92 
8 50 67 78 52 
9 86 32 95 27 
10 25 102 90 30 
11 25 93 79 50 
12 92 23 23 105 
13 75 41 52 63 
14 58 59 78 40 
15 40 77 86 36 
16 82 37 29 83 
17 21 96 25 96 
18 30 84 94 34 
19 95 25 89 37 
20 50 71 25 102 
21 54 68 68 45 
22 85 37 89 27 
23 21 92 81 45 
24 55 64 46 72 
25 78 40 67 48 
26 59 59 73 46 
27 22 100 82 28 
28 26 100 83 43 
29 46 64 78 34 
30 67 52 52 75 
31 26 88 44 82 
32 50 70 44 85 
33 79 34 63 61 
34 34 88 92 24 
35 25 87 64 65 
36 96 26 43 68 
37 86 31 92 32 
38 71 39 34 84 
39 55 62 20 95 
40 59 57 77 39 
41 64 59 39 88 
42 91 30 57 69 
43 80 47 25 104 
44 28 90 77 46 
45 46 84 100 23 
46 38 82 98 19 
47 25 98 75 44 
48 82 28 94 29 
49 23 87 72 55 
50 52 58 36 83 
51 73 56 37 93 
52 71 39 31 96 
53 73 48 48 75 
54 52 66 60 51 
55 44 70 36 92 
56 77 34 53 60 
57 27 101 27 95 
58 84 27 30 83 
59 27 102 100 19 
60 38 78 22 102 
61 93 21 93 18 
62 44 70 40 87 
63 99 23 33 88 
64 45 76 78 34 
65 85 37 79 41 
66 43 70 78 50 
67 44 83 47 72 
68 71 52 91 35 
69 29 87 78 38 
70 28 99 64 46 
71 70 49 34 85 
72 92 22 86 31 
73 98 13 90 40 
74 87 36 57 73 
75 80 42 26 102 
76 92 34 81 44 
77 54 75 72 42 
78 80 32 63 60 
79 76 36 56 72 
80 21 104 99 25 
81 60 64 30 87 
82 75 50 76 37 
83 71 56 76 34 
84 89 22 83 47 
85 72 57 20 110 
86 41 69 28 84 
87 62 53 50 69 
88 43 80 61 56 
89 68 42 83 28 
90 32 89 45 76 
91 61 62 52 76 
92 70 48 91 31 
93 96 21 47 76 
94 70 58 80 30 
95 61 63 57 56 
96 73 48 29 94 
97 50 69 53 61 
98 46 77 90 39 
99 49 66 58 64 
100 74 49 86 43 
101 24 104 45 85 
102 67 59 88 27 
103 100 16 69 42 
104 96 34 67 51 
105 58 68 20 103 
106 82 48 31 83 
107 72 54 79 48 
108 36 92 39 83 
109 80 37 53 73 
110 84 36 24 101 
111 44 67 24 97 
112 45 82 55 63 
113 41 74 73 57 
114 59 58 27 101 
115 24 86 36 83 
116 45 85 31 99 
117 93 25 27 100 
118 80 41 72 55 
119 68 52 25 97 
120 62 61 30 96 
121 42 71 56 65 
122 35 76 53 69 
123 94 28 64 48 
124 60 54 74 43 
125 35 95 50 73 
126 22 96 95 17 
127 50 64 38 73 
128 45 67 71 58 
129 45 75 94 29 
130 76 51 51 73 
131 40 75 43 79 
132 60 54 66 58 
133 71 39 27 83 
134 88 28 95 15 
135 51 62 50 62 
