4 
1000 1000 1000 1000  
1 340 843 823 894 
2 25 489 703 777 
3 820 783 536 692 
4 259 33 853 844 
5 549 227 370 261 
6 769 46 659 669 
7 270 746 897 433 
8 282 573 568 440 
9 417 480 229 917 
10 223 541 836 835 
11 943 793 816 423 
12 207 124 608 704 
13 240 667 431 954 
14 356 899 843 177 
15 637 720 913 283 
16 559 495 795 977 
17 321 635 385 154 
18 902 571 751 9 
19 669 410 757 883 
20 266 416 163 514 
21 564 748 892 866 
22 407 352 490 121 
23 990 798 719 827 
24 356 778 151 568 
25 228 955 455 669 
26 454 537 9 941 
27 185 828 66 975 
28 99 349 284 325 
29 934 261 641 98 
30 578 989 905 596 
31 926 789 266 925 
32 319 853 872 11 
33 489 827 55 273 
34 845 611 436 525 
35 622 174 651 162 
36 691 394 332 315 
37 825 319 121 606 
38 512 353 2 958 
39 162 140 927 793 
40 651 532 99 530 
41 888 52 566 163 
42 717 381 300 646 
43 851 864 524 841 
44 414 116 662 202 
45 630 578 88 608 
46 848 691 296 574 
47 976 872 630 781 
48 506 991 889 664 
49 562 454 434 741 
50 710 215 743 869 
51 224 503 667 915 
52 795 644 250 300 
53 323 189 872 538 
54 558 279 742 918 
55 656 167 810 595 
56 39 189 895 269 
57 271 159 106 678 
58 561 960 646 904 
59 678 386 277 398 
60 19 237 402 21 
61 894 770 490 889 
62 637 86 122 457 
63 929 87 253 828 
64 187 184 87 185 
65 397 976 683 743 
66 171 504 439 483 
67 875 673 350 139 
68 424 681 282 380 
69 278 539 360 441 
70 980 357 679 849 
71 88 48 609 815 
72 450 849 964 204 
73 671 330 107 65 
74 659 901 989 103 
75 731 856 538 381 
76 341 917 378 609 
77 635 568 166 40 
78 278 492 597 963 
79 701 472 400 690 
80 711 359 550 774 
81 179 90 451 865 
82 781 878 253 329 
83 277 79 329 695 
84 179 682 539 783 
85 115 8 112 521 
86 968 785 210 130 
87 275 23 203 217 
88 616 182 758 104 
89 22 103 760 78 
90 322 973 878 923 
91 689 573 755 207 
92 484 579 11 753 
93 148 824 851 82 
94 985 419 760 678 
95 596 669 587 542 
96 682 390 191 443 
97 37 829 973 466 
98 102 805 383 805 
99 908 427 621 378 
100 249 163 860 734 
101 546 54 664 638 
102 867 725 30 353 
103 99 333 279 781 
104 52 496 331 596 
105 407 528 721 45 
106 141 207 541 319 
107 54 270 45 742 
108 158 612 554 768 
109 804 908 848 309 
110 848 920 429 206 
111 533 500 821 231 
112 836 550 37 768 
113 551 416 893 467 
114 332 964 563 395 
115 983 133 588 828 
116 695 669 69 276 
117 426 864 809 317 
118 565 987 711 150 
119 123 810 875 257 
120 478 439 133 829 
121 133 767 985 672 
122 460 855 459 887 
123 917 306 229 523 
124 187 482 323 776 
125 693 538 720 17 
126 139 372 480 120 
127 569 935 161 627 
128 339 351 644 502 
129 537 119 430 181 
130 256 462 868 866 
131 920 214 322 192 
132 66 78 680 725 
133 249 139 186 493 
134 1 927 593 991 
135 959 11 874 249 
136 622 769 548 965 
137 19 487 682 997 
138 236 351 807 429 
139 751 513 946 36 
140 777 433 306 927 
141 515 425 513 755 
142 84 111 752 509 
143 326 354 224 199 
144 917 991 525 908 
145 83 777 239 753 
146 833 670 247 877 
147 64 243 103 193 
148 161 606 767 741 
149 90 446 664 269 
150 220 191 106 674 
151 875 120 468 340 
152 554 631 603 593 
153 931 744 14 832 
154 423 542 722 916 
155 446 148 437 952 
156 834 326 287 911 
157 606 379 379 1000 
158 423 321 91 439 
159 4 194 894 527 
160 164 273 149 214 
161 22 354 105 16 
162 784 236 240 968 
163 760 216 103 257 
164 360 85 287 1 
165 288 609 108 888 
166 19 134 773 337 
167 27 841 202 94 
168 445 612 694 969 
169 54 751 957 824 
170 783 403 154 621 
171 837 745 685 258 
172 60 893 374 885 
173 486 526 385 907 
174 882 88 240 723 
175 129 339 752 300 
176 564 379 757 142 
177 252 615 48 476 
178 874 899 136 294 
179 478 506 820 157 
180 420 775 873 403 
181 211 561 628 885 
182 392 702 519 47 
183 708 517 386 278 
184 447 635 582 223 
185 211 91 906 440 
186 288 632 200 196 
187 554 884 508 194 
188 568 509 519 640 
189 271 799 428 539 
190 418 87 249 242 
191 2 549 525 758 
192 369 888 388 783 
193 90 246 850 407 
194 197 57 462 951 
195 826 939 351 95 
196 268 655 740 345 
197 997 391 313 514 
198 525 907 329 694 
199 931 164 742 578 
200 327 783 389 68 
201 474 329 364 655 
202 271 229 232 985 
203 975 61 502 331 
204 695 796 163 983 
205 518 714 841 974 
206 749 96 889 468 
207 948 526 559 416 
208 835 205 155 84 
209 45 564 422 30 
210 29 79 558 234 
211 309 644 518 382 
212 718 657 683 217 
213 307 769 682 363 
214 330 280 9 153 
215 738 298 214 97 
216 921 115 680 914 
217 911 621 983 568 
218 178 839 493 188 
219 695 579 141 524 
220 545 809 431 119 
221 294 930 607 250 
222 323 272 516 54 
223 450 325 432 941 
224 925 5 591 449 
225 821 193 609 590 
226 406 927 68 530 
227 817 573 107 757 
228 117 31 274 240 
229 842 341 222 555 
230 100 643 908 307 
231 799 447 636 431 
232 866 416 974 31 
233 787 969 325 869 
234 134 127 792 148 
235 584 192 590 590 
236 537 697 78 567 
237 137 315 653 57 
238 145 75 31 325 
239 469 371 736 784 
240 462 134 686 409 
241 218 121 728 148 
242 482 392 865 272 
243 572 67 15 521 
244 765 879 929 18 
245 460 812 826 479 
246 471 679 920 543 
247 910 862 152 800 
248 218 282 135 392 
249 192 287 432 535 
250 240 152 850 340 
251 696 890 979 125 
252 481 939 951 121 
253 253 805 858 591 
254 106 787 932 989 
255 148 614 284 249 
256 915 739 130 612 
257 724 895 821 505 
258 532 978 109 207 
259 684 821 664 284 
260 404 956 767 399 
261 306 295 591 99 
262 831 884 272 715 
263 161 643 765 257 
264 308 750 377 583 
265 879 17 13 331 
266 982 396 448 702 
267 103 719 487 683 
268 723 653 218 744 
269 249 663 821 446 
270 875 262 432 13 
271 267 471 299 761 
272 424 277 34 601 
273 907 312 87 926 
274 192 843 895 629 
275 762 152 528 458 
276 877 305 521 516 
277 256 379 211 924 
278 723 24 897 69 
279 72 319 475 277 
280 577 685 854 731 
281 713 952 829 863 
282 556 624 416 694 
283 750 55 316 41 
284 226 487 633 389 
285 567 627 657 819 
286 637 835 155 271 
287 637 527 656 330 
288 944 283 974 631 
289 632 616 742 95 
290 378 539 598 42 
291 629 141 431 742 
292 375 273 634 545 
293 442 250 980 8 
294 40 138 19 833 
295 3 270 43 246 
296 640 296 970 194 
297 196 185 483 823 
298 510 683 297 210 
299 139 199 593 862 
300 714 181 756 694 
301 580 232 834 710 
302 239 965 590 634 
303 265 328 305 440 
304 251 345 175 374 
305 411 928 598 615 
306 966 309 300 332 
307 324 303 685 438 
308 960 944 636 482 
309 711 782 177 557 
310 922 866 453 656 
311 839 832 855 463 
312 870 740 109 508 
313 910 114 518 301 
314 631 627 438 736 
315 826 363 230 891 
316 12 355 95 796 
317 498 195 602 499 
318 64 811 391 403 
319 995 612 739 473 
320 961 839 989 637 
321 147 690 770 526 
322 320 488 528 125 
323 262 480 396 731 
324 109 616 605 408 
325 166 651 79 892 
326 43 824 837 150 
327 135 817 128 819 
328 180 220 351 255 
329 155 208 880 52 
330 154 528 278 597 
331 664 15 96 916 
332 88 104 651 293 
333 929 435 42 40 
334 882 733 675 294 
335 397 506 838 436 
336 568 6 384 524 
337 552 392 632 822 
338 26 528 356 41 
339 917 414 935 250 
340 208 722 396 405 
341 478 147 903 392 
342 826 97 117 396 
343 939 208 256 769 
344 893 696 428 844 
345 54 1 517 355 
346 919 915 673 134 
347 272 148 358 267 
348 869 488 440 36 
349 702 382 875 15 
350 379 233 453 394 
351 90 461 509 629 
352 587 324 740 977 
353 886 229 544 177 
354 387 239 757 544 
355 633 179 882 281 
356 607 483 152 679 
357 714 545 587 563 
358 760 688 722 975 
359 303 143 797 627 
360 136 213 666 736 
361 25 52 453 174 
362 278 808 257 12 
363 514 45 33 601 
364 959 292 675 551 
365 368 257 401 696 
366 230 838 195 14 
367 532 358 45 302 
368 85 183 504 635 
369 579 922 460 235 
370 661 844 805 154 
371 482 231 914 842 
372 402 826 348 824 
373 156 23 517 484 
374 993 559 872 281 
375 792 338 675 730 
376 219 656 13 581 
377 571 861 857 753 
378 58 75 917 3 
379 435 342 810 720 
380 644 329 659 753 
381 828 765 828 449 
382 545 800 145 59 
383 91 520 185 80 
384 528 698 10 291 
385 378 39 951 871 
386 873 109 448 15 
387 846 895 45 978 
388 604 445 985 236 
389 179 27 765 325 
390 132 514 690 126 
391 941 898 473 118 
392 464 768 22 907 
393 23 859 346 319 
394 566 756 441 1000 
395 512 850 459 934 
