4 
100 100 100 100  
1 6 19 48 9 
2 37 19 7 14 
3 3 33 26 35 
4 13 47 31 17 
5 34 6 28 13 
6 44 40 31 15 
7 34 40 13 8 
8 46 20 37 16 
9 5 25 47 9 
10 22 14 34 42 
11 14 21 17 9 
12 7 8 1 48 
13 20 6 40 15 
14 24 31 28 28 
15 39 34 42 19 
16 43 22 15 7 
17 1 18 20 10 
18 14 39 26 23 
19 42 5 48 3 
20 44 5 3 48 
21 43 11 39 12 
22 21 14 39 23 
23 30 26 10 6 
24 8 5 12 8 
25 4 41 25 37 
26 33 23 5 24 
27 4 9 14 33 
28 19 6 12 12 
29 12 34 5 36 
30 3 16 32 46 
31 47 13 48 12 
32 48 35 32 20 
33 45 27 20 44 
34 43 47 22 5 
35 16 6 26 21 
36 23 28 8 16 
37 12 16 31 48 
38 32 17 20 17 
39 28 45 42 39 
40 48 14 7 39 
41 47 1 12 49 
42 6 45 43 39 
43 28 29 20 9 
44 36 1 39 8 
45 39 44 12 24 
46 47 45 23 29 
47 17 31 13 16 
48 6 9 9 17 
49 26 14 40 37 
50 33 28 9 33 
51 46 41 40 42 
52 11 30 24 7 
53 6 3 15 31 
54 18 50 41 26 
55 32 8 50 15 
56 23 41 17 30 
57 21 34 49 48 
58 32 16 36 5 
59 38 6 28 25 
60 27 7 36 9 
61 44 32 37 37 
62 34 24 38 50 
63 42 48 40 4 
64 8 37 1 1 
65 12 39 17 48 
66 14 20 6 26 
67 3 1 11 49 
68 18 35 31 26 
69 30 39 43 39 
70 25 47 45 8 
71 10 22 45 25 
72 5 17 4 8 
73 27 34 22 32 
74 28 40 38 30 
75 50 26 18 2 
76 5 21 42 33 
77 3 11 20 26 
78 21 36 31 19 
79 47 50 18 5 
80 45 48 48 25 
81 18 8 28 39 
82 33 39 35 47 
83 27 12 23 38 
84 49 50 45 14 
85 4 21 1 34 
86 14 46 38 28 
87 14 7 21 14 
88 30 34 31 15 
89 10 50 30 18 
90 17 3 2 45 
91 48 9 19 31 
92 8 47 33 41 
93 25 45 39 34 
94 25 47 20 5 
95 30 24 20 30 
96 36 23 40 23 
97 35 37 41 25 
98 34 30 28 47 
99 19 46 31 10 
100 38 5 37 33 
101 8 24 27 29 
102 26 35 9 30 
103 35 14 32 13 
104 39 10 50 28 
105 18 42 34 46 
106 29 43 49 12 
107 30 29 35 21 
108 3 7 22 50 
109 19 24 30 39 
110 26 27 18 15 
111 31 3 32 26 
112 10 18 31 29 
113 14 5 7 17 
114 27 19 25 10 
115 15 36 13 39 
116 45 42 15 17 
117 10 30 6 3 
118 13 48 32 27 
119 49 35 4 21 
120 12 12 31 17 
121 46 7 36 25 
122 37 15 18 2 
123 11 37 2 12 
124 49 48 37 40 
125 12 4 41 5 
126 45 34 4 49 
127 31 20 30 3 
128 20 26 45 38 
129 43 13 43 19 
130 39 27 22 33 
131 18 3 42 4 
132 11 3 45 39 
133 23 23 23 21 
134 30 50 6 35 
135 42 32 29 13 
136 39 11 13 3 
137 21 3 28 3 
138 23 23 35 10 
139 6 30 8 10 
140 3 36 24 48 
141 19 44 39 49 
142 40 13 43 6 
143 37 33 47 24 
144 10 2 6 5 
145 6 3 33 43 
146 6 4 24 24 
147 45 43 14 18 
148 29 21 23 27 
149 1 30 15 2 
150 7 50 21 5 
151 28 4 22 43 
152 3 39 37 6 
153 38 17 12 28 
154 13 14 31 9 
155 3 47 49 10 
156 36 27 23 43 
157 30 11 6 39 
158 36 8 7 8 
159 42 45 19 32 
160 39 27 26 36 
161 49 31 7 45 
162 49 29 6 44 
163 17 30 49 47 
164 5 26 44 27 
165 44 8 5 44 
166 48 20 5 20 
167 2 47 4 10 
168 6 38 3 34 
169 13 26 44 41 
170 38 23 44 3 
171 14 12 16 38 
172 12 2 11 35 
173 10 25 19 38 
174 6 37 48 19 
175 35 10 49 20 
176 37 21 33 22 
177 45 1 29 19 
178 38 2 22 26 
179 11 7 19 34 
180 24 49 38 17 
181 30 35 49 44 
182 34 20 14 15 
183 21 34 45 35 
184 7 46 25 28 
185 6 35 17 32 
186 20 45 50 4 
187 9 12 50 21 
188 23 11 39 12 
189 36 42 39 2 
190 32 27 38 45 
