4 
1000 1000 1000 1000  
1 277 346 396 360 
2 122 391 199 207 
3 191 350 140 295 
4 370 105 282 186 
5 122 298 215 330 
6 371 275 387 181 
7 250 295 218 199 
8 197 399 141 353 
9 102 264 171 363 
10 212 181 393 353 
11 208 255 342 225 
12 390 219 339 175 
13 242 121 163 180 
14 156 238 328 277 
15 148 322 205 169 
16 309 108 398 377 
17 258 334 226 302 
18 195 333 394 148 
19 306 216 380 201 
20 252 283 159 334 
21 259 207 303 117 
22 312 338 265 291 
23 316 157 291 179 
24 208 380 357 397 
25 369 168 178 121 
26 147 392 119 284 
27 146 379 107 214 
28 368 116 192 157 
29 266 151 125 213 
30 162 150 118 159 
31 123 316 332 320 
32 221 115 216 387 
33 259 278 344 176 
34 377 191 148 211 
35 357 364 151 187 
36 262 306 299 165 
37 360 175 184 335 
38 196 212 227 376 
39 383 142 347 110 
40 234 274 327 155 
41 340 339 167 298 
42 186 247 200 230 
43 196 182 209 371 
44 357 324 106 263 
45 164 315 372 328 
46 222 306 299 238 
47 236 254 140 289 
48 100 178 346 126 
49 238 287 211 110 
50 351 213 191 271 
51 387 350 220 231 
52 345 103 243 168 
53 309 315 159 111 
54 140 126 181 179 
55 183 101 362 229 
56 354 347 388 282 
57 202 384 396 231 
58 139 160 358 338 
59 218 226 121 136 
60 262 305 110 100 
61 278 287 266 119 
62 255 130 263 197 
63 178 196 330 348 
64 251 343 328 156 
65 186 139 131 219 
66 355 231 123 270 
67 372 311 150 318 
68 177 214 263 127 
69 388 396 180 226 
70 198 202 232 155 
71 395 323 381 192 
72 286 363 343 154 
73 395 227 224 163 
74 331 155 179 100 
75 210 337 231 142 
76 241 326 123 368 
77 116 192 375 147 
78 346 135 397 363 
79 114 145 119 350 
80 345 325 259 164 
81 255 338 107 138 
82 269 293 354 146 
83 226 282 109 374 
84 390 147 158 249 
85 184 100 265 339 
86 177 343 357 260 
87 210 201 392 323 
88 142 298 196 379 
89 348 223 219 154 
90 216 177 185 383 
91 340 395 347 220 
92 304 327 280 292 
93 145 386 400 347 
94 100 107 203 175 
95 205 202 361 236 
96 285 388 364 163 
97 294 214 101 101 
98 184 152 187 223 
99 236 145 364 182 
100 230 319 387 125 
101 394 374 235 336 
102 145 237 213 327 
103 385 156 267 260 
104 135 102 373 357 
105 153 326 241 304 
106 280 326 359 177 
107 391 294 266 113 
108 239 307 194 226 
109 242 114 396 260 
110 185 308 169 377 
111 147 344 119 248 
112 324 190 267 106 
113 267 260 369 101 
114 378 199 257 384 
115 376 389 176 334 
116 385 285 115 382 
117 237 345 283 392 
118 299 189 376 167 
119 256 282 312 183 
120 322 256 389 312 
121 170 376 241 102 
122 163 274 368 215 
123 190 267 122 144 
124 241 239 256 126 
125 367 243 308 139 
126 161 235 103 136 
127 184 157 132 393 
128 293 118 334 358 
129 105 206 146 266 
130 327 369 238 160 
131 133 372 260 119 
132 365 146 252 191 
133 361 209 302 317 
134 305 228 169 290 
135 261 121 384 355 
136 176 202 275 390 
137 214 174 223 123 
138 147 290 110 149 
139 195 375 322 240 
140 323 378 171 107 
141 374 260 386 364 
142 168 272 347 332 
143 285 345 365 250 
144 266 345 239 154 
145 258 158 162 356 
146 288 205 306 376 
147 232 395 169 173 
148 358 348 303 290 
149 346 280 245 252 
150 270 104 376 174 
151 157 301 398 319 
152 262 107 281 146 
153 247 333 355 234 
154 209 183 339 233 
155 171 234 300 295 
156 133 389 231 204 
157 374 139 223 316 
158 344 107 283 345 
159 129 101 347 340 
160 332 194 330 317 
161 342 373 312 222 
162 322 326 178 191 
163 201 187 249 105 
164 202 278 120 213 
165 125 208 210 120 
166 190 361 120 333 
167 186 234 321 138 
168 156 279 282 144 
169 152 317 219 302 
170 154 114 170 237 
171 247 156 134 136 
172 324 349 303 341 
173 142 283 382 375 
174 254 289 225 314 
175 316 395 154 284 
176 254 394 104 395 
177 220 390 110 363 
178 114 383 311 175 
179 165 354 302 189 
180 361 245 241 369 
181 146 395 231 375 
182 335 376 266 345 
183 115 156 236 247 
184 212 394 222 169 
185 115 277 352 164 
186 276 136 265 115 
187 248 201 136 324 
188 196 354 395 115 
189 216 334 173 255 
190 110 274 342 365 
191 280 379 270 286 
192 347 204 248 385 
193 284 298 186 282 
194 239 168 103 267 
195 202 104 313 138 
196 254 274 317 317 
197 185 387 357 100 
198 222 322 194 287 
199 131 334 280 121 
200 270 231 172 339 
201 167 130 251 207 
202 169 167 349 222 
203 159 231 316 352 
204 325 392 281 154 
205 267 202 150 376 
206 101 170 166 164 
207 160 274 188 164 
208 237 396 289 112 
209 245 157 223 140 
210 170 398 194 175 
211 295 347 188 221 
212 280 369 302 144 
213 383 336 325 385 
214 176 316 376 261 
215 165 138 278 214 
216 323 309 169 318 
217 229 331 316 165 
218 134 136 266 168 
219 165 250 151 121 
220 204 374 218 240 
221 343 308 206 309 
222 140 283 279 219 
223 367 319 391 399 
224 275 193 147 356 
225 289 193 340 195 
226 125 345 252 280 
227 342 361 222 206 
228 240 186 341 367 
229 108 147 159 383 
230 301 104 234 316 
231 380 116 339 189 
232 368 138 340 185 
233 223 157 308 252 
234 315 130 235 312 
235 223 157 340 120 
236 118 131 356 134 
237 394 290 239 355 
238 277 178 289 248 
239 320 181 157 268 
240 157 383 189 240 
241 358 151 251 248 
242 345 137 295 223 
243 243 114 391 220 
244 398 362 332 275 
245 138 290 289 219 
246 137 189 218 387 
247 218 139 208 395 
248 123 215 351 268 
249 126 250 208 237 
250 305 373 393 378 
251 190 258 335 220 
252 336 281 151 239 
253 276 344 379 371 
254 365 390 103 343 
255 102 270 224 132 
256 101 202 339 248 
257 322 229 147 258 
258 121 313 138 332 
259 136 126 100 148 
260 300 306 170 130 
261 381 138 179 250 
262 186 287 297 331 
263 237 261 313 169 
264 142 299 400 285 
265 374 254 394 267 
266 362 131 199 266 
267 203 313 368 120 
268 298 102 355 127 
269 159 198 147 172 
270 340 151 108 141 
271 166 355 209 363 
272 144 141 161 331 
273 209 134 337 194 
274 289 281 111 128 
275 372 106 240 304 
276 280 343 207 165 
277 134 364 143 293 
278 235 194 257 330 
279 199 359 134 253 
280 270 247 232 201 
281 209 272 148 268 
282 102 296 379 124 
283 107 328 392 134 
284 339 367 254 253 
285 281 275 263 203 
286 183 348 352 338 
287 277 274 101 157 
288 305 276 261 356 
289 233 287 281 184 
290 281 285 210 164 
291 164 219 228 361 
292 210 129 278 240 
293 125 282 168 250 
294 108 144 204 352 
295 246 123 293 398 
296 200 279 305 393 
297 356 148 155 225 
298 124 149 375 193 
299 229 368 376 380 
300 185 317 124 318 
301 390 255 233 216 
302 277 139 367 252 
303 248 143 287 218 
304 208 286 232 218 
305 293 234 175 331 
306 395 161 262 297 
307 302 200 377 288 
308 285 307 270 290 
309 191 294 321 162 
310 129 349 206 132 
311 191 121 284 265 
312 205 353 237 206 
313 295 296 142 284 
314 231 264 252 164 
315 134 382 236 322 
316 308 127 229 276 
